#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
500	otu	6.24097983384e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	Other
501	otu	0.0002028318446	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium
502	otu	4.68073487537e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Leptothrix
503	otu	0.000117018371885	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__
504	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__
505	otu	0.000156024495846	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	g__Reinekea
506	otu	4.68073487538e-05	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Gemmatales	f__Isosphaeraceae	Other
507	otu	0.846822951203	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__
508	otu	0.0	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Saprospiraceae	g__
509	otu	0.0	Even3	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__
510	otu	0.00138081678824	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	Other
511	otu	0.000787923704021	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Morganella
512	otu	0.000826929827984	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__
513	otu	0.000288645317315	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__Desulfococcus
514	otu	1.56024495846e-05	Even3	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	Other	Other
515	otu	0.00308928501774	Even3	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
516	otu	0.000257440418146	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micromonosporaceae	Other
517	otu	0.0014198229122	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Oscillatoriales	f__Phormidiaceae	g__Phormidium
518	otu	7.80122479229e-06	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	Other	Other
519	otu	0.0	Even3	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Other	Other	Other
520	otu	0.000421266138784	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__	g__
521	otu	1.56024495846e-05	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylocella
522	otu	9.36146975076e-05	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__PK34	g__
523	otu	1.56024495846e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__[Amoebophilaceae]	g__Candidatus Amoebophilus
524	otu	0.00067870655693	Even3	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__OCS155	g__
525	otu	0.000210633069392	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Myxococcaceae	g__
526	otu	8.58134727152e-05	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Acidaminobacteraceae]	g__WH1-8
527	otu	0.0933650583142	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Klebsiella
528	otu	0.00244958458478	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus
529	otu	0.000124819596677	Even3	k__Archaea	p__Euryarchaeota	c__Methanopyri	o__Methanopyrales	f__Methanopyraceae	g__Methanopyrus
530	otu	6.24097983384e-05	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfurellales	f__Desulfurellaceae	g__Desulfurella
531	otu	0.0004056636892	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__
532	otu	0.156313141163	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
533	otu	3.90061239615e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__Agrococcus
534	otu	1.56024495846e-05	Even3	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	Other	Other
535	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__IS-44	f__	g__
536	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Salinispora
537	otu	0.00376799157468	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
538	otu	4.68073487538e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Rheinheimera
539	otu	0.0011077739205	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
540	otu	0.0	Even3	k__Bacteria	p__Firmicutes	c__AHT28	o__	f__	g__
541	otu	1.56024495846e-05	Even3	k__Bacteria	p__SAR406	c__AB16	o__Arctic96B-7	Other	Other
542	otu	0.00487576549518	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Other
543	otu	0.000117018371884	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Flavisolibacter
544	otu	3.12048991692e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Alloscardovia
545	otu	0.000109217147092	Even3	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__Candidatus Xiphinematobacter
546	otu	0.000265241642938	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__
547	otu	0.000312048991692	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	Other	Other
548	otu	9.36146975076e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Chromatium
549	otu	0.000390061239614	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Odoribacteraceae]	g__Butyricimonas
550	otu	3.12048991692e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__	g__
551	otu	3.12048991692e-05	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Acetobacter
552	otu	0.000226235518976	Even3	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces
553	otu	0.0	Even3	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Streptophyta	f__	g__
554	otu	0.0002028318446	Even3	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin517	g__
555	otu	0.0560908062566	Even3	k__Bacteria	p__Firmicutes	Other	Other	Other	Other
556	otu	1.56024495846e-05	Even3	k__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae	Other
557	otu	0.000655302882553	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Enhydrobacter
558	otu	4.68073487537e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__
559	otu	0.00471974099934	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Lysobacter
560	otu	5.4608573546e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Diaphorobacter
561	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__Ellin6075	g__
562	otu	0.0	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Other	Other	Other
563	otu	0.00113117759488	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Veillonella
564	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	Other	Other
565	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae	g__
566	otu	5.4608573546e-05	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__RF16	g__
567	otu	0.000366657565238	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	g__Erythromicrobium
568	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	Other
569	otu	7.8012247923e-05	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__
570	otu	0.0002028318446	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__
571	otu	2.34036743769e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Umboniibacter
572	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	Other
573	otu	0.000140422046261	Even3	k__Archaea	p__Crenarchaeota	Other	Other	Other	Other
574	otu	1.56024495846e-05	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	Other
575	otu	5.4608573546e-05	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__
576	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__Candidatus Solibacter
577	otu	0.000187229395015	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__
578	otu	3.90061239615e-05	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__	g__
579	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__
580	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bradyrhizobium
581	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	Other
582	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Yaniellaceae	g__
583	otu	0.000312048991692	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Dysgonomonas
584	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Chelatococcus
585	otu	0.742468459648	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Proteus
586	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	Other
587	otu	0.00064750165776	Even3	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	Other
588	otu	7.80122479229e-06	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Aerococcus
589	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	Other
590	otu	0.000280844092523	Even3	k__Bacteria	p__Armatimonadetes	c__0319-6E2	o__	f__	g__
591	otu	7.02110231307e-05	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	Other
592	otu	0.000187229395015	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__Congregibacter
593	otu	0.0	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroserpens
594	otu	4.68073487538e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Bibersteinia
595	otu	0.000226235518976	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Microcystaceae	g__Microcystis
596	otu	0.00017162694543	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Janthinobacterium
597	otu	0.000163825720638	Even3	k__Bacteria	p__Caldithrix	c__Caldithrixae	o__Caldithrixales	f__Caldithrixaceae	g__
598	otu	0.0002028318446	Even3	k__Archaea	p__[Parvarchaeota]	c__[Parvarchaea]	o__WCHD3-30	f__	g__
599	otu	5.46085735461e-05	Even3	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Other	Other	Other
600	otu	6.24097983384e-05	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Sulfobacillaceae	g__Sulfobacillus
601	otu	0.0	Even3	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	f__[Fimbriimonadaceae]	Other
602	otu	0.741805355541	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
603	otu	3.90061239615e-05	Even3	k__Bacteria	p__FBP	c__	o__	f__	g__
604	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__	g__
605	otu	0.0101649959044	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
606	otu	0.000312048991692	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella
607	otu	0.174835741311	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae	g__Anaerofustis
608	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	Other	Other
609	otu	0.0	Even3	k__Bacteria	p__Armatimonadetes	c__[Fimbriimonadia]	o__[Fimbriimonadales]	Other	Other
610	otu	3.12048991692e-05	Even3	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	Other	Other
611	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Pedomicrobium
612	otu	0.00158364863284	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Rhodanobacter
613	otu	0.000343253890861	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Simplicispira
614	otu	0.00234816866248	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	Other	Other
615	otu	0.035043101767	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	Other
616	otu	0.000366657565238	Even3	k__Archaea	p__Euryarchaeota	c__Thermoplasmata	o__Thermoplasmatales	Other	Other
617	otu	0.00308148379295	Even3	NO_HIT	Other	Other	Other	Other	Other
618	otu	0.000592893084214	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__Elizabethkingia
619	otu	0.000312048991692	Even3	k__Bacteria	p__OD1	c__	o__	f__	g__
620	otu	0.00037445879003	Even3	k__Bacteria	p__Gemmatimonadetes	c__Gemmatimonadetes	o__	f__	g__
621	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Chelonobacter
622	otu	4.68073487538e-05	Even3	k__Bacteria	p__Armatimonadetes	Other	Other	Other	Other
623	otu	0.0018176853766	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus
624	otu	1.56024495846e-05	Even3	k__Bacteria	p__Cyanobacteria	c__Gloeobacterophycideae	o__Gloeobacterales	f__Gloeobacteraceae	g__Gloeobacter
625	otu	0.0	Even3	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	o__[Pedosphaerales]	f__Ellin515	g__
626	otu	0.000343253890861	Even3	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	Other	Other	Other
627	otu	2.34036743769e-05	Even3	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__
628	otu	0.000569489409837	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinopolysporaceae	g__
629	otu	0.299616331864	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__
630	otu	0.000234036743769	Even3	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__	g__
631	otu	0.0152304832859	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Citrobacter
632	otu	3.90061239615e-05	Even3	k__Bacteria	p__Chloroflexi	c__Dehalococcoidetes	o__Dehalococcoidales	f__Dehalococcoidaceae	g__
633	otu	7.8012247923e-05	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium
634	otu	0.000187229395015	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas
635	otu	7.80122479229e-06	Even3	k__Bacteria	p__Caldithrix	c__Caldithrixae	o__Caldithrixales	f__Caldithrixaceae	Other
636	otu	0.000156024495846	Even3	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	Other	Other
637	otu	0.00017162694543	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__A21b	f__EB1003	g__
638	otu	3.12048991692e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae	g__Hydrocarboniphaga
639	otu	0.000148223271054	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__Methylomicrobium
640	otu	0.00058509185942	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__
641	otu	3.90061239615e-05	Even3	k__Bacteria	p__Synergistetes	c__Synergistia	o__Synergistales	f__Aminiphilaceae	g__Aminiphilus
642	otu	0.00037445879003	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiohalorhabdales	f__	g__
643	otu	0.000631899208176	Even3	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	Other
644	otu	3.90061239615e-05	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Cardiobacteriales	f__Cardiobacteriaceae	g__Cardiobacterium
645	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Intrasporangiaceae	g__Tetrasphaera
646	otu	0.000265241642938	Even3	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__Acidimicrobiaceae	g__Acidimicrobium
647	otu	1.56024495846e-05	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Tissierellaceae]	g__
648	otu	0.00318289971525	Even3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__
649	otu	0.0	Even3	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges
650	otu	0.000187229395015	Even3	k__Bacteria	p__WS2	c__	o__	f__	g__
651	otu	1.56024495846e-05	Even3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Candidatus Ancillula
652	otu	0.000616296758591	Even3	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Other
653	otu	0.000312048991692	Even3	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	Other	Other
654	otu	0.0	Even3	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__Candidatus Koribacter
655	otu	0.0	Even3	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__
656	otu	0.00014783765686	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella
657	otu	0.0398813820213	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Other
658	otu	0.160838674331	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__
659	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia
660	otu	0.000408727639554	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	g__Methylonatrum
661	otu	0.000243497317181	Even2	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__
662	otu	0.00188710420816	Even2	k__Bacteria	p__Actinobacteria	Other	Other	Other	Other
663	otu	1.7392665513e-05	Even2	k__Archaea	p__Crenarchaeota	c__Thermoprotei	o__Desulfurococcales	Other	Other
664	otu	0.000295675313721	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Micrococcaceae	g__Rothia
665	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Other
666	otu	0.000243497317182	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus
667	otu	0.000200015653399	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium
668	otu	0.00141750223931	Even2	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Other	Other	Other
669	otu	0.000200015653399	Even2	k__Bacteria	p__Chloroflexi	c__Ellin6529	o__	f__	g__
670	otu	9.56596603212e-05	Even2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__BF311
671	otu	0.000278282648207	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium
672	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	g__Thiorhodospira
673	otu	0.000304371646477	Even2	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	Other	Other
674	otu	0.0	Even2	k__Bacteria	p__WPS-2	c__	o__	f__	g__
675	otu	0.00017392665513	Even2	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter
676	otu	0.0	Even2	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__
677	otu	0.0	Even2	k__Bacteria	p__Chloroflexi	c__Anaerolineae	o__envOPS12	f__	g__
678	otu	0.0365159012444	Even2	Unknown	Other	Other	Other	Other	Other
679	otu	0.000652224956736	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__
680	otu	0.000226104651668	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Frankiaceae	g__
681	otu	7.82669948083e-05	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella
682	otu	1.7392665513e-05	Even2	k__Bacteria	p__Planctomycetes	c__[Brocadiae]	o__Brocadiales	f__	g__
683	otu	0.000217408318912	Even2	k__Bacteria	p__Bacteroidetes	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__Persicobacter
684	otu	0.000191319320643	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Brenneria
685	otu	0.0	Even2	k__Bacteria	p__Cyanobacteria	c__4C0d-2	Other	Other	Other
686	otu	0.000521779965389	Even2	k__Bacteria	p__Verrucomicrobia	Other	Other	Other	Other
687	otu	0.0294	Even2	k__Bacteria	p__Firmicutes	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella
688	otu	0.000156533989617	Even2	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Actinobacillus
689	otu	0.00029567531372	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__Natranaerobiaceae	g__
690	otu	2.60889982694e-05	Even2	k__Archaea	p__Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	g__Pyrococcus
691	otu	0.0	Even2	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	Other
692	otu	0.000208711986156	Even2	k__Bacteria	p__Chloroflexi	c__Chloroflexi	o__Chloroflexales	f__	g__
693	otu	0.194945691402	Even2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
694	otu	0.0	Even2	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	g__
695	otu	3.4785331026e-05	Even2	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__[Chloracidobacterales]	f__[Chloracidobacteraceae]	g__
696	otu	7.82669948083e-05	Even2	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum
697	otu	3.47853310259e-05	Even2	k__Bacteria	p__Cyanobacteria	Other	Other	Other	Other
698	otu	5.21779965388e-05	Even2	k__Bacteria	p__OctSpA1-106	c__	o__	f__	g__
