# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	uclust_consensus0.5_similarity0.75_accepts1	uclust_consensus0.5_similarity0.99_accepts5	uclust_consensus0.75_similarity0.95_accepts3	uclust_consensus1.0_similarity0.8_accepts10	uclust_consensus0.5_similarity0.75_accepts10	uclust_consensus0.5_similarity0.9_accepts1	uclust_consensus0.75_similarity0.95_accepts5	uclust_consensus1.0_similarity0.8_accepts3	uclust_consensus0.5_similarity0.75_accepts3	uclust_consensus0.5_similarity0.9_accepts10	uclust_consensus0.75_similarity0.97_accepts1	uclust_consensus1.0_similarity0.8_accepts5	uclust_consensus0.5_similarity0.75_accepts5	uclust_consensus0.5_similarity0.9_accepts3	uclust_consensus0.75_similarity0.97_accepts10	uclust_consensus1.0_similarity0.93_accepts1	uclust_consensus0.5_similarity0.7_accepts1	uclust_consensus0.5_similarity0.9_accepts5	uclust_consensus0.75_similarity0.97_accepts3	uclust_consensus1.0_similarity0.93_accepts10	uclust_consensus0.5_similarity0.7_accepts10	uclust_consensus0.5_similarity1.0_accepts1	uclust_consensus0.75_similarity0.97_accepts5	uclust_consensus1.0_similarity0.93_accepts3	uclust_consensus0.5_similarity0.7_accepts3	uclust_consensus0.5_similarity1.0_accepts10	uclust_consensus0.75_similarity0.99_accepts1	uclust_consensus1.0_similarity0.93_accepts5	uclust_consensus0.5_similarity0.7_accepts5	uclust_consensus0.5_similarity1.0_accepts3	uclust_consensus0.75_similarity0.99_accepts10	uclust_consensus1.0_similarity0.95_accepts1	uclust_consensus0.5_similarity0.8_accepts1	uclust_consensus0.5_similarity1.0_accepts5	uclust_consensus0.75_similarity0.99_accepts3	uclust_consensus1.0_similarity0.95_accepts10	uclust_consensus0.5_similarity0.8_accepts10	uclust_consensus0.75_similarity0.75_accepts1	uclust_consensus0.75_similarity0.99_accepts5	uclust_consensus1.0_similarity0.95_accepts3	uclust_consensus0.5_similarity0.8_accepts3	uclust_consensus0.75_similarity0.75_accepts10	uclust_consensus0.75_similarity0.9_accepts1	uclust_consensus1.0_similarity0.95_accepts5	uclust_consensus0.5_similarity0.8_accepts5	uclust_consensus0.75_similarity0.75_accepts3	uclust_consensus0.75_similarity0.9_accepts10	uclust_consensus1.0_similarity0.97_accepts1	uclust_consensus0.5_similarity0.93_accepts1	uclust_consensus0.75_similarity0.75_accepts5	uclust_consensus0.75_similarity0.9_accepts3	uclust_consensus1.0_similarity0.97_accepts10	uclust_consensus0.5_similarity0.93_accepts10	uclust_consensus0.75_similarity0.7_accepts1	uclust_consensus0.75_similarity0.9_accepts5	uclust_consensus1.0_similarity0.97_accepts3	uclust_consensus0.5_similarity0.93_accepts3	uclust_consensus0.75_similarity0.7_accepts10	uclust_consensus0.75_similarity1.0_accepts1	uclust_consensus1.0_similarity0.97_accepts5	uclust_consensus0.5_similarity0.93_accepts5	uclust_consensus0.75_similarity0.7_accepts3	uclust_consensus0.75_similarity1.0_accepts10	uclust_consensus1.0_similarity0.99_accepts1	uclust_consensus0.5_similarity0.95_accepts1	uclust_consensus0.75_similarity0.7_accepts5	uclust_consensus0.75_similarity1.0_accepts3	uclust_consensus1.0_similarity0.99_accepts10	uclust_consensus0.5_similarity0.95_accepts10	uclust_consensus0.75_similarity0.8_accepts1	uclust_consensus0.75_similarity1.0_accepts5	uclust_consensus1.0_similarity0.99_accepts3	uclust_consensus0.5_similarity0.95_accepts3	uclust_consensus0.75_similarity0.8_accepts10	uclust_consensus1.0_similarity0.75_accepts1	uclust_consensus1.0_similarity0.99_accepts5	uclust_consensus0.5_similarity0.95_accepts5	uclust_consensus0.75_similarity0.8_accepts3	uclust_consensus1.0_similarity0.75_accepts10	uclust_consensus1.0_similarity0.9_accepts1	uclust_consensus0.5_similarity0.97_accepts1	uclust_consensus0.75_similarity0.8_accepts5	uclust_consensus1.0_similarity0.75_accepts3	uclust_consensus1.0_similarity0.9_accepts10	uclust_consensus0.5_similarity0.97_accepts10	uclust_consensus0.75_similarity0.93_accepts1	uclust_consensus1.0_similarity0.75_accepts5	uclust_consensus1.0_similarity0.9_accepts3	uclust_consensus0.5_similarity0.97_accepts3	uclust_consensus0.75_similarity0.93_accepts10	uclust_consensus1.0_similarity0.7_accepts1	uclust_consensus1.0_similarity0.9_accepts5	uclust_consensus0.5_similarity0.97_accepts5	uclust_consensus0.75_similarity0.93_accepts3	uclust_consensus1.0_similarity0.7_accepts10	uclust_consensus1.0_similarity1.0_accepts1	uclust_consensus0.5_similarity0.99_accepts1	uclust_consensus0.75_similarity0.93_accepts5	uclust_consensus1.0_similarity0.7_accepts3	uclust_consensus1.0_similarity1.0_accepts10	uclust_consensus0.5_similarity0.99_accepts10	uclust_consensus0.75_similarity0.95_accepts1	uclust_consensus1.0_similarity0.7_accepts5	uclust_consensus1.0_similarity1.0_accepts3	uclust_consensus0.5_similarity0.99_accepts3	uclust_consensus0.75_similarity0.95_accepts10	uclust_consensus1.0_similarity0.8_accepts1	uclust_consensus1.0_similarity1.0_accepts5	Expected	taxonomy
569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97424391995e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Oxobacter
570	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Alkaliphilus
571	0.0243381495109	0.0243381495109	0.0243381495109	0.0243381495109	0.0243381495109	0.0243381495109	0.00163331239343	0.00154356995423	0.00147177600287	0.00144485327111	0.000161536390559	8.07681952795e-05	8.97424391995e-06	8.97424391995e-06	8.97424391995e-06	0	0	0.00163331239343	0.00160638966167	0.000224356097999	0.000197433366239	0.000179484878399	8.07681952795e-05	8.07681952795e-05	0.0	0.0	0	0	0.0937808489635	0.00412815220318	0.0926590684735	0.00298842322534	2.69227317598e-05	0.0064345328906	0.0728618863861	0.00358969756798	0.00293457776182	0.00573454186485	0.0959705644799	0.0699362828682	0.00285380956654	0.00468455532621	0.0713452391636	0.000421789464238	0.0286906578121	0.00412815220318	0.0701516647222	0.000224356097999	4.48712195997e-05	0.0064345328906	0.00247689132191	0.00614735708517	0.0235663645338	0.00573454186485	0.067602979449	0.00698196176972	0.00250381405367	0.00468455532621	0.0882616889527	0.00262047922463	0.0928385533519	0.00412815220318	0.067602979449	0.00626402225612	0.000197433366239	0.0064345328906	0.00412815220318	0.00294355200574	0.00298842322534	0.00573454186485	0.00314098537198	0.0728618863861	0.00250381405367	0.00468455532621	0.00293457776182	0.0659965897873	0.0699362828682	0.0286906578121	0.00327559903078	0.0661222292022	8.97424391995e-05	0.028591941129	0.00412815220318	0.0683209189626	0.000224356097999	0.0276496455174	0.00314098537198	0.00247689132191	0.000224356097999	0.0272009333214	0.00293457776182	0.00247689132191	0.00698196176972	0.0928385533519	0.00327559903078	0.00247689132191	0	0.0281701516647	0.00412815220318	0.067602979449	0.00626402225612	0.093610338329	0.00314098537198	0.00412815220318	1.79484878399e-05	0.0720452301894	0.00293457776182	2.69227317598e-05	0.0728618863861	0.0699362828682	0.00327559903078	0.00293457776182	7.17939513596e-05	0.0923090729606	0.0286906578121	0.00285380956654	0.0661222292022	0.0732388046307	0.00307816566454	0.00412815220318	0.0655568518352	0.0733644440456	0.0235663645338	2.69227317598e-05	0.00247689132191	0.00698196176972	0.0245266086332	0.00293457776182	0.00236022615095	0.093278291304	0.0928385533519	0.00285380956654	0.00247689132191	0.0925513775464	0.00263842771247	0.00412815220318	0.00236022615095	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__
572	0.0779413084448	0.0779413084448	0.0779413084448	0.0779413084448	0.0779413084448	0.0778425917616	0.00302432020102	0.00287175805438	4.48712195997e-05	0	0	0	0	0	0	0	0	0.00302432020102	0.00288970654222	1.79484878399e-05	0	0	0	0	0	0	0	0	0.0264650453199	0.0329265009423	0.0157677465674	0.00379610517814	0.0116036973885	0.0443417392085	0.0321188189895	0.00600376918245	0.0136229022705	0.0195459032577	0.0441443058422	0.0320290765503	0.0116754913399	0.0449160908193	0.00685632235484	0.00399353854438	0.0395225702235	0.0329265009423	0.0262047922463	0.00792425738132	0.00271919590774	0.0443417392085	0.0287893744952	0.00533070088845	0.0232791887283	0.0195459032577	0.0288521942026	0.0211792156511	0.0132549582698	0.0449160908193	0.0284214304945	0.00518711298573	0.0795835950821	0.0329265009423	0.0291662927398	0.00477429776541	0.000134613658799	0.0443417392085	0.0329265009423	0.00538454635197	0.00379610517814	0.0195459032577	0.0131831643184	0.0321188189895	0.0036884142511	0.0449160908193	0.0136229022705	0.0031050883963	0.0320290765503	0.0395225702235	0.0138023871489	0.00130126536839	0.000933321367675	0.0437763618415	0.0329265009423	0.00489096293637	0.00792425738132	0.0264650453199	0.0131831643184	0.0287893744952	0.00367046576326	0.0449430135511	0.0136229022705	0.0194471865745	0.0211792156511	0.0795835950821	0.0138023871489	0.0283765592749	0.00464865835053	0.0441173831105	0.0329265009423	0.0284214304945	0.00477429776541	0.0192228304765	0.0131831643184	0.0329265009423	0.00475634927757	0.0376918244638	0.0136229022705	0.0116036973885	0.0321188189895	0.0320290765503	0.0138023871489	0.0136229022705	0	0.0441802028179	0.0395225702235	0.0116754913399	0.00130126536839	0.0187023243292	0.00463968410661	0.0329265009423	0.000197433366239	0.0194292380867	0.0232791887283	0.0116036973885	0.0287893744952	0.0211792156511	0.0252714708786	0.0136229022705	0.0194202638428	0.0253971102935	0.0795835950821	0.0116754913399	0.0283765592749	0.0151126267612	0.0219868976039	0.0329265009423	0.0283765592749	0.0147	Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__
573	0	0	0	0	0	0	0	1.79484878399e-05	2.69227317598e-05	8.97424391995e-06	5.38454635197e-05	9.87166831194e-05	0.000161536390559	3.58969756798e-05	6.28197074396e-05	4.48712195997e-05	0.00384097639774	0	2.69227317598e-05	1.79484878399e-05	2.69227317598e-05	1.79484878399e-05	4.48712195997e-05	8.97424391995e-05	8.97424391995e-05	0.000143587902719	2.69227317598e-05	0.000188459122319	0.0	0	0	8.97424391995e-06	3.58969756798e-05	8.97424391995e-06	0	0	8.97424391995e-06	0	0	0	2.69227317598e-05	0	0	0	0	0	0	0.00235125190703	0.000197433366239	8.97424391995e-06	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	2.69227317598e-05	8.97424391995e-06	0	0	8.97424391995e-06	0	0.0	0	8.97424391995e-06	0	8.97424391995e-06	0	0	0	0	9.87166831194e-05	0.00235125190703	0	0	0	0.00235125190703	0	0.0	0	0.00235125190703	0	8.97424391995e-06	0	0	0	0	0	0.00248586556583	0	0	0	0	0	0.0	0	0.00248586556583	0	8.97424391995e-06	3.58969756798e-05	0	0	0	8.97424391995e-06	0.00242304585839	0	0	2.69227317598e-05	9.87166831194e-05	0	0	0	0.000125639414879	0	0.0	3.58969756798e-05	0	0	0	8.97424391995e-06	0.000116665170959	0	0	2.69227317598e-05	0	0	0	0	0.000116665170959	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other
574	7.17939513596e-05	7.17939513596e-05	7.17939513596e-05	7.17939513596e-05	7.17939513596e-05	7.17939513596e-05	0.00111280624607	0.00111280624607	0.00111280624607	0.00110383200215	0.00109485775823	0.00108588351431	0.00108588351431	0.00108588351431	0.00108588351431	0.00101408956295	0	0.00111280624607	0.00111280624607	0.00110383200215	0.00109485775823	0.00109485775823	0.00108588351431	0.00108588351431	0.00108588351431	0.00108588351431	0.00101408956295	0	7.17939513596e-05	8.07681952795e-05	0	7.17939513596e-05	0	0.00108588351431	8.07681952795e-05	0.00108588351431	0.0	0.00109485775823	0.00109485775823	0.00108588351431	0	0.00108588351431	0.00109485775823	0.00108588351431	6.28197074396e-05	8.07681952795e-05	0.00109485775823	7.17939513596e-05	0	0.00108588351431	0	0.00108588351431	0.0	0.00109485775823	0	0	0	0.00108588351431	0	0	0.00108588351431	8.07681952795e-05	0	0	0	0.00108588351431	8.07681952795e-05	0	7.17939513596e-05	0.00109485775823	0	8.07681952795e-05	0	0.00108588351431	0.0	8.97424391995e-06	0.00108588351431	6.28197074396e-05	0.00108588351431	0.0	6.28197074396e-05	0.00109485775823	8.07681952795e-05	0.00109485775823	7.17939513596e-05	0.00109485775823	0	0	6.28197074396e-05	0.00109485775823	0.0	0	0	0.00108588351431	0.00108588351431	0	0	0.00108588351431	8.07681952795e-05	0	0	0.00108588351431	0	8.07681952795e-05	0	0.00108588351431	0.0	0	8.07681952795e-05	0.00108588351431	0.00108588351431	0.0	0	0.00108588351431	6.28197074396e-05	0	0.0	0.00108588351431	8.97424391995e-06	8.07681952795e-05	0	0.00108588351431	0.0	0	0	0	0.00109485775823	0.0	0	0	0.00108588351431	0	0	0	0.00108588351431	8.07681952795e-05	0	0.0147	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis
575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Bifidobacteriaceae;g__Collinsella
576	0.00807681952795	0.00807681952795	0.00807681952795	0.00807681952795	0.00807681952795	0.00805887104011	0.000699991025756	0.000421789464238	0.000116665170959	3.58969756798e-05	1.79484878399e-05	0	0	0	0	0	0	0.000699991025756	0.000421789464238	0.000134613658799	3.58969756798e-05	1.79484878399e-05	0	0	0	0	0	0	0.00513326752221	0.0395225702235	0.0122139459751	0.000466660683837	0.000116665170959	0.000807681952795	0.00727811181908	0.000493583415597	0.000161536390559	0.00783451494212	0.000780759221036	0.0136857219779	0.000116665170959	0.000412815220318	0.00850758323611	0.000170510634479	0.0286098896168	0.0395405187113	0.000969218343355	0.000170510634479	0.000134613658799	0.000807681952795	0.00594992371893	0.000233330341919	0.000161536390559	0.00783451494212	0.00302432020102	0.0258727452212	0.000134613658799	0.000412815220318	0.00302432020102	0.00268329893206	0.0138921295881	0.0395494929552	0.00302432020102	0.00269227317598	0.000403840976398	0.000807681952795	0.0395225702235	0.00272817015166	0.000466660683837	0.00783451494212	0.000143587902719	0.00727811181908	0.000403840976398	0.000412815220318	0.000161536390559	0.000125639414879	0.0136857219779	0.0286098896168	0.000233330341919	0.000134613658799	0.000152562146639	0.000888450148075	0.0395405187113	0.000206407610159	0.000170510634479	0.00722426635556	0.000143587902719	0.00594992371893	0.000152562146639	0.00348200664094	0.000161536390559	0.00267432468815	0.0258727452212	0.0138921295881	0.000233330341919	0.00267432468815	0.00264740195639	0.000583325854797	0.0395494929552	0.00267432468815	0.00269227317598	0.00669478596428	0.000143587902719	0.0395225702235	0.00264740195639	0.000610248586557	0.000161536390559	0.000116665170959	0.00727811181908	0.0136857219779	0.000233330341919	0.000161536390559	0.000116665170959	0.00606658888989	0.0286098896168	0.000116665170959	0.000134613658799	0.00837296957731	0.000134613658799	0.0395405187113	0.000116665170959	0.00588710401149	0.000161536390559	0.000116665170959	0.00594992371893	0.0258727452212	0.000188459122319	0.000161536390559	0.00267432468815	0.0122139459751	0.0138921295881	0.000116665170959	0.00267432468815	0.0126895809028	0.000403840976398	0.0395494929552	0.00267432468815	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__
577	3.58969756798e-05	3.58969756798e-05	3.58969756798e-05	3.58969756798e-05	3.58969756798e-05	3.58969756798e-05	0.000170510634479	0.000170510634479	0.000170510634479	0.000143587902719	9.87166831194e-05	2.69227317598e-05	1.79484878399e-05	3.58969756798e-05	1.79484878399e-05	0	0	0.000170510634479	0.000170510634479	0.000170510634479	0.000161536390559	8.97424391995e-05	4.48712195997e-05	2.69227317598e-05	1.79484878399e-05	1.79484878399e-05	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	0	1.79484878399e-05	0	0	0	1.79484878399e-05	0	0	0	1.79484878399e-05	0	0	0	1.79484878399e-05	0	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium
578	0	0	0	0	0	0	0	5.38454635197e-05	9.87166831194e-05	8.07681952795e-05	1.79484878399e-05	1.79484878399e-05	1.79484878399e-05	0	0	0	0	0	3.58969756798e-05	9.87166831194e-05	1.79484878399e-05	1.79484878399e-05	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other
579	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000143587902719	0.000116665170959	0.000116665170959	0	0	0	0	0	0.000143587902719	0.000143587902719	0.000143587902719	0.000116665170959	0.000116665170959	0	0	0	0	0	0	0.000143587902719	0.000179484878399	0.000116665170959	0	0	0	0.000197433366239	0	0	0	0	0.000116665170959	0	0	0	0	0.000116665170959	0.000179484878399	0	0	0	0	0	0	0	0	0	0.000116665170959	0	0	0	0.000116665170959	0.000116665170959	0.000179484878399	0	0.000116665170959	0	0	0.000179484878399	0.000116665170959	0	0	0	0.000197433366239	0	0	0	0	0.000116665170959	0.000116665170959	0	0	0	0	0.000179484878399	0	0	0	0	0	0	0	0	0	0.000116665170959	0.000116665170959	0	0	0.000116665170959	0	0.000179484878399	0	0.000116665170959	0	0	0.000179484878399	0.000116665170959	0	0	0	0.000197433366239	0.000116665170959	0	0	0	0	0.000116665170959	0	0	0	0	0.000179484878399	0	0	0	0	0	0.000116665170959	0	0	0	0.000116665170959	0.000116665170959	0	0	0.000116665170959	0	0.000179484878399	0	0	Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]
580	0	0	0	0	0	0	0	6.28197074396e-05	8.07681952795e-05	0.0	2.69227317598e-05	1.79484878399e-05	1.79484878399e-05	0.000152562146639	0.00574351610877	0.00550121152293	0.00536659786413	0	6.28197074396e-05	1.79484878399e-05	0.0	1.79484878399e-05	2.69227317598e-05	1.79484878399e-05	0.00551018576685	0.00560890244997	0.00552813425469	0.00536659786413	0	0	0	0.00566274791349	0.00567172215741	0.000143587902719	0	0.00566274791349	0.00578838732837	0.000125639414879	0.000125639414879	0	0.00577043884053	3.58969756798e-05	0.000116665170959	0.00536659786413	0	0	0.000107690927039	0.00536659786413	0.00571659337701	0.000143587902719	0	0.00536659786413	0.00571659337701	0.000125639414879	0	0	0.00571659337701	3.58969756798e-05	0	0.00536659786413	0	0	0	0.00536659786413	0.00566274791349	0.000143587902719	0	0.00536659786413	0.00566274791349	0.000125639414879	0.00577043884053	0	0.00566274791349	3.58969756798e-05	0.00578838732837	0.00577043884053	0	0	0.00568069640133	0.00577043884053	0.00536659786413	9.87166831194e-05	0	0.00567172215741	0.00536659786413	9.87166831194e-05	0.00577043884053	0	0.00536659786413	9.87166831194e-05	0.00578838732837	0	0	0	0.00568069640133	0	0.00536659786413	0.000116665170959	0	0	0.00536659786413	0.000116665170959	0.00577043884053	0	0.00536659786413	0.000116665170959	0.00578838732837	0.00567172215741	0	0	0.00568069640133	0.00578838732837	0.00567172215741	0	0	0.00577043884053	0.00577043884053	0	0.00571659337701	0	0.00577043884053	0	0.00571659337701	0.00567172215741	0	0	0.00571659337701	0.00578838732837	0	0	0	0.00577043884053	0	0	0.00566274791349	0	0	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;Other
581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	0	0	3.58969756798e-05	2.69227317598e-05	0	1.79484878399e-05	1.79484878399e-05	2.69227317598e-05	0	0	0	0	0	0	0	0	0	0	3.58969756798e-05	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	3.58969756798e-05	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	0	1.79484878399e-05	0	0	0	0	1.79484878399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79484878399e-05	0	0	Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Thioalkalivibrio
582	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella
583	0	0	0	0	0	0	0	0.000251278829759	0.0267432468815	0.0331688055281	0.0390648837835	0.0433186754016	0.0533877770798	0.0596338508481	0.0625684286099	0.076568249125	0.0761285111729	0	0.000242304585839	0.0268599120524	0.0333123934309	0.0411648568608	0.0431750874989	0.0547159651799	0.0603607646056	0.0610428071435	0.0715695952616	0.103176882348	0.0217356187741	0	0.020963833797	0.0632863681235	0.00585120703581	0.00696401328188	0	0.0761464596608	0.012887014269	0.0315803643543	0.00780759221036	0	0.00745759669748	0.0207843489186	0.00260253073679	0.041811002423	0	0	0.0123485596339	0.0241586646325	0.0100152562147	0.00696401328188	0	0.0452122408687	0.0370277304137	0.0315803643543	0.00528582966885	0	0.0359777438751	0.0207843489186	0.000107690927039	0.0447994256484	0	0	0.000538454635197	0.0646145562236	0.037000807682	0.00696401328188	0	0.0396571838823	0.0632863681235	0.0315803643543	0.0837207215292	0	0.0568608094768	0.0207843489186	0.012887014269	0.0704478147716	0	0	0.0558018486942	0.0141164856861	0.0292829579108	0.0120613838284	0	0.0336982859194	0.0241586646325	0.00723324059948	0.0837207215292	0	0.0322175356726	0.00536659786413	0.012887014269	0.0351610876784	0	0	0.0558018486942	0.0511352418559	0.0212689580903	0.00210894732119	0	0.0349816028	0.0646145562236	0.0147267342726	0.0837207215292	0	0.057058242843	0.0138921295881	0.012887014269	0.00585120703581	0	0	0.0558018486942	0.012887014269	0.0192407789644	0.00383200215382	0	0.00745759669748	0.0141164856861	0.0192677016961	0.0670734990577	0	0.0217086960424	0.0128690657812	0.0370277304137	0.00585120703581	0	0	0.0362469711927	0.012887014269	0.0380507942206	0.000771784977116	0	0.00745759669748	0.0511352418559	0.00662299201292	0.101597415418	0	0.0477968231177	0	Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other
584	0	0	0	0	0	0.000475634927757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even4;NO_HIT
