# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected	taxonomy
63	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	MockHiSeq.even;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;Other
64	0	0	0	0	0	0	0	6.59528538561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;Other
65	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	1.26832411262e-05	0	MockHiSeq.even;k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__
66	0	0	0	0	0	0	0	7.6099446757e-06	5.83429091804e-05	6.84895020813e-05	0.00115417494248	0.000322154324605	0.00038303388201	0.000448986735866	0.000687431669038	0.000771141060471	0.0246054877848	0	2.02931858019e-05	4.3123019829e-05	5.32696127299e-05	0.000263811415424	0.00117954142473	0.000454060032317	0.00048449981102	0.000438840142965	0.000684895020813	0.00496675722501	0.000101465929009	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other
67	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	1.01465929009e-05	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__
68	7.10261503066e-05	7.10261503066e-05	7.10261503066e-05	7.10261503066e-05	7.10261503066e-05	7.10261503066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10261503066e-05	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio
69	0	0	0	0	0	0	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Sporolactobacillus
70	0	0	0	0	0	0	0	0	5.07329645047e-06	1.01465929009e-05	5.07329645047e-06	1.52198893514e-05	0	0	0	1.77565375766e-05	0.00363501690676	0	5.07329645047e-06	5.07329645047e-06	1.01465929009e-05	1.01465929009e-05	5.07329645047e-06	5.07329645047e-06	0	0	1.77565375766e-05	0.00362233366563	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other
71	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__
72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020833333	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Anaerococcus
73	0	0	0	0	0	0	8.87826878832e-05	8.87826878832e-05	6.84895020813e-05	6.84895020813e-05	1.77565375766e-05	1.01465929009e-05	0	0	0	0	0	8.87826878832e-05	8.87826878832e-05	8.87826878832e-05	6.84895020813e-05	2.79031304776e-05	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio
74	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-05	0.00021815174737	0.000492109755695	0.000821874024976	0.000928413250436	0.000882753582381	0.010192252569	0	0	5.07329645047e-06	2.28298340271e-05	0.000192785265118	0.000258738118974	0.000550452664876	0.000801580839174	0.00132159372535	0.00115417494248	0.00065445524211	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;Other;Other;Other;Other
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator
76	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter
77	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas
78	0	0	0	0	0	0	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	0	0	0	0	0	0	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	2.02931858019e-05	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01465929009e-05	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__
80	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Oceanimonas
81	0	0	0	0	0	0	1.77565375766e-05	0	0	0	0	0	0	0	0	0	0	1.77565375766e-05	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Caldicellulosiruptoraceae;g__Caldicellulosiruptor
82	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	1.01465929009e-05	2.02931858019e-05	0	0	0	0	0	0	0	0	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other
84	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77565375766e-05	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__
85	0	0	0	0	0	0	0	5.07329645047e-06	4.05863716037e-05	0.000352594103308	0.000507329645047	0.00129622724309	0.00224747032756	0.00549945335231	0.00785599955355	0.0440539697276	0.0889703998519	0	5.07329645047e-06	4.81963162794e-05	6.84895020813e-05	0.000520012886173	0.00153974547272	0.00326973956233	0.00526608171559	0.00831766953054	0.04376479183	0.0956189548502	0	0	MockHiSeq.even;k__Bacteria;Other;Other;Other;Other;Other
86	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	0.000101465929009	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	0	0	0.000101465929009	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	0	0	0.020833333	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia
87	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium
88	0	0	0	0	0	0	0.000403327067812	0.000289177897677	9.38559843337e-05	3.80497233785e-05	0	0	0	0	0	0	0	0.000403327067812	0.000334837565731	3.80497233785e-05	3.2976426928e-05	3.2976426928e-05	0	0	0	0	0	0	0	0.020833333	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter
89	0	0	0	0	0	0	0	7.6099446757e-06	0.000367813992659	0.000763531115795	0.000443913439416	0.0303586059596	0.0303788991454	0.0299603521882	0.0298842527415	1.77565375766e-05	0	0	0	0.000372887289109	0.000398253771362	0.000454060032317	0.000494646403921	0.030340849422	0.0299654254847	0.0298918626862	1.77565375766e-05	1.01465929009e-05	5.07329645047e-05	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other
90	0.0855154849691	0.0855154849691	0.0855154849691	0.0855154849691	0.0855154849691	0.085289723277	0.0874027512487	0.0874027512487	0.0874027512487	0.0873317250984	0.087270845541	0.0871338665368	0.0869918142362	0.0869664477539	0.086651903374	0.0861876967488	0.0824638971541	0.0874027512487	0.0874027512487	0.0874027512487	0.0873748481182	0.0872226492247	0.0871389398332	0.0870095707738	0.0869842042915	0.0866696599116	0.0863246757529	0.0826465358264	0.0853328462969	0.020833333	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
91	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	5.07329645047e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	1.26832411262e-05	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;Other
92	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	5.07329645047e-06	1.01465929009e-05	1.01465929009e-05	2.53664822523e-05	0	0	0	0	7.6099446757e-06	0	0	5.07329645047e-06	1.01465929009e-05	1.52198893514e-05	2.79031304776e-05	0.00127593405729	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other
93	0.317471671981	0.317471671981	0.317471671981	0.317471671981	0.317471671981	0.317289033309	0.318643603461	0.318643603461	0.318610627034	0.317593431096	0.317420939016	0.317177420787	0.316890779537	0.316226177702	0.31568587163	0.314341448071	0.259209935544	0.318643603461	0.318623310275	0.318610627034	0.318575113959	0.317420939016	0.317114004581	0.316827363332	0.316370766651	0.315668115093	0.313849338315	0.259544773109	0.317235763696	0.20833333	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;Other
95	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0280984523909	0.0280984523909	0.0280984523909	0.0280984523909	0.0280857691498	0.0280223529442	0.0278092744932	0.0277331750465	0.0272917982553	0.0255947805926	1.77565375766e-05	0.0280984523909	0.0280984523909	0.0280984523909	0.0280908424462	0.0280857691498	0.0280172796477	0.0278777639953	0.0277509315841	0.027243601939	0.0255947805926	0.0255897072962	0.0281238188732	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira
96	0	0	0	0	0	0	0	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;Other
97	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola
98	0.0144005519747	0.0144005519747	0.0144005519747	0.0144005519747	0.0144005519747	0.0143777221406	0.0143599656031	0.0143599656031	0.0143599656031	0.0143599656031	0.014337135769	0.0141443505039	0.0141316672628	0.0140631777607	0.0139820050175	0.0137359501396	0	0.0143599656031	0.0143599656031	0.0143599656031	0.0143599656031	0.0143295258243	0.0142787928598	0.0141367405592	0.0140758610018	0.0138424893651	0.0137359501396	0	0.0144005519747	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus
99	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.0163030381436	0.0162903549025	0.0159276142062	0.015800781795	0.000405863716037	0.000289177897677	5.58062609551e-05	0	0	0	0	0.0162903549025	0.0159580539849	0.0159326875027	0.0158109283879	0.000499719700371	0.000258738118974	5.07329645047e-06	0	0	0	0	0.00021307845092	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia
100	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia
101	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58062609551e-05	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other
102	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	0.000162345486415	0.000126832411262	3.80497233785e-05	3.80497233785e-05	0	0	0	0	0	0	0	0.000175028727541	0.000162345486415	0.000131905707712	0.000114149170136	0	0	0	0	0	0	0	3.80497233785e-05	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella
103	0	0	0	0	0	0	0	2.79031304776e-05	0	0	0	0	0	0	0	0	0	0	2.79031304776e-05	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;Other
104	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	MockHiSeq.even;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium
105	0.018943688946	0.018943688946	0.018943688946	0.018943688946	0.018943688946	0.0187661235703	0.0189817386694	0.0189817386694	0.0189817386694	0.0189741287248	0.0189665187801	0.0188472963135	0.0187585136256	0.0187382204398	0.0185885581945	0.0185251419889	4.56596680542e-05	0.0189817386694	0.0189817386694	0.0189817386694	0.0189817386694	0.0188650528511	0.0187889534043	0.0187585136256	0.0187306104951	0.0186494377519	0.0185251419889	0.0183780163918	0.0189284690567	0.020833333	MockHiSeq.even;k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia
106	0	0	0	0	0	0	3.55130751533e-05	2.79031304776e-05	0	0	0	0	0	0	0	0	0	3.55130751533e-05	2.28298340271e-05	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas
107	0.000448986735866	0.000448986735866	0.000448986735866	0.000448986735866	0.000448986735866	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000433766846515	0.000433766846515	0.000433766846515	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000433766846515	0.000433766846515	0.000433766846515	0.000443913439416	0.020833333	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus
108	0	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	0	0	0	1.77565375766e-05	1.77565375766e-05	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	1.77565375766e-05	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other
109	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella
110	0	0	0	0	0	0	0	0	8.6246039658e-05	0	0	0	0	0	0	0	0	0	0	8.6246039658e-05	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Halothiobacillaceae;Other
111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062499999	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium
112	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	1.77565375766e-05	2.28298340271e-05	1.01465929009e-05	2.02931858019e-05	0.000279031304776	9.38559843337e-05	0	0	5.07329645047e-06	5.07329645047e-06	1.26832411262e-05	2.28298340271e-05	1.77565375766e-05	2.28298340271e-05	1.01465929009e-05	0.000273958008325	0.000197858561568	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other
113	0	0	0	0	0	0	0.000279031304776	0.000246054877848	0	0	0	0	0	0	0	0	0	0.000279031304776	0.000246054877848	0.000238444933172	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Bibersteinia
114	0	0	0	0	0	0	0.000570745850678	0.00043123019829	0.000261274767199	2.28298340271e-05	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0.000570745850678	0.000555525961326	0.000149662245289	1.01465929009e-05	5.07329645047e-06	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella
115	0	0	0	0	0	0	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	0	0	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	2.53664822523e-05	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53
116	0	0	0	0	0	0	0	0	0.000136979004163	0.000230834988496	0.00140276646855	0.00178833699879	0.00257977124506	0.0215792664521	0.021690878974	0.020666073091	0.00609556568524	0	5.07329645047e-06	0.000157272189965	0.000197858561568	0.00149408580466	0.00190502281715	0.00257977124506	0.00262035761667	0.0216629758435	0.0205620705137	0.000172492079316	0.00505046661644	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other
117	0	0	0	0	0	0	3.80497233785e-05	3.80497233785e-05	7.6099446757e-06	1.52198893514e-05	0	0	0	0	0	0	0	3.80497233785e-05	2.79031304776e-05	2.28298340271e-05	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia
118	0	0	0	0	0	0	0	0	0	0.00101212264187	7.10261503066e-05	3.2976426928e-05	4.05863716037e-05	0.00015980883819	3.2976426928e-05	4.05863716037e-05	0.00590531706834	0	0	0	1.52198893514e-05	8.6246039658e-05	0.000167418782865	2.02931858019e-05	5.07329645047e-05	2.28298340271e-05	0.000520012886173	0.0178554668574	0	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Candidatus Glomeribacter
120	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	0.00037796058556	0.000370350640884	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0.00037796058556	0.00037796058556	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	7.6099446757e-06	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__
121	0.104474393804	0.104474393804	0.104474393804	0.104474393804	0.104474393804	0.104469320508	0.00232103312609	0.00166150458753	0.000512402941497	7.10261503066e-05	1.52198893514e-05	0	0	0	0	0	0	0.00232103312609	0.0016691145322	0.00010653922546	7.10261503066e-05	7.6099446757e-06	0	0	0	0	0	0	0.104007650531	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__
122	0	0	0	0	0	0	0	1.77565375766e-05	1.77565375766e-05	2.28298340271e-05	1.52198893514e-05	3.80497233785e-05	3.55130751533e-05	0.000230834988496	0.000185175320442	3.2976426928e-05	0.00539291412685	0	1.77565375766e-05	1.77565375766e-05	2.28298340271e-05	3.04397787028e-05	5.58062609551e-05	6.59528538561e-05	0.000169955431091	6.84895020813e-05	7.6099446757e-05	0.005428427202	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other
123	0.00174775062719	0.00174775062719	0.00174775062719	0.00174775062719	0.00174775062719	0.00168433442156	0.000375423937335	0.0002714213601	5.07329645047e-05	1.01465929009e-05	0	0	0	0	0	0	0	0.000375423937335	0.00021815174737	8.87826878832e-05	1.01465929009e-05	0	0	0	0	0	0	0	0.00190755946538	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__
124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	0	MockHiSeq.even;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
125	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	0.00059103903648	0.00059103903648	0.00059103903648	0.000547916016651	0.000197858561568	0.000197858561568	9.38559843337e-05	4.81963162794e-05	1.52198893514e-05	0	0	0.00059103903648	0.00059103903648	0.00059103903648	0.000547916016651	0.000197858561568	0.000197858561568	9.38559843337e-05	4.81963162794e-05	1.52198893514e-05	0	0	1.52198893514e-05	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium
126	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Kushneria
127	0	0	0	0	0	0	0	0	1.01465929009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Caldiserica;Other;Other;Other;Other
128	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other
129	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MockHiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__
