#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia	-0.235632470488	-0.410986175117	-0.068966265204	0.00933873519991	-0.00331393444971	-0.000712305513852	0.00300174396532	0.00118236433784	-0.00287465839321	0.00261274383198	-3.30617109499e-05	-9.78442323599e-05	5.9145788074e-05	1.89880967479e-05	-4.25195977787e-05	-1.2459606664e-05	1.13560640819e-05	4.3532494046e-06	-1.5303770688e-06	-2.44989441654e-10	2.11906931881e-07	1.11986359494e-07	-1.05687865015e-07	-1.38733558497e-08	9.38253683125e-10	-2.37364946652e-09	-1.5908715791e-11	-2.15635943998e-11	1.42828126646e-10	4.45225629779e-12	-9.86503194314e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	-0.141345262948	-0.245843138501	-0.0412457197831	0.00554495704627	-0.00197209398127	-0.000420215349105	0.00177582691255	0.000714600031771	-0.00171870064305	0.00156261163062	-2.10627141016e-05	-5.91750973723e-05	3.25667178675e-05	1.13604457038e-05	-2.55182492298e-05	-7.44512695211e-06	6.94371535743e-06	2.63757385222e-06	-8.7179544315e-07	-2.53294574171e-10	1.210580699e-07	6.50280365511e-08	-6.34260739083e-08	-7.84202762344e-09	6.34552232497e-10	-2.37364946652e-09	-1.59087157911e-11	-2.15635943997e-11	1.42828126646e-10	4.45225629785e-12	-9.86503194299e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	-0.196686699862	-0.324278558072	-0.06569935103	0.00468852163901	-0.00216621350325	-0.000652794378728	0.000759052685602	0.00193257892588	-0.00174274261997	0.00227638015641	6.52625809212e-05	1.91682234687e-05	-6.77499646933e-05	-2.01857298821e-05	-5.2269730426e-05	-1.13329976658e-05	-4.66407105549e-05	-6.58050884995e-06	2.86088744564e-05	2.51557319817e-06	2.34955007835e-06	-8.60919934551e-07	7.49096723598e-07	1.68327854362e-07	1.43965955692e-07	-2.37364946646e-09	-1.59087157906e-11	-2.15635943958e-11	1.42828126646e-10	4.45225629795e-12	-9.86503194125e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.217173593731	-0.102685121208	0.0571169471291	0.0132993193032	0.0789577726549	0.00485205731778	-0.0257810076229	-0.00737146536026	0.00962845676984	0.00217019607816	-5.00889847e-05	-7.54306657214e-05	-3.70972577327e-05	-1.05589837081e-05	5.3377182552e-05	1.63931354898e-05	3.86277836478e-06	6.43047690258e-06	2.55238046727e-06	-7.57619405569e-07	5.21745120384e-07	3.06594835095e-07	-9.95589324382e-08	-3.54417118273e-08	-4.31141080273e-09	-2.37364946652e-09	-1.59087157908e-11	-2.15635944002e-11	1.42828126646e-10	4.45225629775e-12	-9.86503194265e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	-0.209687443919	-0.363970131742	-0.0622590802552	0.00831978317716	-0.00272076311882	-0.001061661007	0.00267069047014	0.000889014777009	-0.00257485962879	0.00230082192548	-2.82316509613e-05	-8.47580922651e-05	5.2116385073e-05	1.65616414243e-05	-3.75346399407e-05	-1.10372961377e-05	1.00943797492e-05	3.84128432817e-06	-1.3781199296e-06	2.06849452617e-10	1.87192565958e-07	9.91332995772e-08	-9.37072508989e-08	-1.2279475249e-08	8.44343045266e-10	-2.37364946652e-09	-1.5908715791e-11	-2.15635943998e-11	1.42828126646e-10	4.45225629781e-12	-9.8650319431e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Anaerococcus	-0.235632470488	-0.410986175117	-0.068966265204	0.00933873519991	-0.00331393444971	-0.000712305513852	0.00300174396532	0.00118236433784	-0.00287465839321	0.00261274383198	-3.30617109499e-05	-9.78442323599e-05	5.9145788074e-05	1.89880967479e-05	-4.25195977787e-05	-1.2459606664e-05	1.13560640819e-05	4.3532494046e-06	-1.5303770688e-06	-2.44989441654e-10	2.11906931881e-07	1.11986359494e-07	-1.05687865015e-07	-1.38733558497e-08	9.38253683125e-10	-2.37364946652e-09	-1.5908715791e-11	-2.15635943998e-11	1.42828126646e-10	4.45225629779e-12	-9.86503194314e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.235632470488	-0.410986175117	-0.068966265204	0.00933873519991	-0.00331393444971	-0.000712305513852	0.00300174396532	0.00118236433784	-0.00287465839321	0.00261274383198	-3.30617109499e-05	-9.78442323599e-05	5.9145788074e-05	1.89880967479e-05	-4.25195977787e-05	-1.2459606664e-05	1.13560640819e-05	4.3532494046e-06	-1.5303770688e-06	-2.44989441654e-10	2.11906931881e-07	1.11986359494e-07	-1.05687865015e-07	-1.38733558497e-08	9.38253683125e-10	-2.37364946652e-09	-1.5908715791e-11	-2.15635943998e-11	1.42828126646e-10	4.45225629779e-12	-9.86503194314e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.00648412765963	0.0139347385444	0.00344103165536	-0.000236903024727	9.41729205034e-05	9.67725060448e-05	-0.000139949749433	2.62330404093e-05	9.97821319178e-05	-9.24969570192e-05	3.56176215967e-06	4.95433028098e-06	-2.99356931945e-06	-1.37015307605e-06	5.34121075323e-07	4.51958235591e-07	-1.27053450379e-06	-1.91558422928e-07	4.37732477082e-07	-3.20761666316e-08	-1.5049317784e-07	1.00811057536e-08	1.38004987073e-08	-2.03815253995e-09	-1.56269093762e-09	-2.37364946652e-09	-1.59087157912e-11	-2.15635943997e-11	1.42828126646e-10	4.45225629794e-12	-9.86503194273e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.0727640277645	0.0246553025242	0.0728099925152	0.0152989603635	-0.00932198463312	0.00921946592963	-0.00379484702597	0.0029582642709	0.00640858105902	-0.00133853805641	8.62683541276e-05	0.000180914015789	-0.000120307014237	-4.8931079477e-05	0.000134056346188	1.39663800208e-05	-4.90175715033e-05	-8.22690293149e-06	1.30038879151e-05	-1.17943167867e-06	-1.86559848456e-06	3.59242384447e-07	-6.57595772844e-09	2.04574170785e-07	-2.1660405167e-07	-2.37364946646e-09	-1.5908715794e-11	-2.15635943947e-11	1.42828126644e-10	4.45225629932e-12	-9.86503194774e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.200560688062	-0.0854423195369	0.0493390124281	-0.0438620757681	-0.0126294344679	0.00909340727049	0.00970029043375	0.0021719624488	0.00400976220883	0.000795547784984	-6.27429916048e-05	0.000107892117862	2.84937308854e-05	9.32139677861e-06	1.34872568629e-05	4.415082279e-05	1.77303225481e-06	-9.64557592892e-07	1.06079291521e-05	-7.11884877573e-07	-5.86346017494e-07	-4.5993921954e-08	2.22067922729e-07	5.56770776547e-08	5.91814310294e-08	-2.3736494665e-09	-1.59087157908e-11	-2.15635943981e-11	1.42828126646e-10	4.45225629795e-12	-9.8650319429e-14
MockMiSeq.even;k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__	0.00732431305734	0.0139721239879	0.00219217089334	-0.00027943265393	0.000105755020547	3.98304493507e-05	-7.03189766006e-05	-4.21701719227e-05	9.50444101299e-05	-6.60813581009e-05	9.6567492315e-07	2.89096589535e-06	-1.54355591613e-06	-6.33308749608e-07	5.08696939585e-07	6.29795748885e-07	-2.21609654619e-07	-4.91898725284e-08	1.50650922299e-07	-1.31575339591e-09	-3.04810130593e-09	-2.80243370643e-09	3.96382210246e-09	5.62873036527e-10	-3.28306842958e-11	-2.37364946651e-09	-1.59087157912e-11	-2.15635943997e-11	1.42828126646e-10	4.45225629794e-12	-9.86503194275e-14
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.211248461234	-0.0974424443463	0.0521444488754	0.00899636939858	0.0673873374503	0.00362158126815	-0.0218648319531	-0.00616671289564	0.00833264325356	0.00126813301153	-2.48110355215e-05	-7.47438927271e-05	-5.64341818097e-05	-4.93022320635e-07	0.000120530090732	3.28193643432e-05	-9.39495774637e-07	-1.25704322775e-06	-4.19841081757e-07	-3.6956285818e-07	7.64349778431e-09	6.49341277817e-08	1.18435821198e-07	3.18450039981e-08	3.09543197108e-08	-2.3736494665e-09	-1.59087157909e-11	-2.15635943986e-11	1.42828126646e-10	4.4522562979e-12	-9.86503194396e-14
MockMiSeq.even;Unknown;Other;Other;Other;Other;Other	0.258551371885	-0.126089132509	0.0834947565512	-0.0953872795413	-0.0281950464571	0.0259649823627	0.0271489520503	0.00645650725299	0.00834266518764	0.00274520465853	8.52744389504e-05	0.000101819624295	-9.437087455e-05	-1.15331158324e-05	0.000108852933937	2.25646056761e-05	-2.34059467889e-05	-5.14447160938e-06	4.84983695901e-06	-2.62301136131e-08	-3.78230842492e-07	-1.88157662591e-07	1.10336272042e-07	4.0331646659e-08	-4.09043206632e-09	-2.3736494665e-09	-1.59087157914e-11	-2.15635943985e-11	1.42828126646e-10	4.45225629803e-12	-9.86503194387e-14
MockMiSeq.even;Unclassified;Other;Other;Other;Other;Other	0.222114225552	-0.106593351457	0.0578340449765	0.0218282438937	0.094741262422	0.00404582149594	-0.0313486228522	-0.00909598787291	0.010656043301	0.00237156136755	-5.10057714851e-05	-0.000111061485787	-5.07757376582e-05	-8.59427441096e-06	8.22397946076e-05	2.72884056469e-05	4.11747098995e-06	-1.17056259649e-06	-1.27803066068e-06	-4.72660006419e-07	3.33552606638e-07	1.47750739962e-07	-2.95108334793e-08	-2.67589748532e-10	2.98317212607e-09	-2.37364946651e-09	-1.5908715791e-11	-2.15635943994e-11	1.42828126646e-10	4.45225629784e-12	-9.86503194298e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Salmonella	-0.0491590139437	0.0368272780177	-0.0109674761994	-0.0129948619806	0.00418659467641	-0.00187251360264	-0.00571331354651	0.0043449516727	0.000880708562271	0.000566357027514	0.000411423114746	0.0004614992367	-0.000325223463236	-0.000197931348548	-6.7030680116e-05	1.02381256298e-05	-0.000102048045509	1.22912142609e-06	4.53549752834e-05	2.60607716331e-05	-5.94681056848e-06	-6.73570742124e-07	1.03369069283e-06	-4.50463692012e-08	-8.12995387202e-07	-2.37364946652e-09	-1.59087158006e-11	-2.15635943979e-11	1.42828126644e-10	4.4522563001e-12	-9.86503193261e-14
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.162955754751	-0.0626225570985	0.0309657014916	-0.01015392704	0.0106240809602	0.00284470698289	-0.00312685003812	-0.00152541391119	0.0026952850198	0.000338627223286	-0.000102200065766	1.94507235365e-06	1.707502966e-06	3.70650097662e-05	0.000171119811722	-1.05714611891e-05	6.12382962475e-06	3.87256817434e-06	-2.00067389527e-05	-1.05380078461e-07	5.7694090348e-06	3.89144456899e-08	-6.83622761042e-07	1.77143115184e-08	6.35784849045e-08	-2.37364946651e-09	-1.59087157896e-11	-2.15635944001e-11	1.42828126645e-10	4.45225629737e-12	-9.8650319469e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	0.241549829016	-0.116644306375	0.0715949808407	-0.0446997056425	0.0231122747704	0.0159766121569	0.00204918454195	-6.18130652659e-05	0.00897899852112	0.00229341334987	2.74858304437e-05	1.84271926962e-05	-8.45733471575e-05	-8.40693608276e-06	0.000143645769958	1.61177686311e-05	-1.78070673643e-05	-6.50607736205e-06	-1.41797513115e-06	-5.69092065272e-08	-1.21130030735e-07	-8.63653574103e-08	8.90683918851e-09	2.51606367881e-08	4.25633236371e-09	-2.37364946651e-09	-1.59087157911e-11	-2.15635943989e-11	1.42828126646e-10	4.45225629793e-12	-9.86503194438e-14
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other	0.204887797017	-0.0889426782289	0.0487863151436	-0.0210753379553	0.00626849161025	0.000982173934608	-0.00634042882421	-0.000187312471752	0.00340092635945	-0.00203443969342	3.38026370429e-05	1.72038875577e-05	-7.16943462808e-05	-6.64455579487e-06	-1.52259474452e-05	-1.56476553788e-05	-3.11105032852e-05	1.13284193521e-05	-1.98074679307e-05	-2.49278114171e-06	2.11874114642e-06	1.25343519566e-06	-6.91810015137e-07	-3.14032801169e-07	-5.22552531289e-09	-2.3736494666e-09	-1.59087157893e-11	-2.1563594407e-11	1.42828126647e-10	4.45225629676e-12	-9.86503194299e-14
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	-0.0844075968249	0.030462017424	0.0601630594739	-0.0103222886896	0.00457910468682	-0.00956091973594	0.00242667465474	-0.00217610259017	0.00145946680747	-0.000961109656015	0.000118968485918	0.000156152762532	-9.64599916034e-05	-6.05541479813e-05	2.30774621223e-07	8.83198886044e-06	-4.36900007955e-05	-2.44448909079e-06	1.7023073298e-05	-5.43254525475e-07	-7.10629474859e-06	4.30541667526e-07	4.25327538585e-07	-1.29203145213e-07	-6.54179457623e-08	-2.37364946656e-09	-1.59087157925e-11	-2.15635944023e-11	1.42828126647e-10	4.45225629832e-12	-9.86503194144e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	-0.0280497839126	0.0401020514049	-0.0594081377332	-0.0152574944826	0.00235831809141	0.00187387445561	-0.00854507226269	0.00304996439243	0.00211988428374	0.000464133483336	0.000375297857338	0.000508548959352	-0.000520234578396	-8.97672199224e-05	-2.8365265714e-06	-2.38255657262e-07	-7.3864742003e-05	-1.62269378468e-05	4.7315732356e-05	2.01009432156e-06	1.0051577329e-06	2.11312930925e-07	1.72078602644e-06	3.40149382456e-07	-5.14225907257e-09	-2.3736494664e-09	-1.59087157928e-11	-2.15635943905e-11	1.42828126645e-10	4.45225629909e-12	-9.86503193828e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	-0.0520793874325	0.037303594687	-0.0142951160779	-0.0136127923501	0.00333531992844	-0.00438033170792	-0.00593710475995	0.00432149949961	0.00312402260436	0.000607976502499	0.000742029205118	0.00066792537778	-0.000391249875079	-0.000176855842449	-0.000119602515554	-8.5601739787e-06	-0.000347508097031	-5.31292879596e-05	0.000165840827973	2.62586176351e-05	1.75358680539e-05	-8.8616652857e-06	8.54084423505e-06	1.67896920902e-06	-5.0119426489e-07	-2.37364946596e-09	-1.59087158071e-11	-2.15635943588e-11	1.42828126638e-10	4.45225630433e-12	-9.86503191701e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.00785441568295	0.0136995391706	0.00229887550678	-0.000311291173339	0.00011046448166	2.37435171299e-05	-0.000100058132178	-3.94121445921e-05	9.58219464409e-05	-8.70914610659e-05	1.10205703236e-06	3.26147441364e-06	-1.971526269e-06	-6.32936558264e-07	1.41731992575e-06	4.15320222613e-07	-3.7853547028e-07	-1.45108312328e-07	5.10125684261e-08	8.16913014012e-12	-7.06355975066e-09	-3.73287422815e-09	3.5229355597e-09	4.62521070355e-10	-3.12759963975e-11	-2.37364946651e-09	-1.59087157912e-11	-2.15635943997e-11	1.42828126646e-10	4.45225629793e-12	-9.86503194277e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella	-0.0259959080153	0.0340845193492	-0.0298702882401	-9.65750616937e-05	-0.00293886665445	0.010906988002	-0.00701367578626	0.00295452661415	0.00226921831341	-0.000408951845743	0.000295386939412	-0.000209986844172	-0.000187935474969	-4.17550589362e-05	3.88253379714e-05	-5.40357882516e-06	-9.74545353281e-06	-7.66468752701e-06	-9.59905952463e-06	2.21893770527e-06	-2.21843203856e-06	-5.08248970521e-07	-6.62194846367e-08	-6.47878358999e-08	1.03022545359e-08	-2.37364946654e-09	-1.59087157912e-11	-2.15635944009e-11	1.42828126646e-10	4.45225629769e-12	-9.86503194309e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__	-0.0903934558184	0.0264087415037	0.0927100487112	-0.00134959373491	0.00211210273657	-0.00430794290272	0.00269436378562	-0.000918512912552	0.00044228301286	-0.00115014106175	3.32787165349e-05	7.7551363946e-06	8.0903366431e-06	6.23146197806e-07	-1.29570664854e-05	8.6240634347e-07	4.6926998887e-06	1.37699995717e-07	-1.92773598379e-07	-3.11367469828e-08	3.50921917006e-08	2.14768766109e-08	4.15742876563e-09	-2.01630872858e-10	-9.54704727014e-10	-2.37364946652e-09	-1.59087157915e-11	-2.15635944006e-11	1.42828126645e-10	4.45225629816e-12	-9.86503194275e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];Other	0.146408431525	-0.047463907167	0.0108415980294	0.0147975665046	-0.00731129475373	-0.0179720774078	-0.0154919069224	0.000644553823554	-0.00438347526225	-0.0104525840361	0.000337295817974	-6.06429413955e-05	-1.13072798855e-05	3.43229212027e-05	0.000386680380452	-0.000156841698446	-2.70807442278e-05	-5.58917647085e-05	-3.9358072819e-05	-2.11007096956e-06	-6.47139576556e-07	-5.2796837923e-07	3.59744577185e-07	2.46072947321e-07	-2.12159291993e-08	-2.37364946645e-09	-1.59087157925e-11	-2.15635943937e-11	1.42828126645e-10	4.45225629872e-12	-9.86503194798e-14
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	0.00785441568295	0.0136995391706	0.00229887550678	-0.000311291173339	0.00011046448166	2.37435171299e-05	-0.000100058132178	-3.94121445921e-05	9.58219464409e-05	-8.70914610659e-05	1.10205703236e-06	3.26147441364e-06	-1.971526269e-06	-6.32936558264e-07	1.41731992575e-06	4.15320222613e-07	-3.7853547028e-07	-1.45108312328e-07	5.10125684261e-08	8.16913014219e-12	-7.06355975066e-09	-3.73287422815e-09	3.5229355597e-09	4.62521070356e-10	-3.12759963967e-11	-2.37364946651e-09	-1.59087157912e-11	-2.15635943997e-11	1.42828126646e-10	4.45225629793e-12	-9.86503194277e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.0196824858826	0.0371691493751	-0.0511949250109	-0.00943561497057	0.00141209818295	0.00112758292181	-0.00642294404994	0.00455200637954	0.00211099311377	0.0013616528364	0.000565925288344	0.000736047382926	-0.000356749233614	-0.000268445134977	1.69362679817e-05	1.53318830902e-05	3.43855790021e-05	7.73459944002e-06	-5.69843768556e-07	-7.19595859269e-07	-3.60173800568e-07	-6.81635333058e-09	-2.62218734537e-07	1.56927249152e-08	3.04586470858e-08	-2.37364946651e-09	-1.59087157907e-11	-2.15635943992e-11	1.42828126646e-10	4.45225629782e-12	-9.865031943e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	0.0921506124348	-0.0141194894925	-0.0092851340393	0.00753596090364	-0.00830245110396	-0.00698251617245	-0.00257521190996	-0.00171951997298	-0.00196512996404	-0.000981200673982	0.00013782971794	0.00036122409409	0.00033212686067	-0.000111668050842	-0.000171487821918	0.000329969596499	6.65617211332e-05	4.31932805532e-05	3.42552441932e-05	9.35931537922e-07	-5.56509924389e-06	-1.95816315302e-06	5.06803521549e-06	5.11106624192e-07	7.0976656006e-08	-2.37364946634e-09	-1.59087157961e-11	-2.15635943848e-11	1.42828126646e-10	4.45225630018e-12	-9.86503193519e-14
MockMiSeq.even;k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.221664575731	-0.102547383579	0.0577105236525	-0.0268646262799	0.0225743597288	0.0078953180417	-0.00414949770061	-0.000549516046353	0.0067064449397	-0.00109325274403	3.31013143677e-05	3.05696729677e-05	-5.34262083836e-05	-1.86255846477e-05	-0.000108778179813	3.10602996882e-05	1.15544909687e-05	-8.09687242714e-07	9.68178612401e-06	-7.20244014453e-07	-8.55543752488e-07	-7.00572197371e-08	3.4072938197e-07	1.21132855442e-08	-4.11070515298e-08	-2.37364946651e-09	-1.59087157919e-11	-2.15635943988e-11	1.42828126646e-10	4.45225629811e-12	-9.86503193929e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.219617632976	-0.101045183133	0.0593984394815	-0.0250106034541	0.0329853405198	0.0114048624657	-0.00303181139337	-0.00217431321118	0.00825570641839	0.00324654209201	1.9293433701e-05	-2.7315904615e-05	-3.47732384663e-06	-3.90657719597e-05	3.96895114148e-05	3.26274272763e-05	2.38498558462e-05	-2.60077636928e-05	1.68437411829e-05	2.19226269532e-06	-2.94406912222e-06	-1.42647650873e-06	1.03016257877e-06	3.34175151056e-07	-2.4418886522e-08	-2.37364946642e-09	-1.59087157936e-11	-2.15635943911e-11	1.42828126645e-10	4.45225629919e-12	-9.86503194098e-14
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	0.085174479382	-0.00213280520629	-0.0131049662098	0.015839789385	-0.00963867482334	-0.0072414864918	0.00843645699583	-0.00122337354998	-0.00241759156856	0.00432311039564	-0.000211558516025	7.68059797394e-05	3.34081852094e-05	-0.000137332732614	0.000169718076077	1.64845411453e-05	-3.69805987017e-05	8.77690789066e-05	6.05096859538e-06	-4.61970751534e-06	5.51312300842e-06	3.05918453133e-06	-2.7694925432e-07	-3.81716845532e-07	2.76857017015e-07	-2.37364946661e-09	-1.59087157854e-11	-2.15635944086e-11	1.42828126648e-10	4.45225629577e-12	-9.86503194943e-14
MockMiSeq.even;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.164913708225	-0.0639310601253	0.0292287218616	-0.0323504044207	-0.00554403246552	0.00999605690019	0.011659195533	0.00075080949293	0.00295598799773	-0.00087328401522	0.00119236303489	-0.000607452408475	0.000391465423719	7.55881280352e-05	0.000179726782202	-3.26075818645e-05	-5.44757510942e-05	-2.57672624097e-05	-2.86808268847e-05	2.14200607334e-07	4.96418758196e-07	1.78571157657e-07	-1.04747798825e-07	-9.91166562843e-08	5.09152694974e-09	-2.37364946654e-09	-1.59087157907e-11	-2.15635944019e-11	1.42828126646e-10	4.45225629749e-12	-9.8650319456e-14
MockMiSeq.even;NO_HIT	-0.0765511034986	0.021997936868	0.0928283139536	0.0211941905159	-0.011249726952	0.0125856356508	-0.00349877611432	0.00330749470856	0.00607236375652	-0.00156789330143	-4.11518376736e-05	3.6126182854e-05	-5.31034484547e-05	-1.47500202859e-06	0.000181079427084	1.40737756344e-05	1.47165769419e-05	-2.84795349666e-05	2.18835154385e-05	-3.26696842591e-06	9.03703887763e-06	-4.60977192225e-06	1.20496832003e-05	-3.06640475682e-05	-4.01360826598e-06	-2.37364947517e-09	-1.59087157698e-11	-2.15635950899e-11	1.42828126795e-10	4.45225621906e-12	-9.86503097015e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	-0.0693757339406	0.0211351356679	0.0936713323093	0.0265662852272	-0.0129073753553	0.01890838697	-0.00587205414771	0.0062574031239	0.00485617385886	-0.00120553700513	-7.10656965883e-05	-2.91290801947e-05	-1.89911436895e-05	6.6888573578e-06	0.00010177399188	7.80147965285e-06	-1.2266665729e-05	-1.34660110518e-06	-2.44605311206e-06	-1.54535542985e-07	6.27205835538e-08	4.09048142888e-08	-9.98686728118e-08	-4.39366298036e-09	2.57835608101e-10	-2.37364946652e-09	-1.59087157912e-11	-2.15635944002e-11	1.42828126646e-10	4.45225629798e-12	-9.86503194449e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter	-0.00762392969183	0.0343553205746	-0.0542649064867	-0.00432624035116	0.00322587581051	0.00380482764104	0.00116257614214	0.000130465653547	0.000559968429642	-0.000656971953464	0.000247889568126	-0.000239051270088	-4.30813772286e-05	1.77665188302e-05	-5.04290040819e-05	0.000150940018026	-3.26549589859e-05	-4.80798040124e-05	-4.72623826955e-05	-5.86291799758e-07	1.62874112549e-06	1.46567391663e-07	-6.78766745094e-08	-7.64924348438e-08	6.39226507762e-08	-2.37364946654e-09	-1.59087157902e-11	-2.15635944016e-11	1.42828126646e-10	4.45225629736e-12	-9.86503194298e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	-0.0894553516213	0.0276811003648	0.0935989294688	-0.00678828246898	0.00702640794268	-0.00581809695547	0.00320821468544	0.000191939770867	-0.00379314013176	-0.00052635310849	3.68418333334e-05	-7.93478110984e-05	6.18308083772e-05	1.08298565818e-05	-0.000134315685397	-9.8610797204e-06	2.0241399043e-05	3.30940482636e-06	2.00263797887e-06	5.90088349848e-08	9.39793160857e-08	4.0912399248e-08	7.01493461215e-08	-5.8238634318e-09	-2.07942464721e-09	-2.37364946652e-09	-1.59087157916e-11	-2.15635944007e-11	1.42828126645e-10	4.45225629816e-12	-9.86503194121e-14
MockMiSeq.even;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.232919229728	-0.111449650673	0.0669292921808	-0.040123278188	0.0274683204745	0.0152877035878	0.000977970090059	-0.000264529040844	0.00924241796323	0.00254926188359	0.000286648623403	-0.000212672526102	-7.90229445162e-05	-1.20309841779e-05	9.80287201404e-05	2.62946199179e-05	-1.94321224466e-05	1.65485274264e-06	2.73262790763e-06	3.15205924283e-07	2.72756155775e-07	-4.89547617916e-07	3.36909133836e-06	6.22839471829e-07	-1.50072635762e-06	-2.37364946631e-09	-1.59087158103e-11	-2.15635943805e-11	1.4282812664e-10	4.45225630416e-12	-9.86503192869e-14
MockMiSeq.even;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other	0.113457399479	-0.0257984792533	0.0027543485698	0.00350491822378	-0.00692081482461	-0.00528319377454	-0.000875775864988	-0.0019379010102	-0.0011406187848	0.0012373356228	-0.000459242813151	0.00025784916431	0.000100594829317	3.23203988398e-06	0.000113567317794	-0.00020430352164	8.86626106262e-05	7.43107424909e-05	3.82904522699e-05	-5.22201454344e-06	-1.38888462058e-06	-4.6751051541e-06	-1.11015713607e-06	4.57329543478e-08	2.02840840558e-07	-2.37364946653e-09	-1.59087157902e-11	-2.15635944005e-11	1.42828126646e-10	4.45225629737e-12	-9.86503194639e-14
