#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
198	otu	0.0449833631944	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
199	otu	0.397699641669	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Debaryomyces
200	otu	1.49396915792	Mock.3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified
201	otu	0.000639877143589	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Aspergillus
202	otu	0.000415920143332	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
203	otu	0.000127975428718	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
204	otu	3.19938571794e-05	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Incertae_sedis	Other
205	otu	0.00135973893013	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Aspergillus
206	otu	3.19938571794e-05	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified
207	otu	5.38962119273	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Galactomyces
208	otu	0.112954312772	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	Other
209	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	Other	Other
210	otu	0.0660033273612	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	Other
211	otu	3.19938571794e-05	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
212	otu	0.00500703864858	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	Other
213	otu	0.707320194523	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Galactomyces
214	otu	3.66974340926	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Incertae_sedis	g__Candida
215	otu	0.000367929357563	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
216	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
217	otu	1.59969285897e-05	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Debaryomyces
218	otu	9.59815715382e-05	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__unidentified
219	otu	9.59815715382e-05	Mock.3	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified
220	otu	0.000383926286153	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Cyanonectria
221	otu	0.00367929357563	Mock.3	NO_HIT	Other	Other	Other	Other	Other
222	otu	0.0045111338623	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia
223	otu	0.000159969285897	Mock.3	k__Fungi	p__Ascomycota	c__Incertae_sedis	o__Incertae_sedis	f__Incertae_sedis	g__Ilyonectria
224	otu	0.000991809572562	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scopulariopsis
225	otu	0.00516700793448	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	Other	Other
226	otu	0.00335935500384	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified
227	otu	0.120856795495	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Issatchenkia
228	otu	9.59815715382e-05	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Bionectria
229	otu	0.000303941643204	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
230	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__unidentified	g__unidentified
231	otu	3.19938571794e-05	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Bionectriaceae	g__Bionectria
232	otu	0.000159969285897	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	Other
233	otu	0.013805349373	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	Other	Other	Other
234	otu	0.00203160993089	Mock.3	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified
235	otu	0.645060148451	Mock.3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified
236	otu	0.0	Mock.3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified
237	otu	0.125	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Incertae_sedis	g__Candida
238	otu	0.386677757871	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia
239	otu	0.589790760174	Mock.3	k__Fungi	p__Ascomycota	c__unidentified	o__unidentified	f__unidentified	g__unidentified
240	otu	0.12386421807	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	Other
241	otu	2.14232467366	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Issatchenkia
242	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
243	otu	0.0125255950858	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	Other	Other
244	otu	0.000287944714615	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia
245	otu	0.000159969285897	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
246	otu	0.124968006143	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Microascus
247	otu	2.25207960072	Mock.3	k__Fungi	Other	Other	Other	Other	Other
248	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Nectria
249	otu	0.000159969285897	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Clavicipitaceae	g__Claviceps
250	otu	0.1875	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
251	otu	0.992977348349	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Dipodascus
252	otu	3.19938571794e-05	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Incertae_sedis	g__Calcarisporium
253	otu	0.00163168671615	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Neosartorya
254	otu	0.0625	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scopulariopsis
255	otu	0.00267148707448	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
256	otu	0.000127975428718	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
257	otu	0.00526298950601	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia
258	otu	1.03672894804	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
259	otu	1.65758574354	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Galactomyces
260	otu	7.99846429485e-05	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	Other	Other	Other
261	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Incertae_sedis	f__Magnaporthaceae	g__Gaeumannomyces
262	otu	0.340846557461	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Debaryomyces
263	otu	0.353068210903	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
264	otu	0.000127975428718	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Debaryomyces
265	otu	9.59815715382e-05	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Neonectria
266	otu	0.151186972102	Mock.3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified
267	otu	1.92563027899	Mock.3	k__Fungi	p__Ascomycota	Other	Other	Other	Other
