Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	
g__Lachnobacterium	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.000331762229442	0.000331762229442	0.000320322152565	0.000240241614424	0.000240241614424	0.000228801537546	0.000194481306914	0.000137280922528	0.000137280922528	0.000137280922528	0	0.000331762229442	0.000320322152565	0.000320322152565	0.000240241614424	0.000228801537546	0.000194481306914	0.000160161076282	0.000148720999405	0.000137280922528	0.000137280922528	0	0	0	
g__	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00223081499108	0.00223081499108	0.00223081499108	0.00223081499108	0.00223081499108	0.0022193749142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165881114721	0	
g__5-7N15	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.000183041230037	0	
Other	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	
g__	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	3.43202306319e-05	0	
g__Caldicellulosiruptor	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	3.43202306319e-05	0	4.57603075093e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	3.43202306319e-05	0	0	2.28801537546e-05	0	0	2.28801537546e-05	0	0	0	0	
g__Lysinibacillus	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.28801537546e-05	8.00805381412e-05	0.000251681691301	0.000629204228252	0.001212648149	0.0021164142223	0.00510227428728	0.0281197089644	0.039353864458	0.130222395094	0	4.57603075093e-05	6.86404612639e-05	0.000217361460669	0.00064064430513	0.0011096874571	0.00286001921933	0.00628060220565	0.0286001921933	0.0390106621516	0.102697570128	8.00805381412e-05	0	
g__	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	2.28801537546e-05	2.28801537546e-05	1.14400768773e-05	0.0	0.0	0	0	0	0	0	0	2.28801537546e-05	2.28801537546e-05	1.14400768773e-05	0.0	0.0	0	0	0	0	0	0	0.0	0	
g__RFN20	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Providencia	0.0152153022468	0.0152153022468	0.0152153022468	0.0152153022468	0.0152153022468	0.0152153022468	0.0680570173432	0.0680570173432	0.067976936805	0.0679082963438	0.0675650940374	0.0664210863497	0.066020683659	0.0659062828902	0.0635153068229	0.0480025625772	0	0.0680570173432	0.0680570173432	0.0679998169588	0.0678968562669	0.0669358898092	0.0665126069647	0.0660435638127	0.0659863634284	0.0650025168169	0.0632293049009	0	0.0471445568114	0.0588	
g__Salinibacterium	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000114400768773	0.00029744199881	0.000491923305725	0.00195625314602	0.0207179792248	0.0243673637487	0.0226170319865	0.0302361231867	0.0294810781128	0.000537683613234	0	9.15206150185e-05	0.00159017068595	0.00180753214662	0.0023680959136	0.00267697798929	0.0225255113714	0.0225941518327	0.00636068274379	0.0310254884913	0.000377522536951	0.000400402690706	0	
g__Enterobacter	0	0	0	0	0	0	0.000183041230037	0.000114400768773	0	0	0	0	0	0	0	0	0	0.000183041230037	8.00805381412e-05	0.0	0	0	0	0	0	0	0	0	0	0.0147	
g__Candidatus Aquiluna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	0	0	0	
g__	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86404612639e-05	0	
g__Streptococcus	0.0435180524413	0.0435180524413	0.0435180524413	0.0435180524413	0.0435180524413	0.0434837322107	0.0460119892006	0.0460119892006	0.0460005491237	0.0459891090468	0.0459090285087	0.0458403880474	0.0457717475861	0.0457145472018	0.0456687868942	0.045508625818	0.0399601885325	0.0460119892006	0.0460119892006	0.0460119892006	0.0460005491237	0.0459090285087	0.0458518281243	0.0457717475861	0.0457374273555	0.0456230265867	0.0453027044342	0.0411957168352	0.0433693314419	0.0147	
Other	0	0	0	0	0	0	0	0	0	3.43202306319e-05	5.72003843866e-05	6.86404612639e-05	4.57603075093e-05	0.000114400768773	0.000217361460669	0.000377522536951	0.025179609207	0	0	0	6.86404612639e-05	5.72003843866e-05	3.43202306319e-05	2.28801537546e-05	0.00017160115316	0.000205921383792	0.000240241614424	0.000377522536951	0	0	
g__Bacteroides	0.134398023155	0.134398023155	0.134398023155	0.134398023155	0.134398023155	0.13434082277	0.134867066307	0.13485562623	0.134844186153	0.134672585	0.134592504462	0.134420903308	0.134226422002	0.133665858235	0.132853612776	0.112478835858	0.0282112295795	0.134867066307	0.134867066307	0.134786985769	0.134661144923	0.134626824692	0.134386583078	0.134260742232	0.133631538004	0.132579050931	0.111735230861	0.0798631766805	0.134523864	0.1617	
g__Mitsuokella	0.00621196174438	0.00621196174438	0.00621196174438	0.00621196174438	0.00621196174438	0.00621196174438	0.00660092435821	0.00645220335881	0.00642932320505	0.00642932320505	0.00641788312817	0.0064064430513	0.00636068274379	0.00616620143687	0.0	0	0	0.00660092435821	0.00645220335881	0.00642932320505	0.00642932320505	0.00642932320505	0.00639500297442	0.00636068274379	0.000320322152565	1.14400768773e-05	0	0	0.00620052166751	0.0147	
g__Lachnospira	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0.00572003843866	0.00572003843866	0.00572003843866	0.00572003843866	0.00551411705487	0.00550267697799	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	0	0	0.00572003843866	0.00572003843866	0.00572003843866	0.00572003843866	0.00570859836178	0.00545691667048	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	0	0	0.000274561845056	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
g__Coprobacillus	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0.0	0.000183041230037	0.000183041230037	0.000183041230037	0.000183041230037	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0.000183041230037	0.000183041230037	0.000183041230037	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0	0	
g__	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Anaerococcus	0.043826934517	0.043826934517	0.043826934517	0.043826934517	0.043826934517	0.0438040543632	0.0437582940557	0.0437582940557	0.0437582940557	0.0437468539789	0.0434265318263	0.0428430879056	0.0428430879056	0.0418592412941	0.041779160756	0.041401638219	0	0.0437468539789	0.0437468539789	0.0437468539789	0.0437468539789	0.0437468539789	0.0436095730563	0.0427858875212	0.0419164416785	0.0418592412941	0.0416304397566	0	0.0438383745939	0	
g__Bulleidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__Erwinia	0.000572003843866	0.000572003843866	0.000572003843866	0.000572003843866	0.000572003843866	0.000572003843866	0.00908342104059	0.00904910080996	0.00899190042557	0.000915206150185	0.000572003843866	0.000148720999405	1.14400768773e-05	0	0	0	0	0.00906054088683	0.00904910080996	0.00899190042557	0.00891181988743	0.000583443920743	0.00012584084565	0.000331762229442	0	0	0	0	0.000560563766989	0	
g__	0	0	0	0	0	0	4.57603075093e-05	4.57603075093e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	4.57603075093e-05	4.57603075093e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.0	0	1.14400768773e-05	8.00805381412e-05	0	0	0	0	0	0	0	6.86404612639e-05	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	
g__Salmonella	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0.000423282844461	0.000388962613829	0.000263121768178	0.000263121768178	0.000263121768178	1.14400768773e-05	0	0	0	0	0	0.000446162998215	0.000423282844461	0.000400402690706	0.000377522536951	0.000286001921933	1.14400768773e-05	0	0	0	0	0	3.43202306319e-05	0	
g__	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	3.43202306319e-05	2.28801537546e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	
g__Dysgonomonas	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	3.43202306319e-05	3.43202306319e-05	0.0	0.0	0	0	0	0	0	0	4.57603075093e-05	3.43202306319e-05	3.43202306319e-05	2.28801537546e-05	0.0	0	0	0	0	0	0	6.86404612639e-05	0	
g__Akkermansia	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	
g__Thermomonas	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	
g__Proteus	0.0199629341509	0.0199629341509	0.0199629341509	0.0199629341509	0.0199629341509	0.019951494074	0.0199972543815	0.0199972543815	0.0199972543815	0.0199972543815	0.0199171738434	0.0198256532284	0.0197570127671	0.0193794902302	0.0192650894614	0.0190019676932	0.0189790875395	0.0199972543815	0.0199972543815	0.0199972543815	0.0199972543815	0.0199171738434	0.0198256532284	0.0196654921521	0.0195396513065	0.0192650894614	0.0192536493845	0.0190019676932	0.0200430146891	0.0147	
Other	0	0	0	0	0	0	0	0	8.00805381412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Holdemania	0.00990710657576	0.00990710657576	0.00990710657576	0.00990710657576	0.00990710657576	0.00990710657576	0.0099871871139	0.0099871871139	0.0099871871139	0.0099871871139	0.00996430696014	0.00991854665263	0.00991854665263	0.00990710657576	0.00975838557635	0.0096325447307	0	0.00999862719077	0.0099871871139	0.0099871871139	0.0099871871139	0.00996430696014	0.00996430696014	0.00991854665263	0.00990710657576	0.0097355054226	0.0096325447307	0	0.00990710657576	0.0147	
g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294	
Other	0	0	0	0	0	0	0	1.14400768773e-05	3.43202306319e-05	0.000102960691896	0.00012584084565	0.00012584084565	0.000652084382007	0.000697844689516	0.000697844689516	0.001212648149	0.0153182629387	0	1.14400768773e-05	5.72003843866e-05	8.00805381412e-05	0.000160161076282	0.000217361460669	0.000400402690706	0.000674964535762	0.000743604997026	0.0164737107033	0.0155585045532	4.57603075093e-05	0	
g__Desulfurispirillum	0	0	0	0	0	0	2.28801537546e-05	0.0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Congregibacter	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Bibersteinia	0	0	0	0	0	0	0.00012584084565	9.15206150185e-05	6.86404612639e-05	0	0	0	0	0	0	0	0	0.00012584084565	8.00805381412e-05	8.00805381412e-05	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	
g__Desulfobulbus	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	
g__Moryella	0	0	0	0	0	0	0.00012584084565	8.00805381412e-05	3.43202306319e-05	0.0	0.0	0.0	0	0	0	0	0	0.00012584084565	8.00805381412e-05	3.43202306319e-05	0.0	0.0	0.0	0.0	0	0	0	0	0	0	
g__SMB53	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	4.57603075093e-05	0.025831693589	0.025831693589	0.0257973733583	0.0257744932046	0.0257058527433	0.0257058527433	0.0243559236718	0.0243330435181	0	0	0	0.025831693589	0.025831693589	0.0257859332815	0.0257744932046	0.0257058527433	0.0256715325127	0.0243559236718	0.0243330435181	0.0243330435181	0	0	4.57603075093e-05	0	
Other	0	0	0	0	0	0	0	1.14400768773e-05	8.00805381412e-05	0.000205921383792	0.00093808630394	0.000846565688921	0.0022193749142	0.0147462590949	0.0145746579417	0.0198485333821	0	0	1.14400768773e-05	8.00805381412e-05	0.000617764151375	0.000457603075093	0.00114400768773	0.00260833752803	0.00291721960372	0.0140026540978	0.0136480117146	0	5.72003843866e-05	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	3.43202306319e-05	0.00012584084565	0.000114400768773	0.000160161076282	0.000400402690706	0.0194938909989	0.0690294238777	0	0	6.86404612639e-05	6.86404612639e-05	3.43202306319e-05	0.000102960691896	9.15206150185e-05	0.000102960691896	0.000366082460074	0.0197112524596	0.0374204914657	2.28801537546e-05	0	
Other	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__Oxobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
g__Alkaliphilus	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0285086715783	0.0285086715783	0.0285086715783	0.0285086715783	0.0285086715783	0.0284629112708	0.0019676932229	0.00185329245413	0.00170457145472	0.00162449091658	0.000286001921933	0.000205921383792	3.43202306319e-05	3.43202306319e-05	2.28801537546e-05	0	0	0.0019676932229	0.00187617260788	0.000446162998215	0.000331762229442	0.000320322152565	0.000205921383792	0.000205921383792	1.14400768773e-05	1.14400768773e-05	0	0	0.0898618038713	0	
Other	0	0	0	0	0	0	0	3.43202306319e-05	4.57603075093e-05	1.14400768773e-05	4.57603075093e-05	0.000183041230037	0.000286001921933	6.86404612639e-05	0.00012584084565	6.86404612639e-05	0.00340914290944	0	4.57603075093e-05	3.43202306319e-05	3.43202306319e-05	2.28801537546e-05	5.72003843866e-05	0.000102960691896	0.000160161076282	8.00805381412e-05	2.28801537546e-05	0.000228801537546	1.14400768773e-05	0	
g__	0.0743604997026	0.0743604997026	0.0743604997026	0.0743604997026	0.0743604997026	0.0742575390107	0.00305450052624	0.00295153983435	5.72003843866e-05	0	0	0	0	0	0	0	0	0.00305450052624	0.00298586006498	1.14400768773e-05	0	0	0	0	0	0	0	0	0.02480208667	0.0147	
g__Anaerofustis	0.000251681691301	0.000251681691301	0.000251681691301	0.000251681691301	0.000251681691301	0.000251681691301	0.00539971628609	0.00539971628609	0.00539971628609	0.00539971628609	0.00530819567107	0.00526243536357	0.00522811513293	0.00517091474855	0.00515947467167	0.004942113211	0	0.00539971628609	0.00539971628609	0.00539971628609	0.00537683613234	0.00537683613234	0.00526243536357	0.00521667505606	0.0051937949023	0.00513659451792	0.004942113211	0	0.000274561845056	0.0147	
g__	0.0133276895621	0.0133276895621	0.0133276895621	0.0133276895621	0.0133276895621	0.0132933693314	0.00064064430513	0.000240241614424	4.57603075093e-05	0.0	0.0	0	0	0	0	0	0	0.00064064430513	0.000263121768178	4.57603075093e-05	0.0	0.0	0	0	0	0	0	0	0.00982702603761	0	
g__Arthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
Other	0	0	0	0	0	0	0	0	1.14400768773e-05	0	2.28801537546e-05	5.72003843866e-05	0	0	0.00550267697799	0.00550267697799	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	
g__Oribacterium	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0.00012584084565	0.00012584084565	0.00012584084565	0.000102960691896	9.15206150185e-05	3.43202306319e-05	2.28801537546e-05	3.43202306319e-05	1.14400768773e-05	0	0	0.00012584084565	0.00012584084565	0.00012584084565	0.00012584084565	6.86404612639e-05	5.72003843866e-05	2.28801537546e-05	1.14400768773e-05	1.14400768773e-05	0	0	1.14400768773e-05	0	
Other	0	0	0	0	0	0	0	2.28801537546e-05	5.72003843866e-05	3.43202306319e-05	0.0	0.0	0.0	0	0	0	0	0	2.28801537546e-05	5.72003843866e-05	0.0	0.0	0.0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000148720999405	0.00017160115316	0.000114400768773	1.14400768773e-05	2.28801537546e-05	5.72003843866e-05	0.000251681691301	0.00628060220565	0.00599460028371	0.00586875943806	0	0.000160161076282	0.000137280922528	0.0	0.0	3.43202306319e-05	5.72003843866e-05	0.00609756097561	0.00623484189814	0.00599460028371	0.00586875943806	0	0	
g__[Prevotella]	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	8.00805381412e-05	8.00805381412e-05	0	0	0	0	0	9.15206150185e-05	9.15206150185e-05	9.15206150185e-05	8.00805381412e-05	8.00805381412e-05	0	0	0	0	0	0	9.15206150185e-05	0	
g__	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
Other	0	0	0	0	0	0	0	0.000251681691301	0.0225140712946	0.0283942708095	0.0339655882488	0.0391479430742	0.0485974465748	0.0528417150963	0.0570974236947	0.0737084153206	0.0760650711573	0	0.000217361460669	0.0226055919096	0.028531551732	0.036551045623	0.0388962613829	0.0502448176452	0.0538827620922	0.0550610900105	0.0690637441084	0.0991854665263	0.0234635976754	0	
g__Paraprevotella	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Alishewanella	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	
NO_HIT	0	0	0	0	0	0.000709284766394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	
g__Dorea	0.0283942708095	0.0283942708095	0.0283942708095	0.0283942708095	0.0283942708095	0.0283942708095	0.0435523726719	0.0435523726719	0.0371459296206	0.0339312680181	0.0334851050199	0.0328330206379	0.032261016794	0.0299386811879	0.0271930627374	0.019585411614	0	0.0435523726719	0.0435523726719	0.0370658490825	0.0338740676337	0.0335079851737	0.0328673408685	0.0323182171784	0.0295954788816	0.0279252276575	0.0193451699995	0	0.0322838969478	0.0147	
g__Gardnerella	0	0	0	0	0	0	0.000114400768773	0.000102960691896	0.000102960691896	8.00805381412e-05	6.86404612639e-05	6.86404612639e-05	0	0	0	0	0	0.000114400768773	0.000102960691896	8.00805381412e-05	0.000102960691896	6.86404612639e-05	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__[Eubacterium]	0.0349379947833	0.0349379947833	0.0349379947833	0.0349379947833	0.0349379947833	0.0348693543221	0.0348922344758	0.0348922344758	0.0348922344758	0.0348693543221	0.0347892737839	0.0347435134764	0.0346405527845	0.0345490321695	0.0343431107857	0.033473664943	0.001212648149	0.0348922344758	0.0348922344758	0.0348922344758	0.0348579142452	0.0348007138608	0.0347435134764	0.0347091932458	0.0345261520157	0.0340685489406	0.033473664943	0.0320550954102	0.0349494348602	0	
g__	0	0	0	0	0	0	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__Microbacterium	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__Prevotella	0.0107536722647	0.0107536722647	0.0107536722647	0.0107536722647	0.0107536722647	0.010719352034	0.0105248707271	0.0105248707271	0.0105248707271	0.0105248707271	0.0105248707271	0.0104905504965	0.0104791104196	0.00970118519196	0.00967830503821	0.00956390426944	9.15206150185e-05	0.0105248707271	0.0105248707271	0.0105248707271	0.0105248707271	0.0105248707271	0.0104905504965	0.0104676703427	0.0104562302659	0.00965542488446	0.00959822450007	0.006806845742	0.0105248707271	0.0147	
Other	0	0	0	0	0	0	0	4.57603075093e-05	0	0	0	0	0	0	0	0	0	0	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	
g__	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
g__	0.00867157827301	0.00867157827301	0.00867157827301	0.00867157827301	0.00867157827301	0.00866013819613	0.00858005765799	0.00858005765799	0.00858005765799	0.00855717750423	0.00855717750423	0.00853429735048	0.00845421681234	0.00845421681234	0.00822541527479	0.00822541527479	0	0.00858005765799	0.00858005765799	0.00858005765799	0.00858005765799	0.00855717750423	0.00853429735048	0.00851141719672	0.00845421681234	0.00822541527479	0.00822541527479	0	1.14400768773e-05	0.0147	
g__Tannerella	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0.000205921383792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217361460669	0	
g__	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	3.43202306319e-05	0	6.86404612639e-05	4.57603075093e-05	0	0	0	0	0	0	0	0	0	6.86404612639e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	0	1.14400768773e-05	0	
Other	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.14400768773e-05	4.57603075093e-05	1.14400768773e-05	0	0	0.0	0.0	0.0	2.28801537546e-05	0.0	1.14400768773e-05	1.14400768773e-05	2.28801537546e-05	0	0.0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	
g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.00805381412163	0.00805381412163	0.00805381412163	0.00805381412163	0.00805381412163	0.0	0.0	0	0	0	0	0.00805381412163	0.00805381412163	0.00805381412163	0.00805381412163	0.00805381412163	0.0	0.0	0	0	0	0	0.0	0.0147	
g__	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.14400768773e-05	1.14400768773e-05	1.14400768773e-05	0	0	0	0	0	0	0	0	1.14400768773e-05	5.72003843866e-05	0	0	0	0	0	0	0	0	0	0	
g__Sharpea	0	0	0	0	0	0	0.000286001921933	0.000286001921933	0.000240241614424	0.000228801537546	0.000228801537546	0.000102960691896	0.0	0	0	0	0	0.000286001921933	0.000274561845056	0.000263121768178	0.000240241614424	0.000160161076282	2.28801537546e-05	2.28801537546e-05	0	0	0	0	0	0	
