#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Sus;s__Sus_scrofa_(pig)	-0.411833471755	0.210380267956	0.0761952181808	0.0197662316803	0.00174625239821	-0.0124167352813	0.000285940135316	0.00589343624101	-0.00659982781738	-0.00541056405472	0.000141168987671	-0.000902847617633	-0.000670815702283	-0.00141494396556	0.000392628440408	0.00107103246668	-0.00101294764302	-0.00016251221693	0.000944548663578	-3.3113520695e-06	-5.65261189931e-05	-1.04057292262e-06	-9.35203879506e-06	1.08951343495e-05	-6.55688186004e-06	1.43426781921e-06	-5.38110375322e-10	-1.27550490177e-09	-5.24864799522e-09	-1.29131941325e-10	1.70678353934e-11
EUK.Mock.1;Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;g__Zea;s__Zea_mays	-0.201592027443	-0.0619714807197	0.0156594658246	-0.00834654225428	-0.00329545759136	0.00240662936201	0.0113419909953	0.000702267766033	-0.00178539192938	0.00422735100295	-3.73703748614e-05	-0.00249827818456	-0.000453810490127	0.00158384985889	2.8675849648e-06	-1.59816598519e-05	-0.000180379639521	-3.73429209625e-05	-0.00037311855009	-0.000410525309124	-9.42232959413e-05	-0.000402334183146	1.67251433785e-05	0.000227925653761	2.70900864878e-05	-5.53588175511e-05	-6.23925888291e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941326e-10	1.70678353936e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Mollusca;g__Fragum;s__Fragum_loochooanum	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._y15_eg-2010	-0.189590384505	-0.269658406137	-0.0571435206569	-0.0217958711843	-0.0217390871891	-0.0121773184258	-0.0142259631084	-0.0232757775598	0.00268985826737	0.0166897407211	-0.000813007005524	0.0127020627493	-0.0123977073699	0.00088681557489	-3.61492818513e-05	-0.00108540684713	-0.000821715688293	-0.00200730386062	-0.000816393176953	0.000588203827516	-0.00214020065674	-9.38021730242e-05	7.6736413766e-05	7.29606447454e-05	-0.000288971797353	1.79800194924e-05	5.21135938518e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941327e-10	1.70678353944e-11
EUK.Mock.1;Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.352669004578	0.0722622672318	0.035114157947	0.0158546256941	0.00427224793471	-0.00958739193504	-0.0146273311333	-0.00319478455281	0.000340225850059	-0.00615336457034	2.22296073315e-05	0.00439951830361	-0.00070676844371	-0.00236279611755	1.96677651637e-05	8.94685327801e-05	0.000195605038987	-0.000330473675805	0.000860990117646	0.000666748140463	0.000120474268955	0.000670207541915	-2.70110945597e-05	-0.000370077710511	-5.35655365321e-05	9.16445058301e-05	1.08088110296e-08	-1.27550490176e-09	-5.2486479952e-09	-1.29131941325e-10	1.70678353937e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella;s__Tremella_globispora	-0.208422691776	-0.0802527159086	0.0121053297572	-0.0059976557202	-0.0129826071773	5.16252599704e-06	-0.0023487639947	-0.00520598818575	0.00101481265357	0.00583898904714	-0.000248423586576	0.00280078603193	-0.00308991841209	0.000530644367917	0.00093045771905	-0.00104635518316	-0.000441688111347	-0.000111995252358	2.43846230935e-05	-8.9734478842e-05	-0.000425221072145	5.03282698729e-05	-3.41643639164e-06	-3.72687933038e-05	6.01936196093e-05	-2.40538721983e-05	-1.84249454104e-08	-1.27550490178e-09	-5.24864799525e-09	-1.29131941318e-10	1.70678353925e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Arthropoda;Other;Other	-0.1721058229	-0.287676287789	-0.0571403737761	-0.0437408357046	0.0713302873592	-0.00693336011515	0.00925591832839	-0.0133090271168	0.00414758045144	0.0100723176483	-0.000763054136205	0.0124596339979	-0.0164747128759	-0.00308504447994	0.00383729675791	-0.000919336610784	-0.00534967084535	0.0016976546883	0.000720678500424	3.38008513316e-05	-0.00353452308488	-0.000141663612551	-0.000412578408632	-0.000454329871552	4.79340020575e-05	-1.89469176426e-05	-7.73471983752e-08	-1.27550490181e-09	-5.24864799536e-09	-1.29131941294e-10	1.70678353887e-11
EUK.Mock.1;Root;Other;Other;Other;Other;Other	0.531922060926	0.33519004595	0.0385375490514	-0.185874599361	0.00528036203214	-0.0490050259784	0.0162719512853	-0.0138456689218	-0.00795298388903	0.0844942429958	-0.00274404844432	0.0415822440315	0.0323054974215	-0.0198198067101	-0.0206895492397	0.00447207148051	-0.00904959336788	0.0130164535725	-0.00248813843886	-2.96370978114e-05	0.000899373087901	-4.76358326444e-05	4.94676967432e-05	-0.000183285184082	0.000119045628551	-7.13207424071e-06	6.52765648721e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941328e-10	1.70678353938e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	0.491687306994	0.12704045815	-0.00987604381007	0.122497763159	0.0258521812662	0.0236955025667	0.0134283485149	-0.0627802648788	-0.0216852619932	0.0101459738614	-0.000371938726752	0.00254506090659	-0.00611231097217	0.0159734424266	0.00261317370736	-0.0015426018326	0.00224325081542	-0.00184498520563	0.00758352969219	-0.000115656701614	-0.00136658554652	0.000330806789305	-0.00060208108461	0.0011527667732	0.000437004068457	0.000458685170567	-1.57867974394e-07	-1.27550490183e-09	-5.2486479955e-09	-1.29131941242e-10	1.70678353791e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria;s__Phaeosphaeria_rousseliana	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941323e-10	1.70678353934e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis;s__Saccharomycopsis_selenospora	-0.295575469178	-0.063888957295	-0.0165313261012	-6.18992657849e-05	-0.051332545099	-0.0145870123686	0.00983304228234	-0.0129065228915	-0.00140823091074	0.00943287027619	-0.000461609744252	0.0103443519572	-0.0114535616663	-0.000200741777659	0.00549611823126	-3.95499662986e-05	-0.000768163172177	0.00392555620132	0.000376980830311	-0.000228567713469	-0.00118263238776	0.00045882161094	0.000180229482085	-6.1207323731e-05	0.0002282137348	-9.22609091268e-05	-5.99116159051e-08	-1.2755049018e-09	-5.24864799532e-09	-1.29131941303e-10	1.70678353898e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_parapsilosis	-0.183114344528	-0.218544041512	-0.0364971665471	-0.0127481722102	-0.0413871224805	-0.0124754306538	-0.0111507513718	-0.0232299522304	-0.000199293455491	0.0119592208604	-0.000145752124432	0.00610264714168	-0.0030105299511	0.00438652935871	-0.00154937784771	0.000174598888425	0.00262437009715	2.59813462328e-05	-0.00348935416495	7.98825325163e-05	-0.00202438603162	0.000936836032477	0.000615221935272	0.000581952614003	-0.000187423617533	-0.000140205764131	-1.73010079828e-08	-1.27550490178e-09	-5.24864799524e-09	-1.29131941324e-10	1.70678353937e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Henneguya;s__Henneguya_pagri	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus;s__Aspergillus_niger	-0.143042271	-0.2263196412	-0.0281761651949	-0.0227405078773	0.00302983742444	-0.00536436179512	0.00196686072921	-0.0178448895782	0.00225780468933	0.00732733387221	-0.00021946065985	0.00257744465399	-0.00226679223643	0.00371048334375	-0.000511857606992	-0.00041171028566	0.00072708494102	0.000822245972901	-0.00160354335008	-0.000838562402945	-3.82987316238e-05	0.00011305186345	-0.000359106936818	0.000214424228823	-0.000137698703999	-5.0014515236e-05	3.02364013207e-08	-1.27550490176e-09	-5.24864799516e-09	-1.2913194134e-10	1.70678353963e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Aristeomorpha;s__Aristeomorpha_foliacea	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_succiphila	-0.430613223967	0.211598399352	0.0407956968645	0.0148830554185	-0.0232971283696	-0.0155683952513	0.0495908777911	0.0126153598616	-0.013966861579	-0.00697915699214	0.000217943832316	0.00692420197869	-0.00701336233051	-0.000715627007988	0.00584344417778	0.0105663389359	0.00576279218577	0.00508962044747	0.000944503698592	-8.37856020564e-05	0.000253952494187	7.36358727077e-07	-4.96422630296e-06	3.2584672887e-05	1.03855512539e-06	-1.87576611405e-06	-8.22695361271e-10	-1.27550490177e-09	-5.24864799522e-09	-1.29131941324e-10	1.70678353932e-11
EUK.Mock.1;Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;Other;Other	-0.178688121292	-0.290264513561	-0.0602713946007	-0.043736808932	0.0690470924884	-0.0029425574436	0.00703366696547	-0.0101733088748	0.006426666452	0.0122497734886	-0.000874105151986	0.0167452622172	-0.021934473784	-0.00491082723592	0.00459372683788	-0.000788879156342	-0.00818278823337	0.00135186646315	0.00142817453167	7.80984572975e-05	-0.00388092817812	0.000573478280975	0.000278369920558	-3.8359976506e-05	8.15780184529e-05	-0.000124467678994	-9.11678673964e-08	-1.27550490182e-09	-5.24864799538e-09	-1.29131941292e-10	1.70678353884e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Mus;s__Mus_musculus_(house_mouse)	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Environmental_samples;g__Environmental_samples;s__Uncultured_fungal_contaminant	-0.326666099527	0.216787317695	0.211254008646	0.0460652947025	0.0673810748177	-0.00842679589368	-0.158639880184	-0.0527241877254	0.0462800730751	-0.0244989478249	0.000141683036698	0.00922167188029	0.0121925736543	-0.0131910973378	0.00167430238783	0.00273256290502	-0.00241288021028	0.0041077912319	-0.00018720117123	9.93143341079e-05	0.000340367852857	-3.80888021923e-05	-3.85716606794e-05	-7.26465318942e-05	7.71490349538e-05	1.2620745066e-05	-9.95011602431e-10	-1.27550490177e-09	-5.24864799522e-09	-1.29131941325e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii_wm276	-0.352308991063	0.0693340863436	0.0379350525457	0.00700108273501	-0.0059691878445	-0.00989515223197	-0.0154318068236	0.00829873215564	-0.0123472979651	0.0121736227438	-0.000417396747709	-0.00518558151149	-0.00510865768087	0.00161404385021	0.000627832034248	-0.00106895350327	-0.00108776945588	-0.000747465839751	0.000632736272727	0.000177063550801	-0.000575818977348	-4.74641778757e-05	1.8210987323e-05	2.88914646678e-05	-9.66188309677e-05	1.22222747254e-05	7.07177100752e-09	-1.27550490176e-09	-5.2486479952e-09	-1.29131941328e-10	1.70678353941e-11
EUK.Mock.1;Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas;s__Rhabdomonas_incurva	-0.199301869439	-0.256591956177	-0.05694058077	0.0109716165752	-0.165726775367	-0.0248001894548	-0.0436426516297	-0.0469281843603	0.00295811611318	0.0259660126167	-0.000809017334716	0.00742578000165	-0.00260412592078	0.00716640251505	-0.00100586598488	-0.00738898156671	0.00381229057752	-0.00161932738264	-0.00283785184344	-1.63288665618e-05	-0.000614709753714	0.000226807783116	0.00012018656569	-7.82793567336e-05	0.000148887025031	-4.6471923599e-05	-3.95417712854e-08	-1.27550490179e-09	-5.24864799529e-09	-1.2913194131e-10	1.70678353911e-11
EUK.Mock.1;Root;k__Eukaryota;p__Telonemida;c__Telonema;g__Telonema;s__Telonema_subtile	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Cnidaria;Other;Other	-0.194673433645	-0.291963070827	-0.0663460199979	-0.0416856410094	0.0489438141527	0.00587296512278	0.027262873922	-0.0146646924781	0.0268070448239	0.0182951209903	-0.00211879847619	0.0256860666815	-0.0449580830003	-0.0147526892871	0.0310893875507	-0.0275731992114	-0.0370579770429	0.0255903610802	0.0085364411496	0.000402406406897	5.75427137376e-05	0.000232317552214	-3.23800910638e-05	-5.06243436684e-05	-0.000118919056308	4.89024448484e-05	1.58995010508e-07	-1.27550490169e-09	-5.24864799492e-09	-1.29131941388e-10	1.70678354041e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Henneguya;Other	-0.175402660359	-0.291044281608	-0.0595233239849	-0.0448501395958	0.0763687540823	-0.00391462592096	-0.0053300174071	-0.00589587079602	-0.00058596280659	0.0123739032388	4.87240020366e-05	0.0139375170269	-0.0145655230621	-0.00289308582463	-0.00917354698495	0.0167332861681	0.00533059265821	-0.0121178301931	-0.00241595064417	-0.00243879435229	-0.0110200308348	0.00353579453465	0.00147629508822	-0.000423772034349	0.00195580656909	-0.000831893790923	-6.84994695699e-07	-1.27550490213e-09	-5.24864799647e-09	-1.29131941069e-10	1.70678353508e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_lignicola	-0.430613223967	0.211598399352	0.0407956968645	0.0148830554185	-0.0232971283696	-0.0155683952513	0.0495908777911	0.0126153598616	-0.013966861579	-0.00697915699214	0.000217943832316	0.00692420197869	-0.00701336233051	-0.000715627007988	0.00584344417778	0.0105663389359	0.00576279218577	0.00508962044747	0.000944503698592	-8.37856020564e-05	0.000253952494187	7.36358727077e-07	-4.96422630296e-06	3.2584672887e-05	1.03855512539e-06	-1.87576611405e-06	-8.22695361271e-10	-1.27550490177e-09	-5.24864799522e-09	-1.29131941324e-10	1.70678353932e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Euthlastoblatta;s__Euthlastoblatta_sp._2_djgi-2006	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941323e-10	1.70678353933e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kuraishia;s__Kuraishia_capsulata	-0.274126946668	-0.100290043087	-0.0227795873582	-0.00551568991142	-0.0370478283729	-0.014847002564	0.00412405417732	-0.012977809629	-0.00380237724799	0.00922673025989	-0.000420543680347	0.0101292705642	-0.00896586270241	0.00147437086014	0.00106924263553	0.00310243065299	0.00290263702834	-0.00050331522842	-0.00038155231571	-0.000158643913244	-0.00130248409316	0.000168918166677	4.33425158824e-05	-7.27706286302e-05	9.96083632874e-05	-5.43486408714e-05	-5.48521606545e-08	-1.2755049018e-09	-5.24864799532e-09	-1.29131941304e-10	1.70678353901e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Cyphopelta;s__Cyphopelta_modesta	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941324e-10	1.70678353934e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pichia;s__Pichia_triangularis	-0.191917273405	-0.272843562528	-0.0595247065376	-0.0145346747097	-0.0580086787085	-0.0129223262933	-0.0186995145845	-0.0294779237378	0.00692514829539	0.0207246181634	-0.00095526545645	0.0131482773144	-0.0147336878636	0.000181549379159	0.00380114830439	-0.00590737252099	-0.00449772350189	0.00152244050602	-0.000126614590331	-0.000432341748637	-0.00268586972294	0.000619375882338	0.000119542890099	-0.00026466335347	0.000402015181698	-0.00014693785211	-1.21006200476e-07	-1.27550490183e-09	-5.24864799544e-09	-1.2913194128e-10	1.70678353861e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces;s__Zygosaccharomyces_rouxii	-0.274096458859	-0.104788648925	-0.0250628571047	0.00950667807729	-0.107173249761	-0.0206470033764	-0.0108047065523	-0.0254360760012	-0.00255932835441	0.0141415708101	-0.0119727274851	0.00753654873156	-0.00477889901327	0.00401098069609	0.00108684743847	-0.000596278275038	0.00425727114842	0.000326636583311	-0.00152284122995	-0.00013943884591	-0.000779051991715	0.000299024834458	0.000138909991984	-5.43618427756e-05	0.000176359908874	-6.54426445408e-05	-5.34634717445e-08	-1.2755049018e-09	-5.24864799531e-09	-1.29131941305e-10	1.70678353902e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._s1000	-0.128657542395	-0.0153503786998	0.0115494048908	0.0124560029147	-0.0102546391369	-0.00702047019284	0.0233830929048	0.00770229202568	0.00058231678848	0.000219402669228	-0.0080059406385	0.00303691400317	0.000102090114117	-0.00377337095117	0.00507533376614	0.000789422547401	-0.00176703440076	-0.00469608213861	0.00213466337186	-0.00042147056822	0.000779864566149	-0.000352116017552	-0.000213383862646	-0.000326669953481	-9.47158578383e-05	-5.16016487285e-05	4.45817928073e-08	-1.27550490175e-09	-5.24864799514e-09	-1.29131941346e-10	1.70678353971e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;Other	-0.0241721070211	-0.184374959768	0.0164621000272	-0.0289578527514	0.0351155429077	0.0154619046976	0.0103897648216	-0.0126519420506	0.00876634122389	-0.00583680205455	0.000389158194692	-0.0103898453336	0.00460793430407	0.00450456805219	-0.00489021303338	0.00426574627928	-0.000623151574616	0.0017873369376	-0.000231417114681	-0.00126524787976	0.00261264631602	0.000671455773714	-0.000988908317602	-8.27529217467e-07	0.000157366935751	-9.47428021385e-05	3.74464531442e-08	-1.27550490175e-09	-5.24864799514e-09	-1.29131941344e-10	1.70678353965e-11
EUK.Mock.1;Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lepidoderma;s__Lepidoderma_tigrinum	-0.201178869863	-0.252551980265	-0.056326030314	0.0173087409219	-0.192585204575	-0.0276896308561	-0.0496599979897	-0.0512847094557	0.00208885092029	0.0274058992737	0.00323361964727	0.00616794806821	0.000173407329184	0.00888329065551	-0.00192134750149	-0.00813489185575	0.00560010802063	-0.0021566005572	-0.00338884373749	0.000133030987318	8.19024130031e-05	-5.62212276763e-06	3.18355075153e-05	-5.62547941575e-05	3.52990612353e-05	4.03287439822e-06	-3.68396138271e-09	-1.27550490177e-09	-5.24864799522e-09	-1.29131941324e-10	1.70678353934e-11
EUK.Mock.1;Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis;s__Monodelphis_domestica_(gray_short-tailed_opossum)	-0.317864603488	0.00732290790357	0.0223903871721	0.00159497756555	-0.0033553436227	-0.0112353570548	-0.0110257239104	-0.00360652495374	-0.00430442797943	0.00651064667806	-0.000344119094411	0.00273311668251	-0.00587875103786	-8.46251850611e-05	0.000286035016732	-0.00011657621115	-0.00109863629574	-0.000963334046923	0.000289584344473	0.000291439533617	-0.000902650779383	-8.80575082531e-05	1.19650007648e-05	4.21414017415e-05	-0.000157976917695	1.88951868866e-05	9.43558557696e-09	-1.27550490176e-09	-5.2486479952e-09	-1.29131941329e-10	1.70678353943e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples;s__Uncultured_dikarya	-0.397133838074	0.14412191951	0.0268536725334	0.0110086862716	-0.0276199628323	-0.015576889408	0.0407544988436	0.00538408653649	-0.0102540078106	-0.00468612784314	0.000140472235065	0.00658010915901	-0.00621003869122	-0.000452468758135	0.00302491543478	0.00446643295136	0.00168337547784	0.00201501682107	0.000797266018134	-0.000113028095225	-0.000322621898981	0.0001337465086	4.36674735703e-05	6.72894212265e-06	5.65425096425e-05	-2.89204907309e-05	-2.01771621678e-08	-1.27550490178e-09	-5.24864799525e-09	-1.29131941317e-10	1.70678353921e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Environmental_samples;g__Environmental_samples;s__Uncultured_fungus	-0.340391366224	0.210729471869	0.197693215865	0.0405637722209	0.0669974252134	-0.00476330769318	-0.156903426501	-0.0310200947738	0.0296930530635	-0.00773906829935	-0.000243834484896	-0.00256788325824	0.00879293750226	-0.00921017195555	0.00220670178959	0.000841359981931	-0.00277305825301	0.00369270349358	0.00031156323374	9.42851517634e-05	0.000259614800476	-2.73289358637e-05	-1.42699628508e-05	-6.178205336e-05	6.51759555293e-05	1.2435175628e-05	2.14170509341e-09	-1.27550490177e-09	-5.24864799521e-09	-1.29131941326e-10	1.70678353936e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Cladochytrium;s__Cladochytrium_sp._nbrc_105429	-0.430613223967	0.211598399352	0.0407956968645	0.0148830554185	-0.0232971283696	-0.0155683952513	0.0495908777911	0.0126153598616	-0.013966861579	-0.00697915699214	0.000217943832316	0.00692420197869	-0.00701336233051	-0.000715627007988	0.00584344417778	0.0105663389359	0.00576279218577	0.00508962044747	0.000944503698592	-8.37856020564e-05	0.000253952494187	7.36358727077e-07	-4.96422630296e-06	3.2584672887e-05	1.03855512539e-06	-1.87576611405e-06	-8.22695361271e-10	-1.27550490177e-09	-5.24864799522e-09	-1.29131941324e-10	1.70678353932e-11
EUK.Mock.1;Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium;s__Penicillium_sp._mi_31	-0.195702581791	-0.126226731737	-0.0061436302822	-0.0139106253808	0.000224466852258	-0.0046981113886	0.00891861820623	-0.0108772304211	0.00134424233241	0.00685387846389	-0.000147613103984	-0.00342134909094	-0.00246801169588	0.00213840272239	-0.00118943820061	0.000728972238174	-0.000413487096117	-2.05970279052e-05	-4.18809979101e-05	-0.000168276308607	2.18921437461e-07	-0.000420574836683	0.000466113182152	-2.93427548533e-05	9.28445274953e-05	3.48527017719e-05	-2.47006587956e-08	-1.27550490178e-09	-5.24864799526e-09	-1.29131941314e-10	1.70678353916e-11
EUK.Mock.1;Root;k__Eukaryota;p__Rhizaria;c__Cercozoa;g__Unclassified_chlorarachniophyceae;s__Chlorarachniophyceae_sp._bc52	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941323e-10	1.70678353934e-11
EUK.Mock.1;Root;k__Eukaryota;p__Amoebozoa;c__Archamoebae;g__Mastigamoeba;s__Mastigamomeba_sp._atcc50617	-0.201184532202	-0.252543137442	-0.0563229270933	0.0173153324747	-0.192601839725	-0.0276839801468	-0.0496135575314	-0.0512915314406	0.00209612493499	0.0272710849746	-0.000807939700467	0.0061221571078	0.000200341650913	0.00888771992489	-0.0019288302656	-0.00813312965776	0.00560730520539	-0.00215244060344	-0.00339632369423	0.000133204294142	7.99753232244e-05	-4.30802601831e-06	3.26704667585e-05	-5.54614961124e-05	3.52789676007e-05	3.88893372836e-06	-3.74444082838e-09	-1.27550490177e-09	-5.24864799523e-09	-1.29131941324e-10	1.70678353934e-11
