#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
186	otu	5.64434953575e-05	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Distigma	s__Distigma_proteus_var._longicauda
187	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Rhodophyta	c__Bangiophyceae	g__Porphyra	s__Porphyra_pseudolinearis
188	otu	1.51718234071	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	Other	Other	Other
189	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Stramenopiles	c__Labyrinthulida	g__Unclassified_thraustochytriidae	s__Thraustochytriidae_sp._n1-27
190	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Rhizaria	Other	Other	Other
191	otu	0.000846652430365	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_lignicola
192	otu	8.46652430364e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Metschnikowia	s__Metschnikowia_pulcherrima
193	otu	0.00980235369376	EUK.Mock.1	Root	k__Eukaryota	p__Viridiplantae	c__Streptophyta	Other	Other
194	otu	0.00169330486073	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Aristeomorpha	s__Aristeomorpha_foliacea
195	otu	9.40724922625e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Cnidaria	g__Dendronephthya	s__Dendronephthya_putteri
196	otu	0.000432733464408	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Harpellomyces	s__Harpellomyces_sp._pa-3-1d
197	otu	0.083333333	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Schizosaccharomyces	s__
198	otu	0.41897065879	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Rhizopus	Other
199	otu	9.40724922626e-05	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Euglena	s__Euglena_sp._crrdv
200	otu	0.00255877178954	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Phaeosphaeria	s__Phaeosphaeria_rousseliana
201	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Trichonymphida	g__Urinympha	s__Urinympha_talea
202	otu	0.0206018758055	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Equus	s__Equus_caballus_(horse)
203	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Viridiplantae	c__Chlorophyta	g__Botryococcus	s__Botryococcus_sp._tow_9/21_p-16w
204	otu	0.000188144984525	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Ciliophora	g__Spirotontonia	s__Spirotontonia_turbinata
205	otu	0.000159923236847	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Euglena	Other
206	otu	0.0123611254833	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_sp._y15_eg-2010
207	otu	5.64434953575e-05	EUK.Mock.1	Root	k__Eukaryota	p__Stramenopiles	Other	Other	Other
208	otu	0.0163497991552	EUK.Mock.1	Root	k__Eukaryota	p__Viridiplantae	c__Streptophyta	g__Zea	s__Zea_mays
209	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Ciliophora	g__Phacodinium	s__Phacodinium_metchnikoffi
210	otu	1.88144984525e-05	EUK.Mock.1	Root	k__Eukaryota	p__Alveolata	c__Dinophyceae	g__Pyrocystis	s__Pyrocystis_noctiluca
211	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_methanosorbosa
212	otu	0.00030103197524	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Aspergillus	Other
213	otu	9.40724922625e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Neoplaconema	s__Neoplaconema_gloeosporioides
214	otu	0.233487925796	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Acanthocephalus	s__Acanthocephalus_lucii
215	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Arthropoda	g__Lirceus	s__Lirceus_fontinalis
216	otu	0.000319846473693	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Pan	s__Pan_troglodytes_(chimpanzee)
217	otu	0.017422225567	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Sus	s__Sus_scrofa_(pig)
218	otu	0.000131701489168	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Brettanomyces	s__Brettanomyces_naardenensis
219	otu	2.82217476788e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Metschnikowia	Other
220	otu	8.46652430364e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungal_endophyte_sp._sx01	g__Fungi	s__Fungal_endophyte_sp._sx01
221	otu	0.0228596156198	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	Other	Other
222	otu	0.589546821114	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Clavispora	s__Clavispora_lusitaniae_atcc_42720
223	otu	2.82217476788e-05	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Annelida	g__Dysponetus	s__Dysponetus_sp._nz_hw-2008
224	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Ajellomyces	s__Ajellomyces_capsulatus_g186ar
225	otu	0.2808440184	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Acanthocephala	g__Acanthocephaloides	s__Acanthocephaloides_propinquus
226	otu	0.0206018758054	EUK.Mock.1	Root	k__Eukaryota	p__Parabasalia	c__Trichonymphida	g__Trichonympha	s__Trichonympha_sp._hsjtcb
227	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Metazoa	c__Chordata	g__Otolemur	s__Otolemur_garnettii_(small-eared_galago)
228	otu	0.000507991458218	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Penicillium	s__Penicillium_sp._mi_31
229	otu	0.000263402978335	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Candida	s__Candida_sp._bg01-8-20-001b-c1
230	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Kinetoplastida	g__Trypanosoma	s__Trypanosoma_murmanensis
231	otu	0.000112886990715	EUK.Mock.1	Root	k__Eukaryota	p__Euglenozoa	c__Euglenida	g__Euglena	s__Euglena_communis
232	otu	5.64434953576e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Linderina	s__Linderina_macrospora
233	otu	0.000282217476788	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Preussia	s__Preussia_lignicola
234	otu	9.40724922625e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Aspergillus	s__Aspergillus_candidus
235	otu	5.67928805938	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Saccharomyces	s__Saccharomyces_cerevisiae_(bakers_yeast)
236	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Choanoflagellida	c__Salpingoecidae	g__Salpingoeca	s__Salpingoeca_infusionum
237	otu	0.000423326215182	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Kluyveromyces	s__Kluyveromyces_blattae
238	otu	0.000931317673399	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Dikarya	g__Filobasidiella/cryptococcus_neoformans_species_complex	s__Cryptococcus_gattii_wm276
239	otu	3.7628996905e-05	EUK.Mock.1	Root	k__Eukaryota	p__Fungi	c__Fungi_incertae_sedis	g__Smittium	s__Smittium_annulatum
