,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
2484,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.9:3:0.8:1.0:partial-ref,0.990909090909,0.841698841699,0.910229645094,0.0755009382491,0.0848308280823,0.467627373737,1.01648567367e-29,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
2620,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.9:3:0.8:1.0:partial-ref,0.954545454545,0.785046728972,0.861538461538,0.210443553713,0.026626444026,0.511164319477,9.88761860079e-09,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 9.0]"
37,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.976470588235,0.821782178218,0.89247311828,0.201282277182,0.04147220492,0.520813113651,1.70478226968e-08,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
173,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.993788819876,0.93567251462,0.963855421687,0.0458863328941,0.298173926213,0.328003561283,2.08527365471e-14,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
309,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.991683991684,0.928015564202,0.958793969849,0.0502714965256,0.253404976315,0.320550122337,7.6533106883e-14,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
445,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,1.0,0.876288659794,0.934065934066,0.171174225778,0.0936573600786,0.520105531291,4.76346755481e-08,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
581,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.986486486486,0.860510805501,0.919202518363,0.070906738348,0.108000973189,0.429804545157,1.43983314611e-24,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
717,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.996031746032,0.954372623574,0.974757281553,0.0375428155213,0.389278125042,0.290142395687,1.06129631857e-11,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
853,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.988235294118,0.792452830189,0.879581151832,0.212113394048,0.0282807705756,0.52994871454,4.35907036131e-09,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
989,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.991869918699,0.925996204934,0.957801766438,0.0475818519383,0.273742095458,0.298874071324,2.03272814027e-12,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1125,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,1.0,0.82,0.901098901099,0.202836364752,0.0429749976564,0.5683984891,6.89161211545e-10,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1261,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.988235294118,0.823529411765,0.898395721925,0.195604665647,0.0476906236355,0.496009769197,9.94549390634e-08,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1397,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.978021978022,0.847619047619,0.908163265306,0.180375201705,0.0630015104725,0.472773672105,2.71970996149e-07,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1533,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.993227990971,0.847784200385,0.914760914761,0.0729458652656,0.0959445559739,0.451857784741,1.25328102808e-27,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1669,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,1.0,0.775700934579,0.873684210526,0.227482023414,0.0184511966285,0.564966876971,2.31185316604e-10,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1805,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.997907949791,0.926213592233,0.960725075529,0.0509212061874,0.24823320761,0.345589659571,6.39330957375e-16,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1941,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.988888888889,0.839622641509,0.908163265306,0.184204785697,0.0575203380706,0.493872329325,6.45676793889e-08,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2077,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.991208791209,0.855787476281,0.918533604888,0.0702867616684,0.105698585751,0.458780331468,5.34594244295e-29,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2213,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.984162895928,0.849609375,0.911949685535,0.0722195904948,0.100288766465,0.438096415775,9.45660659428e-26,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2349,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.975903614458,0.794117647059,0.875675675676,0.224997390935,0.0216571805805,0.567943527649,3.22339777431e-10,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2485,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.991091314031,0.859073359073,0.920372285419,0.0709161266393,0.105577002789,0.453328675981,8.0833721665e-28,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2621,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.965517241379,0.785046728972,0.865979381443,0.212440600153,0.0258710888851,0.514942738488,8.63666844198e-09,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
38,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.891089108911,0.942408376963,0.156096949824,0.119043733091,0.445156202102,3.09594514268e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
174,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.931773879142,0.964682139253,0.0476966474983,0.280907093474,0.346212546823,6.83510904503e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
310,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.922178988327,0.95951417004,0.0531193991862,0.229279483852,0.351929607056,1.9695859313e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
446,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.907216494845,0.951351351351,0.144043065249,0.15924330777,0.409463341151,3.11919195624e-05,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
582,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.844793713163,0.915867944622,0.0758429029666,0.0873861961624,0.457370217917,1.11537902428e-27,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
718,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.948669201521,0.973658536585,0.0399485303367,0.360510633056,0.301949142127,1.50073403643e-12,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
854,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.877358490566,0.934673366834,0.159368721765,0.10272293298,0.467733611767,4.29698552857e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
990,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.937381404175,0.967678746327,0.0440075068965,0.313287824982,0.289023384349,1.34148470898e-11,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1126,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.88,0.936170212766,0.157777756398,0.116932963188,0.400084651637,3.7206821431e-05,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1262,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.921568627451,0.959183673469,0.126465912318,0.205300527036,0.347313782189,0.000348258531192,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1398,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.87619047619,0.934010152284,0.16554361212,0.0914732230819,0.48569504836,1.50604529933e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1534,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.843930635838,0.915360501567,0.074646013983,0.0893523641552,0.471598690422,4.24870308168e-30,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1670,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.841121495327,0.913705583756,0.185556168878,0.0556820059609,0.492154321219,7.28538923002e-08,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1806,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.95145631068,0.975124378109,0.0411688137578,0.351132833786,0.293433616773,1.09834228802e-11,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1942,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.877358490566,0.934673366834,0.158527420128,0.104574727675,0.413719775169,1.04242196551e-05,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2078,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.846299810247,0.916752312436,0.0738056419712,0.0905309320523,0.499522819671,1.30831049043e-34,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2214,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.826171875,0.904812834225,0.0798393738021,0.0710706778228,0.488610650188,4.43791910791e-32,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2350,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.872549019608,0.931937172775,0.175449142631,0.077762326989,0.508134312393,4.98560027451e-08,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2486,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.849420849421,0.918580375783,0.074262183849,0.0913292075152,0.473417540159,2.7145554848e-30,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2622,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.878504672897,0.935323383085,0.159326422007,0.101168117126,0.451352987141,1.06443042064e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
39,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.97619047619,0.811881188119,0.886486486486,0.208163168281,0.0348570744021,0.541748368852,3.43332741714e-09,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
175,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.993788819876,0.93567251462,0.963855421687,0.0458863328941,0.298173926213,0.328003561283,2.08527365471e-14,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
311,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.991683991684,0.928015564202,0.958793969849,0.0502714965256,0.253404976315,0.320550122337,7.6533106883e-14,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
447,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,1.0,0.886597938144,0.939890710383,0.162931227343,0.110810959265,0.495059534671,2.5386847805e-07,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
583,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.982532751092,0.884086444008,0.930713547053,0.0636329872495,0.1485067642,0.390482646462,2.8101070787e-20,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
719,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.996031746032,0.954372623574,0.974757281553,0.0375428155213,0.389278125042,0.290142395687,1.06129631857e-11,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
855,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.988505747126,0.811320754717,0.891191709845,0.200924379522,0.0379699389717,0.523227694417,7.37772233225e-09,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
991,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.98987854251,0.92789373814,0.957884427032,0.0467924667562,0.281334807251,0.291260636733,7.32045513039e-12,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1127,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,1.0,0.82,0.901098901099,0.202836364752,0.0429749976564,0.5683984891,6.89161211545e-10,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1263,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.988235294118,0.823529411765,0.898395721925,0.195604665647,0.0476906236355,0.496009769197,9.94549390634e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1399,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.978723404255,0.87619047619,0.924623115578,0.160998213258,0.0975915334198,0.441138700191,1.97609948826e-06,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1535,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.982869379015,0.884393063584,0.931034482759,0.0620916290447,0.154621875453,0.399456407594,1.31287619849e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1671,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,1.0,0.81308411215,0.896907216495,0.203497006929,0.0355255902216,0.508512690782,2.24527292221e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1807,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.995850622407,0.932038834951,0.962888665998,0.0485492348014,0.27051706003,0.325640053242,3.09385224194e-14,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1943,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.989010989011,0.849056603774,0.913705583756,0.178732854198,0.0654790524883,0.49558637848,5.72019536154e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2079,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.989495798319,0.893738140417,0.939182452642,0.0589806182996,0.1743437065,0.389698210308,9.72043521398e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2215,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.989059080963,0.8828125,0.932920536636,0.0627396305819,0.154301365891,0.378301667237,4.9093156697e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2351,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.976470588235,0.813725490196,0.887700534759,0.212259038215,0.0305275851582,0.545852906535,2.06421252642e-09,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2487,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.989316239316,0.893822393822,0.939148073022,0.0603545500784,0.16813723607,0.387604935779,3.40682838286e-20,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2623,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.955555555556,0.803738317757,0.873096446701,0.19876595278,0.0364977102114,0.482788622104,8.0380836574e-08,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
40,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.96511627907,0.821782178218,0.887700534759,0.197535441535,0.0444335004173,0.490933582649,1.21654660311e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
176,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989473684211,0.916179337232,0.951417004049,0.0524361516491,0.23351104793,0.358876283047,3.43856086017e-17,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
312,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989669421488,0.931906614786,0.959919839679,0.0487935537643,0.26718238145,0.312039250748,3.48977539459e-13,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
448,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,1.0,0.876288659794,0.934065934066,0.171174225778,0.0936573600786,0.520105531291,4.76346755481e-08,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
584,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.98233995585,0.874263261297,0.925155925156,0.0663909020551,0.131661593521,0.394768812126,9.97938466751e-21,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
720,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.98997995992,0.939163498099,0.963902439024,0.0429841607778,0.322846374187,0.305873554183,5.79732572171e-13,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
856,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.958333333333,0.867924528302,0.910891089109,0.16089600288,0.0931182569801,0.47386449513,1.70541796175e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
992,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989733059548,0.914611005693,0.950690335306,0.0513355541947,0.23718372966,0.32086308184,3.33001428977e-14,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1128,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,1.0,0.87,0.930481283422,0.168923177397,0.0929396737664,0.498008904134,1.34890668289e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1264,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.978260869565,0.882352941176,0.927835051546,0.155569756371,0.114807305922,0.428346809115,5.72943327724e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1400,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.96875,0.885714285714,0.925373134328,0.153939075932,0.111685365624,0.451978404113,9.09571069749e-07,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1536,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.978448275862,0.874759152216,0.923702950153,0.0646126725146,0.137775177527,0.408637831996,1.04117077682e-22,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1672,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989583333333,0.88785046729,0.935960591133,0.15107661753,0.118585673418,0.413943277421,8.45959995107e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1808,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.995918367347,0.947572815534,0.971144278607,0.0425318950976,0.33445933958,0.292449301983,1.18240868672e-11,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1944,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989247311828,0.867924528302,0.924623115578,0.164406596368,0.0906087063695,0.440946992486,1.99879792751e-06,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2080,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989406779661,0.88614800759,0.934934934935,0.061197527911,0.158678549745,0.398484718869,1.08299530885e-21,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2216,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989059080963,0.8828125,0.932920536636,0.0625048679562,0.155852169782,0.368674321201,4.33053965014e-18,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
