,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
2213,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.983561643836,0.85172004745,0.912905276542,0.116306236942,0.000655768333154,0.427807305859,2.29736639868e-39,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2349,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.964444444444,0.745704467354,0.841085271318,0.284846892919,5.47191125384e-07,0.48983818134,1.88992669493e-19,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2485,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.987465181058,0.839053254438,0.9072296865,0.125401554464,0.000238980761191,0.454085040205,1.13769273316e-44,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2621,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.9:1.0:partial-ref,0.974576271186,0.787671232877,0.871212121212,0.256828687578,7.10679345018e-06,0.49026546552,1.9996061854e-19,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
38,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.79649122807,0.88671875,0.258162382534,1.01392290226e-05,0.531751640368,3.33207207535e-22,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
174,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.924080664294,0.960542540074,0.0825599617544,0.0165019086885,0.344273710208,7.23919389994e-25,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
310,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.91124260355,0.953560371517,0.0940594372401,0.00621487684632,0.370736348107,6.31984106178e-29,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
446,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.853046594982,0.920696324952,0.216981945651,0.000260569924139,0.428533701865,6.87372184278e-14,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
582,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.813679245283,0.897269180754,0.134514431725,8.52247495947e-05,0.472326630975,2.44540628644e-48,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
718,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.932544378698,0.96509491733,0.0761161946064,0.0269288283504,0.319075216421,1.88577735953e-21,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
854,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.819727891156,0.900934579439,0.238678916529,3.54996052825e-05,0.490100358234,3.59973629038e-19,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
990,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.920046349942,0.958358479179,0.0804820955598,0.0180436352552,0.30732952131,2.46897799693e-20,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1126,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.803333333333,0.890942698706,0.220855565834,0.000114742013115,0.45309260727,1.36050967243e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1262,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.817543859649,0.899613899614,0.233897462605,6.69903863147e-05,0.503119242727,1.08108606819e-19,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1398,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.838596491228,0.912213740458,0.222840374414,0.000148687594183,0.454756783029,5.95095076794e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1534,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,0.998577524893,0.822977725674,0.902313624679,0.130295459872,0.000134335210787,0.469165994205,5.86265119506e-48,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1670,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.790940766551,0.88326848249,0.250202857931,1.79791870875e-05,0.523665816383,1.30429309751e-21,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1806,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.933884297521,0.965811965812,0.0782572900401,0.022746070102,0.310257302996,2.34658758917e-20,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1942,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.809688581315,0.894837476099,0.241543632537,3.32389284389e-05,0.478526016184,6.04137771062e-18,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2078,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.82476635514,0.903969270166,0.128570516514,0.000162063096744,0.477679833716,5.30965654623e-50,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2214,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.813760379597,0.897318508829,0.133146373345,0.000105590378804,0.478267926532,2.11793097941e-49,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2350,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.838487972509,0.91214953271,0.224697926953,0.000110583252161,0.418458347503,9.16476260698e-14,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2486,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.830769230769,0.90756302521,0.130035068786,0.000150354272645,0.468838454333,2.13131126997e-47,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2622,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:3:0.8:1.0:full-ref,1.0,0.828767123288,0.906367041199,0.232350155367,6.1140911876e-05,0.46254750892,6.92095357368e-17,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
39,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.958139534884,0.722807017544,0.824,0.293083313311,3.10891430575e-07,0.532551198484,6.17476896128e-23,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
175,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.988636363636,0.928825622776,0.957798165138,0.0787079016811,0.021584548693,0.321299726996,6.52534873919e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
311,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.98730964467,0.920710059172,0.952847519902,0.0873881056632,0.0105756774758,0.335951514198,5.29784819436e-24,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
447,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.939393939394,0.777777777778,0.850980392157,0.253896861582,1.08378420065e-05,0.444816479052,1.21308270953e-15,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
583,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.978779840849,0.870283018868,0.921348314607,0.10850979941,0.00140149785746,0.382986883387,1.43704079481e-31,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
719,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.988833746898,0.943195266272,0.965475469412,0.0694566680432,0.0424349043919,0.29820448075,5.33199636266e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
855,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.978260869565,0.765306122449,0.858778625954,0.271173526763,1.94696551181e-06,0.507745102396,5.33805807804e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
991,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.982587064677,0.915411355736,0.947810437912,0.0823559500805,0.0147047075454,0.317349232038,5.7015556116e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1127,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.973913043478,0.746666666667,0.845283018868,0.254229291545,6.69377386962e-06,0.519341833226,1.55484750991e-22,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1263,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.964757709251,0.768421052632,0.85546875,0.256466696671,8.75577502214e-06,0.51210432423,5.45640503586e-21,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1399,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.966527196653,0.810526315789,0.881679389313,0.235392899237,4.71383722104e-05,0.458128774278,1.31039470492e-16,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1535,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.980417754569,0.880422039859,0.927733168623,0.103014689235,0.0023758848672,0.378713243905,5.48912881947e-31,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1671,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.969565217391,0.777003484321,0.862669245648,0.251414600665,1.28422480052e-05,0.488978786087,4.45463403215e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1807,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.98730964467,0.918536009445,0.951681957187,0.0860136812577,0.0117686194022,0.32703205316,8.25101917493e-23,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
1943,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.96170212766,0.782006920415,0.862595419847,0.250953575584,1.16367934276e-05,0.471386001183,6.84938529005e-18,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2079,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.980595084088,0.885514018692,0.930632289748,0.0996270429809,0.00324663209697,0.378593876553,4.54946155124e-31,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2215,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.985430463576,0.88256227758,0.931163954944,0.101577859157,0.00296078830388,0.369577972763,4.95059909463e-29,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2351,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.965217391304,0.762886597938,0.852207293666,0.274417336657,1.44966507463e-06,0.485845825348,4.0698971264e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2487,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.989290495315,0.874556213018,0.928391959799,0.109292555664,0.00138905090929,0.404726080665,5.88020267142e-35,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
2623,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.9:3:0.9:1.0:partial-ref,0.966666666667,0.794520547945,0.872180451128,0.250782114857,1.1026897082e-05,0.482336494521,6.9282650936e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
40,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.94347826087,0.761403508772,0.842718446602,0.262192246321,4.48314882918e-06,0.480620136308,1.24984972519e-18,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
176,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.987179487179,0.913404507711,0.948860135551,0.0870077560958,0.0110138531417,0.346508357847,1.80537598656e-25,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
312,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.986022871665,0.918343195266,0.950980392157,0.0887364184121,0.00938953628528,0.339030627575,1.81551934227e-24,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
448,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.941908713693,0.813620071685,0.873076923077,0.234404833855,5.0823848273e-05,0.438071531218,3.61155277909e-15,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
584,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.98255033557,0.86320754717,0.919020715631,0.112040029359,0.000990659269354,0.392008037153,5.21239325059e-33,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
720,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.987389659521,0.926627218935,0.956043956044,0.0791892969214,0.0205705368793,0.333567102586,1.14854503726e-23,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
856,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.951612903226,0.802721088435,0.870848708487,0.236755749632,2.86141933294e-05,0.44602224193,2.30504820349e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
992,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.982278481013,0.899188876014,0.938898971567,0.0901528138402,0.00755275048842,0.339700841091,3.96734307509e-25,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1128,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.974789915966,0.773333333333,0.862453531599,0.238838751134,2.41999152467e-05,0.495850240173,2.15076552207e-20,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1264,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.957983193277,0.8,0.87189292543,0.235825180038,4.29366157594e-05,0.476490617096,3.98048957911e-18,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1400,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.951219512195,0.821052631579,0.881355932203,0.228720395954,6.95177712762e-05,0.463928541604,2.94821836788e-17,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1536,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.976377952756,0.872215709261,0.921362229102,0.106483701412,0.00164920582044,0.388163619628,1.05688153421e-32,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1672,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.963855421687,0.836236933798,0.89552238806,0.213716180134,0.000212024019987,0.450501792412,3.36004931806e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1808,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.987421383648,0.926800472255,0.956151035323,0.0807017529556,0.018131814282,0.300707202909,2.27107510745e-19,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1944,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.959183673469,0.813148788927,0.880149812734,0.230741387951,5.63343956954e-05,0.442688453028,8.83106302438e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2080,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.979220779221,0.880841121495,0.927429274293,0.101590055292,0.00266991319254,0.38223890576,1.01730695369e-31,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2216,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.98406374502,0.879003558719,0.928571428571,0.102598196571,0.00266848864039,0.36421338339,3.24586093864e-28,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2352,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.966666666667,0.797250859107,0.873822975518,0.249051981302,1.31661912564e-05,0.449258949644,2.937707918e-16,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2488,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.989189189189,0.866272189349,0.923659305994,0.113544680267,0.000893456636579,0.422756863426,2.65287221779e-38,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2624,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.8:1.0:partial-ref,0.955284552846,0.804794520548,0.873605947955,0.239392840735,2.53955073814e-05,0.45338142457,9.12197186419e-17,[3.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
41,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.94347826087,0.761403508772,0.842718446602,0.262192246321,4.48314882918e-06,0.480620136308,1.24984972519e-18,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
177,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.987179487179,0.913404507711,0.948860135551,0.0870077560958,0.0110138531417,0.346508357847,1.80537598656e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
313,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.986022871665,0.918343195266,0.950980392157,0.0887364184121,0.00938953628528,0.339030627575,1.81551934227e-24,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
449,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.941908713693,0.813620071685,0.873076923077,0.234404833855,5.0823848273e-05,0.438071531218,3.61155277909e-15,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
585,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.98255033557,0.86320754717,0.919020715631,0.112040029359,0.000990659269354,0.392008037153,5.21239325059e-33,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
721,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.987389659521,0.926627218935,0.956043956044,0.0791892969214,0.0205705368793,0.333567102586,1.14854503726e-23,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
857,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.951612903226,0.802721088435,0.870848708487,0.236755749632,2.86141933294e-05,0.44602224193,2.30504820349e-16,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
993,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.982278481013,0.899188876014,0.938898971567,0.0901528138402,0.00755275048842,0.339700841091,3.96734307509e-25,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1129,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.974789915966,0.773333333333,0.862453531599,0.238838751134,2.41999152467e-05,0.495850240173,2.15076552207e-20,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1265,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.957983193277,0.8,0.87189292543,0.235825180038,4.29366157594e-05,0.476490617096,3.98048957911e-18,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1401,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.951219512195,0.821052631579,0.881355932203,0.228720395954,6.95177712762e-05,0.463928541604,2.94821836788e-17,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1537,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.976377952756,0.872215709261,0.921362229102,0.106483701412,0.00164920582044,0.388163619628,1.05688153421e-32,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1673,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.963855421687,0.836236933798,0.89552238806,0.213716180134,0.000212024019987,0.450501792412,3.36004931806e-16,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1809,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:3:0.9:1.0:partial-ref,0.987421383648,0.926800472255,0.956151035323,0.0807017529556,0.018131814282,0.300707202909,2.27107510745e-19,[3.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
