,Dataset,SampleID,Reference,Method,Parameters,Precision,Recall,F-measure,Pearson r,Pearson p,Spearman r,Spearman p,best N alignments,confidence,coverage,e value,e-value,max accepts,min consensus fraction,similarity
299,B1-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9651162790697675,0.9822485207100593,0.04291781536875383,0.49250434032552515,0.2287385409315377,0.00021098199092441447,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
435,F2-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9310344827586207,0.9642857142857143,0.1319997549320754,0.49487945173975467,0.375904838948087,0.04446763761934684,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
571,B2-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,0.9954545454545455,0.8656126482213439,0.9260042283298098,0.08696456802597728,0.16704232790767698,0.4170535383085556,4.137362068757669e-12,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
707,B1-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,0.9960629921259843,0.9656488549618321,0.9806201550387597,0.04083148870257714,0.5097054802060599,0.25809638983875266,2.258208978142681e-05,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
843,F1-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9285714285714286,0.962962962962963,0.13760250352294734,0.4850146817866716,0.4296591037563802,0.022497412493270228,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
979,B1-iter2,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9651162790697675,0.9822485207100593,0.04139881440913781,0.5079594437094299,0.23888665657628344,0.0001067549940421217,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1115,F2-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1251,F2-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9333333333333333,0.9655172413793104,0.13262630925701804,0.4847687848486625,0.3574889609811545,0.052442315011706854,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1387,F2-iter1,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9642857142857143,0.9818181818181818,0.09934956211652089,0.6149729251568282,0.28644594961577313,0.13946292272740632,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1523,B2-iter3,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.8764478764478765,0.934156378600823,0.08258981252767306,0.18517353611695056,0.4331458610616354,2.8662590162523115e-13,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1659,F1-iter3,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9285714285714286,0.962962962962963,0.13934883404552328,0.4794367507718227,0.3100355782138937,0.10836025356721984,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1795,B1-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.9691119691119691,0.984313725490196,0.03995329298328154,0.522086189243641,0.21411043791947532,0.0005215545001810198,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
1931,F1-iter0,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.8666666666666667,0.9285714285714286,0.18388043936299736,0.3307090828635735,0.44381268229929727,0.014021167515990111,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2067,B2-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,0.9958333333333333,0.8951310861423221,0.9428007889546351,0.07414930336629366,0.2263292877176239,0.44471595547091075,2.0242049226665813e-14,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2203,B2-iter4,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.875,0.9333333333333333,0.08431170179907463,0.18570515283848962,0.42247845566163256,3.715484802624221e-12,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2339,F2-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2475,B2-iter1,S1,gg_13_8_otus,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,0.9955156950672646,0.8809523809523809,0.9347368421052632,0.08236293871129693,0.19162228883738497,0.45639413188606476,2.0216054302431943e-14,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
2611,F1-iter4,S1,unite-97-rep-set,sortmerna,0.51:0.8:5:0.8:1.0:full-ref,1.0,0.896551724137931,0.9454545454545454,0.1681382319967248,0.3832877489322569,0.41353023842287084,0.025756966438616514,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 8.0]"
28,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
164,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
300,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,0.9961240310077519,0.9980582524271845,0.014253067122388633,0.8197721411434724,0.08843183642442694,0.15668637003171143,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
436,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
572,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
708,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
844,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
980,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1116,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1252,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,0.9666666666666667,0.983050847457627,0.09214986495021346,0.6281646756876722,0.24838630932393468,0.18566486207387867,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1388,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1524,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,0.9961389961389961,0.9980657640232108,0.013882901296814843,0.8240381901505918,0.08749559226605956,0.16032146572176123,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1660,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1796,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1932,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,0.9666666666666667,0.983050847457627,0.08769721179351599,0.6449300962338075,0.25860327353409435,0.16763393571195828,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2068,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,0.996268656716418,1.0,0.9981308411214954,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2204,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2340,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2476,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2612,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:1:0.9:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[1.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
29,F1-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9230769230769231,0.9600000000000001,0.15082290872406517,0.4620659410204073,0.4431658078954647,0.023361907218338262,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
165,B1-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9922480620155039,0.9961089494163424,0.019469830508506557,0.7556161010526865,0.12699984945397347,0.04152246872107841,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
301,B1-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9883720930232558,0.9941520467836257,0.02478365924071655,0.691948370008955,0.15376792104845483,0.013413113299724336,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
437,F2-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8620689655172413,0.9259259259259259,0.19328599499973362,0.3150865952018704,0.5104296457669673,0.004667969412019577,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
573,B2-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8537549407114624,0.9211087420042644,0.0920914223875327,0.1441099583992495,0.4700585843833423,2.5987024983350678e-15,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
709,B1-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9847328244274809,0.9923076923076923,0.027066049170915416,0.6627733188179168,0.17221621529544562,0.005187595491990171,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
845,F1-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9642857142857143,0.9818181818181818,0.09548081767504603,0.6288764388390964,0.2981355825502494,0.1233303951866738,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
981,B1-iter2,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9922480620155039,0.9961089494163424,0.019362368244300352,0.7569225582763995,0.12068777038178753,0.0528429094601729,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1117,F2-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,1.0,1.0,,1.0,,,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1253,F2-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9333333333333333,0.9655172413793104,0.13262630925701804,0.4847687848486625,0.3574889609811545,0.052442315011706854,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1389,F2-iter1,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9642857142857143,0.9818181818181818,0.09934956211652089,0.6149729251568282,0.28644594961577313,0.13946292272740632,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1525,B2-iter3,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8803088803088803,0.9363449691991786,0.08093091905239458,0.1941875219148302,0.40863670566196664,7.606279350248704e-12,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1661,F1-iter3,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8571428571428571,0.923076923076923,0.20654959089959155,0.29163010349597157,0.5197433498166226,0.004587085998637831,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1797,B1-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9922779922779923,0.9961240310077519,0.019944728955882726,0.7493782991050304,0.12345592551066521,0.04716406023053765,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
1933,F1-iter0,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8,0.888888888888889,0.2349789811857003,0.2113232447359554,0.6092717958449424,0.00035222608089588556,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2069,B2-iter0,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,0.9957805907172996,0.8838951310861424,0.9365079365079365,0.07819158910711747,0.20194749061418008,0.4500363681167203,9.06757595946783e-15,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2205,B2-iter4,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.8951612903225806,0.9446808510638298,0.07630962681513935,0.23115039304257054,0.37821332943405656,7.450468329638303e-10,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2341,F2-iter2,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.9642857142857143,0.9818181818181818,0.09465172456525203,0.6318724336595161,0.22661412195687186,0.24620294889846844,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2477,B2-iter1,S1,gg_13_8_otus,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,0.9954954954954955,0.876984126984127,0.9324894514767933,0.08364659582522238,0.18476770994151417,0.4451717833444491,1.0191644109037976e-13,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
2613,F1-iter4,S1,unite-97-rep-set,sortmerna,0.76:0.9:5:0.8:1.0:full-ref,1.0,0.896551724137931,0.9454545454545454,0.1681382319967248,0.3832877489322569,0.41353023842287084,0.025756966438616514,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 7.0, 6.0]","[0.0, '.', 9.0]"
30,F1-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.8076923076923077,0.8936170212765957,0.25216966006784103,0.21394759793798854,0.6448661450645597,0.0003758711562647566,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
166,B1-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.9263565891472868,0.9617706237424548,0.06150059383214366,0.325124957444774,0.3531680545592824,5.403039864143205e-09,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
302,B1-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.9108527131782945,0.9533468559837729,0.0703891791898526,0.25994318105830144,0.36041073883018876,2.4836217003470034e-09,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
438,F2-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.7586206896551724,0.8627450980392156,0.273001067759255,0.15189441088056085,0.7452076850831507,3.5245726313919345e-06,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
574,B2-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.7549407114624506,0.8603603603603602,0.12512413513854395,0.04679113653434206,0.5641100099779267,1.1723282496715749e-22,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
710,B1-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,0.9915966386554622,0.9007633587786259,0.944,0.07101206503020363,0.2502318005714109,0.4030406428881422,9.860235620891754e-12,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
846,F1-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.75,0.8571428571428571,0.2791695001162968,0.15024643445388852,0.7001927110180142,3.353947670474157e-05,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
982,B1-iter2,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,0.995575221238938,0.872093023255814,0.9297520661157024,0.08243832770460104,0.18598366871254599,0.41944338436657647,1.8516070053560493e-12,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1118,F2-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.8846153846153846,0.9387755102040816,0.1876683073919354,0.3585897631833558,0.5077953051811507,0.008090797111751983,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1254,F2-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.8,0.888888888888889,0.2468767663161435,0.18843951368061745,0.6300295561626309,0.00019069704437601746,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1390,F2-iter1,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.9285714285714286,0.962962962962963,0.1431779576675609,0.4673224593121712,0.4128125496922689,0.029018757827329017,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1526,B2-iter3,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.7683397683397684,0.868995633187773,0.11978954182861327,0.05417383771957064,0.557170441940019,1.597765793956976e-22,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1662,F1-iter3,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.75,0.8571428571428571,0.292394876017817,0.13107229144731308,0.737589167763069,7.522065512769133e-06,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1798,B1-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.9266409266409267,0.9619238476953909,0.062252990901088774,0.3182845227800485,0.29422609925840293,1.4405149354206297e-06,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
1934,F1-iter0,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.7666666666666667,0.8679245283018869,0.25944686883680745,0.16620283801991817,0.6859620607619772,2.8624584581976402e-05,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2070,B2-iter0,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.7378277153558053,0.8491379310344828,0.1257172300368332,0.04009687166243853,0.5643640783390926,7.388997477752866e-24,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2206,B2-iter4,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,0.9947916666666666,0.7701612903225806,0.8681818181818182,0.11957876058645403,0.059538914172787984,0.5551871098804775,1.5557631648880044e-21,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2342,F2-iter2,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,1.0,0.8214285714285714,0.9019607843137255,0.22865015394899402,0.241870373164875,0.5779181463744401,0.0012784941538373986,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2478,B2-iter1,S1,gg_13_8_otus,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,0.9948717948717949,0.7698412698412699,0.8680089485458614,0.11962798325649104,0.05740606762952357,0.5599367298273249,2.7920607518269465e-22,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
2614,F1-iter4,S1,unite-97-rep-set,sortmerna,1.0:0.8:5:0.9:1.0:partial-ref,0.9583333333333334,0.7931034482758621,0.8679245283018867,0.2402819654633244,0.20089998590730543,0.5255957858083756,0.002856623472327295,[5.0],,"[0.0, '.', 9.0]","[1.0, '.', 0.0]",,,"[1.0, '.', 0.0]","[0.0, '.', 8.0]"
31,F1-iter2,S1,unite-97-rep-set,sortmerna,0.51:0.9:5:0.8:1.0:full-ref,1.0,0.9230769230769231,0.9600000000000001,0.15082290872406517,0.4620659410204073,0.4431658078954647,0.023361907218338262,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
167,B1-iter0,S1,gg_13_8_otus,sortmerna,0.51:0.9:5:0.8:1.0:full-ref,1.0,0.9922480620155039,0.9961089494163424,0.019469830508506557,0.7556161010526865,0.12699984945397347,0.04152246872107841,[5.0],,"[0.0, '.', 8.0]","[1.0, '.', 0.0]",,,"[0.0, '.', 5.0, 1.0]","[0.0, '.', 9.0]"
