#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
201	otu	0.000130992926382	Mock.3	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Gigasporaceae	g__Gigaspora
202	otu	0.0	Mock.3	k__Fungi	p__Zygomycota	c__Incertae_sedis	o__Entomophthorales	f__Entomophthoraceae	g__Pandora
203	otu	0.000130992926382	Mock.3	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	Other	Other
204	otu	0.107414199633	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Microascus
205	otu	2.27803248625	Mock.3	k__Fungi	Other	Other	Other	Other	Other
206	otu	0.1875	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
207	otu	0.763033796174	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Dipodascus
208	otu	0.00157191511658	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Neosartorya
209	otu	0.0625	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Microascales	f__Microascaceae	g__Scopulariopsis
210	otu	0.00137542572701	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
211	otu	0.00399528425465	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia
212	otu	1.0439481268	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Trichocomaceae	g__Penicillium
213	otu	1.39834948913	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Dipodascaceae	g__Galactomyces
214	otu	0.000261985852764	Mock.3	k__Fungi	p__Ascomycota	c__Eurotiomycetes	Other	Other	Other
215	otu	0.38485721771	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Zygosaccharomyces
216	otu	0.421404244171	Mock.3	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Debaryomyces
217	otu	0.0	Mock.3	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium
218	otu	0.146712077548	Mock.3	k__Fungi	p__unidentified	c__unidentified	o__unidentified	f__unidentified	g__unidentified
219	otu	2.27724652869	Mock.3	k__Fungi	p__Ascomycota	Other	Other	Other	Other
