#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
367	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Acidobacteria	c__EC1113	o__	f__	g__
368	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	Other	Other	Other	Other
369	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	Other
370	otu	1.14013125191e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__NC10	c__12-24	o__Methylomirabiliales	f__Methylomirabiliaceae	g__
371	otu	8.43697126414e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus
372	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Trueperaceae	g__Truepera
373	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__
374	otu	0.0540946673781	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	Other
375	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Schlegelella
376	otu	1.28425754875	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter
377	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	Other
378	otu	0.00134079435225	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas
379	otu	2.28026250382e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Other	Other	Other
380	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus
381	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Tenericutes	c__Mollicutes	Other	Other	Other
382	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__Smithella
383	otu	0.0204767572843	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus
384	otu	0.724969558495	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	Other	Other
385	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter
386	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Halochromatium
387	otu	1.14013125191e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__02d06
388	otu	1.2541443771e-05	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobacterium
389	otu	0.278912613438	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
390	otu	0.00172159819038	HMPMockV1.2.Staggered1	Unknown	Other	Other	Other	Other	Other
391	otu	1.2541443771e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__
392	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__
393	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella
394	otu	4.33249875726e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia
395	otu	1.71019687786e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__	g__
396	otu	3.87644625649e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodovulum
397	otu	1.36815750229e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__
398	otu	9.23506314047e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Brenneria
399	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Syntrophomonadaceae	g__Syntrophomonas
400	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Aquimonas
401	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfohalobiaceae	g__Desulfonatronovibrio
402	otu	1.36815750229e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Oleispira
403	otu	2.28026250382e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	Other	Other	Other
404	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Crenotrichaceae	g__Crenothrix
405	otu	1.93822312825e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
406	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Haloplasmatales	f__Haloplasmataceae	g__
407	otu	0.000161898637771	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	Other
408	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira
409	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Caldithrix]	c__KSB1	o__MSB-5B5	f__	g__
410	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
411	otu	1.14013125191e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Oleibacter
412	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Pontibacillus
413	otu	0.000123134175206	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__	g__
414	otu	9.12105001528e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfosporosinus
415	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__R18-435
416	otu	0.0965098552319	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter
417	otu	3.42039375573e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Natronobacillus
418	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	Other
419	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas
420	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
421	otu	19.4854941601	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus
422	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae	g__
423	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Marinomonas
424	otu	1.36815750229e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__[Exiguobacteraceae]	g__
425	otu	4.44651188246e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Thermosinus
426	otu	0.00252995124799	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Other
427	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Caldanaerobacter
428	otu	1.02611812672e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Tolumonas
429	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Flexispira
430	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	Other	Other	Other
431	otu	2.5082887542e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	Other	Other
432	otu	5.0165775084e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Marinilactibacillus
433	otu	0.000180140737802	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Caloramator
434	otu	3.42039375573e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	Other
435	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Lentisphaerae	c__[Lentisphaeria]	o__Z20	f__	g__
436	otu	7.98091876337e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__
437	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__[Mogibacteriaceae]	g__
438	otu	3.42039375573e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	Other	Other
439	otu	2.39427562901e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	Other	Other
440	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Aeromonadales	f__Aeromonadaceae	g__Oceanimonas
441	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Shimia
442	otu	0.0297391835748	HMPMockV1.2.Staggered1	k__Bacteria	Other	Other	Other	Other	Other
443	otu	1.14013125191e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Providencia
444	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	Other	Other
445	otu	0.00195304483452	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	Other
446	otu	0.000167599294031	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Enterobacter
447	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__
448	otu	2.16624937863e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	Other	Other
449	otu	2.99847229919	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus
450	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Other	Other	Other
451	otu	0.0582424898928	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides
452	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__GMD14H09	f__	g__
453	otu	6.95480063665e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	Other
454	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Ellin329	f__	g__
455	otu	0.000215484806611	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Erwinia
456	otu	4.56052500764e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	Other
457	otu	1.02611812672e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	Other	Other
458	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Thermales	f__Thermaceae	g__
459	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Nautiliales	f__	g__
460	otu	0.000125414437711	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__
461	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Spongiibacter
462	otu	4.56052500764e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__Desulfobulbus
463	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Sva0485	f__	g__
464	otu	2.05223625343e-05	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	Other	Other
465	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	Other
466	otu	0.000229166381634	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Viridibacillus
467	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	Other
468	otu	2.39427562901e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Moritellaceae	g__
469	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Eikenella
470	otu	3.19236750535e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__Thiothrix
471	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Elusimicrobia	c__Elusimicrobia	o__Elusimicrobiales	f__Elusimicrobiaceae	g__Elusimicrobium
472	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	Other
473	otu	0.000148217062748	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__
474	otu	0.0814316194255	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__
475	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__HTCC2188	g__HTCC
476	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__Desulfotalea
477	otu	4.78855125802e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__Desulfuromonas
478	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobacteraceae	Other
479	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Anaplasmataceae	g__Candidatus Neoehrlichia
480	otu	1.82421000306e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__
481	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Nitrosomonadales	f__Nitrosomonadaceae	Other
482	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	Other	Other
483	otu	0.00812115490736	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
484	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__
485	otu	0.000213204544107	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus
486	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__	g__
487	otu	0.00369858578119	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Other	Other	Other
488	otu	0.0529363190464	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
489	otu	0.00390038901278	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
490	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
491	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Nitrosomonadales	f__Nitrosomonadaceae	g__Nitrosovibrio
492	otu	1.82421000306e-05	HMPMockV1.2.Staggered1	k__Archaea	Other	Other	Other	Other	Other
493	otu	6.3847350107e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium
494	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__	f__	g__
495	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Geobacillus
496	otu	2.96434125497e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__
497	otu	0.156003019067	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
498	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum
499	otu	1.02611812672e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__
500	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__PB19	f__	g__
501	otu	5.70065625955e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales	f__Patulibacteraceae	g__
502	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Candidatus Portiera
503	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	g__
504	otu	4.56052500764e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__	g__
505	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__NB1-j	f__NB1-i	g__
506	otu	1.2541443771e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina
507	otu	3.07835438016e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia
508	otu	2.5082887542e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Pleomorphomonas
509	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__[Marinicellales]	f__[Marinicellaceae]	g__
510	otu	2.05223625344e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter
511	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Anaerospora
512	otu	0.587404767054	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium
513	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Aquitalea
514	otu	3.19236750535e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__
515	otu	6.84078751146e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__
516	otu	1.48217062748e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Edwardsiella
517	otu	1.02611812672e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__
518	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Methylophaga
519	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Cyanobacteria	c__4C0d-2	o__	f__	g__
520	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	Other	Other
521	otu	0.0947654293962	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	Other
522	otu	6.27072188551e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__
523	otu	9.12105001528e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium
524	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinobacterium
525	otu	8.89302376488e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfomicrobiaceae	g__Desulfomicrobium
526	otu	3.87644625649e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__
527	otu	2.28026250382e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Saccharospirillaceae	g__Reinekea
528	otu	4.44651188245e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Tetragenococcus
529	otu	0.110840139917	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	Other
530	otu	4.56052500764e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	Other
531	otu	1.14013125191e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Morganella
532	otu	0.000108312468932	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anaerobacillus
533	otu	2.18886048664	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter
534	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__
