#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
Even3;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	0.380209748578	0.0331556120766	0.00727481318931	-0.0170344257451	-0.00535992613741	0.0053341032496	0.00354792530837	0.00326653609196	0.00205612571555	0.000262210479691	0.000694177158104	-0.0013961725966	-0.000904328168988	-0.000686999086364	-0.000546938372696	-2.81616219666e-05	0.000165713560393	0.000116447698249	-2.36943906946e-05	7.80274238114e-05	-2.25806921776e-05	-2.39712027031e-05	-7.65350878979e-08	-3.93516194333e-07	6.30046289485e-07	9.04563333481e-07	7.56264415044e-09	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795332e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	0.00781847372005	-0.05927085075	0.0141047891993	0.00287962925943	0.0063232991571	0.00310578388197	0.00139633494859	-0.000744736217624	0.000523246824136	0.000137593423756	-0.000223948034647	-0.000240338722836	9.4322426222e-05	-1.18514487103e-07	-2.16936748154e-05	-3.20784497064e-05	1.15777573877e-06	-6.91425826231e-06	-1.80224874034e-08	-5.46435657668e-06	4.46682471908e-06	-7.77281459711e-07	-1.07568481031e-07	-8.4487733129e-07	-2.61875906732e-07	-1.2409368427e-07	-1.18302718634e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369468e-10	1.55115795332e-10
Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.465888232404	0.0598937685068	0.0223348677735	-0.0139481927242	-0.00742411867136	-0.00531026096075	0.00452742251844	0.00303133735703	-0.00473066990822	-0.00326735901837	-0.000183190395326	0.00147482275827	-0.00205177804943	-0.000522116045978	0.000122638231858	-0.000463164844984	0.000132750725801	0.000137566143104	-6.4023290962e-05	0.000124442496834	2.40502381114e-05	-3.11336841904e-05	-1.51817805543e-05	-1.37942230562e-06	6.22608100806e-06	3.50532406401e-06	1.25546965974e-08	-1.09213568991e-09	1.71852376345e-10	3.13981369467e-10	1.55115795332e-10
Even2;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.42045555736	0.0921531999314	0.010973110276	-0.0161347670883	0.0259402346491	0.000947311034365	-0.00286696168415	0.00231250183801	-0.00107272081563	0.00134431475394	-0.000585140830145	0.000373977911333	-0.00020518364761	0.000113538125777	9.75732136127e-06	3.75086757137e-05	-6.73780122812e-05	5.33407372653e-05	-7.07668502539e-06	1.91580056212e-05	7.96160639038e-06	-3.97474704993e-06	-9.55334377525e-06	-2.8984308427e-06	-1.65547908187e-07	-5.72305384408e-08	-6.63520216609e-09	-1.09213568992e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.429792594258	0.0915427282718	0.0126688024678	-0.0185365654387	0.0249489857426	0.00141836660866	-0.0030167986016	0.00215939485976	-0.00105792558707	0.00136500098667	-0.000632626886812	0.000365536593647	-0.000174896053178	0.000104489269151	1.01010889219e-05	2.83182826818e-05	-4.38377445462e-05	4.81761907289e-05	-1.17746678771e-05	6.66812714129e-06	9.76310570627e-06	-1.01711765611e-06	-8.63742239021e-06	-3.82521705572e-06	-6.22771797365e-07	-9.14998712486e-08	-6.79882164146e-09	-1.09213568992e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.507356082549	0.0790564585011	0.028801723628	-0.0238326829115	0.0012916402427	-0.00701783765543	0.00146564799605	0.00275723407371	-0.00409952576009	-0.00210705194008	-0.000655125696605	0.00155883741193	-0.00159756956265	-0.00024380557295	0.000220802893593	-0.000334599658095	6.61093401628e-05	9.39817592546e-05	-4.89761237818e-05	9.85838190544e-05	2.18896807188e-05	-2.10162264055e-05	-1.37384472287e-05	-1.37221172494e-06	4.99097339006e-06	2.72652497952e-06	8.99037296278e-09	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795332e-10
Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.154611500191	0.179009940196	0.0234188425118	-0.0129453310857	-0.0277402312259	0.00287576920681	-0.0019741399792	-0.00412016049133	0.00250507478232	-0.00139798742743	0.000333842833757	0.00038982525998	0.000296817207515	0.000200832858796	0.000236002179085	-5.33015017224e-05	0.000134725080907	-3.40867538398e-05	4.21525278985e-06	1.5875929453e-05	9.5351604486e-06	3.23776390479e-06	-2.97048098154e-06	-2.92747543801e-07	9.75276038478e-07	5.39874016714e-07	-5.80664563825e-10	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795333e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.107300187965	-0.0129292775535	0.00580046550505	-0.0361343813915	0.00760600646398	-0.000136798836657	0.00323952061829	0.00366962253055	-0.00470878044584	-0.00052441132029	-0.000188001854888	0.000403704624543	0.000290405068868	3.0246962904e-05	-0.000378293201726	-4.74181062021e-05	0.000236528301967	-1.85471016722e-05	-0.00011568812358	-0.000269553171816	-1.70163866323e-05	-7.22931879603e-05	3.28753165728e-05	-7.08778743828e-06	-1.29952610477e-05	-8.39866685957e-06	-3.90832870067e-08	-1.09213568993e-09	1.71852376342e-10	3.13981369472e-10	1.55115795336e-10
Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0774037974841	-0.00375407406295	0.0271752020722	0.00181780520994	0.00723636498857	-0.000201793426746	-0.00190390603304	0.000119013461046	0.000276370751424	0.000289301716923	-7.31218165732e-05	0.000512405401987	-0.000131726332524	0.000115627871848	-7.67760299779e-05	-0.000512779674748	0.000127223093458	0.000209832589675	2.40759184662e-06	5.49298715598e-05	-7.33936279958e-06	1.05108114737e-05	-1.3996637503e-05	-2.37180938654e-06	4.50571313263e-06	3.9481386236e-06	1.58873154909e-08	-1.0921356899e-09	1.71852376345e-10	3.13981369467e-10	1.55115795331e-10
Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.446028240585	0.100400084162	0.0134164358452	-0.017401598107	0.0267951462777	0.00176289338457	-0.00289777953185	0.00236101802135	-0.0012278394461	0.00147914847264	-0.000704967722759	0.000270534164008	-0.000251215310748	0.000105147143469	-3.10004990732e-05	2.17305503773e-05	-5.79107700784e-05	4.49988486432e-05	-1.21580292142e-05	3.75258526194e-06	1.70323550928e-06	1.56668194567e-06	-4.66248504464e-06	-1.07994385804e-07	3.45860982487e-07	2.61099847766e-07	-1.17419254469e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0774102079151	-0.00409577209617	0.0280100239311	0.00191279701484	0.00726890878419	-0.000196479101213	-0.00189490823703	0.000138988395625	0.000272005696169	0.000297533010252	-7.02577334739e-05	0.000506779531447	-0.000128145417822	0.000114350687202	-7.66988426393e-05	-0.000512364575428	0.000128234783563	0.000209419922181	3.20019584562e-06	5.39866140215e-05	-7.64735254528e-06	1.02457974366e-05	-1.38683368541e-05	-2.29255753263e-06	4.47761561272e-06	3.82206023687e-06	1.53567264161e-08	-1.0921356899e-09	1.71852376345e-10	3.13981369467e-10	1.55115795331e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.15471714625	0.179398694811	0.0234819697255	-0.0129373634911	-0.0278280162289	0.00288635547509	-0.00197713112954	-0.00415251537605	0.00252886297825	-0.00140366275854	0.000337483830581	0.000392990383522	0.000298049498284	0.000203540381866	0.000236761424601	-5.50526496317e-05	0.000132145798774	-3.49072552369e-05	5.06290547947e-06	1.74101648645e-05	9.91098628005e-06	3.04191926497e-06	-2.71795174065e-06	-1.62540044309e-07	1.0975548049e-06	5.67989177467e-07	-2.63719917452e-10	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795333e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	-0.0547972811476	-0.074584655375	-0.0188669711699	-0.0205751793498	0.0107706421053	0.000220906733314	-0.00248757709875	0.00115610554633	-0.000434538189969	-0.000522202032617	-0.000357112432976	0.00226868446699	-0.000345473167701	-0.000123624293608	0.00021676654132	0.000415545756224	4.76593518377e-05	9.52529909066e-05	-6.45274225303e-06	0.000163908632667	2.43283023572e-05	1.70001993192e-06	-8.04706531865e-06	-2.71923405667e-06	1.98652491537e-06	6.42074732437e-07	3.39366036656e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369468e-10	1.55115795332e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.154601291775	0.178927863403	0.0234262658617	-0.0129755976949	-0.0277321393344	0.00287631783853	-0.00196859022835	-0.00412395637648	0.00250550784005	-0.00139965817123	0.00033281250626	0.000390080561734	0.000297418736871	0.000200577667292	0.000236395785146	-5.40029419845e-05	0.000134426567565	-3.4619128592e-05	4.53553228629e-06	1.60444950695e-05	9.7153755381e-06	3.26911715655e-06	-2.96255231482e-06	-2.88705482026e-07	9.96770267471e-07	5.48057486624e-07	-5.37190327992e-10	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795333e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.107089362941	-0.0130312387315	0.00573278253277	-0.036076277035	0.00759480643541	-0.000128843710178	0.00321294501319	0.00364736533698	-0.00468059668997	-0.00052885858229	-0.000144649582362	0.000400628017776	0.000302760647322	2.91846264351e-05	-0.000360488896403	-5.52855648916e-05	0.000230862653631	-1.56237693322e-05	-0.000114368935807	-0.000258608768979	-1.79699702648e-05	-7.17821854825e-05	3.23490114732e-05	-7.00081546968e-06	-1.27548910801e-05	-8.16204617068e-06	-3.77292666504e-08	-1.09213568993e-09	1.71852376342e-10	3.13981369472e-10	1.55115795335e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0771177878274	-0.00502771557328	0.0303754197905	0.00246020106237	0.00735659708573	-0.000174682146847	-0.00192938051567	0.000109056795529	0.000292496132309	0.000297465702479	-9.14876159432e-05	0.000483554311348	-0.000132841404284	0.000112269737057	-8.67116097188e-05	-0.000501073120989	0.000126371990432	0.000203884048061	3.73296214568e-06	5.15807239273e-05	-8.24619410355e-06	1.12056968032e-05	-1.32243711625e-05	-1.58439288757e-06	4.43326624633e-06	3.76527254346e-06	1.55609925317e-08	-1.0921356899e-09	1.71852376345e-10	3.13981369467e-10	1.55115795331e-10
Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.106401334469	-0.0164778938665	0.00540923665268	-0.0364800667123	0.00837216105582	-0.00020837339551	0.00337282639671	0.00382552748876	-0.00484130329581	-0.000504045354738	-0.000211609967665	0.00040565116465	0.000285051194557	3.24482390835e-05	-0.000396468946884	-4.53588190693e-05	0.000245264995478	-2.17412240682e-05	-0.000120704912926	-0.000278320215071	-1.64362818312e-05	-7.4953930094e-05	3.3769242045e-05	-6.99269907232e-06	-1.34709159024e-05	-8.65908807921e-06	-4.04561748675e-08	-1.09213568993e-09	1.71852376342e-10	3.13981369472e-10	1.55115795336e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	-0.00553861413752	-0.0102227572471	0.0306757297583	0.00618908503125	0.00146283345732	0.000252187216118	-0.000424651745142	-4.71601726617e-05	0.000417942369395	0.000132539184674	7.1602701171e-05	-9.5218622545e-05	4.49413532634e-05	2.49884632174e-06	-2.4841897152e-05	3.78921836558e-05	-2.68588682183e-06	-1.77247097855e-06	2.92861693197e-06	-5.32717124293e-06	-3.21818091149e-06	-2.37057905513e-06	1.18153804602e-06	-3.27514732664e-07	-7.53078457456e-07	-4.87649235412e-07	-2.20951077015e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.186874848393	3.00598714376e-05	-0.0226357170555	0.015703904825	-0.00159874685443	0.00102073564982	0.000751580520199	0.00506088672946	7.95165817448e-05	-0.00218913125859	-0.00129867729958	-0.00144251496072	0.000327465084553	0.000796223664262	0.00012186196596	-7.34380272518e-05	-0.000231632862485	-4.09604358597e-05	-1.20016859549e-05	3.73688178747e-05	5.19708413896e-05	-3.68017451546e-05	-5.38245982933e-06	-7.6366647202e-06	-1.45158590744e-06	-2.81366566618e-06	-2.16912352491e-08	-1.09213568992e-09	1.71852376343e-10	3.13981369471e-10	1.55115795334e-10
Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.135676679467	0.162636487297	0.004919605444	0.00704730250595	-0.006336679438	0.000383307104719	0.000898179106916	-0.00157849862861	0.00145821873962	-0.000594839387673	0.00041516013747	-0.000238537422516	-0.000148744338588	-1.71674691408e-05	-1.92653969028e-05	-2.06258365429e-05	7.76207537283e-06	-4.84220080781e-05	2.64748661696e-05	1.41586125065e-05	-6.59809362455e-06	2.17416122509e-05	1.98142591002e-06	5.43473128166e-06	2.92709642432e-06	1.95551316217e-06	1.34956043497e-08	-1.0921356899e-09	1.71852376345e-10	3.13981369467e-10	1.55115795332e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.136096731368	0.164847577696	0.00527002469947	0.00704545534759	-0.00688062203907	0.000441449336723	0.000867675041596	-0.00178909248302	0.00168479116258	-0.000666863868931	0.000524193044694	-0.00022261919941	-0.000104333053997	3.87070311164e-07	2.91109257809e-05	-3.97596515458e-05	1.79142590465e-05	-3.3516604683e-05	1.49322705322e-05	1.48609613315e-05	2.74193276426e-06	1.07763773977e-05	1.6463744515e-07	2.79342930031e-06	2.11229832017e-06	1.28875480906e-06	6.861900013e-09	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795333e-10
Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	-0.00644727260313	-0.0109644629895	0.0342911497826	0.00700713930664	0.00166974937176	0.000275211118164	-0.000448717647626	-4.06280082435e-05	0.000459218704292	0.000149563458783	9.15202312126e-05	-0.000115369891246	5.22558511537e-05	1.12897782098e-06	-2.82991203071e-05	4.29209311429e-05	-5.60430324748e-06	-1.07678040756e-06	2.28138649442e-06	-6.27739882488e-06	-3.29052785766e-06	-2.22911300918e-06	1.30632015248e-06	-3.65333839475e-07	-8.1395224708e-07	-5.17152805128e-07	-2.34904174284e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.173075518133	-0.00142796709092	-0.0235649886534	0.0156117629759	7.72312619595e-05	0.00105906346913	0.000789313160744	0.00512289504968	0.000195298272535	-0.00214969068737	-0.00109836502039	-0.00143500281475	0.000269211797635	0.000760559721646	0.000132455872333	-5.33557372633e-05	-0.00016854308261	-6.77086402252e-05	-1.82640961707e-05	2.05983421385e-05	5.5960253085e-05	-4.99757827958e-05	-9.33459173287e-06	-1.07125082457e-05	-5.23748136122e-06	-4.80992008513e-06	-3.71867633096e-08	-1.09213568993e-09	1.71852376342e-10	3.13981369472e-10	1.55115795335e-10
Even1;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	-0.0441008404899	-0.0185716800208	0.0313110116682	0.0101704156365	1.28026740214e-05	0.000466957562187	-0.000133149469017	-0.00023748452376	0.000653192196478	8.82707999773e-05	0.000189538050993	-0.000222801216601	7.34699020473e-05	-1.81591843306e-05	-5.10999568043e-05	5.36123566945e-05	-5.4258444281e-07	-8.56877644382e-06	1.01141598099e-06	-1.22310774252e-05	-2.38355189099e-06	-9.91254371677e-07	1.8697536199e-06	-1.44558619321e-07	-9.17434779636e-07	-5.42443016517e-07	-2.39139846216e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.134066695845	0.160988961134	0.003557784292	0.00833271760034	-0.00397090437417	0.000163735165899	0.00160438117014	-0.00179190943059	0.00157545955339	-0.000631231410406	0.000352238404781	-0.000306044769113	-0.000197682040212	1.60784768336e-06	-1.12745006055e-05	-2.7230843921e-05	-7.43879796038e-06	-5.30831715144e-05	3.11071988016e-05	1.65209373421e-05	-1.19627266813e-05	2.92723698786e-05	2.85791787856e-06	7.08202295271e-06	4.09865979518e-06	2.72511477619e-06	1.97545628879e-08	-1.0921356899e-09	1.71852376346e-10	3.13981369466e-10	1.55115795332e-10
Even3;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	-0.0434016614926	-0.0192522871154	0.0319810176849	0.0104987746327	-4.30881405547e-05	0.000487669328504	-0.000112870049064	-0.00024415855468	0.000647922938088	8.44943518401e-05	0.000186918725044	-0.000224404158642	7.72765448033e-05	-1.80385374972e-05	-5.15160951474e-05	5.53507972913e-05	-1.98115004451e-06	-7.38172342315e-06	5.18922334957e-07	-1.19764978782e-05	-2.11129781225e-06	-9.77283500804e-07	2.12668929254e-06	-1.19579733117e-07	-8.73289453337e-07	-5.34679380504e-07	-2.20226701966e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369468e-10	1.55115795333e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.197223379329	0.00813267173066	-0.0236572765783	0.0194606734302	-0.000723486127213	0.00136982092354	0.00113054176089	0.0062481822276	0.000418990728924	-0.00239402664591	-0.00140737581024	-0.00167620490246	7.18902958305e-05	0.000752937264931	4.61434125584e-05	-2.62666264464e-05	-0.000284386014716	-2.13661621697e-05	1.04782719619e-05	6.55008174348e-05	2.62594979902e-05	-3.52682319246e-05	-3.97758345214e-06	-4.75741084709e-06	-1.93092992601e-06	-3.0119429479e-06	-1.85264395479e-08	-1.09213568992e-09	1.71852376343e-10	3.1398136947e-10	1.55115795334e-10
Even2;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	0.377011344345	0.032568786656	0.00709407197477	-0.0172280811945	-0.00495298723983	0.00545342666241	0.00339491337655	0.00325332216	0.00202238454854	0.000273933003611	0.000654121794931	-0.0013760616167	-0.000856093051355	-0.000660982070512	-0.000529221095996	-3.63838393452e-05	0.000168079087786	0.000109721063006	-2.99969998908e-05	7.25032753783e-05	-2.00812994918e-05	-2.55006331772e-05	-3.9344701923e-07	-1.78890111436e-06	2.23371967265e-08	6.43557855607e-07	5.31121579571e-09	-1.09213568991e-09	1.71852376345e-10	3.13981369468e-10	1.55115795332e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	-0.00645260030665	-0.0130512731935	0.0388427888178	0.00799376664802	0.00183003654552	0.000316332262043	-0.000534910190526	-6.50485988554e-05	0.000547837566487	0.000172871427954	9.03642209454e-05	-0.000119594316033	5.70750814424e-05	2.92440230647e-06	-3.25222811198e-05	4.86788839921e-05	-4.28078052281e-06	-1.64474808302e-06	3.42593601192e-06	-6.47638953076e-06	-4.23079952445e-06	-2.79744202458e-06	1.26510165774e-06	-4.13520492568e-07	-9.65445251641e-07	-6.08027827585e-07	-2.80899571607e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	-0.0447781807212	-0.00318087102533	-0.0176626759731	0.000311917673017	-0.00220823552022	0.000111172853593	0.000711163020474	-6.61944352762e-05	-9.68063081988e-05	-0.000149541754623	0.000114001449627	-4.15268943825e-05	-1.14992809821e-06	-3.32360381962e-05	-3.07392788481e-06	-1.68184135812e-05	1.05380636609e-05	5.44621617399e-06	-1.32737053867e-06	5.99032647566e-06	-1.19473797245e-06	-3.87995263941e-07	-5.7278715126e-07	-1.16759097507e-07	4.45913071958e-08	1.11867076494e-07	1.82315179731e-10	-1.09213568991e-09	1.71852376344e-10	3.13981369468e-10	1.55115795333e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	-0.0815245468465	-0.0694254068345	-0.00449022834189	-0.0362439791095	0.0142679456542	-0.000327408320323	0.00227454891652	0.00451925820029	-0.0045538948333	0.000361988880308	0.000822526120669	0.000942787762478	0.000300706458297	-0.000261147812916	0.000264656274796	-0.000343222382661	-0.000280857191653	0.000287262558534	-3.40592611103e-06	4.05359638105e-05	-1.01445382231e-05	1.20574178811e-05	-2.2914406115e-05	-1.30772042418e-05	1.01974423834e-06	2.47284413053e-06	-4.06355755261e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even2;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	-0.0428739852123	-0.0263077041125	0.0560966272379	0.015563787582	0.000957995485055	0.000683352947523	-0.00047439338552	-0.000325192259665	0.00100238346409	0.000177971804664	0.000232278268451	-0.000314207736591	0.00010857033501	-1.44334468315e-05	-7.48235782214e-05	8.8474562971e-05	-6.40814913908e-06	-1.36181398921e-05	5.3246781328e-07	-1.89037794501e-05	-2.8969904932e-06	-1.42922773009e-06	3.19649435074e-06	-1.15769065774e-07	-1.34015478778e-06	-8.40629527652e-07	-3.37413556807e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795333e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	-0.0812543684745	-0.0690686004647	-0.00469099886484	-0.0359100536057	0.014196415171	-0.000330488079275	0.00221114258163	0.00447808811841	-0.00447389774397	0.000367894180081	0.000817864072948	0.00097406331984	0.000296672764143	-0.000261915861654	0.000260374864984	-0.000345565082037	-0.000285020137177	0.000293024992456	-8.21732744618e-06	4.31003839069e-05	-1.00930860257e-05	1.34499970424e-05	-2.2837158619e-05	-1.27366101543e-05	1.26408303681e-06	2.64548888568e-06	-2.93038446209e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795332e-10
Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.0980831942548	-0.0704628845084	-0.0385119279511	0.0275202201439	-0.0336940201885	0.000495763067788	0.00633357966716	-0.00298735559386	-0.000438229930855	0.00109760580208	0.000429939089648	-0.00455187601889	0.00118668490142	0.000420487279508	-0.000428948363075	-0.00121137921349	-4.77782800614e-05	-0.000160671434	2.93399596959e-05	-0.000337570947423	-6.79890493474e-05	3.14056853546e-05	1.10851107153e-05	-3.13445598055e-06	-9.46993351311e-06	-1.3746516404e-06	-9.75443658486e-09	-1.09213568992e-09	1.71852376343e-10	3.13981369469e-10	1.55115795333e-10
Even2;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	-0.0818446087499	-0.0674193130149	-0.00448374438526	-0.0357903952557	0.0139554960857	-0.000325574623662	0.00219546710439	0.00442325311604	-0.0044453092496	0.000341492739661	0.000769721430555	0.000967643596684	0.00029293163952	-0.000265132922578	0.000243967441537	-0.000334546276174	-0.000271417359966	0.0002947552512	-7.27132637275e-06	3.11169520647e-05	-4.94490203836e-06	1.51747667747e-05	-2.20082203273e-05	-1.30761650081e-05	1.37988172506e-06	2.68164517351e-06	-2.9015198901e-09	-1.09213568991e-09	1.71852376344e-10	3.13981369469e-10	1.55115795332e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.0994096825044	-0.0697252949517	-0.0387022100438	0.0283847153562	-0.034165342479	0.000428423261972	0.00668278199849	-0.00294521850869	-0.000602566123827	0.00114647277072	0.000429908181011	-0.00474194093422	0.00119734973939	0.000416442213264	-0.000427179455301	-0.00121198699076	-5.98645749523e-05	-0.000185316102174	3.14201437646e-05	-0.000350949579292	-7.12939666393e-05	1.90506259158e-05	1.65889368318e-05	8.14783314241e-08	-9.00279092283e-06	-1.94818215734e-06	-9.84571257188e-09	-1.09213568992e-09	1.71852376343e-10	3.13981369469e-10	1.55115795333e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.0974357784776	-0.0703178518631	-0.0385684777094	0.0274511674416	-0.0333718019437	0.000554904587055	0.00620696551947	-0.00298904429538	-0.000438329404103	0.00109024223983	0.000408774975523	-0.00454515647782	0.00117241873228	0.000420137882486	-0.000396286290134	-0.00119166448508	-5.23438800463e-05	-0.000167919761117	3.77719697329e-05	-0.000326890203513	-6.87697195363e-05	2.13754426287e-05	1.49467133546e-05	3.47161926646e-07	-8.65514937985e-06	-1.77048852722e-06	-9.06237338785e-09	-1.09213568992e-09	1.71852376343e-10	3.13981369469e-10	1.55115795333e-10
Even2;k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.313313070587	0.00960928392768	-0.00816367846248	-0.00271365060918	-0.00441013898522	0.0327106807581	0.0037611096524	0.000816427530226	-0.000857198181615	-0.000783990252136	0.00100099894667	-0.000587262158297	-0.000719896876185	-0.000808663274339	-0.000570829845827	-0.00045419286456	0.000358350297705	0.000287402337632	2.5092035702e-05	8.15245066223e-05	-4.45687722419e-05	-2.53226407566e-05	-1.58192390468e-05	-5.36908423033e-06	2.08041769233e-06	2.87636919429e-06	9.23221661002e-09	-1.09213568991e-09	1.71852376345e-10	3.13981369467e-10	1.55115795332e-10
Even3;k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.279903517067	-0.00157037699429	-0.0113906348159	-0.000380614941279	-0.006508217193	0.0283370322623	0.00349586879948	0.000271396402276	-0.000786690864887	-0.000807589695759	0.0012210226208	-0.000540245180476	-0.000747977636416	-0.0007398808234	-0.000475360261304	-0.000457856777971	0.000303170436718	0.000267407618517	2.96419211089e-05	0.000113946547456	-3.12022486613e-05	-2.06183889216e-05	-2.24007610768e-05	-3.46614259297e-06	5.13368499196e-06	4.29979180914e-06	1.39046416081e-08	-1.0921356899e-09	1.71852376345e-10	3.13981369467e-10	1.55115795331e-10
