Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
s__Candida_catenulata	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157860802878	0.157860802878	0.157826868913	0.157826868913	0.157792934949	0.157657199091	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157962604771	0.157826868913	0.157826868913	0.157792934949	0	0.157962604771	0.0625	
s__Microsporidium_sp_JES2002G	0	0	0	0	0	0	0.000339339645051	0	0	0	0	0	0	0	0	0	0	0.000339339645051	0	0	0	0	0	0	0	0	0	0	0	0	
s__Bullera_sakaeratica	0	0	0	0	0	0	0.000339339645051	0	0	0	0	0	0	0	0	0	0	0.000339339645051	0	0	0	0	0	0	0	0	0	0	0	0	
s__Fusarium_sp_CBS_119875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237537751536	0	
s__Puccinia_cerinthes_agropyrina	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	0	0	
NO_HIT	0.00108588686416	0.00108588686416	0.00108588686416	0.00108588686416	0.00108588686416	0.00794054769419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000882283077132	0	
Other	0	0	0	0	0	0	0	0	0	0	0.000576877396586	0.000576877396586	0.000576877396586	0	0	0	0	0	0	0	0	0.000576877396586	0.000576877396586	0.000576877396586	0	0	0	0	0	0	
s__Scopulariopsis_flava	0	0	0	0	0	0	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	0	0	0	0	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	3.39339645051e-05	0	0	0	3.39339645051e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	3.39339645051e-05	0.000848349112627	0.000916217041637	0.000610811361091	0.000509009467576	0	0	0	0	0	3.39339645051e-05	0.000712613254607	0.000814415148122	0.00125555668669	0.00125555668669	0.000542943432081	0	0	0	
s__unculturedHypocreales	0.000678679290101	0.000678679290101	0.000678679290101	0.000678679290101	0.000678679290101	0.000678679290101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	3.39339645051e-05	3.39339645051e-05	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	6.78679290101e-05	6.78679290101e-05	0.000101801893515	3.39339645051e-05	0.104788082392	0.104788082392	0	0	0	0	0	6.78679290101e-05	6.78679290101e-05	3.39339645051e-05	0.0	0	0.104788082392	0	0	0	
s__unculturedsoil_fungus	0.0846313074757	0.0846313074757	0.0846313074757	0.0846313074757	0.0846313074757	0.0846313074757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846313074757	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101801893515	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	0.000101801893515	3.39339645051e-05	0	0	
Other	0	0	0	0	0	0	0	0.000407207574061	0.000441141538566	0.000373273609556	3.39339645051e-05	0	0	0	0	0	0	0	0.000407207574061	0.000441141538566	3.39339645051e-05	0.000373273609556	0	0	0	0	0	0	0	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
s__Pichia_jadinii	0	0	0	0	0	0	0.0193762937324	0.0193762937324	0.0193762937324	0.0193762937324	0.0193762937324	0.0190369540873	0.0189690861583	0.0187315484068	0.0187315484068	0	0	0.0193762937324	0.0193762937324	0.0193762937324	0.0193762937324	0.0193762937324	0.0190369540873	0.0189690861583	0.0187315484068	0.0187315484068	0	0	0	0	
s__ascomycete_sp_VTT_D_041022	0	0	0	0	0	0	0.100444534935	0.100444534935	0.100206997183	0	0.100444534935	0.100376667006	0	0	0	0	0	0.100444534935	0.100444534935	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	6.78679290101e-05	6.78679290101e-05	3.39339645051e-05	0	0.000576877396586	0.000610811361091	0.000610811361091	0	0	0	6.78679290101e-05	6.78679290101e-05	6.78679290101e-05	6.78679290101e-05	0	0.000610811361091	0.105364959788	0	0	0	0	
s__Nectria_sp_FTJZZJ06	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	
s__Issatchenkia_sp_YS5	0	0	0	0	0	0	0.10492381825	0.10492381825	0.10492381825	0.104889884285	0.104889884285	0.104889884285	0.104788082392	0.104788082392	0	0	0	0.10492381825	0.10492381825	0.104889884285	0.104889884285	0.104889884285	0.104822016356	0.104788082392	0.104788082392	0	0	0	0	0	
s__Gigaspora_sp.	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
s__Pandora_neoaphidis	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	0	
s__Scopulariopsis_brevicaulis	0	0	0	0	0	0	0.0141504631986	0.0141504631986	0.0141504631986	0.0141504631986	0.0141504631986	0	0	0	0	0	0	0.0141504631986	0.0141504631986	0.0141504631986	0.0141504631986	0.0141504631986	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000339339645051	0.000339339645051	0.000407207574061	0.000746547219112	0.000882283077132	0.0444874274662	0.0686484101938	0.125453866775	0.133055074824	0.827276120669	0	0.000339339645051	0.000339339645051	0.000746547219112	0.000407207574061	0.000814415148122	0.00125555668669	0.0453018426143	0.0696664291289	0.211849740405	0.750347823136	0.00142522650921	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	
s__Dipodascus_australiensis	0.0763174861719	0.0763174861719	0.0763174861719	0.0763174861719	0.0763174861719	0.0763174861719	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0.0120126234348	0	0.126132546065	0	
s__Neosartorya_pseudofischeri	0.000169669822525	0.000169669822525	0.000169669822525	0.000169669822525	0.000169669822525	0.000169669822525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
s__Penicillium_paneum	0	0	0	0	0	0	0.000169669822525	0.000169669822525	0.000169669822525	0	0	0	0	0	0	0	0	0.000169669822525	0.000169669822525	0.000169669822525	0.000169669822525	0	0	0	0	0	0	0	0	0	
s__Pichia_norvegensis	0	0	0	0	0	0	0.000610811361091	0.000610811361091	0.000610811361091	0.000576877396586	0	0	0	0	0	0	0	0.000610811361091	0.000610811361091	0.000576877396586	0.000576877396586	0	0	0	0	0	0	0	0	0	
s__Penicillium_concentricum	0.0708880518511	0.0708880518511	0.0708880518511	0.0708880518511	0.0708880518511	0.0708880518511	0.0710916556381	0.0710916556381	0.0710916556381	0.0710916556381	0.000814415148122	0.000746547219112	0.000339339645051	3.39339645051e-05	3.39339645051e-05	0	0	0.0710916556381	0.0710916556381	0.0710916556381	0.0710916556381	0.0710916556381	0.000746547219112	0.000237537751536	0.00013573585802	3.39339645051e-05	0	0	0.0704469103125	0	
s__Galactomyces_sp_3S_28C	0	0	0	0	0	0	0.0846991754047	0.0846991754047	0.0846313074757	0.0846313074757	0.0846313074757	0.0846313074757	0.0844955716176	0.0844955716176	0.0844955716176	0	0	0.0846991754047	0.0846991754047	0.0846313074757	0.0846313074757	0.0846313074757	0.0846313074757	0.0844955716176	0.0844955716176	0.0844955716176	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237537751536	0	0	0	0	0	0	0	0	0	0	0	0	0	
s__Zygosaccharomyces_pseudorouxii	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0160168312464	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0	0	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.0226000203604	0.00658318911398	0	0.00658318911398	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0714988632122	0.0714988632122	0.0714988632122	0.0714988632122	0	0	0	0	0	0	0	0	0	0.0714988632122	0.0714988632122	0	0	0	0	0.0714988632122	0	
s__Fusarium_sp_LL_X4	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	3.39339645051e-05	0	0	0	0	0	0	0	0	0	0	0	0	
s__unculturedcompost_fungus	0.000576877396586	0.000576877396586	0.000576877396586	0.000576877396586	0.000576877396586	0.000576877396586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125419932811	0	
Other	0	0	0	0	0	0	0	0.0	0.000271471716041	0.100682072687	0.000509009467576	0.00108588686416	0.101801893515	0.101530421799	0.101666157657	0.136041263701	0.0143201330211	0	0.0	0.100444534935	0.100580270793	0.100919610438	0.101123214225	0.144864094472	0.125012725237	0.156910651871	0.139909735654	0.171604058502	0.100206997183	0	
s__Nectria_cinnabarina	0	0	0	0	0	0	0.000720461095101	0.000720461095101	0.000720461095101	0.000720461095101	0	0	0	0	0	0	0	0.000720461095101	0.000720461095101	0.000720461095101	0.000589468168719	0	0	0	0	0	0	0	0	0	
s__Pezizomycotina_sp_11290	0.000196489389573	0.000196489389573	0.000196489389573	0.000196489389573	0.000196489389573	0	0.00124443280063	0.00124443280063	0.00117893633744	0.000916950484674	0.000785957558292	0.000589468168719	0.000589468168719	0.000523971705528	0.000523971705528	0.000523971705528	0	0.00124443280063	0.00124443280063	0.00124443280063	0.00104794341106	0.000589468168719	0.000589468168719	0.000589468168719	0.000523971705528	0.000523971705528	0.000523971705528	0	6.5496463191e-05	0	
s__Neonectria_punicea	0	0	0	0	0	0	0.000458475242337	0	0	0	0	0	0	0	0	0	0	0.000458475242337	0	0	0	0	0	0	0	0	0	0	0	0	
s__Debaryomyces_hansenii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
Other	0	0	0	0	0	0	0	0	0.000196489389573	0.000130992926382	0.0677233429395	0.0460440136233	0.0461750065496	0.110754519256	0.0589468168719	0.136429132827	0	0	0.0	0.000130992926382	0.0217448257794	0.0461095100865	0.0460440136233	0.0518731988473	0.0590123133351	0.0589468168719	0.0588813204087	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0.0489258580037	6.5496463191e-05	0.0218758187058	0.0216793293162	0.060715221378	0.0602567461357	0.0762378831543	0	0	0.0	0.0	0.000130992926382	0.000261985852764	0.0222687974849	0.0217448257794	0.112391930836	0.0603877390621	0.0607807178412	0.0112653916688	0.000130992926382	0	
s__Issatchenkia_sp_YS16B	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	6.5496463191e-05	6.5496463191e-05	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	
s__Kluyveromyces_lactis	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0473539428871	0.0625	
s__Zygosaccharomyces_rouxii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
s__Sporobolomyces_gracilis	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
s__Pichia_burtonii	0	0	0	0	0	0	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0.0572439088289	0	0.0572439088289	0.0625	
s__Galactomyces_reessii	0	0	0	0	0	0	0.0488603615405	0	0	0	0	0	0	0	0	0	0	0.0488603615405	0.0488603615405	0.0487948650773	0.0487948650773	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.000196489389573	0.0645795127063	0.0646450091695	0.0649069950223	0.0653654702646	0.0648414985591	0.0646450091695	0	0	0	0	0	0.000196489389573	0.0646450091695	0.065168980875	0.0647760020959	0.0649069950223	0.0647760020959	0	0.000785957558292	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s__Dothideomycetes_sp_11351	6.5496463191e-05	6.5496463191e-05	6.5496463191e-05	6.5496463191e-05	6.5496463191e-05	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000261985852764	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113963845952	0	0.0113963845952	0	
s__Debaryomyces_sp_R344	0	0	0	0	0	0	0.0602567461357	0.0602567461357	0.0601912496725	0	0	0	0	0	0	0	0	0.0602567461357	0.0602567461357	0.0602567461357	0.0601912496725	0.0601912496725	0	0	0	0	0	0	0	0	
s__Penicillium_corylophilum	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0.00445375949699	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	
s__unculturedfungus	0.284058160859	0.284058160859	0.284058160859	0.284058160859	0.284058160859	0.283992664396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0332067068378	0	
s__Geotrichum_sp_olrim943	0	0	0	0	0	0	6.5496463191e-05	6.5496463191e-05	6.5496463191e-05	0	0	0	0	0	0	0	0	6.5496463191e-05	6.5496463191e-05	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0.000261985852764	0.000261985852764	0	0	0	0	0	0	0	0	0	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0	0	0	0	
s__Aspergillus_versicolor	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0	0	0	0	0	0	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0	0	0	0	0	0	0.000261985852764	0	
s__Galactomyces_geotrichum	0.268862981399	0.268862981399	0.268862981399	0.268862981399	0.268862981399	0.268797484936	0.156864029342	0.156864029342	0.156667539953	0.135119203563	0.0890751899397	0.0890096934766	0.0241026984543	0.0160466334818	0	0	0	0.156864029342	0.156864029342	0.156733036416	0.135119203563	0.0890751899397	0.0890096934766	0.0830495153262	0.0160466334818	0	0	0	0.0788577416819	0.25	
Other	0	0	0	0	0	0	0	0	0	0	0	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0.0	0	0	0	0	0	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261985852764	0.000785957558292	0.000916950484674	0.000327482315955	0	0	0	0	0	0	0	0.000458475242337	0.000458475242337	0.000851454021483	0.000392978779146	0	0	
Other	0	0	0	0	0	0	0	0.000458475242337	0.000458475242337	0.000523971705528	0.00117893633744	0.00117893633744	0.000392978779146	0.000327482315955	0	0	0	0	0.000458475242337	0.000523971705528	0.00065496463191	0.00124443280063	0.000589468168719	0.000523971705528	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0488603615405	0.0487948650773	0.0215483363898	0.0487948650773	0.0488603615405	0.0648414985591	0.00805606497249	0.0241026984543	0	0	0	0	6.5496463191e-05	0	0.0703432014671	0.0488603615405	0.000196489389573	0.00805606497249	0.0241026984543	0	0	0	0	
s__Candida_catenulata	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167932931622	0.167932931622	0.167932931622	0.167867435159	0.167867435159	0.167736442232	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167998428085	0.167932931622	0.167932931622	0.167867435159	0	0.167998428085	0.0625	
s__Microsporidium_sp_JES2002G	0	0	0	0	0	0	0.000130992926382	0	0	0	0	0	0	0	0	0	0	0.000130992926382	0	0	0	0	0	0	0	0	0	0	0	0	
s__Bullera_sakaeratica	0	0	0	0	0	0	0.000261985852764	0	0	0	0	0	0	0	0	0	0	0.000261985852764	0	0	0	0	0	0	0	0	0	0	0	0	
s__Fusarium_sp_CBS_119875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000392978779146	0	
s__Puccinia_cerinthes_agropyrina	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	0	
NO_HIT	0.000851454021483	0.000851454021483	0.000851454021483	0.000851454021483	0.000851454021483	0.00569819229762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000851454021483	0	
Other	0	0	0	0	0	0	0	0	0	0	0.000458475242337	0.000458475242337	0.000458475242337	0	0	0	0	0	0	0	0	0.000458475242337	0.000458475242337	0.000458475242337	0	0	0	0	0	0	
s__Scopulariopsis_flava	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	6.5496463191e-05	0.000851454021483	0.000916950484674	0.000589468168719	0.000523971705528	0	0	0	0	0	0.0	0.00065496463191	0.000720461095101	0.00124443280063	0.00124443280063	0.000458475242337	0	0	0	
s__unculturedHypocreales	0.000785957558292	0.000785957558292	0.000785957558292	0.000785957558292	0.000785957558292	0.000785957558292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0.0	6.5496463191e-05	0.000261985852764	0.000196489389573	0.121561435682	0.121561435682	0	0	0	0	0	0.0	6.5496463191e-05	0.000196489389573	6.5496463191e-05	0	0.121561435682	0	0	0	
s__unculturedsoil_fungus	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778097982709	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196489389573	0.0	0	0	0	0	0	0	0	0	0	0	0.000261985852764	0.0	0	0	
Other	0	0	0	0	0	0	0	0.000261985852764	0.000327482315955	0.000261985852764	6.5496463191e-05	0	0	0	0	0	0	0	0.000261985852764	0.000327482315955	0.000130992926382	0.000261985852764	0	0	0	0	0	0	0	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
s__Pichia_jadinii	0	0	0	0	0	0	0.021941315169	0.021941315169	0.021941315169	0.021941315169	0.021941315169	0.0215483363898	0.0214828399266	0.0212863505371	0.0212863505371	0	0	0.021941315169	0.021941315169	0.021941315169	0.021941315169	0.021941315169	0.0215483363898	0.0214828399266	0.0212863505371	0.0212863505371	0	0	0	0	
s__ascomycete_sp_VTT_D_041022	0	0	0	0	0	0	0.132695834425	0.132630337962	0.132237359183	0	0.132630337962	0.132237359183	0	0	0	0	0	0.132695834425	0.132630337962	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.000130992926382	0.000130992926382	6.5496463191e-05	0	0.000458475242337	0.000589468168719	0.000589468168719	0	0	0	0.000130992926382	0.000130992926382	0.000130992926382	0.000130992926382	0	0.000589468168719	0.122019910925	0	0	0	0	
s__Nectria_sp_FTJZZJ06	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	
s__Issatchenkia_sp_YS5	0	0	0	0	0	0	0.121888917998	0.121888917998	0.121888917998	0.121823421535	0.121823421535	0.121757925072	0.121561435682	0.121561435682	0	0	0	0.121888917998	0.121888917998	0.121823421535	0.121823421535	0.121823421535	0.121757925072	0.121561435682	0.121561435682	0	0	0	0	0	
s__Gigaspora_sp.	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	0	
s__Pandora_neoaphidis	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	6.5496463191e-05	0	0	0	0	0	0	0	0	0	0	0	
s__Scopulariopsis_brevicaulis	0	0	0	0	0	0	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0	0	0	0	0	0	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0.0107414199633	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000196489389573	0.000196489389573	0.000261985852764	0.000458475242337	0.000720461095101	0.049711815562	0.0718496201205	0.124770762379	0.13341629552	0.820736180246	0	0.000196489389573	0.000196489389573	0.000392978779146	0.000261985852764	0.00065496463191	0.00104794341106	0.0505632695834	0.0725045847524	0.205134922714	0.743253864291	0.00150641865339	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1875	
s__Dipodascus_australiensis	0.0702122085407	0.0702122085407	0.0702122085407	0.0702122085407	0.0702122085407	0.0702122085407	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0.0112653916688	0	0.116452711554	0	
s__Neosartorya_pseudofischeri	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0.000261985852764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	
s__Penicillium_paneum	0	0	0	0	0	0	0.000196489389573	0.000196489389573	0.000196489389573	0	0	0	0	0	0	0	0	0.000196489389573	0.000196489389573	0.000196489389573	0.000196489389573	0	0	0	0	0	0	0	0	0	
s__Pichia_norvegensis	0	0	0	0	0	0	0.000523971705528	0.000523971705528	0.000523971705528	0.000458475242337	0	0	0	0	0	0	0	0.000523971705528	0.000523971705528	0.000458475242337	0.000458475242337	0	0	0	0	0	0	0	0	0	
s__Penicillium_concentricum	0.0649724914855	0.0649724914855	0.0649724914855	0.0649724914855	0.0649724914855	0.0649724914855	0.065168980875	0.065168980875	0.065168980875	0.065168980875	0.000785957558292	0.000720461095101	0.000458475242337	0.0	0.0	0	0	0.065168980875	0.065168980875	0.065168980875	0.065168980875	0.065168980875	0.000720461095101	0.000196489389573	0.000130992926382	0.0	0	0	0.0645795127063	0	
s__Galactomyces_sp_3S_28C	0	0	0	0	0	0	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0776788053445	0.0774823159549	0.0774823159549	0.0774823159549	0	0	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0778097982709	0.0776788053445	0.0774823159549	0.0774823159549	0.0774823159549	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261985852764	0	0	0	0	0	0	0	0	0	0	0	0	0	
s__Zygosaccharomyces_pseudorouxii	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0113963845952	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0	0	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.0158501440922	0.00445375949699	0	0.00445375949699	0	
Other	0	0	0	0	0	0	0	0	6.5496463191e-05	0.0601912496725	0.0601912496725	0.0601912496725	0.0601912496725	0	0	0	0	0	0	0	0	0	0.0601912496725	0.0601912496725	0	0	0	0	0.0601912496725	0	
