# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected	taxonomy
262	0	0	0	0	0	0	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Propionispora
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;Other;Other
264	0	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	6.50834043827e-07	1.95250213148e-06	2.60333617531e-06	1.95250213148e-06	2.60333617531e-05	0	0	0	0	0	0	6.50834043827e-07	1.95250213148e-06	2.60333617531e-06	1.95250213148e-06	0.000551907269165	0	0	0	HMPMockV1.2.Staggered1;k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other
265	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__
266	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20667235062e-06	5.20667235062e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__
267	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	6.50834043827e-07	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium
268	0	0	0	0	0	0	0	8.20050895222e-05	8.52592597414e-05	0	0.0	0.0	0	0	0	0	6.50834043827e-07	0	8.20050895222e-05	8.52592597414e-05	8.20050895222e-05	0.0	0.0	0	0	0	0	0.0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Actinobacteria;Other;Other;Other;Other
269	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__Acidithiobacillaceae;g__
270	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95250213148e-06	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__
271	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	2.60333617531e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus
272	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__
273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__
274	0	0	0	0	0	0	0	5.85750639444e-06	1.23658468327e-05	5.92258979883e-05	0.000113245123626	0.000176376025877	0.00201237886351	0.00833132659503	0.0	0	0	0	5.20667235062e-06	1.56200170519e-05	7.09409107772e-05	5.14158894623e-05	0.00203060221674	0.00837037663766	0.00831570657798	6.89884086457e-05	0	0	0	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other
275	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus
276	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__
277	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Octadecabacter
278	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__
279	0	0	0	0	0	0	0	0	2.79858638846e-05	5.20667235062e-05	6.50834043827e-05	8.39575916537e-05	0.00027725530267	0.00127172972164	0.0013543856452	0.0166450806709	0.0163483003469	0	0	2.86366979284e-05	5.01142213747e-05	6.63850724704e-05	0.000244713600479	0.000303939498467	0.0156480029157	0.0166301114879	0.0166229523134	0.016350252849	1.10641787451e-05	7.81000852593e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;Other
280	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium
281	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646232647137	0.0646239155478	0.0646226138797	0.0646213122116	0.0646206613776	0.0645926755137	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646239155478	0.0646219630456	0.0646213122116	0.0646206613776	0.064062245768	0.0646245663818	0.0646323763903	0.214316331	HMPMockV1.2.Staggered1;k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter
282	0	0	0	0	0	0	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas
283	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.50834043827e-07	1.95250213148e-06	8.46084256975e-06	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	6.50834043827e-07	6.50834043827e-07	2.60333617531e-06	2.60333617531e-06	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other;Other
284	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.0663258465724	0.0663258465724	0.0663245449043	0.0663225924022	0.066305019883	0.0662776848531	0.0662451431509	0.0660772279676	0.0659867620355	0.0658123385118	0.0651016277359	0.0663258465724	0.0663258465724	0.0663245449043	0.0663225924022	0.0663121790575	0.0662854948617	0.0662483973212	0.0661253896869	0.0659841586994	0.0658279585289	0.0649929384506	0.0663564357724	0.0663206399	0.021431633	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter
285	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	3.90500426296e-06	5.85750639444e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus
286	0.0	0.0	0.0	0.0	0.0	0.0	4.55583830679e-06	4.55583830679e-06	4.55583830679e-06	3.25417021914e-06	1.30166808765e-06	0	0	0	0	0	0	4.55583830679e-06	4.55583830679e-06	4.55583830679e-06	1.95250213148e-06	1.30166808765e-06	6.50834043827e-07	0	0	0	0	0	0.0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus
287	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__
288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__OP9;c__OPB46;o__;f__;g__
289	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	0.0	0.0	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	0.0	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azorhizophilus
290	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Smithella
291	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000559717277691	0.000559717277691	0.000559717277691	0.000559717277691	0.000555812273428	0.000550605601078	0.000538239754245	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000559717277691	0.000559717277691	0.000559066443648	0.000553859771297	0.00054930393299	0.000539541422333	0.000561018945779	0.000560368111735	0	HMPMockV1.2.Staggered1;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus
292	0	0	0	0	0	0	0	1.04133447012e-05	5.85750639444e-05	6.7686740558e-05	0.000195250213148	0.000328020358089	0.000887086801736	0.000916374333709	0.00937656606942	0.0095204003931	0.00151253831785	0	4.55583830679e-06	2.86366979284e-05	8.72117618728e-05	0.000159454340738	0.00050504721801	0.000756919992971	0.000903357652832	0.00970784059773	0.00958027712514	0.0258159831824	0.000274651966495	0.0013706564963	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other
293	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06
294	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;Other;Other
295	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter
296	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;Other
297	0	0	0	0	0	0	0	6.50834043827e-07	4.68600511556e-05	9.69742725302e-05	0.000278556970758	0.000806383380302	0.000916374333709	0.0026775312563	0.00279858638846	0.00385293753946	0.0158530156395	0	1.30166808765e-06	2.79858638846e-05	0.000100879276793	0.000184186034403	0.000851290929326	0.00111422788303	0.00269445294144	0.00330168110434	0.00375726493501	0.0173915873191	7.35442469525e-05	1.82233532272e-05	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other
298	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.00935118354171	0.00935053270766	0.00934792937149	0.0093466277034	0.00924249425639	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.00935118354171	0.00935053270766	0.00934858020553	0.00934467520127	0.00924249425639	0.000116499293845	5.07650554185e-05	0.002143163	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
299	0	0	0	0	0	0	0	0	0	7.81000852593e-06	7.81000852593e-06	8.46084256975e-06	8.46084256975e-06	1.75725191833e-05	1.82233532272e-05	0.000115848459801	0.000134071813028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;Unknown;Other;Other;Other;Other;Other
300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	HMPMockV1.2.Staggered1;k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus
301	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__
302	0	0	0	0	0	0	0	0	0.0	0	6.50834043827e-07	0.0	0.0	0.0	6.50834043827e-07	6.50834043827e-07	0.0	0	0	0	0.0	0.0	6.50834043827e-07	0.0	0.0	6.50834043827e-07	1.30166808765e-06	0.0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;Other
303	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella
304	0	0	0	0	0	0	1.95250213148e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	HMPMockV1.2.Staggered1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida
306	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__
307	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__Gracilibacter
308	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus
309	0	0	0	0	0	0	0	0.0	0.0	7.81000852593e-06	2.34300255778e-05	1.56200170519e-05	1.43183489642e-05	9.11167661358e-06	1.75725191833e-05	4.55583830679e-05	7.41950809963e-05	0	0.0	1.30166808765e-06	8.46084256975e-06	2.01758553586e-05	1.43183489642e-05	7.1591744821e-06	9.11167661358e-06	9.11167661358e-06	2.01758553586e-05	6.11784001198e-05	6.50834043827e-07	1.95250213148e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other
310	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	5.85750639444e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__;g__
311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__
312	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	1.30166808765e-06	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum
313	0	0	0	0	0	0	9.76251065741e-06	3.90500426296e-06	0	0	0	0	0	0	0	0	0	9.76251065741e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria
314	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus
315	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas
316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	0	0.0	0	0	0	0	0	0.0	6.50834043827e-07	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other;Other;Other
317	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus
318	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella
319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium
320	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium
321	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6.50834043827e-07	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0.0	0.0	0.0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other
322	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	2.60333617531e-06	8.46084256975e-06	0	0	0	0	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	0.0	2.60333617531e-06	7.81000852593e-06	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other
323	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira
324	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Natranaerobiales;f__Natranaerobiaceae;g__
325	0	0	0	0	0	0	6.50834043827e-06	6.50834043827e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Archaea;p__Euryarchaeota;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus
326	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	2.60333617531e-06	0.0	0.0	0	0	0	0	0	0	0	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus
327	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90500426296e-06	3.25417021914e-06	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__
328	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	6.50834043827e-07	0.0	0.0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0.0	6.50834043827e-07	0.0	0	0	0	0	0	2.60333617531e-06	6.50834043827e-07	0	HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__
