Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	Expected
g__Enterobacter	0	0	0	0	0	0	0.000403327067812	0.000289177897677	9.38559843337e-05	3.80497233785e-05	0	0	0	0	0	0	0	0.000403327067812	0.000334837565731	3.80497233785e-05	3.2976426928e-05	3.2976426928e-05	0	0	0	0	0	0	0	0.020833333	
Other	0	0	0	0	0	0	0	7.6099446757e-06	0.000367813992659	0.000763531115795	0.000443913439416	0.0303586059596	0.0303788991454	0.0299603521882	0.0298842527415	1.77565375766e-05	0	0	0	0.000372887289109	0.000398253771362	0.000454060032317	0.000494646403921	0.030340849422	0.0299654254847	0.0298918626862	1.77565375766e-05	1.01465929009e-05	5.07329645047e-05	0	
g__Streptococcus	0.0855154849691	0.0855154849691	0.0855154849691	0.0855154849691	0.0855154849691	0.085289723277	0.0874027512487	0.0874027512487	0.0874027512487	0.0873317250984	0.087270845541	0.0871338665368	0.0869918142362	0.0869664477539	0.086651903374	0.0861876967488	0.0824638971541	0.0874027512487	0.0874027512487	0.0874027512487	0.0873748481182	0.0872226492247	0.0871389398332	0.0870095707738	0.0869842042915	0.0866696599116	0.0863246757529	0.0826465358264	0.0853328462969	0.020833333	
Other	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	5.07329645047e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	1.26832411262e-05	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	5.07329645047e-06	1.01465929009e-05	1.01465929009e-05	2.53664822523e-05	0	0	0	0	7.6099446757e-06	0	0	5.07329645047e-06	1.01465929009e-05	1.52198893514e-05	2.79031304776e-05	0.00127593405729	0	0	
g__Bacteroides	0.317471671981	0.317471671981	0.317471671981	0.317471671981	0.317471671981	0.317289033309	0.318643603461	0.318643603461	0.318610627034	0.317593431096	0.317420939016	0.317177420787	0.316890779537	0.316226177702	0.31568587163	0.314341448071	0.259209935544	0.318643603461	0.318623310275	0.318610627034	0.318575113959	0.317420939016	0.317114004581	0.316827363332	0.316370766651	0.315668115093	0.313849338315	0.259544773109	0.317235763696	0.20833333	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	
g__Lachnospira	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0279665466832	0.0280984523909	0.0280984523909	0.0280984523909	0.0280984523909	0.0280857691498	0.0280223529442	0.0278092744932	0.0277331750465	0.0272917982553	0.0255947805926	1.77565375766e-05	0.0280984523909	0.0280984523909	0.0280984523909	0.0280908424462	0.0280857691498	0.0280172796477	0.0278777639953	0.0277509315841	0.027243601939	0.0255947805926	0.0255897072962	0.0281238188732	0	
Other	0	0	0	0	0	0	0	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	0	
g__Glaciecola	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	
g__Anaerococcus	0.0144005519747	0.0144005519747	0.0144005519747	0.0144005519747	0.0144005519747	0.0143777221406	0.0143599656031	0.0143599656031	0.0143599656031	0.0143599656031	0.014337135769	0.0141443505039	0.0141316672628	0.0140631777607	0.0139820050175	0.0137359501396	0	0.0143599656031	0.0143599656031	0.0143599656031	0.0143599656031	0.0143295258243	0.0142787928598	0.0141367405592	0.0140758610018	0.0138424893651	0.0137359501396	0	0.0144005519747	0	
g__Erwinia	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.000319617676379	0.0163030381436	0.0162903549025	0.0159276142062	0.015800781795	0.000405863716037	0.000289177897677	5.58062609551e-05	0	0	0	0	0.0162903549025	0.0159580539849	0.0159326875027	0.0158109283879	0.000499719700371	0.000258738118974	5.07329645047e-06	0	0	0	0	0.00021307845092	0	
g__Bulleidia	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58062609551e-05	0	0	0	0	0	
g__Salmonella	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	3.80497233785e-05	0.000162345486415	0.000126832411262	3.80497233785e-05	3.80497233785e-05	0	0	0	0	0	0	0	0.000175028727541	0.000162345486415	0.000131905707712	0.000114149170136	0	0	0	0	0	0	0	3.80497233785e-05	0	
Other	0	0	0	0	0	0	0	2.79031304776e-05	0	0	0	0	0	0	0	0	0	0	2.79031304776e-05	0	0	0	0	0	0	0	0	0	0	0	
g__Fusobacterium	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	
g__Akkermansia	0.018943688946	0.018943688946	0.018943688946	0.018943688946	0.018943688946	0.0187661235703	0.0189817386694	0.0189817386694	0.0189817386694	0.0189741287248	0.0189665187801	0.0188472963135	0.0187585136256	0.0187382204398	0.0185885581945	0.0185251419889	4.56596680542e-05	0.0189817386694	0.0189817386694	0.0189817386694	0.0189817386694	0.0188650528511	0.0187889534043	0.0187585136256	0.0187306104951	0.0186494377519	0.0185251419889	0.0183780163918	0.0189284690567	0.020833333	
g__Dysgonomonas	0	0	0	0	0	0	3.55130751533e-05	2.79031304776e-05	0	0	0	0	0	0	0	0	0	3.55130751533e-05	2.28298340271e-05	0	0	0	0	0	0	0	0	0	0	0	
g__Proteus	0.000448986735866	0.000448986735866	0.000448986735866	0.000448986735866	0.000448986735866	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000433766846515	0.000433766846515	0.000433766846515	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000443913439416	0.000433766846515	0.000433766846515	0.000433766846515	0.000443913439416	0.020833333	
Other	0	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	0	0	0	1.77565375766e-05	1.77565375766e-05	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	1.77565375766e-05	0	0	0	
g__Hylemonella	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	8.6246039658e-05	0	0	0	0	0	0	0	0	0	0	8.6246039658e-05	0	0	0	0	0	0	0	0	0	0	
g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062499999	
Other	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	1.77565375766e-05	2.28298340271e-05	1.01465929009e-05	2.02931858019e-05	0.000279031304776	9.38559843337e-05	0	0	5.07329645047e-06	5.07329645047e-06	1.26832411262e-05	2.28298340271e-05	1.77565375766e-05	2.28298340271e-05	1.01465929009e-05	0.000273958008325	0.000197858561568	0	0	
g__Bibersteinia	0	0	0	0	0	0	0.000279031304776	0.000246054877848	0	0	0	0	0	0	0	0	0	0.000279031304776	0.000246054877848	0.000238444933172	0	0	0	0	0	0	0	0	0	0	
g__Moryella	0	0	0	0	0	0	0.000570745850678	0.00043123019829	0.000261274767199	2.28298340271e-05	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0.000570745850678	0.000555525961326	0.000149662245289	1.01465929009e-05	5.07329645047e-06	0	0	0	0	0	0	0	0	
g__SMB53	0	0	0	0	0	0	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	0	0	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	3.2976426928e-05	2.53664822523e-05	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.000136979004163	0.000230834988496	0.00140276646855	0.00178833699879	0.00257977124506	0.0215792664521	0.021690878974	0.020666073091	0.00609556568524	0	5.07329645047e-06	0.000157272189965	0.000197858561568	0.00149408580466	0.00190502281715	0.00257977124506	0.00262035761667	0.0216629758435	0.0205620705137	0.000172492079316	0.00505046661644	0	
g__Yersinia	0	0	0	0	0	0	3.80497233785e-05	3.80497233785e-05	7.6099446757e-06	1.52198893514e-05	0	0	0	0	0	0	0	3.80497233785e-05	2.79031304776e-05	2.28298340271e-05	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0.00101212264187	7.10261503066e-05	3.2976426928e-05	4.05863716037e-05	0.00015980883819	3.2976426928e-05	4.05863716037e-05	0.00590531706834	0	0	0	1.52198893514e-05	8.6246039658e-05	0.000167418782865	2.02931858019e-05	5.07329645047e-05	2.28298340271e-05	0.000520012886173	0.0178554668574	0	0	
g__Candidatus Glomeribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	4.3123019829e-05	0.00037796058556	0.000370350640884	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0.00037796058556	0.00037796058556	1.01465929009e-05	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	7.6099446757e-06	0	
g__	0.104474393804	0.104474393804	0.104474393804	0.104474393804	0.104474393804	0.104469320508	0.00232103312609	0.00166150458753	0.000512402941497	7.10261503066e-05	1.52198893514e-05	0	0	0	0	0	0	0.00232103312609	0.0016691145322	0.00010653922546	7.10261503066e-05	7.6099446757e-06	0	0	0	0	0	0	0.104007650531	0	
Other	0	0	0	0	0	0	0	1.77565375766e-05	1.77565375766e-05	2.28298340271e-05	1.52198893514e-05	3.80497233785e-05	3.55130751533e-05	0.000230834988496	0.000185175320442	3.2976426928e-05	0.00539291412685	0	1.77565375766e-05	1.77565375766e-05	2.28298340271e-05	3.04397787028e-05	5.58062609551e-05	6.59528538561e-05	0.000169955431091	6.84895020813e-05	7.6099446757e-05	0.005428427202	0	0	
g__	0.00174775062719	0.00174775062719	0.00174775062719	0.00174775062719	0.00174775062719	0.00168433442156	0.000375423937335	0.0002714213601	5.07329645047e-05	1.01465929009e-05	0	0	0	0	0	0	0	0.000375423937335	0.00021815174737	8.87826878832e-05	1.01465929009e-05	0	0	0	0	0	0	0	0.00190755946538	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	0	
g__Oribacterium	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	1.52198893514e-05	0.00059103903648	0.00059103903648	0.00059103903648	0.000547916016651	0.000197858561568	0.000197858561568	9.38559843337e-05	4.81963162794e-05	1.52198893514e-05	0	0	0.00059103903648	0.00059103903648	0.00059103903648	0.000547916016651	0.000197858561568	0.000197858561568	9.38559843337e-05	4.81963162794e-05	1.52198893514e-05	0	0	1.52198893514e-05	0	
g__Kushneria	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	1.01465929009e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__[Prevotella]	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.00043630349474	0.00828722975184	0.0318400085231	0.0356069311376	0.0423366588792	0.0436836190868	0.046377539502	0.0505072028126	0.0632310303104	0.252738945921	0	0.000215615099145	0.0081223476172	0.0319820608238	0.0356373709163	0.0368777918985	0.0443786607005	0.0462760735729	0.0505148127573	0.0649508778071	0.23590321165	0.0457104010187	0	
NO_HIT	0	0	0	0	0	0.000994366104292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79031304776e-05	0	
g__Dorea	0.081606510054	0.081606510054	0.081606510054	0.081606510054	0.081606510054	0.0815938268129	0.115559546549	0.115468227213	0.108188046806	0.0851831840516	0.0850157652687	0.08424208756	0.0841203284452	0.0817434890582	0.0805943874121	0.0725684324275	2.79031304776e-05	0.115559546549	0.115559546549	0.108218486585	0.0851730374587	0.0850842547708	0.0843790665642	0.0832629413451	0.0818145152085	0.0806806334518	0.071132689532	2.79031304776e-05	0.0837499778043	0.0416666	
g__Escherichia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666	
g__[Eubacterium]	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00385316865413	0.00384809535768	0.00384809535768	0.00384302206123	0.0037998990414	0.00376438596625	0.00376438596625	0.00374662942867	1.01465929009e-05	0.00385316865413	0.00385316865413	0.00385316865413	0.00384809535768	0.00384302206123	0.00384302206123	0.00383794876478	0.00383287546833	0.00376438596625	0.00374662942867	1.01465929009e-05	0.00385316865413	0	
g__Microbacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	
g__Prevotella	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	4.05863716037e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.55130751533e-05	3.04397787028e-05	4.05863716037e-05	0	
g__Olivibacter	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00473845888474	0.00471816569894	0.00471816569894	0.00471816569894	0.00471309240248	0.00471309240248	0.00469533586491	0.00469533586491	0.00463952960395	0.00463952960395	0.00463952960395	0	0.00471816569894	0.00471816569894	0.00471816569894	0.00471816569894	0.00470040916136	0.00469533586491	0.00469533586491	0.00463952960395	0.00463952960395	0.00463952960395	0	0.00473338558829	0.020833333	
g__	0	0	0	0	0	0	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	0	0	0	1.01465929009e-05	1.01465929009e-05	0	0	0	0	0	0	0	0	0	0	0	
g__	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015980883819	0	
Other	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	2.79031304776e-05	2.28298340271e-05	1.01465929009e-05	0	0	0	0	0	0	5.07329645047e-06	2.79031304776e-05	2.79031304776e-05	2.28298340271e-05	0	0	0	0	
g__Citrobacter	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0.0165744595037	0.0165744595037	0.0165744595037	0.0165744595037	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0.0165744595037	0.0165744595037	0.0165744595037	0.0165744595037	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	5.07329645047e-06	0	
g__Pseudobutyrivibrio	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	1.52198893514e-05	2.53664822523e-05	0.0183983095776	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	6.08795574056e-05	0	7.6099446757e-06	2.28298340271e-05	2.79031304776e-05	0	0	0	
g__Weissella	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	
g__	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	9.63926325589e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.63926325589e-05	0	
g__Lactobacillus	0.00532442462477	0.00532442462477	0.00532442462477	0.00532442462477	0.00532442462477	0.00531935132832	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.003840485413	0.00382780217188	0.00382780217188	0.00380497233785	0.00359189388693	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.00384809535768	0.003840485413	0.003840485413	0.0038201922272	0.00379482574495	0.00359189388693	0.00553750307569	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	7.6099446757e-06	3.80497233785e-05	1.77565375766e-05	0.000116685818361	0.000157272189965	0.000205468506244	0.00434781505805	0.0051062728774	0.005428427202	0.103036114261	0	0	4.3123019829e-05	0.000281567953001	6.59528538561e-05	0.000423620253614	0.000116685818361	0.000631625408083	0.00482216827617	0.00533203456944	0.104220728982	0	0	
Other	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0.000177565375766	0.000131905707712	2.02931858019e-05	1.26832411262e-05	5.07329645047e-06	0.0137029737127	0	0	0	0	2.02931858019e-05	1.26832411262e-05	0.000126832411262	1.52198893514e-05	5.07329645047e-06	0	0.0137029737127	0	0	
Other	0	0	0	0	0	0	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000832020617877	0.00280806958533	0.00848762496163	0.0549869235784	0.120041803963	0.11580052813	0.114620986705	0.0349194994686	0.018076155253	0	0	0.00127339740907	0.00325451967298	0.00429708209355	0.0581729537493	0.120744455521	0.115785308241	0.0975062211298	0.0347875937609	0.0180863018459	0	0.000819337376751	0	
g__Desulfotomaculum	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000279031304776	0.000114149170136	0	0	0	0	0	0	0	0	0	0	0.000114149170136	0	0	0	0	0	0	0	0	0	0	0.000276494656551	0	
g__	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	5.32696127299e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32696127299e-05	0	
g__Blautia	0.0226091456315	0.0226091456315	0.0226091456315	0.0226091456315	0.0226091456315	0.0225964623904	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.0235121923997	0.0233676034509	0.0230632056638	0.0229541297901	0.0218912741838	0.0102683520157	0.0236720012379	0.0236720012379	0.0236720012379	0.0236720012379	0.023661854645	0.02358321855	0.0233295537275	0.023020082644	0.0226269021691	0.0219141040178	0.0103368415178	0.0227486612839	0.0416666	
Other	0	0	0	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	0	0	0	0	0	0	0	2.28298340271e-05	2.28298340271e-05	2.28298340271e-05	1.77565375766e-05	1.77565375766e-05	0	0	2.28298340271e-05	0	
Other	0	0	0	0	0	0	0	0	0	5.07329645047e-06	3.80497233785e-05	3.2976426928e-05	5.58062609551e-05	4.81963162794e-05	5.32696127299e-05	0.00021307845092	0.000279031304776	0	0	0	1.01465929009e-05	3.55130751533e-05	2.02931858019e-05	3.04397787028e-05	4.81963162794e-05	6.34162056309e-05	7.10261503066e-05	0.00141798635791	0	0	
g__	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	0	0	
g__[Ruminococcus]	0.0648646317675	0.0648646317675	0.0648646317675	0.0648646317675	0.0648646317675	0.0648570218228	0.105674228415	0.105674228415	0.105674228415	0.105661545174	0.105544859356	0.104925917189	0.103388708364	0.102764692901	0.099738471568	0.0957889102813	6.08795574056e-05	0.105674228415	0.105674228415	0.105674228415	0.10566661847	0.105400270407	0.104915770596	0.103599250167	0.102815425865	0.0998703772757	0.0956240281466	0.000157272189965	0.0640503676872	0	
g__Natroniella	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00358174729403	0	0	
g__Acidimicrobium	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	7.6099446757e-06	7.6099446757e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	
g__	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	2.53664822523e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Parabacteroides	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0218735176462	0.0219217139625	0.0219217139625	0.0219217139625	0.0219217139625	0.0219039574249	0.0218557611086	0.0217542951796	0.0216832690293	0.0215843397485	0.0212824786097	0.000365277344434	0.0219217139625	0.0219217139625	0.0219217139625	0.0219217139625	0.0219039574249	0.0217999548477	0.0217390752903	0.0216426826577	0.0215792664521	0.021127743068	0.0206686097392	0.0218785909426	0.020833333	
g__	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	0	
g__Geovibrio	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	5.07329645047e-06	5.07329645047e-06	0	0	0	0	0	0	0	0	0	0	0	
g__	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	2.79031304776e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	1.26832411262e-05	0	0	2.79031304776e-05	0	
Other	0	0	0	0	0	0	0	0.000134442355937	0.000464206625218	0.000418546957164	0.000507329645047	0.00172745744138	0.0065445524211	0.00364516349966	0.0823979443003	0.0982037993917	0.0176195585725	0	0.000200395209793	0.000220688395595	0.00043123019829	0.000882753582381	0.000766067764021	0.00666884818414	0.0246917338244	0.0827759048858	0.098071893684	0.0163486978116	0.0170817891487	0	
g__Roseburia	0.00505807656112	0.00505807656112	0.00505807656112	0.00505807656112	0.00505807656112	0.00504285667177	0.00521027545463	0.00521027545463	0.00521027545463	0.00521027545463	0.00508344304337	0.00508090639514	0.00505300326467	0.00503271007886	0.00480441173859	0.00444167104238	0	0.00521027545463	0.00521027545463	0.00521027545463	0.00520520215818	0.00511134617385	0.00508344304337	0.00503271007886	0.00482216827617	0.00481202168327	0.00444167104238	5.07329645047e-06	0.000248591526073	0.020833333	
Other	0	0	0	0	0	0	0	0.000104002577235	0.00032469097283	0.000403327067812	0.000443913439416	0.000951243084463	0.00149154915644	0.00102987917945	0.00115924823893	0.00140530311678	0.000892900175282	0	0.000157272189965	0.000286641249451	0.000385570530236	0.000448986735866	0.000499719700371	0.00113134510845	0.00130891048422	0.000819337376751	0.00148647585999	0.000996902752517	0.00159047843722	0	
