#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29	pc30
HMPMockV1.1.Even2;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.173171283344	-0.216862589296	-0.0083387647473	0.000632434328032	0.00124865476516	-0.000419286754109	-8.15125334817e-05	-3.02143099572e-05	-1.88069701679e-05	-5.29198865865e-05	1.39298051982e-05	5.15579574378e-06	-1.08674765261e-06	3.01305090393e-08	-3.74932231538e-08	3.91365689477e-09	4.43615332926e-08	1.43354673133e-10	-4.53759646522e-08	2.99659824303e-08	1.7223629379e-09	7.83152115665e-09	7.8727373834e-09	9.81634454972e-10	3.00156587695e-09	-1.45552324446e-11	2.6319483446e-12	4.58220924604e-10	-3.74982037397e-10	-8.00328777931e-10	4.48268630742e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.146978957671	0.126342632733	-0.00667881939591	0.00334288855825	-0.00500080844573	-6.04968682575e-05	0.00145072189799	-0.000521875068445	0.000423194071331	-0.00028285728943	-1.31619674977e-05	4.67108222402e-05	1.35673515896e-05	-4.92205720163e-06	-6.37463262318e-06	-9.40622569802e-06	8.15515754884e-06	3.5918368825e-07	-1.04841797531e-06	-2.67494991023e-07	-2.81986885052e-08	-1.70240274368e-07	-2.77013042706e-07	-5.08971324894e-08	-7.86189423797e-09	-1.31140721277e-10	1.33851400729e-12	4.58220918034e-10	-3.74982037755e-10	-8.00328779395e-10	4.48268630799e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	-0.0428651444937	-0.0131536940171	0.010531029751	0.00517002970092	0.00362585201516	0.0084892709755	-0.00342238439571	0.00345600778282	-0.00143609939083	0.000172768955949	7.71287956223e-06	-0.000145152160064	1.02018525677e-05	1.97420640722e-05	-5.55223554126e-06	4.51319988018e-06	-1.06440482997e-05	8.29355916082e-06	-1.17156579673e-06	-1.72227157889e-06	-7.27089205246e-09	4.29975905048e-07	2.8108898427e-07	2.30384847858e-07	-1.90172950838e-07	1.47788549544e-08	8.43576624332e-13	4.5822091555e-10	-3.74982037895e-10	-8.00328780031e-10	4.48268630878e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	-0.0428997140871	-0.0130063352168	0.0104504319001	0.0049324045249	0.00385852058637	0.00844092865627	-0.0034282655893	0.00354461923398	-0.00144755790717	0.00018178098053	4.98985790363e-06	-0.000137960178829	7.76639772428e-06	2.08600395263e-05	-5.49720540755e-06	5.12763888124e-06	-1.35355402384e-05	9.51218429798e-06	-7.2872213155e-07	-1.87657775991e-06	1.20458782432e-06	1.25024314472e-06	1.19098153367e-07	1.97056693655e-07	-1.2759696477e-07	7.3143834763e-09	5.07437487958e-13	4.58220913812e-10	-3.74982037988e-10	-8.00328780378e-10	4.48268630868e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.0149095577706	0.0337793954356	-0.00011960395611	0.00175785099615	-0.00644342648756	0.00199004405655	0.00510548012793	-0.00146439221738	-0.000162387095173	-0.000710494048722	-0.000282560870172	5.43958192108e-05	-2.56558164321e-05	-4.02057946686e-05	-2.06971487494e-05	-9.91039059476e-07	-6.18243868756e-06	-5.89428964209e-06	3.79696406402e-07	1.48558996881e-07	3.0749743752e-06	-2.71220653119e-06	-8.3245305646e-07	2.09242402597e-07	-7.83394277872e-07	-1.23367430484e-08	-1.28533741333e-11	4.58220845838e-10	-3.74982041705e-10	-8.00328795453e-10	4.48268631445e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	0.145702349773	0.122342386186	-0.00654488299797	-0.00331926415384	-0.00836506506021	0.0013640853945	0.00103755351719	-0.000465252866411	-0.00035312029714	-0.000201857886905	-0.000132775525894	-1.18375737866e-05	-2.01249529404e-05	-4.50987917446e-06	5.18622105388e-06	8.10922624676e-06	-3.53613905972e-06	1.14420709916e-06	3.13345891212e-06	7.36034771551e-07	-1.42541577385e-06	1.11215826271e-06	1.1518015881e-06	1.08822656743e-07	-7.69676383911e-08	7.30576284478e-09	3.20501323714e-12	4.58220927538e-10	-3.74982037241e-10	-8.00328777323e-10	4.48268630746e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.0172981478214	0.0356815171903	-0.000448818631954	0.00196094118964	-0.00671899471423	0.00163266255356	0.00555482505249	-0.00145088094142	3.65515100815e-05	-0.000777988353807	-0.000291131732186	4.13940674872e-05	-1.63467017013e-06	-3.84074125379e-05	-2.35482059014e-05	1.57070273211e-06	-8.65608796361e-08	-4.40272132463e-06	-3.86089687938e-06	6.78897406264e-06	2.63724697706e-06	-6.63780187893e-07	1.56298979692e-06	3.51315439232e-07	-3.63675351902e-07	-1.01589982943e-08	-1.23841025335e-11	4.58220848237e-10	-3.7498204157e-10	-8.0032879493e-10	4.4826863143e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.165158029559	0.137738362274	-0.00671540871053	0.00290789796627	-0.00487221875743	-0.000129610739174	0.00107462110968	-0.000380732148179	0.000355890515896	-0.000242516164665	-1.93262721173e-05	2.19358431253e-05	7.10334448566e-06	-6.57828403713e-07	-3.99032121391e-06	-1.05625288004e-05	6.01351399975e-06	1.1718700099e-06	-8.88916544431e-07	-9.71313222531e-07	1.20070149912e-07	-6.32124000116e-07	-5.78469843487e-07	-5.73292407246e-08	-8.59968056177e-08	-7.49064352651e-10	1.61363561542e-12	4.5822091943e-10	-3.7498203768e-10	-8.00328779081e-10	4.48268630784e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other	0.142619341814	0.123417220631	-0.00852931725676	-0.00218476933832	-0.00790587848319	0.00118669358476	0.000863819890218	-0.000447782996855	-0.000237751228381	-0.000166796388969	-0.000122017744413	7.67765550223e-08	-2.07440236431e-05	-3.17298254879e-06	4.13661529958e-06	9.97586504907e-06	-2.03950784971e-06	6.2041659425e-07	1.63574542343e-06	1.20818662475e-06	-2.13250912981e-06	9.44193216358e-07	1.0956525443e-06	5.56651872178e-08	6.14532840034e-08	8.43778259082e-09	5.31073609266e-12	4.58220938251e-10	-3.74982036654e-10	-8.00328774936e-10	4.48268630648e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.00922820967474	0.0316195145183	-0.0015609222695	0.00114633263681	-0.00730800060351	0.00205621337737	0.00525143942232	-0.00173540962425	-6.96520606453e-05	-0.000734199149425	-0.000340454334046	0.000142546449554	-2.62011946115e-05	-3.68559942404e-05	-4.45943919739e-05	-2.09936435635e-06	5.76350039297e-06	-7.60484645214e-07	-2.12437243383e-06	6.33581520193e-06	1.24989942811e-06	-2.21301062701e-07	2.96258744817e-06	5.86383608943e-07	5.16255775437e-07	-8.42794970035e-09	-1.11913514009e-11	4.58220854337e-10	-3.74982041226e-10	-8.00328793573e-10	4.48268631376e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.0142073025204	0.033393520938	-0.000166530353074	0.00192214513809	-0.00650707538837	0.00240297246316	0.00451455204211	-0.00226428400342	-5.68429022855e-06	-0.000621916686534	-0.000302748684489	0.000218742945521	-1.14355991311e-05	-3.58378830095e-05	-4.55208382511e-05	6.92106044344e-06	6.02685266648e-06	-6.56688383852e-06	-1.69964991354e-06	3.75447759877e-06	4.73067516119e-07	-1.20384724404e-07	1.9083671462e-06	1.76214432806e-07	6.27196770596e-07	-6.56895766557e-09	-3.85784118105e-12	4.58220891614e-10	-3.74982039185e-10	-8.00328785251e-10	4.48268631029e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	-0.0436338104272	-0.0138750670666	0.0107066550386	0.00530872569188	0.00321755461314	0.00789788446483	-0.00363014739326	0.00353418406594	-0.00150737712482	0.000240224114603	8.21795422226e-06	-0.00014931453153	1.07070104557e-06	1.8345737541e-05	-2.38296252788e-06	-6.60750888856e-07	-7.01462202223e-06	7.78697753407e-06	-2.01048743809e-06	-2.49204840757e-06	-3.14655182247e-07	-4.35634316254e-07	3.31583683539e-07	2.74984448544e-07	-7.24071469233e-08	2.10573972875e-08	1.39969735865e-12	4.58220918404e-10	-3.74982037737e-10	-8.00328779423e-10	4.48268630871e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	-0.0377765596516	-0.00432452772212	0.00598694968977	0.00381604774066	8.71972832981e-05	0.00291447791877	0.00233268724696	1.76076254524e-05	-0.000306516684443	3.76514879898e-05	1.33422313714e-05	8.62614276065e-06	2.45883906327e-06	3.68608917287e-06	4.43109960066e-06	1.58445000528e-06	2.39143405566e-07	-1.10818079509e-06	-2.19791786637e-06	5.06828605454e-07	2.24540189074e-07	2.20364792859e-08	-2.90517453081e-07	-8.31941790553e-08	3.29937765141e-08	-1.14490871057e-09	3.87002167127e-12	4.58220930891e-10	-3.74982037052e-10	-8.00328776518e-10	4.48268630677e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.0285486454415	0.0542052859673	-0.00712853776248	0.00817841697637	-0.00338076838205	0.00150560543729	0.00300301145589	-0.00214627463121	0.000721891593169	-0.000582141429617	-0.000174764110086	0.000417452262919	4.46104732979e-05	9.23892177634e-05	2.34033443542e-05	-7.28604221122e-05	3.10555804134e-05	-5.55332012554e-06	2.3650630713e-05	3.7301010459e-05	9.93977714504e-06	2.62971728163e-06	1.69178104985e-05	2.4117239725e-06	-2.04527178103e-07	-3.51555702144e-08	-3.64964987936e-11	4.5822072562e-10	-3.74982048291e-10	-8.00328822253e-10	4.4826863251e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.023857043678	0.0504910927154	-0.00623690625319	0.00903000914028	-0.00289858880829	0.00153003879687	0.00304878338339	-0.00236937990814	0.000790756813664	-0.00059962917805	-0.000207739112052	0.000492287874873	5.37545785004e-05	0.000121946743446	2.36200620902e-05	-9.29375126513e-05	3.74565288859e-05	-1.14691572028e-05	3.02112090394e-05	4.70709395983e-05	1.38307002869e-05	2.95008639543e-06	2.15509333688e-05	3.16154540859e-06	-5.53577600119e-07	-4.83074851202e-08	-5.37991850984e-11	4.58220637625e-10	-3.74982053107e-10	-8.00328841852e-10	4.48268633298e-10
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.178419068903	0.156008878067	-0.0131229725827	0.00608992828661	-0.00244439254141	-0.000449797888985	-0.000737040109128	-0.000208305753013	0.000102843027746	-5.47847281239e-05	-3.14977866272e-05	-2.88338195089e-05	-1.58815203549e-05	-5.49093446448e-06	5.403338249e-06	-1.1875928482e-06	-1.65158887094e-06	2.25087537712e-06	1.23641206068e-06	-7.53314078991e-07	-1.36616178565e-07	3.4605146666e-08	6.50757892815e-08	-1.12478207039e-07	-8.03161134937e-08	1.77084065411e-09	5.16629280454e-12	4.58220937488e-10	-3.74982036694e-10	-8.00328775064e-10	4.48268630627e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	-0.0117429227043	0.0288053044692	-0.0102893194874	-2.7135181639e-05	-0.00948783302216	0.00211614274921	0.00415713853139	-0.000498430058958	0.000146464247191	-0.000627705320228	5.40141437342e-05	6.02756793387e-05	-4.86712431087e-05	1.09438033686e-05	1.8410259231e-05	-6.28404483572e-06	-9.13933807078e-08	-4.22076067675e-06	-1.71221681583e-06	-2.6145713245e-06	1.28030424983e-06	-9.87186744535e-07	5.34805687902e-07	6.20900037517e-07	-2.52414323704e-07	-5.17438537879e-09	-9.42323980456e-12	4.58220863317e-10	-3.74982040751e-10	-8.00328791599e-10	4.48268631304e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	-0.0438587270548	-0.014107163288	0.0107681780917	0.0053961477008	0.00307573360707	0.00783194109308	-0.00375461603691	0.00380501230156	-0.0014881348144	0.000196270859658	1.71220618019e-08	-0.000103375387905	1.20715091734e-05	2.45473451871e-05	-1.00899123951e-05	5.49232235754e-06	-5.439609706e-06	6.7115701697e-06	-8.47534175178e-07	-1.01883655387e-06	-7.80573619749e-07	5.2068150716e-07	1.55594718121e-07	5.22778477011e-07	9.31260305632e-07	2.21500022574e-08	5.02273370293e-12	4.58220936847e-10	-3.74982036716e-10	-8.00328775301e-10	4.48268630698e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	-0.0382615399911	-0.004585782409	0.00607815077891	0.00353638154945	0.000477362037139	0.00275199433858	0.0021617855835	3.16548351933e-05	-0.000275514454318	5.68556732824e-05	6.69943212921e-06	5.1646898596e-06	3.98313325386e-06	5.08676350086e-06	5.92780084728e-06	1.98075304266e-06	-4.83025597833e-07	-1.40992846246e-06	-2.71183386727e-06	5.65708726478e-07	4.42273848367e-07	-7.99243944422e-08	-4.28772796766e-07	-1.06183900154e-07	1.5482338627e-08	-2.02379277358e-09	4.20575502117e-12	4.58220932594e-10	-3.74982036959e-10	-8.00328776133e-10	4.48268630657e-10
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.182211251842	0.162131243811	-0.0158068256135	0.00667286104841	-0.00227638988282	-0.000640342337007	-0.00118927172865	-0.000139294198761	0.000114252369483	-2.44974212988e-05	1.33652474153e-05	-1.83849321238e-05	-2.62133072752e-05	6.61163117482e-06	6.81483189885e-06	1.15019305317e-06	-1.25557127632e-06	1.49338458065e-06	7.58764684089e-07	-8.15081497417e-07	-1.22772517669e-06	3.44325067975e-07	1.76180641374e-08	-1.74918540369e-07	-3.27230090954e-07	7.356190465e-09	4.85040093251e-12	4.58220935895e-10	-3.74982036786e-10	-8.00328775453e-10	4.48268630662e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0395705120386	0.0585767854925	-0.00848263356589	-0.000760763690355	-0.00952518323322	-0.00127972652682	0.00415678748296	-0.000303815324546	-0.000561091886345	0.000668342975459	4.58088743602e-05	6.95283216972e-05	-5.54049094818e-05	2.92256962885e-05	6.59086449096e-06	-1.50233238658e-06	-1.45837280182e-06	7.62452476535e-06	-5.25081958648e-06	6.17438354671e-07	-7.97581987854e-07	1.03897365542e-06	1.35872554898e-07	-1.56312159418e-07	1.25965309359e-07	6.11160079136e-09	7.23397684753e-12	4.58220948015e-10	-3.74982036117e-10	-8.00328772733e-10	4.48268630537e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other	-0.00888084696514	0.0336388036824	-0.012670269416	-0.00032415574697	-0.00948046407175	0.00217090418148	0.00392323530254	-0.000475385609604	-5.06793823268e-05	-0.000579699354225	9.89192623613e-05	2.8719834581e-05	-4.24309706005e-05	-1.94053658072e-06	1.14719061595e-05	-8.81297938936e-06	2.53220698483e-06	-1.47547065031e-06	1.0980913063e-06	-1.84763938207e-06	1.2375374307e-06	5.22651467662e-07	8.12820340964e-07	7.25743796955e-07	-4.10283796997e-07	-1.37632644769e-09	-1.47453024675e-11	4.5822083627e-10	-3.74982042231e-10	-8.00328797659e-10	4.48268631572e-10
HMPMockV1.1.Even2;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other	0.0643973930318	0.100011164725	-0.0271018457176	0.0030333475276	-0.00712353040126	0.000483674610075	0.00105293585007	0.000150298408346	-0.000122800953349	-0.000208061656089	-2.06927915013e-05	-5.06569541755e-06	-3.55809179092e-05	1.55679402102e-05	4.96920040991e-06	1.23267638423e-06	-1.78642996169e-06	6.57384173864e-06	-2.86949586908e-06	-1.03181715061e-06	-1.99761018139e-06	1.70628436969e-07	1.05271212531e-08	-7.53113157229e-08	1.54340918911e-07	7.92731342001e-09	9.01341389223e-12	4.58220957075e-10	-3.74982035623e-10	-8.00328770725e-10	4.48268630463e-10
HMPMockV1.1.Even1;k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;Other	0.0792827536343	0.108712763371	-0.0272990566576	0.000897502784985	-0.0080861267872	0.000870572812633	0.000308959053954	0.000141954384749	-0.000312179741643	-9.57130036505e-05	-7.44179437784e-06	9.41882382136e-06	-4.14244607199e-05	9.05644553702e-06	-7.38497575515e-06	-1.0872246192e-06	-2.09372469351e-06	9.63335801927e-06	-1.20652525497e-06	2.01744568094e-06	-1.71541284976e-06	5.23324429418e-07	1.97450628565e-06	1.64831148507e-07	1.47520993203e-08	8.74774673955e-09	3.20366002236e-12	4.58220927547e-10	-3.7498203724e-10	-8.0032877733e-10	4.48268630748e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	-0.0530118665003	0.00151379289652	-0.000419175012024	-0.0181093760689	0.0147474088363	-0.00982940752555	-0.0030939404525	-0.000449235285744	0.00131549649559	-0.000482537942709	1.41134928878e-05	2.05583059271e-05	4.04159902385e-06	-2.05122944675e-06	7.1584999286e-08	-1.31853855918e-06	3.14026208269e-07	-4.09663389425e-07	-6.52951989245e-08	5.73725102034e-08	3.24481508057e-07	-1.18854524898e-07	-5.74214688726e-08	4.93410259174e-09	-2.43412431776e-08	-1.37433962132e-09	3.03572365106e-12	4.58220926644e-10	-3.74982037284e-10	-8.00328777467e-10	4.48268630718e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	-0.05446899169	-0.00372305315035	0.0019694233934	-0.0135150783397	0.010533913707	-0.00989511238032	-0.00368828945989	-7.85481810473e-05	0.000799694108458	-0.000119735666322	2.35390797187e-05	2.13291092421e-05	7.97502712832e-07	2.30209398975e-06	8.71730524758e-07	-1.69108704289e-06	-2.87763718169e-07	7.51386331873e-07	-4.70898404567e-07	-6.67639318441e-08	2.91478856856e-07	-1.28753204075e-07	-3.76076834914e-08	1.87474311534e-08	4.9055158644e-08	-1.35415393837e-09	3.43166700882e-12	4.5822092866e-10	-3.74982037174e-10	-8.00328777017e-10	4.48268630699e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0310945645357	0.0535265740392	-0.00863407288938	-0.000375655731092	-0.00960346244082	-0.00110076447866	0.00439190425658	-0.000281207574516	-0.000391043326655	0.000488538943733	4.15041468501e-05	6.85051443697e-05	-4.64724324456e-05	2.54841910456e-05	7.11237978568e-06	-5.51353338127e-06	3.50354596323e-06	5.39711210111e-06	-9.18602909442e-06	2.48532228016e-06	3.93048235334e-07	1.07806790234e-06	1.51821081562e-07	-1.64279584824e-07	3.51155330701e-07	2.36914236712e-10	5.94903752184e-12	4.58220941468e-10	-3.74982036469e-10	-8.00328774157e-10	4.48268630573e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.037400216449	0.0556305868746	-0.00737896657896	-0.000688598493381	-0.0098659505101	-0.00128084606063	0.00414938860474	-0.000302767371501	-0.000279223491529	0.000658967546183	2.92220159268e-05	8.9712401806e-05	-5.58190637533e-05	2.66409129554e-05	1.58656128998e-06	-5.8471097008e-06	1.6530292156e-08	9.34448654999e-06	-1.87021363235e-06	-3.65918301141e-07	-1.74562959927e-06	1.79297822523e-07	3.62544258622e-07	-5.96708209005e-08	9.32636436819e-08	8.19878108663e-09	7.13000631583e-12	4.58220947503e-10	-3.74982036147e-10	-8.00328772865e-10	4.48268630551e-10
HMPMockV1.2.Staggered2;Unclassified;Other;Other;Other;Other;Other	0.576691133196	0.340897075389	0.0366079880748	-0.00347970107425	-0.000522917496551	-0.00363513370683	-0.00221303548146	6.55034237741e-05	-0.000255655233402	-0.000238751615307	-3.57037575726e-05	-1.46274909863e-05	4.45035189219e-06	-2.72490688205e-06	5.8195023112e-07	-5.50223107281e-07	2.67082678125e-08	-1.02425224176e-06	-4.09277239636e-07	-3.76443233646e-08	4.06297511191e-07	-1.13939926344e-07	-1.55651048285e-07	-1.2753119683e-08	-2.47983541294e-08	-1.65118827915e-09	2.01003941292e-12	4.58220921436e-10	-3.74982037569e-10	-8.00328778628e-10	4.48268630765e-10
HMPMockV1.2.Staggered2;Unknown;Other;Other;Other;Other;Other	0.0552449840722	0.182120655419	-0.0788136585757	0.0482758621435	0.0195657402428	-0.00500842729373	-0.00864154087632	-7.73822082078e-06	0.00112802791169	0.00077984206152	0.000151923146175	2.05274242455e-05	-2.0173942668e-05	6.11792713285e-06	1.55951426534e-06	2.02471043831e-06	-4.14993630733e-07	1.87978570007e-06	4.35563909099e-07	-7.88036156559e-08	-9.12070592374e-07	3.21363503673e-07	1.237901222e-07	-1.75707048667e-08	9.17480529649e-08	3.64190223884e-09	4.00271435187e-12	4.58220931587e-10	-3.74982037014e-10	-8.00328776391e-10	4.48268630688e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0291240905921	0.0527523137426	-0.0090777888377	-0.000407019137171	-0.00957231569958	-0.000653759102232	0.00380196145989	-0.000435848686296	-0.000289624343723	0.000563400907783	4.16000290934e-05	6.58596731382e-05	-4.04895391281e-05	1.73050597012e-05	6.77769206743e-06	-3.95570548902e-06	1.46139681833e-06	6.09650862012e-06	-2.23029036021e-06	2.50456269482e-06	-4.16467483812e-07	1.05862323648e-06	1.01488172112e-06	1.95792142245e-08	3.07268902796e-07	2.85406262219e-09	5.65864278376e-12	4.58220940005e-10	-3.74982036553e-10	-8.00328774507e-10	4.48268630603e-10
HMPMockV1.1.Even2;k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	-0.0529637666564	0.00153792235562	-0.000419317429826	-0.0181050376366	0.0147616166866	-0.00982481376925	-0.00305719220639	-0.000449347203927	0.00130947203773	-0.000466278238833	1.48196988636e-05	2.12704738599e-05	3.74690191649e-06	-1.8158024688e-06	1.3755203754e-07	-1.33925983347e-06	2.95047025935e-07	-3.44562367576e-07	-8.44567418947e-08	6.07729563011e-08	3.15920844736e-07	-1.19284445938e-07	-5.6144279823e-08	3.86421560347e-09	-2.43676049452e-08	-1.32855495961e-09	3.06961512925e-12	4.58220926817e-10	-3.74982037275e-10	-8.00328777429e-10	4.48268630717e-10
HMPMockV1.2.Staggered1;Unclassified;Other;Other;Other;Other;Other	0.581304231689	0.343223631732	0.0371367710968	-0.0033048044828	-0.000313004982527	-0.00374217793509	-0.00220485132472	6.82990351518e-05	-0.000261224322477	-0.000240354980108	-5.93700991482e-05	-2.08682173487e-05	8.33058347802e-06	-4.05107726021e-06	3.70779325681e-07	-8.01638601974e-07	7.70884358682e-08	-9.93927243781e-07	1.26497897645e-07	-1.88953371029e-07	3.96080752689e-07	-1.16556440042e-07	-1.47699379633e-07	1.33288199966e-09	-2.77738974468e-08	-1.63349585918e-09	1.90002173362e-12	4.58220920877e-10	-3.749820376e-10	-8.00328778753e-10	4.48268630771e-10
HMPMockV1.2.Staggered1;Unknown;Other;Other;Other;Other;Other	0.0556068744984	0.183033671792	-0.0791628005997	0.0487320722043	0.0198440460353	-0.00506380479617	-0.00872753689832	-1.61373371567e-05	0.00114153533003	0.000780799274476	0.000169596027062	2.48669611963e-05	-2.15430322031e-05	7.19610994813e-06	2.05760064452e-06	2.25234829873e-06	-3.81871150505e-07	1.37580722246e-06	-2.4849784617e-07	7.60823639964e-08	-7.64654697408e-07	2.8973514261e-07	3.31944863258e-08	-4.09730161456e-08	9.07571694722e-08	3.01580033059e-09	4.03208490991e-12	4.58220931734e-10	-3.74982037006e-10	-8.00328776354e-10	4.48268630684e-10
HMPMockV1.2.Staggered2;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	-0.0550858139216	-0.00440195437662	0.0021559122859	-0.0132517094427	0.0100120340452	-0.0104331607491	-0.00381894058336	-0.000109715516875	0.000755748291854	-5.6826883246e-05	2.53042661155e-05	2.48940418614e-05	-3.51319077359e-07	4.24430457122e-06	5.11701546461e-07	-7.73644453324e-07	-1.2030846339e-06	9.37777744888e-07	-5.88146106077e-07	-5.91521088028e-08	-2.4368257382e-07	-2.1808416491e-07	9.24162875241e-09	-1.63055971865e-08	-5.43074826485e-08	9.62558678423e-10	3.94511002969e-12	4.58220931277e-10	-3.74982037033e-10	-8.00328776447e-10	4.48268630683e-10
HMPMockV1.1.Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	-0.0544960186177	-0.00393415234437	0.00206813833901	-0.0133093512825	0.0103139834717	-0.0100288681465	-0.00360785198547	-0.000108530018431	0.000768795551847	-4.82395355954e-05	2.64900623487e-05	2.43155136691e-05	-2.46988755849e-07	2.72231108456e-06	9.61596464875e-07	-1.49208948166e-06	5.23078693073e-07	3.62419497659e-07	-5.53030127589e-07	-1.69970694955e-10	4.09933496143e-08	-3.33784940699e-08	-9.21513798265e-09	-1.21841443972e-08	-1.43549332794e-09	-8.8937919004e-11	3.32516056382e-12	4.58220928122e-10	-3.74982037204e-10	-8.00328777144e-10	4.48268630708e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	-0.0541700734772	-0.00371955565394	0.0020606131662	-0.0133209181902	0.0105937737127	-0.00949963672966	-0.00366084733388	3.5806251196e-05	0.000759463218535	-0.000118338531818	2.29004380272e-05	2.46273710536e-05	3.36186422332e-06	5.09589755254e-06	-1.14574350969e-06	-1.08645722698e-06	-1.88008299327e-06	6.88902279382e-07	-8.0284772976e-07	-2.70892883393e-07	-5.33248280345e-07	8.33744768731e-10	1.98875730503e-08	3.52135709353e-08	7.71787676159e-08	1.53257894916e-09	3.89780276617e-12	4.58220931042e-10	-3.74982037044e-10	-8.00328776502e-10	4.48268630687e-10
HMPMockV1.2.Staggered1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas	-0.0344492154753	0.00707477524706	-0.000981157684905	-9.5476848506e-05	-9.44642061851e-05	0.000747289561546	-0.000406983171147	-5.81756275729e-06	0.000169301216715	-0.000377569289896	-1.60022272719e-05	-1.61019481055e-05	7.01495566212e-06	-5.50131355053e-06	-1.73799747921e-06	6.38967323181e-07	4.77529617173e-07	-1.5522782424e-06	4.84460033189e-07	-7.58581331867e-08	1.79095630663e-07	2.04146533563e-08	-2.14592436908e-08	2.714078529e-08	2.66529219012e-09	-1.00259982018e-09	1.74140014893e-12	4.58220920073e-10	-3.74982037644e-10	-8.00328778937e-10	4.48268630781e-10
