#NodeID	NodeType	Abundance	Color	Size	Shape
247	otu	2.51779016852	p__Firmicutes	2.51779016852	f__Clostridiaceae_g__Clostridium
246	otu	0.000155499834782	p__Proteobacteria	0.000155499834782	f__Neisseriaceae_g__Aquitalea
241	otu	0.000440946565294	p__Proteobacteria	0.000440946565294	f__Enterobacteriaceae_g__Photorhabdus
240	otu	0.00145645986718	p__Firmicutes	0.00145645986718	f__Clostridiaceae_g__Sarcina
243	otu	0.00112240943893	p__Proteobacteria	0.00112240943893	f__Xanthomonadaceae_g__Luteimonas
242	otu	0.114231884445	p__Firmicutes	0.114231884445	Other_Other
615	otu	1.13784520344	p__Firmicutes	1.13784520344	f__Streptococcaceae_g__Streptococcus
249	otu	0.116119501623	p__Proteobacteria	0.116119501623	f__Aeromonadaceae_g__
248	otu	0.000971873967384	p__Firmicutes	0.000971873967384	f__Streptococcaceae_Other
519	otu	2.6576189506e-05	p__Proteobacteria	2.6576189506e-05	f__Syntrophaceae_g__Smithella
518	otu	0.0	p__Tenericutes	0.0	Other_Other
511	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	Other_Other
510	otu	0.0	p__Proteobacteria	0.0	f__Cardiobacteriaceae_g__
513	otu	0.0	p__Firmicutes	0.0	f__Bacillaceae_g__Virgibacillus
512	otu	0.000186033326542	p__Proteobacteria	0.000186033326542	f__Enterobacteriaceae_g__Morganella
515	otu	0.000159457137035	p__Proteobacteria	0.000159457137035	f__Enterobacteriaceae_g__Plesiomonas
514	otu	5.31523790118e-05	p__Actinobacteria	5.31523790118e-05	f__Intrasporangiaceae_g__Knoellia
517	otu	8.85872983532e-06	p__Proteobacteria	8.85872983532e-06	f__Rickettsiaceae_g__Wolbachia
516	otu	0.000212609516047	p__Bacteroidetes	0.000212609516047	f__Bacteroidaceae_g__BF311
458	otu	0.0	p__Proteobacteria	0.0	Other_Other
459	otu	0.000174937314129	p__Proteobacteria	0.000174937314129	f__Pseudomonadaceae_g__
621	otu	5.31523790118e-05	p__Proteobacteria	5.31523790118e-05	f__Neisseriaceae_Other
620	otu	0.0590700105419	p__Firmicutes	0.0590700105419	f__Lachnospiraceae_g__Lachnospira
627	otu	7.08698386824e-05	p__Firmicutes	7.08698386824e-05	f__JTB215_g__
626	otu	0.0586270740501	p__Proteobacteria	0.0586270740501	f__Enterobacteriaceae_g__Erwinia
625	otu	7.97285685179e-05	p__Firmicutes	7.97285685179e-05	f__Erysipelotrichaceae_g__Bulleidia
624	otu	1.28277065634	p__Firmicutes	1.28277065634	f__[Tissierellaceae]_g__Anaerococcus
450	otu	0.0940968375221	p__Proteobacteria	0.0940968375221	Other_Other
451	otu	0.0	p__Actinobacteria	0.0	f__Microbacteriaceae_Other
452	otu	1.94374793477e-05	p__Proteobacteria	1.94374793477e-05	f__Enterobacteriaceae_g__Candidatus Phlomobacter
453	otu	0.000991311446731	p__Firmicutes	0.000991311446731	f__[Tissierellaceae]_Other
454	otu	0.0	p__Bacteroidetes	0.0	Other_Other
455	otu	3.88749586954e-05	p__Proteobacteria	3.88749586954e-05	f__Vibrionaceae_Other
456	otu	0.464332225397	p__Proteobacteria	0.464332225397	f__Enterobacteriaceae_Other
457	otu	7.77499173907e-05	p__Bacteroidetes	7.77499173907e-05	f__BS11_g__
179	otu	0.0012426675931	p__Firmicutes	0.0012426675931	f__Lachnospiraceae_g__Oribacterium
178	otu	0.0	p__Proteobacteria	0.0	f__Halomonadaceae_g__Kushneria
177	otu	0.0	p__Firmicutes	0.0	f__Peptococcaceae_Other
176	otu	5.34480685204e-05	p__Bacteroidetes	5.34480685204e-05	f__Sphingobacteriaceae_g__
175	otu	2.67240342602e-05	p__Actinobacteria	2.67240342602e-05	f__Micrococcaceae_g__Arthrobacter
174	otu	0.0	p__Firmicutes	0.0	f__Lachnospiraceae_g__Shuttleworthia
173	otu	0.0990526329856	p__Firmicutes	0.0990526329856	f___g__
172	otu	1.33620171301e-05	p__Proteobacteria	1.33620171301e-05	Other_Other
171	otu	5.34480685204e-05	p__Proteobacteria	5.34480685204e-05	f__Pasteurellaceae_g__
170	otu	0.122598288326	p__Firmicutes	0.122598288326	f__Eubacteriaceae_g__Anaerofustis
656	otu	0.137428843138	p__Firmicutes	0.137428843138	f__Eubacteriaceae_g__Anaerofustis
657	otu	0.0	p__Proteobacteria	0.0	f__Pasteurellaceae_g__
654	otu	0.00716671243677	p__Firmicutes	0.00716671243677	Other_Other
182	otu	0.000988789267627	p__Bacteroidetes	0.000988789267627	f__[Paraprevotellaceae]_g__[Prevotella]
599	otu	0.00157685391069	p__Bacteroidetes	0.00157685391069	f__Bacteroidaceae_g__5-7N15
180	otu	0.000494394633814	p__Actinobacteria	0.000494394633814	Other_Other
181	otu	0.0393778644824	p__Firmicutes	0.0393778644824	f__Veillonellaceae_Other
186	otu	0.912346948783	p__Firmicutes	0.912346948783	f__Lachnospiraceae_g__Dorea
653	otu	0.400069098093	p__Firmicutes	0.400069098093	f__Clostridiaceae_g__
184	otu	0.0	p__Proteobacteria	0.0	f__[Chromatiaceae]_g__Alishewanella
185	otu	0.000815083044936	Other	0.000815083044936	Other_Other
652	otu	0.000425219032095	p__Firmicutes	0.000425219032095	f__Clostridiaceae_g__Alkaliphilus
188	otu	6.68100856505e-05	p__Proteobacteria	6.68100856505e-05	f__Vibrionaceae_g__Vibrio
189	otu	0.0	p__Proteobacteria	0.0	f__OM60_g__
658	otu	8.85872983532e-06	p__Proteobacteria	8.85872983532e-06	Other_Other
187	otu	0.00121594355884	p__Actinobacteria	0.00121594355884	f__Bifidobacteriaceae_g__Gardnerella
650	otu	3.54349193412e-05	p__Proteobacteria	3.54349193412e-05	f___g__
651	otu	0.115854468786	p__Bacteroidetes	0.115854468786	f__Bacteroidaceae_Other
11	otu	0.0	p__Synergistetes	0.0	f__Synergistaceae_g__Cloacibacillus
10	otu	5.34480685204e-05	p__Actinobacteria	5.34480685204e-05	f__Nocardioidaceae_Other
13	otu	0.0	p__Proteobacteria	0.0	f__Alteromonadaceae_g__BD2-13
12	otu	0.000106896137041	p__Proteobacteria	0.000106896137041	f__Burkholderiaceae_g__Burkholderia
15	otu	0.0	p__Proteobacteria	0.0	Other_Other
14	otu	0.178023935381	p__Proteobacteria	0.178023935381	f__Enterobacteriaceae_g__Edwardsiella
17	otu	0.0	p__Proteobacteria	0.0	f__Moraxellaceae_g__
16	otu	0.000160344205561	p__Proteobacteria	0.000160344205561	f__Halothiobacillaceae_g__Halothiobacillus
19	otu	0.000106896137041	p__Bacteroidetes	0.000106896137041	f__[Paraprevotellaceae]_Other
18	otu	0.00116249549032	p__Actinobacteria	0.00116249549032	Other_Other
659	otu	0.109316726168	p__Firmicutes	0.109316726168	f___g__
322	otu	0.000155499834782	p__Firmicutes	0.000155499834782	f__Streptococcaceae_g__Lactococcus
323	otu	0.0	p__Actinobacteria	0.0	f__Micrococcaceae_g__Renibacterium
320	otu	0.000233249752172	p__Proteobacteria	0.000233249752172	f__Alcaligenaceae_g__Sutterella
321	otu	0.0	p__Acidobacteria	0.0	f___g__
326	otu	1.94374793477e-05	p__Thermotogae	1.94374793477e-05	f__Thermotogaceae_g__Thermotoga
327	otu	1.94374793477e-05	p__Proteobacteria	1.94374793477e-05	Other_Other
324	otu	0.000106906136412	p__Firmicutes	0.000106906136412	f__Lachnospiraceae_g__Anaerostipes
325	otu	0.169772210236	p__Firmicutes	0.169772210236	f__Ruminococcaceae_g__Anaerotruncus
328	otu	0.00187571675705	p__Proteobacteria	0.00187571675705	f__Xanthomonadaceae_Other
329	otu	0.0	p__Actinobacteria	0.0	f__Bifidobacteriaceae_g__Alloscardovia
201	otu	0.0885117826267	p__Proteobacteria	0.0885117826267	f__Enterobacteriaceae_g__Citrobacter
200	otu	0.000307326393992	p__Actinobacteria	0.000307326393992	f__Coriobacteriaceae_Other
203	otu	5.34480685204e-05	p__Proteobacteria	5.34480685204e-05	Other_Other
202	otu	0.0	p__Firmicutes	0.0	f__Lachnospiraceae_g__Pseudobutyrivibrio
205	otu	0.000160344205561	p__Firmicutes	0.000160344205561	f___g__
204	otu	0.00336722831679	p__Firmicutes	0.00336722831679	f__Erysipelotrichaceae_g__Sharpea
207	otu	0.0893918946005	p__Proteobacteria	0.0893918946005	Other_Other
206	otu	0.0168495036011	p__Firmicutes	0.0168495036011	f__Lactobacillaceae_g__Lactobacillus
209	otu	0.000106896137041	p__Proteobacteria	0.000106896137041	f__Enterobacteriaceae_g__Candidatus Phlomobacter
208	otu	0.000120258154171	p__Actinobacteria	0.000120258154171	f__Microbacteriaceae_Other
77	otu	0.0	p__Proteobacteria	0.0	f__Alcaligenaceae_g__Sutterella
76	otu	0.000320688411122	p__Proteobacteria	0.000320688411122	f__Phyllobacteriaceae_g__Mesorhizobium
75	otu	8.01721027806e-05	p__Proteobacteria	8.01721027806e-05	f___g__
74	otu	0.0186800999479	p__Bacteroidetes	0.0186800999479	Other_Other
73	otu	0.000427584548163	p__Firmicutes	0.000427584548163	f__Bacillaceae_g__Bacillus
72	otu	0.0	p__Proteobacteria	0.0	f__Hahellaceae_Other
71	otu	0.00183059634682	p__Proteobacteria	0.00183059634682	f__Enterobacteriaceae_g__Serratia
70	otu	0.157257579604	p__Firmicutes	0.157257579604	f__Peptococcaceae_g__Desulfosporosinus
655	otu	0.488128239859	p__Proteobacteria	0.488128239859	f__Enterobacteriaceae_g__
567	otu	9.74460281885e-05	p__Firmicutes	9.74460281885e-05	f__Lachnospiraceae_g__Anaerostipes
79	otu	0.0	p__Firmicutes	0.0	f__Streptococcaceae_g__Lactococcus
78	otu	6.68100856505e-05	p__Acidobacteria	6.68100856505e-05	f___g__
669	otu	1.05883968357	p__Firmicutes	1.05883968357	f__Lachnospiraceae_Other
668	otu	0.00178946342673	p__Bacteroidetes	0.00178946342673	f__[Paraprevotellaceae]_g__[Prevotella]
667	otu	0.0388278128682	p__Firmicutes	0.0388278128682	f__Veillonellaceae_Other
666	otu	0.000611252358637	p__Actinobacteria	0.000611252358637	Other_Other
665	otu	0.00144397296316	p__Firmicutes	0.00144397296316	f__Lachnospiraceae_g__Oribacterium
664	otu	3.54349193412e-05	p__Proteobacteria	3.54349193412e-05	f__Halomonadaceae_g__Kushneria
663	otu	3.54349193412e-05	p__Firmicutes	3.54349193412e-05	f__Peptococcaceae_Other
662	otu	3.54349193412e-05	p__Bacteroidetes	3.54349193412e-05	f__Sphingobacteriaceae_g__
661	otu	3.54349193412e-05	p__Actinobacteria	3.54349193412e-05	f__Micrococcaceae_g__Arthrobacter
660	otu	0.0	p__Firmicutes	0.0	f__Lachnospiraceae_g__Shuttleworthia
692	otu	0.014687774067	p__Firmicutes	0.014687774067	f__Lactobacillaceae_g__Lactobacillus
693	otu	0.0815357494042	p__Proteobacteria	0.0815357494042	Other_Other
690	otu	0.00399528715573	p__Firmicutes	0.00399528715573	f__Erysipelotrichaceae_g__Sharpea
691	otu	0.0	p__Firmicutes	0.0	f___g__
696	otu	0.00110734122941	p__Firmicutes	0.00110734122941	f__[Tissierellaceae]_Other
697	otu	1.77174596706e-05	p__Bacteroidetes	1.77174596706e-05	Other_Other
694	otu	0.000159457137036	p__Actinobacteria	0.000159457137036	f__Microbacteriaceae_Other
695	otu	7.97285685178e-05	p__Proteobacteria	7.97285685178e-05	f__Enterobacteriaceae_g__Candidatus Phlomobacter
698	otu	0.0	p__Proteobacteria	0.0	f__Vibrionaceae_Other
699	otu	0.357644640911	p__Proteobacteria	0.357644640911	f__Enterobacteriaceae_Other
542	otu	0.00568730455427	p__Proteobacteria	0.00568730455427	f__Enterobacteriaceae_g__Trabulsiella
543	otu	0.0294	p__Firmicutes	0.0294	f__Coriobacteriaceae_g__Collinsella
540	otu	5.31523790118e-05	p__Bacteroidetes	5.31523790118e-05	f__[Paraprevotellaceae]_g__
541	otu	0.190542420028	p__Firmicutes	0.190542420028	f__Ruminococcaceae_g__Faecalibacterium
546	otu	0.0600976232029	p__Firmicutes	0.0600976232029	f__Ruminococcaceae_g__Oscillospira
547	otu	7.97285685179e-05	p__Firmicutes	7.97285685179e-05	f__Erysipelotrichaceae_g__cc_115
544	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	f___g__
545	otu	3.54349193413e-05	p__Proteobacteria	3.54349193413e-05	f__Pasteurellaceae_g__Actinobacillus
8	otu	0.000146982188431	p__Firmicutes	0.000146982188431	f__Christensenellaceae_g__
548	otu	0.000106304758024	p__Bacteroidetes	0.000106304758024	f__Marinilabiaceae_g__
549	otu	0.000212609516048	p__Actinobacteria	0.000212609516048	f__Kineosporiaceae_g__Kineosporia
598	otu	0.0197726849924	p__Firmicutes	0.0197726849924	f__[Mogibacteriaceae]_g__
120	otu	0.00128275364449	p__Actinobacteria	0.00128275364449	f__Bifidobacteriaceae_g__
121	otu	1.57851565628	p__Proteobacteria	1.57851565628	f__Enterobacteriaceae_g__Providencia
122	otu	0.0	p__Actinobacteria	0.0	f__Coriobacteriaceae_g__Coriobacterium
123	otu	0.0	p__Thermotogae	0.0	f__Thermotogaceae_Other
124	otu	5.34480685204e-05	p__Actinobacteria	5.34480685204e-05	f__Microbacteriaceae_g__Salinibacterium
125	otu	0.350806397734	p__Firmicutes	0.350806397734	f__Clostridiaceae_Other
126	otu	0.0156086171648	p__Proteobacteria	0.0156086171648	f__Enterobacteriaceae_g__Enterobacter
127	otu	2.67240342602e-05	p__Actinobacteria	2.67240342602e-05	f__Microbacteriaceae_g__Candidatus Aquiluna
128	otu	0.000400860513903	p__Proteobacteria	0.000400860513903	f__Oxalobacteraceae_g__
2	otu	6.68100856505e-05	p__Spirochaetes	6.68100856505e-05	f__Spirochaetaceae_g__Treponema
414	otu	0.0	p__Proteobacteria	0.0	f__Pasteurellaceae_g__
415	otu	0.0	p__Proteobacteria	0.0	Other_Other
416	otu	0.0599063113496	p__Firmicutes	0.0599063113496	f___g__
417	otu	3.88749586954e-05	p__Firmicutes	3.88749586954e-05	f__Lachnospiraceae_g__Shuttleworthia
410	otu	0.354248061112	p__Firmicutes	0.354248061112	f__Clostridiaceae_g__
411	otu	0.00598674363909	p__Firmicutes	0.00598674363909	Other_Other
412	otu	0.561554043968	p__Proteobacteria	0.561554043968	f__Enterobacteriaceae_g__
413	otu	0.030045889945	p__Firmicutes	0.030045889945	f__Eubacteriaceae_g__Anaerofustis
498	otu	0.000124022217694	p__Proteobacteria	0.000124022217694	f__Burkholderiaceae_g__Burkholderia
418	otu	0.0	p__Actinobacteria	0.0	f__Micrococcaceae_g__Arthrobacter
419	otu	0.0	p__Bacteroidetes	0.0	f__Sphingobacteriaceae_g__
499	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	f__Alteromonadaceae_g__BD2-13
319	otu	0.000349874628258	p__Proteobacteria	0.000349874628258	f__Phyllobacteriaceae_g__Mesorhizobium
318	otu	0.000116624876086	p__Proteobacteria	0.000116624876086	f___g__
313	otu	0.164266137967	p__Firmicutes	0.164266137967	f__Peptococcaceae_g__Desulfosporosinus
312	otu	3.88749586954e-05	p__Firmicutes	3.88749586954e-05	f__Erysipelotrichaceae_g__Allobaculum
311	otu	0.000116624876086	p__Proteobacteria	0.000116624876086	f__Enterobacteriaceae_g__Dickeya
310	otu	0.000476218244018	p__Bacteroidetes	0.000476218244018	f__Porphyromonadaceae_Other
317	otu	0.0235970999281	p__Bacteroidetes	0.0235970999281	Other_Other
316	otu	0.0	p__Firmicutes	0.0	f__Bacillaceae_g__Bacillus
315	otu	1.94374793477e-05	p__Proteobacteria	1.94374793477e-05	f__Hahellaceae_Other
314	otu	0.00182712305868	p__Proteobacteria	0.00182712305868	f__Enterobacteriaceae_g__Serratia
496	otu	0.0	p__Actinobacteria	0.0	f__Nocardioidaceae_Other
497	otu	5.31523790118e-05	p__Synergistetes	5.31523790118e-05	f__Synergistaceae_g__Cloacibacillus
3	otu	2.67240342602e-05	p__Proteobacteria	2.67240342602e-05	f__Neisseriaceae_g__Aquitalea
368	otu	0.364967830972	p__Firmicutes	0.364967830972	f__Clostridiaceae_Other
369	otu	0.0156135615293	p__Proteobacteria	0.0156135615293	f__Enterobacteriaceae_g__Enterobacter
366	otu	9.71873967384e-06	p__Thermotogae	9.71873967384e-06	f__Thermotogaceae_Other
367	otu	0.0	p__Actinobacteria	0.0	f__Microbacteriaceae_g__Salinibacterium
364	otu	1.57317401598	p__Proteobacteria	1.57317401598	f__Enterobacteriaceae_g__Providencia
365	otu	5.83124380431e-05	p__Actinobacteria	5.83124380431e-05	f__Coriobacteriaceae_g__Coriobacterium
362	otu	0.396660641048	Other	0.396660641048	Other_Other
363	otu	0.00134118607499	p__Actinobacteria	0.00134118607499	f__Bifidobacteriaceae_g__
360	otu	0.000719186735864	p__Firmicutes	0.000719186735864	f__Eubacteriaceae_Other
361	otu	0.0	p__Bacteroidetes	0.0	f___g__
380	otu	0.0	p__Actinobacteria	0.0	f___g__
381	otu	1.04826326122	p__Firmicutes	1.04826326122	f__[Tissierellaceae]_g__Anaerococcus
382	otu	0.000116624876086	p__Firmicutes	0.000116624876086	f__Erysipelotrichaceae_g__Bulleidia
383	otu	0.0916088401658	p__Proteobacteria	0.0916088401658	f__Enterobacteriaceae_g__Erwinia
384	otu	0.000155499834781	p__Firmicutes	0.000155499834781	f__JTB215_g__
385	otu	0.000447062024997	p__Bacteroidetes	0.000447062024997	f__Rikenellaceae_Other
386	otu	0.000845530351625	p__Proteobacteria	0.000845530351625	f__Enterobacteriaceae_g__Salmonella
387	otu	0.000155499834781	p__Proteobacteria	0.000155499834781	f__Pasteurellaceae_Other
388	otu	0.000728905475538	p__Bacteroidetes	0.000728905475538	f__Porphyromonadaceae_g__Dysgonomonas
389	otu	0.0	p__Verrucomicrobia	0.0	f__Verrucomicrobiaceae_g__Akkermansia
151	otu	0.28697782306	p__Firmicutes	0.28697782306	f__Erysipelotrichaceae_g__Holdemania
579	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	f___g__
578	otu	0.138196185431	p__Firmicutes	0.138196185431	f__Erysipelotrichaceae_Other
150	otu	1.33620171301e-05	p__Proteobacteria	1.33620171301e-05	Other_Other
573	otu	1.61309285012	p__Firmicutes	1.61309285012	f__Erysipelotrichaceae_g__Catenibacterium
572	otu	8.8587298353e-05	p__Actinobacteria	8.8587298353e-05	f__Bifidobacteriaceae_g__Alloscardovia
571	otu	0.000797285685178	p__Proteobacteria	0.000797285685178	f__Xanthomonadaceae_Other
570	otu	1.77174596706e-05	p__Proteobacteria	1.77174596706e-05	Other_Other
577	otu	5.31523790118e-05	p__Firmicutes	5.31523790118e-05	f__Bacillaceae_g__Terribacillus
576	otu	0.000124022217694	p__Firmicutes	0.000124022217694	f__Sporolactobacillaceae_g__Sporolactobacillus
575	otu	0.108900365866	p__Bacteroidetes	0.108900365866	Other_Other
574	otu	1.77174596706e-05	p__Firmicutes	1.77174596706e-05	f__[Acidaminobacteraceae]_g__Fusibacter
60	otu	0.068600595946	p__Firmicutes	0.068600595946	f__Ruminococcaceae_g__Oscillospira
61	otu	0.0	p__Firmicutes	0.0	f__Erysipelotrichaceae_g__cc_115
62	otu	0.000240516308342	p__Bacteroidetes	0.000240516308342	f__Marinilabiaceae_g__
259	otu	0.000349874628258	p__Proteobacteria	0.000349874628258	f__Halothiobacillaceae_g__Halothiobacillus
64	otu	2.67240342602e-05	p__Proteobacteria	2.67240342602e-05	f__Acetobacteraceae_Other
65	otu	0.000106896137041	p__Actinobacteria	0.000106896137041	f__Nocardioidaceae_g__Nocardioides
66	otu	0.224294819546	p__Firmicutes	0.224294819546	f__Ruminococcaceae_g__
67	otu	0.000414222531033	p__Bacteroidetes	0.000414222531033	f__Porphyromonadaceae_Other
68	otu	0.000481032616684	p__Proteobacteria	0.000481032616684	f__Enterobacteriaceae_g__Dickeya
253	otu	0.0	p__Actinobacteria	0.0	f__Nocardioidaceae_Other
250	otu	0.0	p__Proteobacteria	0.0	f__Halomonadaceae_Other
251	otu	0.000106906136412	p__Firmicutes	0.000106906136412	f__Christensenellaceae_g__
256	otu	0.0	p__Proteobacteria	0.0	f__Alteromonadaceae_g__BD2-13
257	otu	0.189734501526	p__Proteobacteria	0.189734501526	f__Enterobacteriaceae_g__Edwardsiella
254	otu	0.0	p__Synergistetes	0.0	f__Synergistaceae_g__Cloacibacillus
255	otu	1.94374793477e-05	p__Proteobacteria	1.94374793477e-05	f__Burkholderiaceae_g__Burkholderia
157	otu	2.67240342602e-05	p__Firmicutes	2.67240342602e-05	f__Bacillaceae_Other
156	otu	0.000160344205561	p__Proteobacteria	0.000160344205561	f__Enterobacteriaceae_g__Sodalis
508	otu	4.42936491766e-05	p__Proteobacteria	4.42936491766e-05	f__Rhodospirillaceae_g__
509	otu	0.814772817873	p__Firmicutes	0.814772817873	f__Lachnospiraceae_g__
506	otu	0.000106304758024	p__Firmicutes	0.000106304758024	f__Bacillaceae_g__Salimicrobium
507	otu	0.000504947600613	p__Firmicutes	0.000504947600613	f__Peptostreptococcaceae_Other
504	otu	0.00114277614876	p__Actinobacteria	0.00114277614876	Other_Other
505	otu	0.000159457137036	p__Bacteroidetes	0.000159457137036	f__[Paraprevotellaceae]_Other
502	otu	0.000212609516048	p__Proteobacteria	0.000212609516048	f__Halothiobacillaceae_g__Halothiobacillus
503	otu	0.000141739677365	p__Proteobacteria	0.000141739677365	f__Moraxellaceae_g__
500	otu	0.16906336738	p__Proteobacteria	0.16906336738	f__Enterobacteriaceae_g__Edwardsiella
501	otu	0.0	p__Proteobacteria	0.0	Other_Other
630	otu	0.000106304758024	p__Proteobacteria	0.000106304758024	f__Pasteurellaceae_Other
631	otu	0.000779568225507	p__Bacteroidetes	0.000779568225507	f__Porphyromonadaceae_g__Dysgonomonas
632	otu	0.000797285685177	p__Verrucomicrobia	0.000797285685177	f__Verrucomicrobiaceae_g__Akkermansia
633	otu	0.0	p__Proteobacteria	0.0	f__Xanthomonadaceae_g__Thermomonas
469	otu	0.0145295158124	Other	0.0145295158124	Other_Other
468	otu	5.8312438043e-05	p__Actinobacteria	5.8312438043e-05	f__Intrasporangiaceae_g__Tetrasphaera
636	otu	2.65761895059e-05	p__Proteobacteria	2.65761895059e-05	Other_Other
637	otu	0.243476697997	p__Firmicutes	0.243476697997	f__Erysipelotrichaceae_g__Holdemania
465	otu	0.00214784146792	p__Firmicutes	0.00214784146792	Other_Other
464	otu	0.329300056369	p__Firmicutes	0.329300056369	f__Lachnospiraceae_g__Blautia
467	otu	0.356318152661	p__Firmicutes	0.356318152661	f__Lachnospiraceae_g__[Ruminococcus]
466	otu	0.0	p__Tenericutes	0.0	f___g__
461	otu	3.88749586954e-05	p__Bacteroidetes	3.88749586954e-05	f__Prevotellaceae_g__
460	otu	1.94374793477e-05	p__Firmicutes	1.94374793477e-05	f__Paenibacillaceae_Other
463	otu	0.000155499834782	p__Proteobacteria	0.000155499834782	f___g__
462	otu	0.000145781095108	p__Bacteroidetes	0.000145781095108	f__Bacteroidaceae_g__
168	otu	0.00714867916461	p__Firmicutes	0.00714867916461	Other_Other
169	otu	0.52745404535	p__Proteobacteria	0.52745404535	f__Enterobacteriaceae_g__
164	otu	8.01721027806e-05	p__Proteobacteria	8.01721027806e-05	f___g__
165	otu	0.120017637863	p__Bacteroidetes	0.120017637863	f__Bacteroidaceae_Other
166	otu	0.000213792274082	p__Firmicutes	0.000213792274082	f__Clostridiaceae_g__Alkaliphilus
167	otu	0.357487406299	p__Firmicutes	0.357487406299	f__Clostridiaceae_g__
160	otu	0.00134956373014	p__Firmicutes	0.00134956373014	f__Lachnospiraceae_g__Moryella
161	otu	0.39729285533	p__Firmicutes	0.39729285533	f__Clostridiaceae_g__SMB53
162	otu	0.0891112922406	p__Firmicutes	0.0891112922406	f__Ruminococcaceae_Other
163	otu	0.000120258154171	p__Proteobacteria	0.000120258154171	f__Enterobacteriaceae_g__Yersinia
9	otu	4.19114454229	p__Actinobacteria	4.19114454229	f__Bifidobacteriaceae_g__Bifidobacterium
647	otu	0.397792404525	p__Firmicutes	0.397792404525	f__Clostridiaceae_g__SMB53
646	otu	0.00159457137036	p__Firmicutes	0.00159457137036	f__Lachnospiraceae_g__Moryella
649	otu	0.000168315866871	p__Proteobacteria	0.000168315866871	f__Enterobacteriaceae_g__Yersinia
648	otu	0.089242844361	p__Firmicutes	0.089242844361	f__Ruminococcaceae_Other
357	otu	9.71873967384e-06	p__Proteobacteria	9.71873967384e-06	Other_Other
356	otu	0.000991311446732	p__Bacteroidetes	0.000991311446732	f__Bacteroidaceae_g__5-7N15
355	otu	0.0129939549439	p__Firmicutes	0.0129939549439	f__[Mogibacteriaceae]_g__
354	otu	0.0	p__Actinobacteria	0.0	f__Micrococcaceae_Other
353	otu	0.000116624876086	p__Firmicutes	0.000116624876086	f__Caldicoprobacteraceae_g__Caldicoprobacter
352	otu	0.000272124710867	p__Actinobacteria	0.000272124710867	f__Coriobacteriaceae_g__
351	otu	0.00270180962933	p__Firmicutes	0.00270180962933	f__Lachnospiraceae_g__Lachnobacterium
350	otu	0.00217699768693	p__Proteobacteria	0.00217699768693	f__Xanthomonadaceae_g__Lysobacter
359	otu	1.94374793477e-05	p__Firmicutes	1.94374793477e-05	f__Caldicellulosiruptoraceae_g__Caldicellulosiruptor
358	otu	0.000174937314129	p__Bacteroidetes	0.000174937314129	f__RF16_g__
216	otu	0.0	p__Proteobacteria	0.0	f__Pseudomonadaceae_g__
217	otu	2.67240342602e-05	p__Firmicutes	2.67240342602e-05	f__Paenibacillaceae_Other
214	otu	0.000213792274082	p__Bacteroidetes	0.000213792274082	f__BS11_g__
215	otu	1.33620171301e-05	p__Proteobacteria	1.33620171301e-05	Other_Other
212	otu	2.67240342602e-05	p__Proteobacteria	2.67240342602e-05	f__Vibrionaceae_Other
213	otu	0.416761314288	p__Proteobacteria	0.416761314288	f__Enterobacteriaceae_Other
210	otu	0.0011090474218	p__Firmicutes	0.0011090474218	f__[Tissierellaceae]_Other
211	otu	0.0	p__Bacteroidetes	0.0	Other_Other
218	otu	0.0	p__Bacteroidetes	0.0	f__Prevotellaceae_g__
219	otu	0.000307326393992	p__Bacteroidetes	0.000307326393992	f__Bacteroidaceae_g__
289	otu	9.71873967385e-05	p__Proteobacteria	9.71873967385e-05	f___g__
288	otu	3.88749586954e-05	p__Proteobacteria	3.88749586954e-05	f__Xanthomonadaceae_g__Ignatzschineria
4	otu	2.24140621334	p__Firmicutes	2.24140621334	f__Clostridiaceae_g__Clostridium
281	otu	0.00112737380217	p__Proteobacteria	0.00112737380217	f__Moraxellaceae_g__Acinetobacter
280	otu	0.000106906136412	p__Firmicutes	0.000106906136412	Other_Other
283	otu	1.7760510817	p__Actinobacteria	1.7760510817	f__Coriobacteriaceae_g__Collinsella
282	otu	0.0	p__Firmicutes	0.0	f__Erysipelotrichaceae_g__p-75-a5
285	otu	1.94374793477e-05	p__Proteobacteria	1.94374793477e-05	f__Beijerinckiaceae_g__Methylocella
284	otu	0.00782358543744	Other	0.00782358543744	Other_Other
287	otu	0.0131786109978	p__Proteobacteria	0.0131786109978	f__Enterobacteriaceae_g__Klebsiella
286	otu	0.0153122805995	p__Firmicutes	0.0153122805995	f__Lachnospiraceae_g__Coprococcus
678	otu	0.000106304758024	p__Actinobacteria	0.000106304758024	f__Microbacteriaceae_g__Microbacterium
679	otu	0.280027817298	p__Bacteroidetes	0.280027817298	f__Prevotellaceae_g__Prevotella
674	otu	0.0	p__Proteobacteria	0.0	f__Vibrionaceae_g__Vibrio
675	otu	0.000141739677365	p__Proteobacteria	0.000141739677365	f__OM60_g__
676	otu	0.899045914796	p__Firmicutes	0.899045914796	f__Erysipelotrichaceae_g__[Eubacterium]
677	otu	6.20111088472e-05	p__Proteobacteria	6.20111088472e-05	f___g__
