# QIIME v1.5.0 OTU table
#OTU ID	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected	taxonomy
373	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Polynucleobacter
374	0	0	0	0	0	0	1.56024495846e-05	1.56024495846e-05	0	0	0	0	0	0	0	0	0	1.56024495846e-05	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas
375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;Other;Other
376	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__
377	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;Other
378	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Spirochaetes;Other;Other;Other;Other
379	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix
380	0	0	0	0	0	0	0.00027304286773	0.00027304286773	0.000148223271054	0.000148223271054	3.12048991692e-05	3.12048991692e-05	7.80122479229e-06	7.80122479229e-06	0	0	0	0.00027304286773	0.00027304286773	0.000226235518976	0.00017162694543	3.12048991692e-05	7.80122479229e-06	3.12048991692e-05	7.80122479229e-06	0	0	0	0	7.02110231306e-05	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella
381	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	3.12048991692e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__
382	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];Other
383	0.00413464913991	0.00413464913991	0.00413464913991	0.00413464913991	0.00413464913991	0.00413464913991	0.00408004056637	0.00408004056637	0.00408004056637	0.00407223934158	0.00404103444241	0.00401763076803	0.00401763076803	0.00396302219448	0.0039474197449	0.0039474197449	0	0.00408004056637	0.00408004056637	0.00408004056637	0.00408004056637	0.00407223934158	0.00403323321762	0.00398642586886	0.0039474197449	0.0039474197449	0.0039474197449	0	0.00416585403908	0.00419705893825	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira
384	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0.0	0.0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella
385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;Other;Other
386	0	0	0	0	0	0	5.4608573546e-05	5.4608573546e-05	0.0	0.0	0	0	0	0	0	0	0	5.4608573546e-05	7.80122479229e-06	0.0	0.0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115
387	0	0	0	0	0	0	2.34036743769e-05	2.34036743769e-05	0	0	0	0	0	0	0	0	0	2.34036743769e-05	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas
388	0	0	0	0	0	0	0	2.34036743769e-05	6.24097983383e-05	8.58134727152e-05	0.0002028318446	0.000210633069392	0.000163825720638	0.000296446542107	0.0001014159223	2.34036743769e-05	0	0	3.12048991692e-05	0.000117018371884	0.000124819596677	0.000179428170223	0.000117018371884	0.000187229395015	0.000288645317315	0.000195030619807	3.90061239615e-05	0	3.12048991692e-05	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other
389	0.00755158559894	0.00755158559894	0.00755158559894	0.00755158559894	0.00755158559894	0.00751257947498	0.0073877598783	0.0073877598783	0.0073877598783	0.0073877598783	0.00733315130475	0.00710691578578	0.00709131333619	0.00709131333619	0.00709131333619	0	0	0.0073877598783	0.0073877598783	0.00737995865351	0.00737215742872	0.00712251823536	0.00710691578578	0.00709131333619	0.00709131333619	0.00709131333619	2.34036743769e-05	0	0.00761399539728	0.00759839294769	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus
390	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;Other
391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella
392	0	0	0	0	0	0	3.12048991692e-05	3.12048991692e-05	0.0	0.0	0.0	0	0	0	0	0	0	3.12048991692e-05	3.12048991692e-05	0.0	0.0	0.0	0	0	0	0	0	0	0	0.000117018371884	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes
393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0	7.80122479229e-06	0	Even3;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__
394	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tissierella_Soehngenia
395	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	Even3;k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;Other
396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__;g__
397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	Even3;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;Other
398	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	1.56024495846e-05	2.34036743769e-05	7.80122479229e-06	0	0	0	0	0	0	0	0	1.56024495846e-05	0	7.80122479229e-06	0	0	0	Even3;k__Bacteria;p__Planctomycetes;c__Phycisphaerae;Other;Other;Other
399	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__;g__
400	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__[Thermodesulfovibrionaceae];g__
401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__
402	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	0	0	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	1.56024495846e-05	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Sporolactobacillus
403	0	0	0	0	0	0	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus
404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390061239615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;Other;Other
405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Anaerococcus
406	0	0	0	0	0	0	0	0	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0.00017162694543	2.34036743769e-05	0.000639700432968	5.4608573546e-05	3.12048991692e-05	0	0	1.56024495846e-05	5.4608573546e-05	7.80122479229e-06	1.56024495846e-05	0.0001014159223	3.12048991692e-05	3.12048991692e-05	0.000631899208176	0.000124819596677	0	0	0	Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;Other
407	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	7.80122479229e-06	7.80122479229e-06	0	Even3;k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__
408	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae;g__
409	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0.0	0.0	0.0	0.0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0.0	0.0	0.0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	Even3;k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__;g__
410	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	7.80122479229e-06	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator
411	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;Other
412	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Wohlfahrtiimonas
413	0.000241837968561	0.000241837968561	0.000241837968561	0.000241837968561	0.000241837968561	0.000226235518976	0.000343253890861	0.000343253890861	0.000343253890861	0.000319850216484	0.000319850216484	0.000296446542107	0.000234036743769	0.000226235518976	0.000210633069392	0.0002028318446	0	0.000343253890861	0.000343253890861	0.000327651441276	0.000319850216484	0.000319850216484	0.000312048991692	0.000234036743769	0.000234036743769	0.000210633069392	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium
414	0.000226235518976	0.000226235518976	0.000226235518976	0.000226235518976	0.000226235518976	0.0	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	0.0	0.0	0	0	0	0	0	0	3.90061239615e-05	3.90061239615e-05	3.12048991692e-05	0.0	0	0	0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__
415	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0	2.34036743769e-05	2.34036743769e-05	0	Even3;k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus Nitrososphaera
416	0.000507079611499	0.000507079611499	0.000507079611499	0.000507079611499	0.000507079611499	0.000499278386707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429067363576	2.34036743769e-05	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__
417	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	0	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	0	1.56024495846e-05	1.56024495846e-05	0	Even3;k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena
418	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	0	0	0	0	0	0	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	1.56024495846e-05	0	1.56024495846e-05	0	0	0	Even3;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;Other;Other;Other
419	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Aphanizomenon
420	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0.0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Archaea;p__Crenarchaeota;c__Thermoprotei;o__Thermoproteales;f__Thermoproteaceae;Other
421	5.4608573546e-05	5.4608573546e-05	5.4608573546e-05	5.4608573546e-05	5.4608573546e-05	5.4608573546e-05	4.68073487538e-05	4.68073487538e-05	3.90061239615e-05	3.90061239615e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	1.56024495846e-05	0	4.68073487538e-05	4.68073487538e-05	4.68073487538e-05	3.90061239615e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0.0	0	5.4608573546e-05	5.4608573546e-05	0	Even3;k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__
422	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0.000709911456099	0.000460272262745	0.0001014159223	2.34036743769e-05	0.0	7.80122479229e-06	0	0	0	0	0	0.000624097983383	0.000288645317315	3.12048991692e-05	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0.0147	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter
423	0	0	0	0	0	0	0	8.58134727152e-05	0.000304247766899	0.000998556773413	0.00116238249405	0.00269142255334	0.0156648593829	0.0171704957678	0.0160861255217	0.0155166361119	0.0413386901744	0	9.36146975075e-05	0.000343253890861	0.00115458126926	0.00103756289737	0.0155400397862	0.0156804618325	0.0157272691813	0.0164683855365	0.00280063970043	0.0408862191364	0.000163825720638	0.0365955455006	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other
424	7.80122479229e-05	7.80122479229e-05	7.80122479229e-05	7.80122479229e-05	7.80122479229e-05	7.80122479229e-05	7.02110231306e-05	7.02110231306e-05	4.68073487538e-05	4.68073487538e-05	3.90061239615e-05	3.12048991692e-05	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	5.4608573546e-05	5.4608573546e-05	5.4608573546e-05	4.68073487538e-05	3.12048991692e-05	3.12048991692e-05	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	7.80122479229e-05	6.24097983383e-05	0	Even3;k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__
425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Planctomycetes;c__OM190;Other;Other;Other
426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__
427	0.0303623668916	0.0303623668916	0.0303623668916	0.0303623668916	0.0303623668916	0.0293872137926	0.0294886297149	0.0294886297149	0.0294886297149	0.0294808284901	0.0293950150174	0.0290673635761	0.0287007060108	0.0278113663845	0.0271326598276	0.0269376292078	1.56024495846e-05	0.0294886297149	0.0294886297149	0.0294886297149	0.0294574248157	0.0294106174669	0.0290595623513	0.028770917034	0.0284120606935	0.0271794671763	0.0269766353317	0.0268986230838	0.0302219448453	0.0303389632172	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus
428	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	Even3;k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__
429	0	0	0	0	0	0	0.000312048991692	0	0	0	0	0	0	0	0	0	0	0.000312048991692	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia
430	0	0	0	0	0	0	0.000179428170223	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0.000179428170223	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Chrysiogenetes;c__Chrysiogenetes;o__Chrysiogenales;f__Chrysiogenaceae;g__Desulfurispirillum
431	0	0	0	0	0	0	0.000117018371884	0.000117018371884	0	0	0	0	0	0	0	0	0	0.000117018371884	0.000109217147092	8.58134727152e-05	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiocystis
432	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Spongiibacter
433	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	1.56024495846e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Pseudaminobacter
434	0	0	0	0	0	0	0	8.58134727152e-05	0.000491477161914	0.00112337637009	0.00140422046261	0.00152904005929	0.00150563638491	0.000826929827983	0.0105628583688	0.0102820142762	0.0	0	0.000140422046261	0.00107656902134	0.00117798494364	0.00134181066427	0.00147443148574	0.00155244373367	0.0112727698249	0.0106174669423	0.0101649959044	0.000148223271054	0.000187229395015	0.000187229395015	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other
435	0	0	0	0	0	0	0.000312048991692	2.34036743769e-05	0	0	0	0	0	0	0	0	0	0.000312048991692	3.12048991692e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__
436	0	0	0	0	0	0	0	0	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other
437	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	Even3;k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;Other;Other
438	0	0	0	0	0	0	0.000390061239615	0.000390061239615	0.000390061239615	0.000335452666069	0.000366657565238	0	0	0	0	0	0	0.000390061239615	0.000390061239615	0.000390061239615	0.000366657565238	0.000366657565238	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia
439	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0.0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	0	Even3;k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__
440	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	Even3;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__
441	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Planctomycetes;c__[Brocadiae];o__Brocadiales;Other;Other
442	0	0	0	0	0	0	0	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0.0	0.0	0	0	0	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	2.34036743769e-05	0.0	0	0	0	0	0	Even3;k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;Other;Other
443	0	0	0	0	0	0	0	3.90061239615e-05	0	0	0	0	0	0	0	0	0	0	3.90061239615e-05	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;Other;Other
444	8.58134727152e-05	8.58134727152e-05	8.58134727152e-05	8.58134727152e-05	8.58134727152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__OD1;c__ABY1;o__;f__;g__
445	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	7.80122479229e-06	0	0	0	0	0	0	0	0	0	0	Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella
