Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Granulicatella	0.000113245123626	0.000113245123626	0.000113245123626	0.000113245123626	0.000113245123626	0.000113245123626	6.50834043827e-06	6.50834043827e-06	6.50834043827e-06	6.50834043827e-06	0.0	0	0	0	0	0	0	6.50834043827e-06	6.50834043827e-06	6.50834043827e-06	3.90500426296e-06	0.0	0	0	0	0	0	0	3.25417021914e-05	7.22425788648e-05	0	
g__Geobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Clostridium	0.0168182025265	0.0168182025265	0.0168182025265	0.0168182025265	0.0168182025265	0.0168182025265	0.0169366543225	0.0169366543225	0.0169366543225	0.0169340509863	0.0169210343055	0.0168930484416	0.0168526967309	0.0167850099903	0.0166138406368	0.0165018971812	0.0162200860403	0.0169366543225	0.0169366543225	0.0169366543225	0.0169327493183	0.0169249393097	0.0168871909352	0.0167791524839	0.0167192757519	0.0166131898027	0.0165071038536	0.0162187843722	0.016928844314	0.016781104986	0.021431633	
Other	0	0	0	0	0	0	0	0	0	0.0	0.0	1.30166808765e-06	1.8874187271e-05	0.0	6.50834043827e-07	0	3.7748374542e-05	0	0	0	0	0.0	0.0	0.0	0.0	0.000529778911675	0.0	1.04133447012e-05	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	6.50834043827e-07	0	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Burkholderia	0	0	0	0	0	0	6.50834043827e-07	0.0	0.0	0	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Edwardsiella	0	0	0	0	0	0	1.8874187271e-05	1.8874187271e-05	1.43183489642e-05	9.11167661358e-06	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	1.8874187271e-05	1.8874187271e-05	1.62708510957e-05	6.50834043827e-06	5.20667235062e-06	6.50834043827e-07	0	0	0	0	0	6.50834043827e-07	0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	1.95250213148e-06	0	
g__Thalassobacillus	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	
g__Propionispora	0	0	0	0	0	0	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	
Other	0	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	6.50834043827e-07	1.95250213148e-06	2.60333617531e-06	1.95250213148e-06	2.60333617531e-05	0	0	0	0	0	0	6.50834043827e-07	1.95250213148e-06	2.60333617531e-06	1.95250213148e-06	0.000551907269165	0	0	0	
g__	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	0.00924900259683	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	0	
g__	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	5.20667235062e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20667235062e-06	5.20667235062e-06	0	
g__Carnobacterium	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	6.50834043827e-07	0.0	0	
Other	0	0	0	0	0	0	0	8.20050895222e-05	8.52592597414e-05	0	0.0	0.0	0	0	0	0	6.50834043827e-07	0	8.20050895222e-05	8.52592597414e-05	8.20050895222e-05	0.0	0.0	0	0	0	0	0.0	0	0	0	
g__	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95250213148e-06	6.50834043827e-07	0	
g__Paenibacillus	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	2.60333617531e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	5.85750639444e-06	1.23658468327e-05	5.92258979883e-05	0.000113245123626	0.000176376025877	0.00201237886351	0.00833132659503	0.0	0	0	0	5.20667235062e-06	1.56200170519e-05	7.09409107772e-05	5.14158894623e-05	0.00203060221674	0.00837037663766	0.00831570657798	6.89884086457e-05	0	0	0	6.50834043827e-07	0	
g__Tetragenococcus	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Octadecabacter	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	2.79858638846e-05	5.20667235062e-05	6.50834043827e-05	8.39575916537e-05	0.00027725530267	0.00127172972164	0.0013543856452	0.0166450806709	0.0163483003469	0	0	2.86366979284e-05	5.01142213747e-05	6.63850724704e-05	0.000244713600479	0.000303939498467	0.0156480029157	0.0166301114879	0.0166229523134	0.016350252849	1.10641787451e-05	7.81000852593e-06	0	
g__Corynebacterium	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	
g__Methanobrevibacter	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646232647137	0.0646239155478	0.0646226138797	0.0646213122116	0.0646206613776	0.0645926755137	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646245663818	0.0646239155478	0.0646219630456	0.0646213122116	0.0646206613776	0.064062245768	0.0646245663818	0.0646323763903	0.214316331	
g__Stenotrophomonas	0	0	0	0	0	0	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	3.97008766735e-05	0	
Other	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.50834043827e-07	1.95250213148e-06	8.46084256975e-06	0	6.50834043827e-07	0.0	0.0	0.0	0.0	0.0	6.50834043827e-07	6.50834043827e-07	2.60333617531e-06	2.60333617531e-06	0	0	0	
g__Rhodobacter	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.066349276598	0.0663258465724	0.0663258465724	0.0663245449043	0.0663225924022	0.066305019883	0.0662776848531	0.0662451431509	0.0660772279676	0.0659867620355	0.0658123385118	0.0651016277359	0.0663258465724	0.0663258465724	0.0663245449043	0.0663225924022	0.0663121790575	0.0662854948617	0.0662483973212	0.0661253896869	0.0659841586994	0.0658279585289	0.0649929384506	0.0663564357724	0.0663206399	0.021431633	
g__Anaerobacillus	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.10641787451e-05	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	0	3.90500426296e-06	5.85750639444e-06	0	
g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	4.55583830679e-06	4.55583830679e-06	4.55583830679e-06	3.25417021914e-06	1.30166808765e-06	0	0	0	0	0	0	4.55583830679e-06	4.55583830679e-06	4.55583830679e-06	1.95250213148e-06	1.30166808765e-06	6.50834043827e-07	0	0	0	0	0	0.0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	
g__Azorhizophilus	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	0.0	0.0	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Smithella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000559717277691	0.000559717277691	0.000559717277691	0.000559717277691	0.000555812273428	0.000550605601078	0.000538239754245	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000560368111735	0.000559717277691	0.000559717277691	0.000559066443648	0.000553859771297	0.00054930393299	0.000539541422333	0.000561018945779	0.000560368111735	0	
Other	0	0	0	0	0	0	0	1.04133447012e-05	5.85750639444e-05	6.7686740558e-05	0.000195250213148	0.000328020358089	0.000887086801736	0.000916374333709	0.00937656606942	0.0095204003931	0.00151253831785	0	4.55583830679e-06	2.86366979284e-05	8.72117618728e-05	0.000159454340738	0.00050504721801	0.000756919992971	0.000903357652832	0.00970784059773	0.00958027712514	0.0258159831824	0.000274651966495	0.0013706564963	0	
g__02d06	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	
g__Aminobacter	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	6.50834043827e-07	4.68600511556e-05	9.69742725302e-05	0.000278556970758	0.000806383380302	0.000916374333709	0.0026775312563	0.00279858638846	0.00385293753946	0.0158530156395	0	1.30166808765e-06	2.79858638846e-05	0.000100879276793	0.000184186034403	0.000851290929326	0.00111422788303	0.00269445294144	0.00330168110434	0.00375726493501	0.0173915873191	7.35442469525e-05	1.82233532272e-05	0	
g__Acinetobacter	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	3.7748374542e-05	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.00935118354171	0.00935053270766	0.00934792937149	0.0093466277034	0.00924249425639	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.0093524852098	0.00935118354171	0.00935053270766	0.00934858020553	0.00934467520127	0.00924249425639	0.000116499293845	5.07650554185e-05	0.002143163	
Other	0	0	0	0	0	0	0	0	0	7.81000852593e-06	7.81000852593e-06	8.46084256975e-06	8.46084256975e-06	1.75725191833e-05	1.82233532272e-05	0.000115848459801	0.000134071813028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Deinococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	
g__	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0.0	0	6.50834043827e-07	0.0	0.0	0.0	6.50834043827e-07	6.50834043827e-07	0.0	0	0	0	0.0	0.0	6.50834043827e-07	0.0	0.0	6.50834043827e-07	1.30166808765e-06	0.0	0	0	0	
g__Shewanella	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Kurthia	0	0	0	0	0	0	1.95250213148e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Candida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214316	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Gracilibacter	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Coprococcus	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0.0	7.81000852593e-06	2.34300255778e-05	1.56200170519e-05	1.43183489642e-05	9.11167661358e-06	1.75725191833e-05	4.55583830679e-05	7.41950809963e-05	0	0.0	1.30166808765e-06	8.46084256975e-06	2.01758553586e-05	1.43183489642e-05	7.1591744821e-06	9.11167661358e-06	9.11167661358e-06	2.01758553586e-05	6.11784001198e-05	6.50834043827e-07	1.95250213148e-06	0	
g__	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	5.85750639444e-06	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	
g__Rhodovulum	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.25417021914e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	1.30166808765e-06	0	0	
g__Brenneria	0	0	0	0	0	0	9.76251065741e-06	3.90500426296e-06	0	0	0	0	0	0	0	0	0	9.76251065741e-06	1.95250213148e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Brevibacillus	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Syntrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	0	0	0	0.0	0	0	0	0	0	0.0	6.50834043827e-07	0	0	0	
g__Rhodococcus	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	
g__Trabulsiella	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Faecalibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
g__Planomicrobium	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	
Other	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6.50834043827e-07	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0.0	0.0	0.0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	2.60333617531e-06	8.46084256975e-06	0	0	0	0	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	0.0	0.0	2.60333617531e-06	7.81000852593e-06	0	0	0	
g__Oscillospira	0	0	0	0	0	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	1.95250213148e-06	0	0	0	0	0	
g__	0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Pyrococcus	0	0	0	0	0	0	6.50834043827e-06	6.50834043827e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	0	0	0	
g__Paracoccus	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	2.60333617531e-06	0.0	0.0	0	0	0	0	0	0	0	0	
g__	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	5.85750639444e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90500426296e-06	3.25417021914e-06	0	
g__	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	5.98767320321e-05	1.30166808765e-06	1.30166808765e-06	6.50834043827e-07	6.50834043827e-07	0.0	0.0	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0.0	6.50834043827e-07	0.0	0	0	0	0	0	2.60333617531e-06	6.50834043827e-07	0	
g__	0.000100228442749	0.000100228442749	0.000100228442749	0.000100228442749	0.000100228442749	0.000100228442749	0.000859100937852	0.000858450103808	0.000825908401617	0.000771889175979	0.000611133167154	0.000107387617231	8.20050895222e-05	6.57342384265e-05	6.18292341636e-05	6.50834043827e-07	0	0.000859100937852	0.000857799269764	0.000844782588888	0.000769936673848	0.000697694094983	0.000110641787451	7.41950809963e-05	6.50834043827e-05	6.50834043827e-07	6.50834043827e-07	0	0.000296780323985	0.000314352843169	0	
g__Ureibacillus	0.0	0.0	0.0	0.0	0.0	0.0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0.0	0	0	0	0	0	0	0	0	
g__Enterococcus	4.10025447611e-05	4.10025447611e-05	4.10025447611e-05	4.10025447611e-05	4.10025447611e-05	4.10025447611e-05	8.98150980481e-05	8.98150980481e-05	8.98150980481e-05	8.85134299605e-05	8.85134299605e-05	8.85134299605e-05	8.85134299605e-05	8.78625959167e-05	7.94017533469e-05	4.29550468926e-05	0	8.98150980481e-05	8.98150980481e-05	8.98150980481e-05	8.85134299605e-05	8.85134299605e-05	8.85134299605e-05	8.85134299605e-05	8.78625959167e-05	8.72117618728e-05	7.41950809963e-05	0	9.69742725302e-05	0.000109340119363	0.000214316	
g__Desulfosporosinus	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	2.60333617531e-06	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	3.90500426296e-06	5.20667235062e-06	0	
g__Serratia	3.25417021914e-06	3.25417021914e-06	3.25417021914e-06	3.25417021914e-06	3.25417021914e-06	3.25417021914e-06	4.55583830679e-05	4.42567149802e-05	3.90500426296e-05	3.57958724105e-05	3.18908681475e-05	2.9938366016e-05	2.9938366016e-05	2.9938366016e-05	2.9938366016e-05	2.9938366016e-05	0	4.49075490241e-05	4.23042128488e-05	3.90500426296e-05	3.51450383667e-05	3.18908681475e-05	3.12400341037e-05	2.9938366016e-05	2.9938366016e-05	2.9938366016e-05	2.9938366016e-05	0	3.18908681475e-05	3.31925362352e-05	0	
g__	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Bacillus	0.000635864860819	0.000635864860819	0.000635864860819	0.000635864860819	0.000635864860819	0.000635864860819	3.25417021914e-05	3.25417021914e-05	3.18908681475e-05	2.86366979284e-05	2.73350298407e-05	1.30166808765e-06	6.50834043827e-07	0.0	0.0	0.0	0	3.18908681475e-05	3.18908681475e-05	3.12400341037e-05	2.86366979284e-05	2.66841957969e-05	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0.0	0.0	0	0.000751062486577	0.000739347473788	0.021431633	
g__Helicobacter	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140840487084	0.00140905570489	0.00140840487084	0.00140840487084	0.00140840487084	0.00140840487084	0.00140580153467	0.00139799152614	0.00140905570489	0.00140905570489	0.00140905570489	0.00140905570489	0.00140840487084	0.00140840487084	0.00140840487084	0.00140840487084	0.00140840487084	0.00140580153467	0.00139864236018	0.00140905570489	0.00140970653893	0.002143163	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	
g__	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30166808765e-06	0	0	
Other	0	0	0	0	0	0	0	6.50834043827e-07	0	0.0	0	0	0	0	0	0	0	0	6.50834043827e-07	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	2.60333617531e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0.0	1.30166808765e-06	1.30166808765e-06	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	6.50834043827e-07	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.30166808765e-06	0	0	0	
g__Staphylococcus	0.675017735228	0.675017735228	0.675017735228	0.675017735228	0.675017735228	0.675017735228	0.680961151716	0.680961151716	0.680956595878	0.68093446752	0.680885004133	0.680560888779	0.680344811876	0.679748647892	0.67890646864	0.678388404741	0.651164667521	0.680960500882	0.680960500882	0.680955945044	0.680935769188	0.680886305801	0.680760043996	0.68027777597	0.679994012327	0.678748966801	0.67834805303	0.638526772058	0.674795149985	0.673319058373	0.095187328	
g__	0.0	0.0	0.0	0.0	0.0	0.0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	2.60333617531e-06	0	0	0	0	0	0	0	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	3.90500426296e-06	0	0	0	0	0	0	0	0	0.0	0	
g__	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	6.50834043827e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
