#NodeID	NodeType	Abundance	mock	k	p	c	o	f	g
176	otu	0.000971825806793	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__
177	otu	2.36390061111e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	Other	Other	Other
178	otu	0.169639636485	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__
179	otu	1.05062249383e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Loktanella
180	otu	2.53900436008e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__	g__
181	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Pelobacteraceae	g__Pelobacter
182	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Azomonas
183	otu	0.00018385893642	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia
184	otu	1.75103748971e-06	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	Other
185	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Aeromicrobium
186	otu	2.18879686214e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__
187	otu	0.00524249935679	HMPMockV1.1.Even1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium
188	otu	8.75518744856e-07	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	Other
189	otu	0.000261780104711	HMPMockV1.1.Even1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	Other	Other
190	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	Other
191	otu	0.640723772011	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Listeriaceae	g__
192	otu	1.75103748971e-06	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Phaeobacter
193	otu	7.3543574568e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	g__Ralstonia
194	otu	5.25311246914e-06	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__HTCC2188	g__HTCC
195	otu	7.00414995885e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	Other
196	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__Alishewanella
197	otu	0.000161095449053	HMPMockV1.1.Even1	NO_HIT	Other	Other	Other	Other	Other
198	otu	0.214316331	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Escherichia
199	otu	1.75103748971e-06	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__OM60	g__
200	otu	1.13817436831e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Alkalibacterium
201	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus
202	otu	1.05062249383e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Desemzia
203	otu	0.409959901241	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	Other
204	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodobium
205	otu	0.113140660841	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__
206	otu	7.00414995885e-06	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Thiotrichaceae	g__
207	otu	2.62655623457e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planococcus
208	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thalassobius
209	otu	0.000594477227757	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Salinicoccus
210	otu	0.000131327811728	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium
211	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__
212	otu	0.000225008317428	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Other	Other	Other
213	otu	0.682171621443	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas
214	otu	0.0707978408967	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus
215	otu	8.75518744856e-07	HMPMockV1.1.Even1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Microbacteriaceae	Other
216	otu	0.000696912920906	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	Other	Other	Other	Other
217	otu	8.75518744856e-07	HMPMockV1.1.Even1	k__Archaea	Other	Other	Other	Other	Other
218	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	Other	Other
219	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	o__[Saprospirales]	f__Chitinophagaceae	g__Sediminibacterium
220	otu	1.05062249383e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__	f__	g__
221	otu	9.63070619342e-06	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	Other
222	otu	5.25311246913e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__
223	otu	0.0407072440421	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	Other
224	otu	5.25311246914e-06	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfotomaculum
225	otu	0.00338212891138	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__
226	otu	2.62655623457e-06	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Other
227	otu	8.75518744856e-07	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Desulfuromonadaceae	g__
228	otu	1.92614123868e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae	g__Conchiformibius
229	otu	0.00978479749251	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	Other	Other
230	otu	0.0229788649775	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	Other
231	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__	g__
232	otu	8.40497995062e-05	HMPMockV1.1.Even1	Unclassified	Other	Other	Other	Other	Other
233	otu	0.000560331996708	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__
234	otu	0.0	HMPMockV1.1.Even1	k__Archaea	p__Euryarchaeota	Other	Other	Other	Other
235	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Sinorhizobium
236	otu	3.93983435186e-05	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Alkanindiges
237	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Candidatus Blochmannia
238	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Candidatus Portiera
239	otu	8.75518744856e-07	HMPMockV1.1.Even1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	Other
240	otu	2.62655623457e-06	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	Other	Other
241	otu	0.00205659353167	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Other	Other	Other
242	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__HTCC2188	f__	g__
243	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Oxalobacteraceae	Other
244	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__	c__	o__	f__	g__
245	otu	9.71825806791e-05	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina
246	otu	8.75518744857e-06	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	g__Facklamia
247	otu	0.000414995885062	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	Other	Other
248	otu	0.0	HMPMockV1.1.Even1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Photorhabdus
249	otu	0.000164597524033	HMPMockV1.1.Even1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	Other	Other
250	otu	8.46084256973e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	g__Pleomorphomonas
251	otu	0.000833718410143	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Granulicatella
252	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfuromonadales	f__Geobacteraceae	g__Geobacter
253	otu	0.524974773534	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium
254	otu	0.000598767320321	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	Other
255	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	Other	Other
256	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae	g__
257	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	Other
258	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia
259	otu	0.000129515974722	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Edwardsiella
260	otu	2.60333617531e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Desulfobulbaceae	g__
261	otu	4.55583830679e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Thalassobacillus
262	otu	3.90500426295e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Propionispora
263	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	Other	Other
264	otu	0.00059356064797	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	Other
265	otu	0.0555356689598	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__
266	otu	4.1653378805e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
267	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__Carnobacterium
268	otu	0.000417184622093	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	Other	Other	Other	Other
269	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Acidithiobacillales	f__Acidithiobacillaceae	g__
270	otu	1.43183489642e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__	g__
271	otu	1.04133447012e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus
272	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__
273	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__[Weeksellaceae]	g__
274	otu	0.029640284024	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	Other
275	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Tetragenococcus
276	otu	1.17150127889e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__
277	otu	4.55583830679e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Octadecabacter
278	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__
279	otu	0.102089828115	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	Other
280	otu	7.81000852593e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Corynebacteriaceae	g__Corynebacterium
281	otu	2.15244544346	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobrevibacter
282	otu	0.000952821040164	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas
283	otu	1.8874187271e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Other	Other	Other
284	otu	2.00638434991	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter
285	otu	8.59100937854e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Anaerobacillus
286	otu	3.57958724105e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Macrococcus
287	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__
288	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__OP9	c__OPB46	o__	f__	g__
289	otu	7.81000852592e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Azorhizophilus
290	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophaceae	g__Smithella
291	otu	0.0167316415987	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus
292	otu	0.072067504507	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	Other	Other
293	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__02d06
294	otu	6.50834043827e-07	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	Other	Other
295	otu	1.4969183008e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae	g__Aminobacter
296	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Aerococcaceae	Other
297	otu	0.0568444962218	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	Other	Other	Other
298	otu	0.208042973607	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter
299	otu	0.000318257847431	HMPMockV1.2.Staggered1	Unknown	Other	Other	Other	Other	Other
300	otu	0.000214316	HMPMockV1.2.Staggered1	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus
301	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__[Chromatiaceae]	g__
302	otu	4.55583830678e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__[Thermi]	c__Deinococci	o__Deinococcales	f__Deinococcaceae	Other
303	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Shewanellaceae	g__Shewanella
304	otu	5.85750639443e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Kurthia
305	otu	0.000214316	HMPMockV1.2.Staggered1	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Incertae_sedis	g__Candida
306	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__
307	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Gracilibacteraceae	g__Gracilibacter
308	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus
309	otu	0.000361212894324	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Other
310	otu	2.21283574901e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__	g__
311	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae	g__
312	otu	2.9938366016e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodovulum
313	otu	2.66841957969e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Brenneria
314	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus
315	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Syntrophomonadaceae	g__Syntrophomonas
316	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	Other	Other	Other
317	otu	3.77483745419e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardiaceae	g__Rhodococcus
318	otu	1.56200170519e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Trabulsiella
319	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium
320	otu	5.20667235062e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Planomicrobium
321	otu	1.04133447012e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	Other
322	otu	2.92875319722e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	Other
323	otu	3.70975404981e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Oscillospira
324	otu	3.90500426295e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Natranaerobiales	f__Natranaerobiaceae	g__
325	otu	3.64467064543e-05	HMPMockV1.2.Staggered1	k__Archaea	p__Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	g__Pyrococcus
326	otu	2.9938366016e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus
327	otu	4.23042128487e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__
328	otu	0.000370975404981	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__	g__
329	otu	0.0097371281297	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	f__	g__
330	otu	1.43183489642e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Ureibacillus
331	otu	0.00237313252337	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus
332	otu	3.18908681475e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Desulfosporosinus
333	otu	0.000775143346198	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Serratia
334	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__OctSpA1-106	c__	o__	f__	g__
335	otu	0.027044425794	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus
336	otu	0.0443809907763	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter
337	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	Other	Other	Other	Other
338	otu	9.11167661355e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfobacterales	f__Nitrospinaceae	g__
339	otu	1.30166808765e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	Other
340	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__
341	otu	6.50834043826e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Other	Other	Other
342	otu	3.25417021913e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Armatimonadetes	c__SJA-176	o__	f__	g__
343	otu	1.95250213148e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	Other	Other
344	otu	20.3885748541	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus
345	otu	2.9938366016e-05	HMPMockV1.2.Staggered1	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Carnobacteriaceae	g__
346	otu	3.90500426296e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__	g__
347	otu	0.0	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__125ds10	g__
348	otu	6.50834043825e-06	HMPMockV1.2.Staggered1	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Chromatium
