Precison-Recall Output 
Values: precision,recall,f-measure,true positive, false positive,false negative
Set	Level_Method	Level	Method	Community	Sample	P	R	F	TP	FP	FN
4 rtax_single	4 rtax_single	4	rtax_single	S16S-2_gg12_10	MockMiSeq.even	0.294117647058824	0.714285714285714	0.416666666666667	5	12	2
4 rtax_paired	4 rtax_paired	4	rtax_paired	S16S-2_gg12_10	MockMiSeq.even	0.238095238095238	0.714285714285714	0.357142857142857	5	16	2
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	S16S-2_4feb2011	MockMiSeq.even	0.434782608695652	0.769230769230769	0.555555555555555	10	13	3
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	S16S-2_4feb2011	MockMiSeq.even	0.32258064516129	0.769230769230769	0.454545454545455	10	21	3
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	S16S-2_4feb2011	MockMiSeq.even	0.303030303030303	0.769230769230769	0.434782608695652	10	23	3
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	S16S-2_4feb2011	MockMiSeq.even	0.416666666666667	0.769230769230769	0.540540540540541	10	14	3
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	S16S-2_4feb2011	MockMiSeq.even	0.32258064516129	0.769230769230769	0.454545454545455	10	21	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	S16S-2_4feb2011	MockMiSeq.even	0.303030303030303	0.769230769230769	0.434782608695652	10	23	3
5 blast_1.0	5 blast_1.0	5	blast_1.0	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	S16S-2_4feb2011	MockMiSeq.even	0.37037037037037	0.769230769230769	0.5	10	17	3
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	S16S-2_4feb2011	MockMiSeq.even	0.434782608695652	0.769230769230769	0.555555555555555	10	13	3
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	S16S-2_4feb2011	MockMiSeq.even	0.3125	0.769230769230769	0.444444444444444	10	22	3
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	S16S-2_4feb2011	MockMiSeq.even	0.290322580645161	0.692307692307692	0.409090909090909	9	22	4
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	S16S-2_4feb2011	MockMiSeq.even	0.416666666666667	0.769230769230769	0.540540540540541	10	14	3
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	S16S-2_4feb2011	MockMiSeq.even	0.357142857142857	0.769230769230769	0.487804878048781	10	18	3
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	S16S-2_4feb2011	MockMiSeq.even	0.32258064516129	0.769230769230769	0.454545454545455	10	21	3
5 blast_100.0	5 blast_100.0	5	blast_100.0	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	S16S-2_4feb2011	MockMiSeq.even	0.416666666666667	0.769230769230769	0.540540540540541	10	14	3
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	S16S-2_4feb2011	MockMiSeq.even	0.333333333333333	0.769230769230769	0.465116279069767	10	20	3
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	S16S-2_4feb2011	MockMiSeq.even	0.333333333333333	0.769230769230769	0.465116279069767	10	20	3
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	S16S-2_4feb2011	MockMiSeq.even	0.434782608695652	0.769230769230769	0.555555555555555	10	13	3
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	S16S-2_4feb2011	MockMiSeq.even	0.384615384615385	0.769230769230769	0.512820512820513	10	16	3
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	S16S-2_4feb2011	MockMiSeq.even	0.32258064516129	0.769230769230769	0.454545454545455	10	21	3
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	S16S-2_4feb2011	MockMiSeq.even	0.3125	0.769230769230769	0.444444444444444	10	22	3
5 rtax_single	5 rtax_single	5	rtax_single	S16S-2_4feb2011	MockMiSeq.even	0.344827586206897	0.769230769230769	0.476190476190476	10	19	3
5 rtax_paired	5 rtax_paired	5	rtax_paired	S16S-2_4feb2011	MockMiSeq.even	0.263157894736842	0.769230769230769	0.392156862745098	10	28	3
5 blast_0.0001	5 blast_0.0001	5	blast_0.0001	S16S-2_gg12_10	MockMiSeq.even	0.4	0.833333333333333	0.540540540540541	10	15	2
5 blast_1e-06	5 blast_1e-06	5	blast_1e-06	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 mothur_0.0	5 mothur_0.0	5	mothur_0.0	S16S-2_gg12_10	MockMiSeq.even	0.391304347826087	0.75	0.514285714285714	9	14	3
5 mothur_0.3	5 mothur_0.3	5	mothur_0.3	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 mothur_0.6	5 mothur_0.6	5	mothur_0.6	S16S-2_gg12_10	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 mothur_0.9	5 mothur_0.9	5	mothur_0.9	S16S-2_gg12_10	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 rdp_0.1	5 rdp_0.1	5	rdp_0.1	S16S-2_gg12_10	MockMiSeq.even	0.391304347826087	0.75	0.514285714285714	9	14	3
5 rdp_0.4	5 rdp_0.4	5	rdp_0.4	S16S-2_gg12_10	MockMiSeq.even	0.321428571428571	0.75	0.45	9	19	3
5 rdp_0.7	5 rdp_0.7	5	rdp_0.7	S16S-2_gg12_10	MockMiSeq.even	0.3	0.75	0.428571428571428	9	21	3
5 rdp_1.0	5 rdp_1.0	5	rdp_1.0	S16S-2_gg12_10	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 blast_1.0	5 blast_1.0	5	blast_1.0	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 blast_1e-10	5 blast_1e-10	5	blast_1e-10	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 mothur_0.1	5 mothur_0.1	5	mothur_0.1	S16S-2_gg12_10	MockMiSeq.even	0.375	0.75	0.5	9	15	3
5 mothur_0.4	5 mothur_0.4	5	mothur_0.4	S16S-2_gg12_10	MockMiSeq.even	0.310344827586207	0.75	0.439024390243902	9	20	3
5 mothur_0.7	5 mothur_0.7	5	mothur_0.7	S16S-2_gg12_10	MockMiSeq.even	0.3	0.75	0.428571428571428	9	21	3
5 mothur_1.0	5 mothur_1.0	5	mothur_1.0	S16S-2_gg12_10	MockMiSeq.even	0.272727272727273	0.75	0.4	9	24	3
5 rdp_0.2	5 rdp_0.2	5	rdp_0.2	S16S-2_gg12_10	MockMiSeq.even	0.36	0.75	0.486486486486487	9	16	3
5 rdp_0.5	5 rdp_0.5	5	rdp_0.5	S16S-2_gg12_10	MockMiSeq.even	0.3	0.75	0.428571428571428	9	21	3
5 rdp_0.8	5 rdp_0.8	5	rdp_0.8	S16S-2_gg12_10	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 blast_100.0	5 blast_100.0	5	blast_100.0	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 blast_1e-30	5 blast_1e-30	5	blast_1e-30	S16S-2_gg12_10	MockMiSeq.even	0.36	0.75	0.486486486486487	9	16	3
5 mothur_0.2	5 mothur_0.2	5	mothur_0.2	S16S-2_gg12_10	MockMiSeq.even	0.375	0.75	0.5	9	15	3
5 mothur_0.5	5 mothur_0.5	5	mothur_0.5	S16S-2_gg12_10	MockMiSeq.even	0.310344827586207	0.75	0.439024390243902	9	20	3
5 mothur_0.8	5 mothur_0.8	5	mothur_0.8	S16S-2_gg12_10	MockMiSeq.even	0.28125	0.75	0.409090909090909	9	23	3
5 rdp_0.0	5 rdp_0.0	5	rdp_0.0	S16S-2_gg12_10	MockMiSeq.even	0.391304347826087	0.75	0.514285714285714	9	14	3
5 rdp_0.3	5 rdp_0.3	5	rdp_0.3	S16S-2_gg12_10	MockMiSeq.even	0.346153846153846	0.75	0.473684210526316	9	17	3
5 rdp_0.6	5 rdp_0.6	5	rdp_0.6	S16S-2_gg12_10	MockMiSeq.even	0.37037037037037	0.833333333333333	0.512820512820513	10	17	2
5 rdp_0.9	5 rdp_0.9	5	rdp_0.9	S16S-2_gg12_10	MockMiSeq.even	0.344827586206897	0.833333333333333	0.487804878048781	10	19	2
5 rtax_single	5 rtax_single	5	rtax_single	S16S-2_gg12_10	MockMiSeq.even	0.310344827586207	0.75	0.439024390243902	9	20	3
5 rtax_paired	5 rtax_paired	5	rtax_paired	S16S-2_gg12_10	MockMiSeq.even	0.243243243243243	0.75	0.36734693877551	9	28	3
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	S16S-2_4feb2011	MockMiSeq.even	0.314814814814815	0.739130434782609	0.441558441558441	17	37	6
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	S16S-2_4feb2011	MockMiSeq.even	0.314814814814815	0.739130434782609	0.441558441558441	17	37	6
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	S16S-2_4feb2011	MockMiSeq.even	0.310344827586207	0.782608695652174	0.444444444444444	18	40	5
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	S16S-2_4feb2011	MockMiSeq.even	0.339622641509434	0.782608695652174	0.473684210526316	18	35	5
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	S16S-2_4feb2011	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	S16S-2_4feb2011	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	S16S-2_4feb2011	MockMiSeq.even	0.310344827586207	0.782608695652174	0.444444444444444	18	40	5
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	S16S-2_4feb2011	MockMiSeq.even	0.320754716981132	0.739130434782609	0.447368421052632	17	36	6
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	S16S-2_4feb2011	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	S16S-2_4feb2011	MockMiSeq.even	0.245283018867925	0.565217391304348	0.342105263157895	13	40	10
6 blast_1.0	6 blast_1.0	6	blast_1.0	S16S-2_4feb2011	MockMiSeq.even	0.314814814814815	0.739130434782609	0.441558441558441	17	37	6
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	S16S-2_4feb2011	MockMiSeq.even	0.309090909090909	0.739130434782609	0.435897435897436	17	38	6
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	S16S-2_4feb2011	MockMiSeq.even	0.315789473684211	0.782608695652174	0.45	18	39	5
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	S16S-2_4feb2011	MockMiSeq.even	0.326923076923077	0.739130434782609	0.453333333333333	17	35	6
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	S16S-2_4feb2011	MockMiSeq.even	0.277777777777778	0.652173913043478	0.38961038961039	15	39	8
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	S16S-2_4feb2011	MockMiSeq.even	0.244897959183673	0.521739130434783	0.333333333333333	12	37	11
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	S16S-2_4feb2011	MockMiSeq.even	0.315789473684211	0.782608695652174	0.45	18	39	5
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	S16S-2_4feb2011	MockMiSeq.even	0.290909090909091	0.695652173913043	0.41025641025641	16	39	7
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	S16S-2_4feb2011	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 blast_100.0	6 blast_100.0	6	blast_100.0	S16S-2_4feb2011	MockMiSeq.even	0.314814814814815	0.739130434782609	0.441558441558441	17	37	6
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	S16S-2_4feb2011	MockMiSeq.even	0.320754716981132	0.739130434782609	0.447368421052632	17	36	6
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	S16S-2_4feb2011	MockMiSeq.even	0.327272727272727	0.782608695652174	0.461538461538462	18	37	5
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	S16S-2_4feb2011	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	S16S-2_4feb2011	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	S16S-2_4feb2011	MockMiSeq.even	0.305084745762712	0.782608695652174	0.439024390243902	18	41	5
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	S16S-2_4feb2011	MockMiSeq.even	0.321428571428571	0.782608695652174	0.455696202531646	18	38	5
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	S16S-2_4feb2011	MockMiSeq.even	0.277777777777778	0.652173913043478	0.38961038961039	15	39	8
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	S16S-2_4feb2011	MockMiSeq.even	0.288461538461538	0.652173913043478	0.4	15	37	8
6 rtax_single	6 rtax_single	6	rtax_single	S16S-2_4feb2011	MockMiSeq.even	0.298245614035088	0.739130434782609	0.425	17	40	6
6 rtax_paired	6 rtax_paired	6	rtax_paired	S16S-2_4feb2011	MockMiSeq.even	0.243243243243243	0.782608695652174	0.371134020618557	18	56	5
6 blast_0.0001	6 blast_0.0001	6	blast_0.0001	S16S-2_gg12_10	MockMiSeq.even	0.311111111111111	0.608695652173913	0.411764705882353	14	31	9
6 blast_1e-06	6 blast_1e-06	6	blast_1e-06	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 mothur_0.0	6 mothur_0.0	6	mothur_0.0	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 mothur_0.3	6 mothur_0.3	6	mothur_0.3	S16S-2_gg12_10	MockMiSeq.even	0.293103448275862	0.739130434782609	0.419753086419753	17	41	6
6 mothur_0.6	6 mothur_0.6	6	mothur_0.6	S16S-2_gg12_10	MockMiSeq.even	0.258620689655172	0.652173913043478	0.37037037037037	15	43	8
6 mothur_0.9	6 mothur_0.9	6	mothur_0.9	S16S-2_gg12_10	MockMiSeq.even	0.283018867924528	0.652173913043478	0.394736842105263	15	38	8
6 rdp_0.1	6 rdp_0.1	6	rdp_0.1	S16S-2_gg12_10	MockMiSeq.even	0.293103448275862	0.739130434782609	0.419753086419753	17	41	6
6 rdp_0.4	6 rdp_0.4	6	rdp_0.4	S16S-2_gg12_10	MockMiSeq.even	0.275862068965517	0.695652173913043	0.395061728395062	16	42	7
6 rdp_0.7	6 rdp_0.7	6	rdp_0.7	S16S-2_gg12_10	MockMiSeq.even	0.277777777777778	0.652173913043478	0.38961038961039	15	39	8
6 rdp_1.0	6 rdp_1.0	6	rdp_1.0	S16S-2_gg12_10	MockMiSeq.even	0.25	0.521739130434783	0.338028169014085	12	36	11
6 blast_1.0	6 blast_1.0	6	blast_1.0	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 blast_1e-10	6 blast_1e-10	6	blast_1e-10	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 mothur_0.1	6 mothur_0.1	6	mothur_0.1	S16S-2_gg12_10	MockMiSeq.even	0.293103448275862	0.739130434782609	0.419753086419753	17	41	6
6 mothur_0.4	6 mothur_0.4	6	mothur_0.4	S16S-2_gg12_10	MockMiSeq.even	0.267857142857143	0.652173913043478	0.379746835443038	15	41	8
6 mothur_0.7	6 mothur_0.7	6	mothur_0.7	S16S-2_gg12_10	MockMiSeq.even	0.267857142857143	0.652173913043478	0.379746835443038	15	41	8
6 mothur_1.0	6 mothur_1.0	6	mothur_1.0	S16S-2_gg12_10	MockMiSeq.even	0.2	0.434782608695652	0.273972602739726	10	40	13
6 rdp_0.2	6 rdp_0.2	6	rdp_0.2	S16S-2_gg12_10	MockMiSeq.even	0.288135593220339	0.739130434782609	0.414634146341463	17	42	6
6 rdp_0.5	6 rdp_0.5	6	rdp_0.5	S16S-2_gg12_10	MockMiSeq.even	0.258620689655172	0.652173913043478	0.37037037037037	15	43	8
6 rdp_0.8	6 rdp_0.8	6	rdp_0.8	S16S-2_gg12_10	MockMiSeq.even	0.296296296296296	0.695652173913043	0.415584415584416	16	38	7
6 blast_100.0	6 blast_100.0	6	blast_100.0	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 blast_1e-30	6 blast_1e-30	6	blast_1e-30	S16S-2_gg12_10	MockMiSeq.even	0.333333333333333	0.739130434782609	0.459459459459459	17	34	6
6 mothur_0.2	6 mothur_0.2	6	mothur_0.2	S16S-2_gg12_10	MockMiSeq.even	0.293103448275862	0.739130434782609	0.419753086419753	17	41	6
6 mothur_0.5	6 mothur_0.5	6	mothur_0.5	S16S-2_gg12_10	MockMiSeq.even	0.267857142857143	0.652173913043478	0.379746835443038	15	41	8
6 mothur_0.8	6 mothur_0.8	6	mothur_0.8	S16S-2_gg12_10	MockMiSeq.even	0.272727272727273	0.652173913043478	0.384615384615385	15	40	8
6 rdp_0.0	6 rdp_0.0	6	rdp_0.0	S16S-2_gg12_10	MockMiSeq.even	0.303571428571429	0.739130434782609	0.430379746835443	17	39	6
6 rdp_0.3	6 rdp_0.3	6	rdp_0.3	S16S-2_gg12_10	MockMiSeq.even	0.275862068965517	0.695652173913043	0.395061728395062	16	42	7
6 rdp_0.6	6 rdp_0.6	6	rdp_0.6	S16S-2_gg12_10	MockMiSeq.even	0.293103448275862	0.739130434782609	0.419753086419753	17	41	6
6 rdp_0.9	6 rdp_0.9	6	rdp_0.9	S16S-2_gg12_10	MockMiSeq.even	0.30188679245283	0.695652173913043	0.421052631578947	16	37	7
6 rtax_single	6 rtax_single	6	rtax_single	S16S-2_gg12_10	MockMiSeq.even	0.285714285714286	0.695652173913043	0.405063291139241	16	40	7
6 rtax_paired	6 rtax_paired	6	rtax_paired	S16S-2_gg12_10	MockMiSeq.even	0.236842105263158	0.782608695652174	0.363636363636364	18	58	5
