#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29
Mock.3;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.247358131653	-0.0566433629197	0.0761194428897	0.0173068432984	0.0360796310964	0.0107639218487	0.00185640744506	0.00181972599731	0.00301387261735	0.00674328263629	-0.00573925512993	-0.00336714649175	-0.000127873575304	0.00228393281933	7.37168955156e-05	0.0022494095351	0.000551246298256	0.000616259611781	0.00101971304684	-0.000280195368017	-0.000245363150879	-2.01920504502e-05	-2.8346406092e-06	-2.70583369501e-06	-3.39366216024e-10	-5.70658041508e-10	-2.61255553012e-09	3.05423396581e-11	6.81253768857e-11	2.53932524751e-11
Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.247644196235	-0.0564283475023	0.0762026009555	0.0173944070301	0.0362321948483	0.0106657206246	0.00182887457739	0.00177325389007	0.00300661797373	0.00668862632656	-0.00573076492466	-0.00337775360923	-0.000142141832983	0.00230846410671	5.51209014423e-05	0.00224881824692	0.000549715397423	0.000625202724264	0.00101437916373	-0.000286001158677	-0.000242496482235	-2.03439482181e-05	-2.83648186174e-06	-2.72367197406e-06	-3.39366216024e-10	-5.70658041508e-10	-2.61255553012e-09	3.05423396581e-11	6.81253768857e-11	2.53932524751e-11
Mock.1;k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__ascomycete_sp_VTT_D_041022	-0.0530171432891	-0.216423627287	-0.11368332621	-0.0144475233022	0.0531910460223	0.0212189571843	-0.0265450416753	-0.0290856106689	-0.00559529978686	-0.00504802115211	-0.00676749719517	0.00675272338213	-0.00281016338893	-7.72807232856e-05	-0.000525581411682	-0.00294669266126	-0.000401244832736	-0.00114372871399	-0.000797848628582	0.000136258556262	-0.00013897086004	2.00602620882e-05	2.23097762942e-06	2.99342672453e-06	-3.3936621602e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396571e-11	6.81253768854e-11	2.53932524738e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other;Other	0.277130029381	0.00201254902334	0.0897612785344	0.0177874565269	0.0223250965215	-0.0316039754451	-0.00444395532057	0.00576263354776	0.00206428469819	0.00482378436418	-0.0052644871907	0.004435833236	0.00666269506605	-0.00406927147503	-0.00384529587653	-0.00325592247684	-0.00157043841932	0.00367075034344	0.000498395372761	-0.000501748891865	0.000818529930946	-9.74458369953e-06	1.6209680802e-06	-1.41133546518e-06	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396576e-11	6.81253768856e-11	2.53932524751e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__Debaryomyces_sp_R344	-0.0684003858215	-0.188468570771	-0.111253047495	-0.0301490025612	-0.0266272962521	-0.0402389495032	-0.0113461675625	-0.00609949600898	-0.0111727493514	-0.0128434600778	0.00809571899862	0.00512261467185	-0.009584955017	0.001908830182	0.000980612001366	-0.00105211286258	-0.000605738155942	-0.000549844565527	-0.000428086502987	0.000728018166973	-0.000206289526253	1.7397268435e-05	9.54322784672e-07	1.87234487443e-06	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768855e-11	2.5393252474e-11
Mock.2;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedsoil_fungus	-0.360372216195	0.14628347721	0.103270737272	-0.0425815914889	0.000165445445128	0.0114187437666	-0.00128415647457	-0.0011513338651	0.00160366450141	0.00977364421331	-0.0013035419951	0.0005598629016	-0.000192336759559	0.000348029558758	0.00104254670997	-3.07755713901e-05	-0.000584284259803	0.000532327742758	0.000176592271089	8.19147847198e-05	0.000114102765997	-1.35273456681e-05	-6.5000946654e-07	-1.80681861801e-06	-3.39366216025e-10	-5.70658041511e-10	-2.61255553012e-09	3.0542339657e-11	6.81253768861e-11	2.5393252475e-11
Mock.2;k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__ascomycete_sp_VTT_D_041022	-0.0530237955268	-0.216422411887	-0.113687619233	-0.0144486088623	0.053186831869	0.0212123232566	-0.0265493194284	-0.0290830059644	-0.00560105609078	-0.00504678205273	-0.00677144461594	0.00674656730268	-0.00281060591808	-7.76349631567e-05	-0.000526005757199	-0.00294849404243	-0.000402304068802	-0.00114484748725	-0.000798434829752	0.000136104507143	-0.000139048511648	1.995988003e-05	2.28316120538e-06	3.04839314563e-06	-3.3936621602e-10	-5.70658041506e-10	-2.61255553012e-09	3.0542339657e-11	6.81253768854e-11	2.53932524738e-11
Mock.1;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedsoil_fungus	-0.360372216195	0.14628347721	0.103270737272	-0.0425815914889	0.000165445445128	0.0114187437666	-0.00128415647457	-0.0011513338651	0.00160366450141	0.00977364421331	-0.0013035419951	0.0005598629016	-0.000192336759559	0.000348029558758	0.00104254670997	-3.07755713901e-05	-0.000584284259803	0.000532327742758	0.000176592271089	8.19147847198e-05	0.000114102765997	-1.35273456681e-05	-6.5000946654e-07	-1.80681861801e-06	-3.39366216025e-10	-5.70658041511e-10	-2.61255553012e-09	3.0542339657e-11	6.81253768861e-11	2.5393252475e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii	-0.0299416292452	-0.0699057358631	0.0074206024952	-0.0167728974888	0.00392384945821	-0.00618368837431	0.00155877145646	0.00142700696966	0.00549003982198	0.00370728617895	-0.000614593778627	-0.00160722768692	0.000353396301206	1.54947821827e-05	-0.000872315063225	0.000826168735515	0.000341148011821	-0.000322994753156	5.74058560795e-05	-4.04077392737e-05	-4.60993029501e-05	-3.75470693975e-05	-3.86368735665e-06	-5.04950229078e-06	-3.39366216026e-10	-5.70658041509e-10	-2.61255553013e-09	3.05423396582e-11	6.8125376886e-11	2.53932524747e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other;Other	0.271598827911	-0.00110927482753	0.087620472816	0.0170348582999	0.019342083822	-0.0295606736101	-0.00342303839849	0.00576136489411	0.00251116286499	0.00315939277004	-0.00544718962075	0.00389858893837	0.00804804631218	-0.0045273454828	-0.00412685924942	-0.00354636517173	-0.00126201889397	0.00380333683551	0.000333583746384	-0.000539125696464	0.000890511979415	-8.31565523181e-06	2.10754350164e-06	-1.11660216207e-06	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396576e-11	6.81253768856e-11	2.53932524751e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__Debaryomyces_sp_R344	-0.0684046075411	-0.188471332538	-0.111257667254	-0.0301491705381	-0.0266211572175	-0.0402374982661	-0.0113544062077	-0.00609809658693	-0.011177216897	-0.0128410790626	0.00809110513724	0.00511637654975	-0.00958601139943	0.00190664087217	0.000979942805917	-0.00105431004527	-0.000605883001026	-0.0005513387206	-0.000428586466821	0.000728421105688	-0.000205589145434	1.73452722805e-05	1.1407992745e-06	1.86449776559e-06	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768855e-11	2.5393252474e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other	0.101212270491	-0.133172457553	0.0498218326709	-0.0115848842415	-0.023410306478	0.0954696351811	0.0130210352249	0.00172281338517	0.00352557245904	-0.00219249004814	-0.00721958304981	-0.00796551820342	0.00822936104092	0.00189197104569	-0.00186121122515	0.00133637842115	0.00235170383555	-0.000604720916525	-0.000306883335179	-0.000430666275545	-0.000109014227301	-8.28136004479e-06	-9.95532710163e-07	-5.00431492184e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396577e-11	6.81253768856e-11	2.53932524751e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii	-0.0297430078964	-0.0698392872045	0.00750213161802	-0.0167720286607	0.0038728260589	-0.00612941325705	0.00153578657564	0.00141468593898	0.0054580026044	0.00368736659899	-0.000611725334912	-0.00158763140967	0.000340763623742	6.03996330424e-06	-0.000883624293807	0.000830395137344	0.000328729183648	-0.000327922017995	5.8579376298e-05	-3.8751151038e-05	-4.53487676627e-05	-3.84461336692e-05	-3.94208969821e-06	-5.17032008478e-06	-3.39366216026e-10	-5.70658041509e-10	-2.61255553013e-09	3.05423396583e-11	6.8125376886e-11	2.53932524747e-11
Mock.3;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedsoil_fungus	-0.360372216195	0.14628347721	0.103270737272	-0.0425815914889	0.000165445445128	0.0114187437666	-0.00128415647457	-0.0011513338651	0.00160366450141	0.00977364421331	-0.0013035419951	0.0005598629016	-0.000192336759559	0.000348029558758	0.00104254670997	-3.07755713901e-05	-0.000584284259803	0.000532327742758	0.000176592271089	8.19147847198e-05	0.000114102765997	-1.35273456681e-05	-6.5000946654e-07	-1.80681861801e-06	-3.39366216025e-10	-5.70658041511e-10	-2.61255553012e-09	3.0542339657e-11	6.81253768861e-11	2.5393252475e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other	0.101224685725	-0.133167650795	0.049833339029	-0.0115840820162	-0.023413765143	0.0954751383349	0.0130259719678	0.00172352344724	0.00352366372815	-0.00219077775378	-0.00722217305688	-0.00796964562971	0.00822982013839	0.00189197118803	-0.00186156787529	0.00133562206041	0.00235139354255	-0.000605196579893	-0.000307100970575	-0.000430666771716	-0.000109038760757	-8.33549890555e-06	-1.01954295676e-06	-4.48937822528e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396577e-11	6.81253768856e-11	2.53932524751e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;s__Debaryomyces_sp_R344	-0.0684079369302	-0.188469259412	-0.111257990515	-0.0301472726678	-0.0266244927231	-0.0402394975773	-0.0113501104515	-0.00610109020018	-0.0111733894375	-0.0128442344533	0.00809283001187	0.0051234718312	-0.00958188716669	0.00191127987152	0.000979777054562	-0.00105237390613	-0.000607219598818	-0.00054931965851	-0.000428136264223	0.000727455715346	-0.000207610608477	1.73370902173e-05	8.48080468389e-07	1.92469892575e-06	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768855e-11	2.5393252474e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other	0.104735688699	-0.162018228801	-0.0122014343557	-0.0129464233565	0.0151778789812	0.0341045125601	0.00433818462885	-0.00547315354139	0.0226360962762	-0.00154048529846	0.0231347990713	-0.00407930079097	-0.00389082500566	-0.002213612195	0.00367771913172	0.00164412361411	0.00169337311427	0.00323920968154	-3.29664551258e-05	0.000574346419068	0.00020147061376	3.65085397409e-06	-2.31287988301e-07	2.0491086052e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768856e-11	2.53932524751e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other	0.10558850229	-0.162750787504	-0.0119041916307	-0.0138427988023	0.0124090815255	0.035614284298	0.0041461376	-0.00439792946663	0.0223247432738	-0.00195135250724	0.023487524101	-0.00567323465185	-0.00328273592543	-0.0020515573526	0.00384860052175	0.00235110183078	0.00147201080542	0.00371523025194	-0.000576267077491	0.00077361291838	0.000282891637449	3.35278319933e-06	-3.56440955227e-08	1.8992863253e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768855e-11	2.53932524751e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other	0.10746249058	-0.161263879389	-0.0107038717537	-0.0139183655059	0.0117109744728	0.0350547206221	0.00411231079619	-0.00397082054034	0.0226903442029	-0.00196273060101	0.0237289373174	-0.00602424447734	-0.00312760556938	-0.00202850230391	0.00374845946947	0.00228885917352	0.00136168833835	0.00361639114331	-0.000809263000714	0.000798796364957	0.000296926326448	4.7827810354e-06	3.1503013792e-07	1.27568555216e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768855e-11	2.53932524751e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other	0.101192536174	-0.133180098012	0.049803543034	-0.0115861593982	-0.0234048088456	0.0954608877839	0.0130131881517	0.00172168472418	0.00352860643335	-0.00219521178181	-0.00721546617038	-0.00795895755863	0.0082286312943	0.00189197081944	-0.00186064432106	0.00133758067501	0.00235219705386	-0.000603964837994	-0.000306537398406	-0.000430665486868	-0.000108975230774	-8.19530500455e-06	-9.57367837312e-07	-5.82281936631e-07	-3.39366216022e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396577e-11	6.81253768856e-11	2.53932524751e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii	0.0813331801593	-0.149014051263	-0.0237157784162	-0.0112239701889	-0.00269044212385	-0.00559144068717	0.00141638446082	0.00267412650105	0.00490330547034	0.0031912594018	0.000303879249326	-0.000468200226783	0.000714369814286	0.000524029782378	-0.000665617196255	-0.000333786981916	0.000315114052478	-0.000739691364597	-0.000140846362564	-0.000181046612586	-9.41527849577e-05	3.81931004022e-06	2.49670502107e-07	6.38551671826e-07	-3.39366216021e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768855e-11	2.53932524746e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii	-0.0300284107261	-0.0699347685579	0.00738498085602	-0.0167732770965	0.00394614256104	-0.00620740221516	0.00156881399221	0.00143239026454	0.00550403749748	0.00371598942591	-0.000615847056762	-0.00161578967671	0.000358915760546	1.96257740884e-05	-0.00086737384324	0.000824322139407	0.000346574036297	-0.000320841936543	5.68931225641e-05	-4.11315344804e-05	-4.64272262273e-05	-3.71542509551e-05	-3.82943186829e-06	-4.99671467687e-06	-3.39366216026e-10	-5.70658041509e-10	-2.61255553013e-09	3.05423396582e-11	6.8125376886e-11	2.53932524747e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii	0.0816339724661	-0.148969038825	-0.0235410937078	-0.0111854067135	-0.00267940564645	-0.00546308928293	0.00141070933873	0.00273502620368	0.0049317077232	0.0032144572587	0.000275741275916	-0.000501253031626	0.000714659525057	0.000549929282887	-0.000672210648869	-0.000317683376792	0.000325933528929	-0.000731021722492	-0.000138441194205	-0.000171968661413	-9.62280721035e-05	3.83669451478e-06	2.35111341469e-07	6.35810080297e-07	-3.39366216021e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768855e-11	2.53932524746e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other	0.342935135648	0.144293826911	0.158873758164	0.0468801513706	0.0669393106809	-0.0458421517716	-0.0231918693631	-0.022378347443	-0.0377706330281	-0.0281007700028	0.0264120882632	0.0032504524747	-0.00408808071612	0.00128130079579	-0.0153168038954	-0.000251753819969	0.00523857945861	-0.00406205636256	-0.00391164395815	-0.000647930740676	-0.00121960063298	-1.30186863291e-05	-5.97877899755e-06	-1.22366895287e-06	-3.39366216023e-10	-5.70658041507e-10	-2.61255553013e-09	3.05423396581e-11	6.81253768858e-11	2.53932524752e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii	0.0811608510839	-0.149105512417	-0.0237998856353	-0.0112374602853	-0.00271812378611	-0.00554047140979	0.00142283047986	0.00265744882278	0.0048891015835	0.00315406471676	0.000303896635348	-0.000480744205418	0.000710369925357	0.000527510873954	-0.00066640237283	-0.000329256068194	0.000320208799263	-0.000738111903953	-0.000140057180311	-0.000179879307699	-9.45855903746e-05	3.83134712966e-06	2.45933902115e-07	6.39203281893e-07	-3.39366216021e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768855e-11	2.53932524746e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other	0.342937234779	0.144486020641	0.158929435202	0.0469171440988	0.0670347932088	-0.0458705553999	-0.0231651272156	-0.0224890856714	-0.0378002548279	-0.0281782470971	0.0264808313459	0.00325085947256	-0.00412107627938	0.00127005395409	-0.0153366696492	-0.000282550232801	0.00524238035828	-0.00407241293576	-0.00391103945031	-0.000656981831282	-0.00121947154008	-1.30795631259e-05	-5.98051958385e-06	-1.22816364202e-06	-3.39366216023e-10	-5.70658041507e-10	-2.61255553013e-09	3.05423396581e-11	6.81253768858e-11	2.53932524752e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other	0.342893093621	0.144295814081	0.15886555385	0.0468822531814	0.0669603647351	-0.0458183834182	-0.0231777070586	-0.0224174372408	-0.0377668401578	-0.0281288116692	0.0264447139259	0.00323465900392	-0.00410102468352	0.00128127210515	-0.0153217869274	-0.000263730808937	0.00523781530496	-0.00406285548022	-0.00390726210601	-0.000651983561214	-0.00121876648755	-1.30555220297e-05	-5.97817132542e-06	-1.22719824014e-06	-3.39366216023e-10	-5.70658041507e-10	-2.61255553013e-09	3.05423396581e-11	6.81253768858e-11	2.53932524752e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_reessii	-0.0788646793298	-0.181817668173	-0.115786257389	-0.0263662543937	-0.039272004532	-0.0597469146192	-0.00294139069552	-0.00996936350233	-0.0337229524143	-0.00722082427843	-0.0146217715924	-0.0108302838014	-0.00402898844746	0.0119196106326	-0.00473761391725	-0.00382885410893	-0.00608976782138	-0.00591326541362	-0.000619789504088	2.01366591655e-05	-0.000183262907173	2.1235704031e-05	4.1587347498e-06	3.65178350938e-06	-3.39366216019e-10	-5.70658041506e-10	-2.61255553011e-09	3.05423396569e-11	6.81253768853e-11	2.53932524733e-11
Mock.2;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_reessii	-0.0788674997005	-0.18181944729	-0.115789027085	-0.0263661691551	-0.0392678920192	-0.0597450043518	-0.00294634111674	-0.00996891760268	-0.0337232313507	-0.00722047824971	-0.0146226646868	-0.0108313803283	-0.00402903637142	0.0119186247003	-0.00473765316945	-0.00382961380665	-0.00608982435245	-0.00591333749872	-0.000620004550914	2.01910802002e-05	-0.000183286426957	2.12363111027e-05	4.15877045049e-06	3.65188067649e-06	-3.39366216019e-10	-5.70658041506e-10	-2.61255553011e-09	3.05423396569e-11	6.81253768853e-11	2.53932524733e-11
Mock.1;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_reessii	-0.0788341208368	-0.181798391583	-0.115756247959	-0.0263671779471	-0.0393165632815	-0.0597676122142	-0.00288775327388	-0.00997419478961	-0.0337199301608	-0.00722457347216	-0.0146120949851	-0.01081840302	-0.0040284691952	0.0119302931307	-0.00473718862282	-0.00382062284428	-0.00608915531179	-0.00591248437727	-0.000617459488761	1.95470115668e-05	-0.000183008072179	2.12291264576e-05	4.15834793566e-06	3.65073071134e-06	-3.39366216019e-10	-5.70658041506e-10	-2.61255553011e-09	3.05423396569e-11	6.81253768853e-11	2.53932524733e-11
Mock.1;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__	-0.24312857121	0.110465247763	-0.119063345116	0.519551690171	-0.042550598167	0.0325571393246	0.0138707377227	0.0313373175998	-0.00516056438246	0.0146959810781	0.0153296136819	0.00528275155142	-0.00156404011627	-0.00293838101066	0.0018561823609	-0.00261824456428	-0.00626828018918	-9.54173219199e-05	-0.00187660029395	0.000618737769282	0.000963316431985	-2.59878995293e-06	4.74142522935e-06	-2.91523433325e-07	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768854e-11	2.53932524751e-11
Mock.3;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__	-0.24312857121	0.110465247763	-0.119063345116	0.519551690171	-0.042550598167	0.0325571393246	0.0138707377227	0.0313373175998	-0.00516056438246	0.0146959810781	0.0153296136819	0.00528275155142	-0.00156404011627	-0.00293838101066	0.0018561823609	-0.00261824456428	-0.00626828018918	-9.54173219199e-05	-0.00187660029395	0.000618737769282	0.000963316431985	-2.59878995293e-06	4.74142522935e-06	-2.91523433325e-07	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768854e-11	2.53932524751e-11
Mock.2;k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__	-0.24312857121	0.110465247763	-0.119063345116	0.519551690171	-0.042550598167	0.0325571393246	0.0138707377227	0.0313373175998	-0.00516056438246	0.0146959810781	0.0153296136819	0.00528275155142	-0.00156404011627	-0.00293838101066	0.0018561823609	-0.00261824456428	-0.00626828018918	-9.54173219199e-05	-0.00187660029395	0.000618737769282	0.000963316431985	-2.59878995293e-06	4.74142522935e-06	-2.91523433325e-07	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768854e-11	2.53932524751e-11
Mock.3;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedcompost_fungus	-0.119564873202	0.0975496987103	0.212196268307	-0.0920185351737	-0.181754730668	0.175922991876	-0.042740912988	-0.00189808363677	-0.0586482035432	0.0230754051061	0.0124869812711	0.0518535101582	-0.0084073809161	0.00297524365166	0.00493027524829	-0.0216437646712	-0.0183635182738	-0.00626583135289	-0.00117661162566	0.000156298920357	0.000870947240996	1.05867990616e-05	1.67381484976e-05	3.63732545203e-06	-3.39366216016e-10	-5.70658041505e-10	-2.6125555301e-09	3.05423396561e-11	6.8125376885e-11	2.5393252475e-11
Mock.1;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other;Other	0.263764590098	-0.0381243889811	0.0869991475493	0.0183319446357	0.027618619694	-0.000480723498449	-0.00494691382861	0.0106751868048	0.00483334880423	0.00521714156838	-0.00501753612561	-0.00309144645646	0.00066993520942	0.00329153630188	-0.00289422398437	0.00133887148109	0.000429234514607	0.00148260124218	0.00209865467825	0.00179930038877	-0.000450814217763	2.22753229204e-05	-1.08568514007e-06	1.73839968411e-06	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768855e-11	2.53932524751e-11
Mock.1;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus;s__Scopulariopsis_brevicaulis	-0.0438645999668	-0.188853038897	-0.0914780567781	-0.0255771493458	-0.0195408708446	-0.0175326923097	0.00246972466259	-0.0126583546171	-0.00685649399563	-0.0149939446493	0.00535748219239	0.00250206378879	-0.000926390725838	-0.0034720734723	0.00139028309617	-0.000539650987225	3.50747436423e-06	-0.00192916988623	-0.0023279613536	-0.00188026353201	0.000247668143389	-8.8611821819e-06	1.43489193403e-06	3.45634645287e-08	-3.39366216021e-10	-5.70658041507e-10	-2.61255553012e-09	3.05423396575e-11	6.81253768856e-11	2.53932524742e-11
Mock.2;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedcompost_fungus	-0.127643074804	0.0991845379251	0.208542216946	-0.0903601073504	-0.175651977156	0.170404478761	-0.0413501911241	-0.00187303292558	-0.056626974743	0.0226291799004	0.0120243598836	0.0501327967518	-0.00813179636771	0.00288711027154	0.00479985623982	-0.0209187282956	-0.0177670902957	-0.00603777809249	-0.00113121660676	0.000153803605903	0.000845557889598	9.77785810423e-06	1.61548396841e-05	3.45469442093e-06	-3.39366216016e-10	-5.70658041505e-10	-2.6125555301e-09	3.05423396562e-11	6.81253768851e-11	2.5393252475e-11
Mock.1;k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unculturedcompost_fungus	-0.121893187583	0.0980208951278	0.211143090786	-0.0915405400033	-0.179995783631	0.1743324357	-0.0423400765301	-0.00189086347392	-0.0580656411964	0.0229467932423	0.0123536436692	0.0513575629205	-0.0083279514219	0.00294984168393	0.00489268563763	-0.0214347933304	-0.018191614686	-0.00620010141545	-0.00116352778837	0.000155579716156	0.000863629474629	1.03536445852e-05	1.65700261399e-05	3.58468719452e-06	-3.39366216016e-10	-5.70658041505e-10	-2.6125555301e-09	3.05423396561e-11	6.8125376885e-11	2.5393252475e-11
Mock.3;k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other;Other	0.315857193547	0.00998211456655	0.122937612021	0.0217583619965	0.024893459474	-0.0603056283076	-0.00345317200835	0.0216532674845	0.131998425647	-0.0233099762754	-0.0330603201023	0.0136063727223	-0.0207086104615	0.0101084988517	0.0208239013353	-0.0207891747833	-0.0239347372416	-0.0189441143292	-0.00242833660033	-0.00105407926374	0.000764731123361	0.000258817245928	4.12299240083e-05	3.75133075318e-05	-3.39366215994e-10	-5.70658041496e-10	-2.61255553005e-09	3.05423396501e-11	6.81253768832e-11	2.53932524748e-11
Mock.2;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other;Other	0.263778823048	-0.0380627413752	0.0869884000642	0.0183276001116	0.0276301262956	-0.000491674902804	-0.00494589497304	0.0106770504335	0.00482945693497	0.00521302364229	-0.00501294072254	-0.00308769412405	0.00067013448288	0.00328972199807	-0.00289231629005	0.00133827799952	0.000427647742633	0.00147964374772	0.00209799264414	0.00179896836022	-0.000451010870034	2.22937035692e-05	-1.08332081891e-06	1.74133600569e-06	-3.39366216021e-10	-5.70658041506e-10	-2.61255553012e-09	3.05423396573e-11	6.81253768855e-11	2.53932524751e-11
