Taxon	blast_100.0	blast_0.0001	blast_1e-06	blast_1.0	blast_1e-10	blast_1e-30	mothur_0.0	mothur_0.1	mothur_0.2	mothur_0.3	mothur_0.4	mothur_0.5	mothur_0.6	mothur_0.7	mothur_0.8	mothur_0.9	mothur_1.0	rdp_0.0	rdp_0.1	rdp_0.2	rdp_0.3	rdp_0.4	rdp_0.5	rdp_0.6	rdp_0.7	rdp_0.8	rdp_0.9	rdp_1.0	rtax_single	rtax_paired	Expected
g__Lysobacter	0	0	0	0	0	0	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0	0	0	0	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0.000187068239821	0	0	0	0	0	0	0	
g__Lachnobacterium	0.000213792274082	0.000213792274082	0.000213792274082	0.000213792274082	0.000213792274082	0.000213792274082	0.000227154291212	0.000227154291212	0.000227154291212	0.000213792274082	0.000213792274082	0.000173706222691	0.000173706222691	0.000173706222691	9.35341199107e-05	9.35341199107e-05	0	0.000227154291212	0.000227154291212	0.000227154291212	0.000213792274082	0.000213792274082	0.000213792274082	0.000173706222691	0.000133620171301	9.35341199107e-05	9.35341199107e-05	0	0	0	0	
g__	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	
g__Caldicoprobacter	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00203102660378	0.00203102660378	0.00203102660378	0.00203102660378	0.00203102660378	0.00200430256952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159008003848	0.00159008003848	0	
g__5-7N15	0.000106896137041	0.000106896137041	0.000106896137041	0.000106896137041	0.000106896137041	0.000106896137041	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	1.33620171301e-05	0	0	0	0	0.000106896137041	0.000106896137041	0	
Other	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	
g__Caldicellulosiruptor	0	0	0	0	0	0	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	0	0	4.00860513903e-05	0	0	0	0	0.0048370502011	0	0	0	0	6.68100856505e-05	6.68100856505e-05	0	0	0	0	0	0	0	0	
g__	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	4.00860513903e-05	0.000120258154171	0.000307326393992	0.000668100856505	0.00138964978153	0.00315343604271	0.0074560055586	0.012627106188	0.0408209623325	0.122690041289	0	4.00860513903e-05	0.000106896137041	0.000307326393992	0.000855169096327	0.00146982188431	0.00299309183714	0.00816419246649	0.0129477945991	0.0405269979556	0.166183407047	4.00860513903e-05	4.00860513903e-05	0	
g__	8.01721027806e-05	8.01721027806e-05	8.01721027806e-05	8.01721027806e-05	8.01721027806e-05	8.01721027806e-05	0.000120258154171	0.000120258154171	6.68100856505e-05	6.68100856505e-05	0	0	0	0	0	0	0	0.000120258154171	0.000120258154171	9.35341199107e-05	0	6.68100856505e-05	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	
g__Providencia	0.0148452010315	0.0148452010315	0.0148452010315	0.0148452010315	0.0148452010315	0.0148452010315	0.0685070618261	0.0685070618261	0.0684669757747	0.0683734416548	0.0681730113978	0.067170860113	0.066957067839	0.0661553468112	0.0637501837277	0.0628816526143	0	0.0685070618261	0.0685070618261	0.0684669757747	0.0683600796376	0.0674915485242	0.067170860113	0.0666363794278	0.0663958631195	0.0637234596935	0.0634428573337	0	0.0464998196128	0.0464998196128	0.0588	
g__Coriobacterium	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Salinibacterium	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	5.34480685204e-05	0.000146982188431	0.00193749248387	0.00245861115194	0.0215930196823	0.0200831117465	0.0215529336309	0.0270447226713	0.02989083232	0.0574032255909	0	5.34480685204e-05	0.00175042424404	0.000481032616684	0.00239180106629	0.00255214527185	0.0231296516522	0.0215930196823	0.0274054971338	0.0285279065728	0.0596747685031	0.000521118668074	0.000561204719464	0	
g__Enterobacter	0	0	0	0	0	0	0.000240516308342	0.000227154291212	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0.000213792274082	0.000200430256952	0	0	0	0	0	0	0	0	0	0	0	0.0147	
g__Candidatus Aquiluna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01721027806e-05	8.01721027806e-05	0	
g__Streptococcus	0.0459653389276	0.0459653389276	0.0459653389276	0.0459653389276	0.0459653389276	0.0459653389276	0.0482101578054	0.0482101578054	0.0482101578054	0.0481834337712	0.0481299857026	0.0480765376341	0.0477424872059	0.0476756771202	0.0475955050174	0.0473282646748	0.0448696535229	0.0482101578054	0.0482101578054	0.0482101578054	0.0481299857026	0.0481032616684	0.0480765376341	0.048063175617	0.0477024011545	0.047648953086	0.0474886088804	0.0427050067478	0.0457916327049	0.0457916327049	0.0147	
g__Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0.0	1.33620171301e-05	4.00860513903e-05	4.00860513903e-05	8.01721027806e-05	0.000160344205561	0.000200430256952	0.000307326393992	0.000320688411123	0.000334050428253	0	0	0.0	0.0	5.34480685204e-05	8.01721027806e-05	0.000133620171301	0.000187068239821	0.000374136479643	0.000307326393992	0.000200430256952	0	0	0	
g__Bacteroides	0.139018426222	0.139018426222	0.139018426222	0.139018426222	0.139018426222	0.138938254119	0.139018426222	0.139018426222	0.138991702187	0.13879127193	0.138577479656	0.138350325365	0.137829206697	0.137147743823	0.135731370008	0.114552572856	0.0820160611446	0.139018426222	0.139018426222	0.139018426222	0.138924892102	0.138497307554	0.138123171074	0.137588690389	0.137201191892	0.135758094042	0.11476636513	0.0656743141945	0.138898168067	0.138844719999	0.1617	
g__Mitsuokella	0.00557196114325	0.00557196114325	0.00557196114325	0.00557196114325	0.00557196114325	0.00557196114325	0.00601290770855	0.00579911543447	0.00579911543447	0.00579911543447	0.00579911543447	0.00579911543447	0.0056788572803	0.00546506500621	5.34480685204e-05	0	0	0.00601290770855	0.00579911543447	0.00579911543447	0.00579911543447	0.00579911543447	0.00579911543447	0.00579911543447	0.000400860513903	0.000160344205561	0	0	0.0056387712289	0.0056387712289	0.0147	
g__Lachnospira	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.00601290770855	0.00601290770855	0.00601290770855	0.00601290770855	0.0058124774516	0.000347412445383	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0.00601290770855	0.00601290770855	0.00601290770855	0.00599954569142	0.00583920148586	0.000427584548163	1.33620171301e-05	1.33620171301e-05	0	0	0	0.000400860513903	0.000387498496773	0	
Other	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Coprobacillus	0	0	0	0	0	0	0.000133620171301	0.000133620171301	0.000133620171301	6.68100856505e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0.000133620171301	0.000133620171301	0.000133620171301	0.000133620171301	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0	
g__	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	
g__Anaerococcus	0.0441080185465	0.0441080185465	0.0441080185465	0.0441080185465	0.0441080185465	0.0439877603923	0.0439743983752	0.0439743983752	0.0439743983752	0.0439343123238	0.0438407782039	0.0434131936557	0.0431860393645	0.0424377664052	0.0423709563196	0.0413955290691	0	0.0439743983752	0.0439743983752	0.0439743983752	0.043961036358	0.0438006921525	0.0434265556728	0.0432662114673	0.0424644904395	0.0423843183367	0.041288632932	0.0411683747779	0.0441080185465	0.0441080185465	0	
g__Bulleidia	0	0	0	0	0	0	5.34480685204e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	5.34480685204e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Erwinia	0.000587928753725	0.000587928753725	0.000587928753725	0.000587928753725	0.000587928753725	0.000587928753725	0.00912625769986	0.00911289568273	0.0090995336656	0.000975427250498	0.000774996993546	0.000521118668074	8.01721027806e-05	0	0	0	0	0.00912625769986	0.00912625769986	0.0090995336656	0.00900599954569	0.000881893130587	0.000374136479643	9.35341199107e-05	0	0	0	0	0.000414222531033	0.000427584548163	0	
g__	0	0	0	0	0	0	6.68100856505e-05	4.00860513903e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	6.68100856505e-05	4.00860513903e-05	0	0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0	0	6.68100856505e-05	0	1.33620171301e-05	2.67240342602e-05	0	0.0	0	0	0	0	0	6.68100856505e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.000293964376862	0.0	0	0	0	0	0	
g__Salmonella	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.000160344205561	0.000106896137041	0	0	0	0	0	0	0	0	0	0.000187068239821	0.000160344205561	0.000146982188431	9.35341199107e-05	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	
Other	0	0	0	0	0	0	0	1.33620171301e-05	0.000120258154171	4.00860513903e-05	0	0	0	0	0	0	0	0	0.0	0.000120258154171	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	
g__Dysgonomonas	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	5.34480685204e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	0.0	0	0	0	0	0	0	5.34480685204e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	0.0	0.0	0	0	0	0	0	5.34480685204e-05	5.34480685204e-05	0	
g__Akkermansia	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	
g__Thermomonas	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Proteus	0.0214193134596	0.0214193134596	0.0214193134596	0.0214193134596	0.0214193134596	0.0213925894253	0.0214059514424	0.0214059514424	0.0214059514424	0.0213925894253	0.0213925894253	0.0213525033739	0.0213257793396	0.0209650048771	0.020844746723	0.020844746723	0.0204171621748	0.0214059514424	0.0214059514424	0.0214059514424	0.0213925894253	0.0213525033739	0.0213525033739	0.0212856932883	0.0210719010142	0.0210184529457	0.020844746723	0.0204171621748	0.0214727615281	0.0214727615281	0.0147	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	
g__Holdemania	0.00974091048785	0.00974091048785	0.00974091048785	0.00974091048785	0.00974091048785	0.00972754847072	0.00979435855637	0.00979435855637	0.00979435855637	0.00976763452211	0.00972754847072	0.00972754847072	0.00972754847072	0.00972754847072	0.00971418645359	0.00940686005959	0	0.00979435855637	0.00979435855637	0.00976763452211	0.00976763452211	0.00972754847072	0.00972754847072	0.00972754847072	0.00972754847072	0.00971418645359	0.00940686005959	0	0.00975427250498	0.00975427250498	0.0147	
g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294	
Other	0	0	0	0	0	0	0	1.33620171301e-05	6.68100856505e-05	0.000120258154171	0.000240516308342	0.000347412445383	0.000507756650944	0.00116249549032	0.000975427250498	0.0180253611085	0.017357260252	0	1.33620171301e-05	8.01721027806e-05	0.000160344205561	0.000213792274082	0.000387498496773	0.000521118668074	0.000908617164847	0.000988789267628	0.0012426675931	0.0171701920122	0.000106896137041	0.000106896137041	0	
g__Desulfurispirillum	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Bibersteinia	0	0	0	0	0	0	0.000160344205561	0.000146982188431	0.0	0	0	0	0	0	0	0	0	0.000160344205561	0.000160344205561	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__Sodalis	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	0.0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	0.0	0	0	0	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__Desulfobulbus	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Spongiibacter	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Moryella	0	0	0	0	0	0	0.000347412445383	0.000213792274082	8.01721027806e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0.000347412445383	0.000213792274082	6.68100856505e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	
g__SMB53	0.0	0.0	0.0	0.0	0.0	0.0	0.0253210224616	0.0253210224616	0.0253210224616	0.0252408503588	0.0250404201018	0.0243188711768	0.0239447346971	0.0236641323374	0	0	0	0.0253210224616	0.0253210224616	0.0253210224616	0.0251740402731	0.0250404201018	0.0250003340504	0.0242520610911	0.0236641323374	0	0	0	0.0	2.67240342602e-05	0	
Other	0	0	0	0	0	0	0	0.0	6.68100856505e-05	0.000120258154171	0.000748272959286	0.00104223733615	0.00296636780288	0.0144443405176	0.0139499458838	0.0131081388046	0.0022180948436	0	0.0	9.35341199107e-05	8.01721027806e-05	0.000935341199107	0.00101551330189	0.00216464677508	0.00320688411123	0.0139232218496	0.0188404441534	0	9.35341199107e-05	9.35341199107e-05	0	
g__Yersinia	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	
g__	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
Other	0	0	0	0	0	0	0	0	1.33620171301e-05	0.000120258154171	0.000173706222691	9.35341199107e-05	4.00860513903e-05	0.000187068239821	0.00104223733615	0.020644316466	0.0403933777843	0	0	0	5.34480685204e-05	0.000213792274082	0.000200430256952	0.000213792274082	0.000280602359732	0.000921979181977	0.0205507823461	0.0348214166411	2.67240342602e-05	2.67240342602e-05	0	
g__Alkaliphilus	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	2.67240342602e-05	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	0	
g__	0.0278731677334	0.0278731677334	0.0278731677334	0.0278731677334	0.0278731677334	0.027833081682	0.00203102660378	0.00199094055239	0.00192413046674	0.000280602359732	0.000213792274082	0.000146982188431	0.000146982188431	0.0	0	0	0	0.00203102660378	0.00199094055239	0.000320688411123	0.00184395836395	0.000213792274082	0.000213792274082	0.000146982188431	0.0	0	0	0	0.0884164673499	0.0883763812985	0	
Other	0	0	0	0	0	0	0	4.00860513903e-05	4.00860513903e-05	0.0	4.00860513903e-05	0.000213792274082	0.000106896137041	0.000213792274082	9.35341199107e-05	0.000146982188431	0.00378145084782	0	4.00860513903e-05	4.00860513903e-05	1.33620171301e-05	5.34480685204e-05	8.01721027806e-05	0.000160344205561	0.000120258154171	0.000213792274082	0.00136292574727	0.000387498496773	0	0	0	
g__	0.0751078982883	0.0751078982883	0.0751078982883	0.0751078982883	0.0751078982883	0.0751078982883	0.00340731436818	0.00315343604271	4.00860513903e-05	0	0	0	0	0	0	0	0	0.00340731436818	0.00311334999131	4.00860513903e-05	0	0	0	0	0	0	0	0	0.0245193014337	0.0244257673138	0.0147	
g__Anaerofustis	0.000334050428253	0.000334050428253	0.000334050428253	0.000334050428253	0.000334050428253	0.000307326393992	0.00542497895482	0.00542497895482	0.00542497895482	0.00539825492056	0.00539825492056	0.00527799676639	0.00522454869787	0.00515773861222	0.00490386028675	0.00486377423536	0	0.00542497895482	0.00542497895482	0.00539825492056	0.00539825492056	0.00533144483491	0.00525127273213	0.00522454869787	0.00518446264648	0.00511765256083	0.0048370502011	0	0.000414222531033	0.000414222531033	0.0147	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	0	
Other	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0129077085477	0.0129077085477	0.0129077085477	0.0129077085477	0.0129077085477	0.0128943465306	0.000668100856505	0.000334050428253	9.35341199107e-05	1.33620171301e-05	0	0	0	0	0	0	0	0.000668100856505	0.000427584548163	9.35341199107e-05	0	0	0	0	0	0	0	0	0.00963401435081	0.00968746241933	0	
g__Shuttleworthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Arthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	
g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	0	
Other	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Kushneria	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__Oribacterium	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.000120258154171	0.000120258154171	0.000120258154171	9.35341199107e-05	8.01721027806e-05	2.67240342602e-05	1.33620171301e-05	0.0	0.0	0.0	0	0.000120258154171	0.000120258154171	0.000120258154171	9.35341199107e-05	4.00860513903e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.0	0	0	2.67240342602e-05	2.67240342602e-05	0	
Other	0	0	0	0	0	0	0	0.0	8.01721027806e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	0.0	5.34480685204e-05	9.35341199107e-05	4.00860513903e-05	4.00860513903e-05	1.33620171301e-05	0	0	0	0	0	0	0	
Other	0	0	0	0	0	0	0	0.000213792274082	0.000213792274082	0.000160344205561	1.33620171301e-05	1.33620171301e-05	0.000106896137041	0.000293964376862	0.0055051510576	0.00549178904047	0.00521118668074	0	0.000213792274082	0.000213792274082	6.68100856505e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.00535816886917	0.0055051510576	0.00553187509186	0.00522454869787	0	0	0	
g__[Prevotella]	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	4.00860513903e-05	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	5.34480685204e-05	4.00860513903e-05	4.00860513903e-05	0	0	0	0	0	5.34480685204e-05	5.34480685204e-05	0	
Other	0	0	0	0	0	0	0	0.000334050428253	0.0230227555152	0.0269779125857	0.0304787610738	0.0481834337712	0.0514437659509	0.0540493592913	0.0571760712997	0.0646053528241	0.0632557890939	0	0.000481032616684	0.0197356993012	0.0269779125857	0.0344339181443	0.044161466615	0.0514972140194	0.0517110062935	0.0640975961731	0.0718475661086	0.0810807199455	0.0233568059434	0.0233033578749	0	
g__Alishewanella	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NO_HIT	0	0	0	0	0	0.000815083044936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__Dorea	0.0286615267441	0.0286615267441	0.0286615267441	0.0286615267441	0.0286615267441	0.0286615267441	0.0430256951589	0.0430256951589	0.0364382207138	0.0332046125683	0.03296409626	0.0324162535576	0.0317481527011	0.029369713652	0.0279667018533	0.0201231977979	0.00525127273213	0.0430256951589	0.0430256951589	0.0398054490306	0.0331244404655	0.0330442683628	0.0325231496947	0.0318016007697	0.02998436644	0.0209650048771	0.0187469100335	1.33620171301e-05	0.0320822031294	0.0320020310266	0.0147	
g__Gardnerella	0	0	0	0	0	0	0.000160344205561	0.000146982188431	0.000133620171301	0.000120258154171	6.68100856505e-05	0	0	0	0	0	0	0.000160344205561	0.000146982188431	0.000120258154171	0.000120258154171	4.00860513903e-05	0	0	0	0	0	0	0	0	0	
g__Vibrio	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	
g__[Eubacterium]	0.0338059033392	0.0338059033392	0.0338059033392	0.0338059033392	0.0338059033392	0.0338059033392	0.0337791793049	0.0337791793049	0.0337791793049	0.0337658172878	0.0337390932535	0.0337390932535	0.0334584908938	0.0331778885341	0.0326033217975	0.0320153930437	0.0309464316733	0.0337791793049	0.0337791793049	0.0337791793049	0.0337390932535	0.0337257312364	0.0336990072021	0.033485214928	0.0329373722257	0.0326033217975	0.0320153930437	0.0309063456219	0.0338059033392	0.0338059033392	0	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	
g__Microbacterium	0	0	0	0	0	0	4.00860513903e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	4.00860513903e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	2.67240342602e-05	2.67240342602e-05	0	
g__Prevotella	0.0107697858069	0.0107697858069	0.0107697858069	0.0107697858069	0.0107697858069	0.0107697858069	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.00984780662489	0.00982108259063	0.00975427250498	0.00696161092479	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.010676251687	0.00992797872767	0.00987453065915	0.00982108259063	0.00975427250498	0.000347412445383	0.010676251687	0.010676251687	0.0147	
g__	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.00952711821377	0.00952711821377	0.00952711821377	0.00952711821377	0.00952711821377	0.00948703216238	0.00947367014525	0.00947367014525	0.00947367014525	0.00940686005959	0.00939349804246	0.00935341199107	0.00934004997394	0.00932668795681	0.00895255147717	0.00895255147717	0	0.00947367014525	0.00947367014525	0.00947367014525	0.00940686005959	0.0093667740082	0.00935341199107	0.00935341199107	0.00903272357995	0.00895255147717	0.00895255147717	0.00895255147717	0.000106896137041	0.000106896137041	0.0147	
g__Tannerella	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.000240516308342	0.000240516308342	0.000240516308342	0.000240516308342	0.000240516308342	0.000213792274082	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.0	0.0	0.0	0	0	0	0	0	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0.0	0	0	0	0	0	0	0.000146982188431	0.000146982188431	0	
g__	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	1.33620171301e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000160344205561	5.34480685204e-05	0	0	0	0	0	0	0	0	0	0.000160344205561	4.00860513903e-05	0.0	0	0	0	0	0	0	0	0	0.0	1.33620171301e-05	0	
