#Taxon	pc0	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	pc11	pc12	pc13	pc14	pc15	pc16	pc17	pc18	pc19	pc20	pc21	pc22	pc23	pc24	pc25	pc26	pc27	pc28	pc29
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella	-0.0760832554407	-0.065636508842	0.0291404739668	-0.0249266957866	0.00967052893846	-0.00600187883365	0.00590509472879	-0.000986897083637	-0.00483560611648	-0.00179548047317	-0.000985058022871	-0.000388803084727	0.00166248720446	-0.0001796892483	-0.00125773453185	-0.000285465129461	5.04470601509e-05	0.0001613905951	5.77151822417e-05	9.76127551857e-08	3.00753299584e-06	1.03203819519e-06	-1.47488958035e-06	3.63386082248e-07	8.77178970315e-09	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0693371652921	-0.0139015759829	0.0240766515004	-0.000778665667332	0.00187931866419	0.000531291199442	0.000152678867414	-0.000989533017659	0.00181309035563	-0.00016960516648	-0.000964824551932	-0.000489447765153	-0.000429346026568	0.000254366272694	6.64022983185e-05	-9.4491139421e-05	0.000104158059088	8.38256867082e-05	2.9238551932e-05	-2.73945110588e-06	-1.1121924409e-06	1.04565665599e-06	3.5813367726e-07	1.96638990257e-07	8.01239201692e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.305352686662	0.0511163279369	0.0141504812313	-0.00704447095076	0.000226952131729	-0.0359001804446	-0.00279718491147	-0.00446711885668	0.00341463541673	0.000149523881495	-0.000611093337823	-0.000993052075967	-0.00081927557428	0.000285984692248	0.000387871136175	0.000182793801275	-1.92131958524e-05	-0.000115738937738	-4.36391311899e-05	-1.10401787581e-05	-1.08084839019e-06	-1.70607995798e-06	-1.31977019909e-06	-1.06674668847e-06	-1.9762374793e-07	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	-0.0167423440685	-0.0642782558632	0.00477974959887	0.00133447760974	-0.000503904878845	0.000320929102885	0.000137888479751	0.000125618692422	-0.000307236819384	0.00020699668596	0.000137511841063	8.96419279563e-05	3.88952722857e-05	-2.76955319158e-05	-4.53620250637e-05	-4.26128290097e-05	9.19010844694e-06	1.44575341857e-05	2.81527933541e-06	5.3385025559e-06	7.74325525422e-07	-6.07539960695e-08	1.66414393791e-08	9.57645760892e-08	-4.64832714487e-10	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.433275727692	0.0582612573422	0.0411563710351	-0.0158449311686	0.00723090535314	0.00709179658563	0.00317051445006	0.000392281191002	-0.000531149182219	0.00113525769943	-0.00189919953911	-0.000120711622071	-0.001158942646	2.21180952304e-05	-0.000355795666421	-0.000462070253955	0.000192815647526	0.000222441374468	9.52721376422e-05	6.2104285382e-05	2.24839482953e-06	1.05184990274e-06	-7.63891044398e-07	2.32327702794e-07	1.63496555151e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.42838335312	0.0568356507135	0.039413318713	-0.0148699278557	0.00641993221072	0.00564304614175	0.00311155420532	0.000620918347102	-0.000764657319995	0.00117473649419	-0.00192419602228	-0.000218879252984	-0.00121596980923	3.3148283583e-05	-0.000335820395774	-0.000456916091838	0.000186283031653	0.000219437284896	9.09090188696e-05	6.25372200502e-05	2.02023210485e-06	9.28290647713e-07	-6.71617293314e-07	2.000650113e-07	1.26232658338e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Edwardsiella	-0.0757493130321	-0.0674687577703	0.0321619595272	-0.0239581104524	0.00956711458738	-0.00592924928917	0.00573871119198	-0.000991734843866	-0.00470308644095	-0.00171340149132	-0.00096913625516	-0.000376114787479	0.00161785527061	-0.000174770357895	-0.00122098412881	-0.000279934876695	4.70168313793e-05	0.000159574617197	6.04861480376e-05	4.48672942742e-07	3.25746216722e-06	1.26830055629e-06	-1.33703556779e-06	3.33446684409e-07	1.43430862195e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.435472428376	0.0590559871929	0.0420253303194	-0.0166501375481	0.00746740007316	0.00677085856977	0.00291361223487	0.000284813473735	-0.000531300856758	0.00104964685098	-0.00191113298748	-0.000230589299432	-0.00118995036556	5.01743754485e-05	-0.000289355165582	-0.00040959587923	0.000172835172131	0.000202908909913	8.46695449672e-05	5.6900841762e-05	2.1032995342e-06	9.29367425994e-07	-6.31894747456e-07	2.28765683851e-07	1.58829749898e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0689446718653	-0.0162241292968	0.0270201149429	-5.51164802578e-05	0.00186419605618	0.000525205699424	3.30062798147e-05	-0.0010065161867	0.00183283325803	-0.000149335740847	-0.000946878954402	-0.000500937488821	-0.000423191433992	0.000249532109984	6.96477554623e-05	-9.59996186818e-05	0.000102096850401	8.54248679679e-05	2.91831643586e-05	-3.89451138787e-06	-9.53839865723e-07	8.13196621e-07	-4.31468187287e-08	3.58479968872e-08	4.32949795553e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella	-0.0691999905751	-0.0159969517893	0.0272070092945	-8.38267785937e-05	0.00188391305228	0.000507311035398	6.57684303872e-05	-0.000991807414003	0.00183199038513	-0.000156557024208	-0.000952409288885	-0.000502811514818	-0.000425349319581	0.000251977583499	6.91723112699e-05	-9.75614907179e-05	0.000106326196152	8.48629009143e-05	3.07415598516e-05	-3.55747103904e-06	-8.58770052834e-07	8.25716757213e-07	-1.01096261441e-07	3.32230028793e-08	4.11769306501e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other	0.307772086674	0.0505313027736	0.0151860882777	-0.00740318035397	0.00230396591342	-0.0300884508879	-0.00248339690516	-0.00428024008136	0.00311910097077	4.11038095133e-05	-0.000629027628484	-0.000980657387532	-0.000744183208397	0.000302470408	0.000398502545753	0.000200558969163	-3.19780447517e-05	-0.00010657640912	-4.08853613538e-05	-1.35035385803e-05	-1.76465643781e-06	-1.40126687122e-06	-8.85534257098e-07	-7.94326883363e-07	-1.38631783654e-07	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	-0.0628326772417	0.00908802294308	-0.0121142241159	-0.0061624472637	0.00213947245009	0.00106389699994	-0.00129753849325	-0.000633370314594	0.000661484714543	-8.28158522932e-06	9.47883471492e-05	-0.000217230363888	-0.000150847126245	-8.75753671733e-05	-8.56111015227e-05	-5.5484260291e-05	-2.92960701127e-06	3.48301329544e-05	-1.62812967164e-05	-4.48014320493e-06	-1.25573582224e-06	-4.55663356424e-07	1.6345562777e-07	-2.064760086e-07	-2.32981693181e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	-0.0628524000602	0.00922036518576	-0.0121140858887	-0.00611907896942	0.00213303126236	0.00107484717763	-0.00131519227381	-0.000629726027984	0.000675318146498	-9.54259353111e-06	9.53342770993e-05	-0.00021829962036	-0.000154135864428	-8.69834869798e-05	-8.65264830634e-05	-5.4650121227e-05	-2.92676052768e-06	3.43892595973e-05	-1.66543843008e-05	-4.88176644301e-06	-1.21126247155e-06	-3.70869108356e-07	1.11404349552e-07	-1.94957714821e-07	-2.081880334e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus	-0.0624892058147	0.00860220690734	-0.012453526464	-0.0061344625925	0.00211649717733	0.00110272457981	-0.0013790275549	-0.000691064581667	0.000663454453973	6.66840184137e-06	8.65085029146e-05	-0.000222201616554	-0.000146605146532	-8.92605387528e-05	-8.5531370262e-05	-5.77474522583e-05	-3.8560594558e-06	3.39966229972e-05	-1.64710901552e-05	-5.57574560586e-06	-1.31884768773e-06	-4.32771314025e-07	1.54420940239e-07	-2.10636152221e-07	-2.23705678379e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	-0.0167351979949	-0.0696604513997	0.0121717766184	0.00270669273092	-0.000428922306437	0.000230249664509	-1.09417875251e-05	0.000124464321144	-0.000246423472735	0.000268042096398	0.000118823115719	7.60495973892e-05	2.4048391171e-05	-3.28125977091e-05	-4.59088976694e-05	-4.66959622035e-05	6.91395717227e-06	1.83484939331e-05	3.60811045472e-06	4.65304182502e-06	4.95512583248e-07	4.56996242986e-08	-7.0763032722e-08	5.75225204007e-08	3.99134778073e-10	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.120171560829	0.150686685657	0.0441975821827	0.00401050483334	-0.0166474205868	0.00571074975536	-0.00279832721924	0.00280398258855	-0.000190902771652	-0.000584598807191	9.71351130466e-05	-4.47637624731e-05	0.000294167544098	2.44368939714e-05	2.93490955022e-05	2.03462285389e-05	-6.37705389534e-06	-8.47578778316e-06	-3.31507164588e-07	5.98195093167e-06	6.06510632365e-07	-8.72712515122e-08	6.9975524299e-08	7.03655236299e-08	-1.43845649584e-09	-9.77160913744e-10	-6.64032001992e-10	-3.42705051507e-10	5.23626793426e-10	-2.78982888536e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.120216961059	0.150978861719	0.0442479036052	0.00408634619116	-0.0166670736354	0.00572434301499	-0.00281465666249	0.00281153843763	-0.000180208675615	-0.000587615027703	9.5455725511e-05	-4.75809994451e-05	0.000294007944417	2.47055992049e-05	2.74952654901e-05	2.14566596661e-05	-6.89916141386e-06	-8.99718188166e-06	-8.88145567593e-07	6.30006925628e-06	7.31575336299e-07	-1.90919487957e-07	1.46111020173e-07	8.43523027165e-08	-3.36749166289e-09	-9.77160913744e-10	-6.64032001992e-10	-3.42705051507e-10	5.23626793426e-10	-2.78982888536e-10
Even4;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.402389803278	0.0778477394946	0.0430482542546	-0.018880195548	0.015253653267	-0.0107895526045	-0.00115020437285	-0.00589891290478	0.00404563900114	-0.000348403963814	-0.000722802640208	-0.000233903327463	-0.000576129393086	0.000109460274329	0.000254179219553	0.000213897019748	-1.1167681136e-05	-5.23447192643e-05	-3.42126705099e-05	-1.97016827525e-05	-2.0584884527e-06	-4.24184384831e-07	-4.4148065783e-08	-3.40651424354e-07	-3.07895742079e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.0698622679698	-0.0759503118457	0.0409256893939	-0.0169809464307	0.00924310189125	-0.00469718598128	0.00379414210918	0.00100336049759	-0.00141149824593	-0.00158070039687	0.000426934644213	0.000847786368574	-0.000684126288318	0.000127315778561	-0.000194258469474	-0.00053338795942	0.000603971565603	-0.000113810220596	-4.47812821609e-05	0.000102354677316	6.43577922305e-06	-1.83670351892e-06	6.45858427704e-07	6.30230094537e-07	-6.59221130946e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.476266887356	0.083469224016	0.0604075480725	-0.0325267318856	0.0081692863838	-0.0133880293962	-0.00185199210294	-0.00614145180327	0.00477158762693	-0.000601888672215	-0.000752374363447	-6.72684376575e-06	-0.000551369219593	0.000188164196167	0.000239532047282	0.000173149118774	7.93499469636e-05	-2.49797021748e-05	-2.81791050162e-05	2.5453673591e-05	8.87741803136e-07	-3.5153527667e-07	2.86709209362e-07	1.06080974915e-07	-9.00725992509e-09	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.381998608912	0.0790506810696	0.0387099307668	-0.0144231474204	0.0184626715368	-0.0109930880939	-0.000797835150954	-0.00589329434818	0.00398182090924	-0.000203774466221	-0.000831397556167	-0.000291466161205	-0.000654044090134	9.88889764946e-05	0.000232110899069	0.000215338470705	-3.11787598316e-05	-7.25263661238e-05	-2.83377916778e-05	-2.45914121604e-05	-3.25534429556e-06	-3.98621273762e-07	-1.25374021278e-07	-4.82813529684e-07	-3.1981511028e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.115187305479	0.144514649789	0.0323107934649	0.0129688740947	-0.00324355870618	0.00283359832711	-0.0013826132417	0.00117579108045	-0.000111517696543	-0.000141395153485	-0.000162896543806	-0.000248783756966	5.0385693645e-05	1.29130887782e-05	8.27721807982e-05	7.59456803931e-05	-9.56160716649e-05	-3.7345710253e-05	-5.46435049131e-06	-3.06648041347e-05	-4.88736575069e-06	9.12811041689e-07	2.41101399822e-06	5.69657777969e-07	2.09065806039e-07	-9.77160913745e-10	-6.64032001993e-10	-3.42705051507e-10	5.23626793427e-10	-2.78982888536e-10
Even3;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.472288666624	0.0827485061817	0.059079473023	-0.0319893113643	0.00724841715327	-0.0154373404164	-0.00203373562214	-0.00621153776193	0.00483482717752	-0.000575175909951	-0.000754236085507	-6.09526571209e-05	-0.000591942279036	0.00017692887698	0.000248604084752	0.000181681065648	7.58245139684e-05	-3.38533805891e-05	-2.80750033861e-05	2.37274073852e-05	9.6351219337e-07	-3.05599871914e-07	2.7852490876e-07	1.2704399573e-07	-5.90783555841e-09	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	-0.119874108506	0.150133522571	0.0439637303639	0.0039989753514	-0.0165888301232	0.00569566868149	-0.00278508139792	0.00278772545342	-0.000188115888886	-0.00058133767255	9.76120918476e-05	-4.42483655577e-05	0.00029560179444	2.36531716038e-05	2.68879468433e-05	2.08360112485e-05	-6.60275077772e-06	-9.07213805311e-06	-6.54622015444e-07	6.3010731605e-06	4.59469133802e-07	-1.96662994407e-07	1.30433464833e-07	4.2659496974e-08	-5.19645270724e-09	-9.77160913744e-10	-6.64032001992e-10	-3.42705051507e-10	5.23626793426e-10	-2.78982888536e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.0695692247916	-0.0788786318578	0.045658381513	-0.0157496618636	0.00916999896389	-0.00467772370459	0.00361592814969	0.000963604451264	-0.00135279642743	-0.00152293722981	0.000419627922975	0.000828450049563	-0.000682523262113	0.000119324185827	-0.000189907365759	-0.000527553840758	0.000592563198448	-0.000112032480502	-4.41835205795e-05	9.97143457111e-05	6.2167192751e-06	-1.80443321108e-06	6.23920829881e-07	6.02052415274e-07	-6.55938173031e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	0.390682388308	0.0751120454245	0.0409101348795	-0.0171519217776	0.0180641826716	-0.00440480559956	-0.000605510772488	-0.00547631819102	0.00362912570213	-0.000334667651916	-0.000743978462062	-0.000172710558691	-0.000560939452653	7.09976890591e-05	0.000182251952508	0.000189429858235	-2.12996942207e-05	-4.21079271895e-05	-2.48248299839e-05	-1.90404407968e-05	-1.81088000493e-06	-4.68258224284e-07	-4.28305667586e-07	-4.86616140015e-07	-5.94906280694e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.107426424239	-0.0422540801393	-0.0577354764721	0.0358223510402	-0.0177239874974	0.00473253539434	0.00310946010439	0.000872370877566	-0.0051787883247	0.000311088191902	0.00457248737071	-0.00141136430854	0.000829944532896	-0.000553457062015	-0.000612460030906	-0.000687683560178	0.000692021865188	0.000154524889196	0.000185980234534	3.03075591509e-05	1.23063647293e-05	4.82037704577e-06	-1.732116206e-06	2.30816857707e-06	2.54284534662e-07	-9.77160913746e-10	-6.64032001993e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	-0.0216191534622	0.00563192530867	-0.0149624035	-0.000645952402404	-0.00126934261857	-0.00199768569095	0.000224871356969	0.000230691793444	-0.00018515725819	-4.43113988926e-05	4.05875619893e-05	1.00779477539e-05	8.14387749247e-06	-3.52315137067e-06	-1.05211561186e-05	-6.60769732335e-06	8.38648482294e-06	-1.63338820229e-06	4.45849941862e-08	4.4500197569e-06	3.93053711497e-07	-3.39353633991e-08	2.92073100016e-08	5.23021778084e-08	3.18124089164e-10	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	-0.115316629047	0.144745860215	0.0325615354403	0.0128222753462	-0.00350421244379	0.00289206996412	-0.00140854853807	0.0012012372717	-0.0001144760571	-0.000143807321364	-0.000157813641687	-0.000245011663321	5.45620801582e-05	1.26392962082e-05	8.23435609889e-05	7.54798139236e-05	-9.46001859069e-05	-3.7184555728e-05	-5.5497434982e-06	-3.09473743347e-05	-5.23431245288e-06	1.44193824829e-06	3.34467105339e-06	8.29452280465e-07	2.81672757094e-07	-9.77160913745e-10	-6.64032001993e-10	-3.42705051508e-10	5.23626793427e-10	-2.78982888536e-10
Even1;k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.468426704208	0.0822078827522	0.0579860684354	-0.0314645267865	0.00660976845115	-0.0173329464885	-0.00213970995741	-0.00617109601931	0.00487462397389	-0.000538073897142	-0.000712227755408	-5.60444596339e-05	-0.000572825180073	0.000187846417159	0.000252227553999	0.000185304683403	7.9024604595e-05	-3.83754350634e-05	-3.23911141919e-05	2.31945296525e-05	1.00295707839e-06	-3.56185978885e-07	3.31155774157e-07	4.17463129977e-08	-1.65888810919e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.106291992249	-0.0422756649612	-0.0576843071813	0.0354696920101	-0.017567822462	0.00473814316312	0.00304852802985	0.000899766017711	-0.00497361457328	0.000401729495759	0.00450477076434	-0.00132045352489	0.000796233751775	-0.000553827626183	-0.000625482666879	-0.000689480006903	0.00069740526781	0.000166688161553	0.000181830291739	3.08712642782e-05	1.19574600319e-05	4.64347185381e-06	-1.74555405899e-06	2.21523142212e-06	2.40999409363e-07	-9.77160913746e-10	-6.64032001993e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other	0.107617517202	-0.0417014587081	-0.0574675166102	0.0359559277181	-0.0175782077683	0.00461384951402	0.00343753203863	0.00108508066644	-0.00492237055343	0.000554624304219	0.00443596603324	-0.0012477292907	0.000831128050287	-0.000563702500569	-0.000754368183278	-0.000754637797273	0.00076263259589	0.000195645442396	0.000201701447847	4.35324181711e-05	1.31717259143e-05	5.08585590666e-06	-1.86879174134e-06	2.44307267052e-06	2.65084615776e-07	-9.77160913746e-10	-6.64032001993e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888535e-10
Even4;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.0832560748217	-0.0366361005359	-0.000893193306644	-0.0325592822673	0.0087858250746	-0.00522548313657	0.00711934010113	-0.00178218975125	-0.00534383519746	0.000698459960568	0.000945853390303	0.00173225637156	-8.03711156338e-05	9.43075764973e-06	0.00142617228685	-0.000794053179869	0.000327890944356	0.000423586669363	0.000437606893066	-0.000273907043663	-9.87702879547e-06	1.22761077202e-05	-6.74466932837e-06	-4.50991767697e-07	4.52488571975e-07	-9.77160913749e-10	-6.64032001994e-10	-3.42705051507e-10	5.2362679343e-10	-2.78982888536e-10
Even1;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	-0.0686630766049	-0.0875315002604	0.0608548128454	-0.0115545151761	0.00885437938634	-0.00455543020703	0.00299046901184	0.000824680747543	-0.00111993318373	-0.00131071200295	0.000374656758582	0.000755530171566	-0.00066910538421	9.91560994397e-05	-0.000172415796441	-0.000502205322672	0.000547697966861	-0.000104144711091	-4.19615412004e-05	8.97569533286e-05	5.38168696097e-06	-1.68694504942e-06	5.47857886368e-07	4.94977179636e-07	-6.43765618998e-08	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even3;k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	-0.0836315778776	-0.0347351578422	-0.000548317848909	-0.0320405371107	0.00875777138626	-0.00517265931392	0.00706178126213	-0.00177222127272	-0.00531250001335	0.000677450372097	0.00093690672175	0.00170375070041	-8.30762857951e-05	9.93141817024e-06	0.00139676110548	-0.000785985704769	0.000318238444433	0.000413762238343	0.000428455734436	-0.000268044468273	-9.69076687358e-06	1.19732458947e-05	-6.62266449322e-06	-4.67337757668e-07	4.57041054209e-07	-9.77160913749e-10	-6.64032001994e-10	-3.42705051507e-10	5.2362679343e-10	-2.78982888536e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	-0.0652217239775	-0.0490444461709	-0.0149865047725	-0.0262738733771	0.00804358802288	-0.00301623599713	0.00451668319776	0.00169281212002	0.00146160154335	-0.000143438557149	-0.000252492801654	0.000411893943368	-0.00039803090266	0.000253555101403	-0.000286306176564	0.000309776238162	0.000317174641852	-0.000184630450118	0.000314430953008	0.000200039523076	2.32623924439e-05	7.44729700839e-06	-2.62823316262e-06	3.95857375572e-06	3.90055225628e-07	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888536e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	-0.0651708222412	-0.0487672228082	-0.0149125013311	-0.0262050255285	0.00795253336261	-0.002992565277	0.00448384398887	0.00166827348074	0.00141637707395	-0.000163689801744	-0.000241410233017	0.000415312598382	-0.000389245247487	0.0002535101515	-0.000284330850571	0.000303710019306	0.000314073208591	-0.000179408040042	0.000311467862677	0.00019776047737	2.30328886499e-05	7.38101056842e-06	-2.60772074836e-06	3.91985337787e-06	3.86344690977e-07	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888536e-10
Even4;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	-0.0652217291005	-0.0494983918792	-0.0149422103835	-0.0265398394393	0.00788890092662	-0.00298833432182	0.00453161724358	0.00174142592021	0.00151039659063	-0.000128707773645	-0.000252340765185	0.000408738235665	-0.000400484729956	0.000252653913358	-0.000290031953148	0.00031771178172	0.000317545625054	-0.000186355411847	0.000317173316064	0.000201903479322	2.3478040988e-05	7.5080797715e-06	-2.65063517804e-06	3.99376742209e-06	3.93251417567e-07	-9.77160913746e-10	-6.64032001993e-10	-3.42705051506e-10	5.23626793427e-10	-2.78982888536e-10
Even3;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	-0.0212101902472	0.00577621310863	-0.0150592442978	-0.000448932601569	-0.00133683831439	-0.00196503412656	0.000211623596002	0.000242954766886	-0.000198832660162	-3.3300216715e-05	5.6519254469e-05	5.78911564216e-06	2.00499012569e-05	-7.79470199411e-07	-1.0118339251e-05	-3.88276222437e-06	7.27586651075e-06	-2.1576989618e-06	6.80107249716e-08	3.99370214e-06	3.79777854678e-07	-2.58884933006e-08	3.12128773234e-08	5.334976676e-08	9.8031777356e-10	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
Even1;k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	-0.0214622439674	0.00569252322182	-0.015084756082	-0.000470000623249	-0.00134706549327	-0.00191785529277	0.000209379369957	0.000235820764118	-0.000199927476657	-3.59843851586e-05	5.45315239794e-05	4.71495266307e-06	1.99105988356e-05	-1.64391783261e-06	-9.00969331194e-06	-3.62890806359e-06	8.27240539855e-06	-5.08897827242e-07	-1.09892971983e-07	3.95633073349e-06	3.7894809173e-07	-2.88217926614e-08	3.11565193871e-08	5.2666013088e-08	7.62684056931e-10	-9.77160913746e-10	-6.64032001992e-10	-3.42705051506e-10	5.23626793428e-10	-2.78982888535e-10
