#Sample	OTU	Abundance
mothur_0.5	118	0.00991325898389
mothur_0.5	119	0.727385377943
mothur_0.5	122	0.00309789343247
mothur_0.5	131	0.0092936802974
mothur_0.5	134	0.00247831474597
mothur_0.5	141	0.0646709968935
mothur_0.5	146	0.0177915842982
mothur_0.5	149	0.00677774639932
mothur_0.5	151	0.0225924879977
mothur_0.5	154	0.000282406099972
mothur_0.5	155	0.000282406099972
mothur_0.5	157	0.0426433210957
mothur_0.5	158	0.000282406099972
mothur_0.5	162	0.00818977689918
mothur_0.5	163	0.0124258683988
mothur_0.5	164	0.020050833098
mothur_0.5	165	0.655746964134
mothur_0.5	167	0.000282406099972
mothur_0.5	168	0.0963004800904
mothur_0.5	169	0.000564812199944
mothur_0.5	170	0.00367127929963
mothur_0.5	174	0.000564812199944
mothur_0.5	177	0.000564812199944
mothur_0.5	178	0.000564812199944
mothur_0.5	179	0.000564812199944
mothur_0.5	180	0.0451849759955
mothur_0.6	3	0.068122724909
mothur_0.6	8	0.0166406656266
mothur_0.6	11	0.00884035361414
mothur_0.6	13	0.0270410816433
mothur_0.6	19	0.049401976079
mothur_0.6	20	0.0015600624025
mothur_0.6	23	0.000520020800832
mothur_0.6	24	0.0104004160166
mothur_0.6	25	0.0114404576183
mothur_0.6	26	0.0260010400416
mothur_0.6	27	0.626625065003
mothur_0.6	30	0.101404056162
mothur_0.6	31	0.00104004160166
mothur_0.6	32	0.00260010400416
mothur_0.6	37	0.000520020800832
mothur_0.6	39	0.000520020800832
mothur_0.6	42	0.0473218928757
mothur_0.6	49	0.0505865102639
mothur_0.6	57	0.0469208211144
mothur_0.6	59	0.00146627565982
mothur_0.6	63	0.000733137829912
mothur_0.6	65	0.0293255131965
mothur_0.6	70	0.0769794721408
mothur_0.6	72	0.0197947214076
mothur_0.6	73	0.745601173021
mothur_0.6	76	0.0124633431085
mothur_0.6	77	0.00293255131965
mothur_0.6	82	0.00146627565982
mothur_0.6	83	0.000733137829912
mothur_0.6	85	0.00879765395894
mothur_0.6	88	0.00219941348974
mothur_0.6	95	0.0762081784387
mothur_0.6	100	0.000619578686493
mothur_0.6	103	0.0433705080545
mothur_0.6	105	0.00309789343247
mothur_0.6	111	0.0402726146221
mothur_0.6	116	0.0830235439901
mothur_0.6	117	0.000619578686493
mothur_0.6	118	0.0105328376704
mothur_0.6	119	0.726765799257
mothur_0.6	122	0.00309789343247
mothur_0.6	128	0.000619578686493
mothur_0.6	131	0.0092936802974
mothur_0.6	134	0.00247831474597
mothur_0.6	141	0.0646709968935
mothur_0.6	146	0.0177915842982
mothur_0.6	149	0.00649534029935
mothur_0.6	151	0.0225924879977
mothur_0.6	155	0.000282406099972
mothur_0.6	157	0.0426433210957
mothur_0.6	158	0.000282406099972
mothur_0.6	161	0.000282406099972
mothur_0.6	162	0.00818977689918
mothur_0.6	163	0.0124258683988
mothur_0.6	164	0.020333239198
mothur_0.6	165	0.655464558034
mothur_0.6	168	0.0963004800904
mothur_0.6	169	0.000564812199944
mothur_0.6	170	0.00367127929963
mothur_0.6	174	0.000847218299915
mothur_0.6	175	0.000282406099972
mothur_0.6	177	0.000564812199944
mothur_0.6	178	0.000564812199944
mothur_0.6	179	0.000564812199944
mothur_0.6	180	0.0451849759955
mothur_0.7	3	0.068122724909
mothur_0.7	8	0.0145605824233
mothur_0.7	11	0.00884035361414
mothur_0.7	13	0.0270410816433
mothur_0.7	19	0.0488819552782
mothur_0.7	20	0.0015600624025
mothur_0.7	23	0.00104004160166
mothur_0.7	24	0.0104004160166
mothur_0.7	25	0.0114404576183
mothur_0.7	26	0.0280811232449
mothur_0.7	27	0.624024960998
mothur_0.7	30	0.101404056162
mothur_0.7	31	0.0015600624025
mothur_0.7	32	0.00260010400416
mothur_0.7	37	0.000520020800832
mothur_0.7	39	0.000520020800832
mothur_0.7	40	0.00208008320333
mothur_0.7	42	0.0473218928757
mothur_0.7	49	0.0505865102639
mothur_0.7	57	0.0469208211144
mothur_0.7	59	0.00146627565982
mothur_0.7	63	0.000733137829912
mothur_0.7	65	0.0285923753666
mothur_0.7	69	0.000733137829912
mothur_0.7	70	0.0769794721408
mothur_0.7	72	0.0205278592375
mothur_0.7	73	0.744868035191
mothur_0.7	76	0.0124633431085
mothur_0.7	77	0.00366568914956
mothur_0.7	82	0.000733137829912
mothur_0.7	83	0.000733137829912
mothur_0.7	85	0.00879765395894
mothur_0.7	88	0.00219941348974
mothur_0.7	95	0.0762081784387
mothur_0.7	100	0.000619578686493
mothur_0.7	103	0.0433705080545
mothur_0.7	105	0.00309789343247
mothur_0.7	111	0.0390334572491
mothur_0.7	115	0.00123915737299
mothur_0.7	116	0.0830235439901
mothur_0.7	117	0.000619578686493
mothur_0.7	118	0.0117719950434
mothur_0.7	119	0.725526641884
mothur_0.7	122	0.00309789343247
mothur_0.7	123	0.000619578686493
mothur_0.7	131	0.0092936802974
mothur_0.7	134	0.00247831474597
mothur_0.7	141	0.0646709968935
mothur_0.7	146	0.0158147415984
mothur_0.7	149	0.00649534029935
mothur_0.7	151	0.0225924879977
mothur_0.7	155	0.000282406099972
mothur_0.7	157	0.0423609149958
mothur_0.7	158	0.000282406099972
mothur_0.7	161	0.000564812199944
mothur_0.7	162	0.00818977689918
mothur_0.7	163	0.0124258683988
mothur_0.7	164	0.0206156452979
mothur_0.7	165	0.654899745835
mothur_0.7	168	0.0963004800904
mothur_0.7	169	0.00141203049986
mothur_0.7	170	0.00367127929963
mothur_0.7	174	0.000282406099972
mothur_0.7	175	0.000282406099972
mothur_0.7	177	0.000564812199944
mothur_0.7	178	0.00254165489975
mothur_0.7	179	0.000564812199944
mothur_0.7	180	0.0451849759955
mothur_0.8	3	0.068122724909
mothur_0.8	8	0.0140405616225
mothur_0.8	11	0.00884035361414
mothur_0.8	13	0.0270410816433
mothur_0.8	19	0.0488819552782
mothur_0.8	20	0.0015600624025
mothur_0.8	23	0.00104004160166
mothur_0.8	24	0.0104004160166
mothur_0.8	25	0.0114404576183
mothur_0.8	26	0.0270410816433
mothur_0.8	27	0.624024960998
mothur_0.8	28	0.000520020800832
mothur_0.8	30	0.101404056162
mothur_0.8	31	0.00260010400416
mothur_0.8	32	0.00260010400416
mothur_0.8	37	0.000520020800832
mothur_0.8	40	0.00260010400416
mothur_0.8	42	0.0473218928757
mothur_0.8	49	0.0505865102639
mothur_0.8	57	0.0469208211144
mothur_0.8	59	0.00146627565982
mothur_0.8	63	0.000733137829912
mothur_0.8	65	0.0285923753666
mothur_0.8	69	0.000733137829912
mothur_0.8	70	0.0769794721408
mothur_0.8	72	0.0175953079179
mothur_0.8	73	0.744868035191
mothur_0.8	74	0.00879765395894
mothur_0.8	76	0.0124633431085
mothur_0.8	77	0.00733137829912
mothur_0.8	83	0.000733137829912
mothur_0.8	88	0.00219941348974
mothur_0.8	95	0.0762081784387
mothur_0.8	100	0.000619578686493
mothur_0.8	103	0.0433705080545
mothur_0.8	105	0.00309789343247
mothur_0.8	111	0.0390334572491
mothur_0.8	115	0.00123915737299
mothur_0.8	116	0.0830235439901
mothur_0.8	117	0.000619578686493
mothur_0.8	118	0.0111524163569
mothur_0.8	119	0.725526641884
mothur_0.8	120	0.0092936802974
mothur_0.8	122	0.00309789343247
mothur_0.8	123	0.000619578686493
mothur_0.8	130	0.000619578686493
mothur_0.8	134	0.00247831474597
mothur_0.8	141	0.0646709968935
mothur_0.8	146	0.0155323354984
mothur_0.8	149	0.00649534029935
mothur_0.8	151	0.0225924879977
mothur_0.8	155	0.000282406099972
mothur_0.8	157	0.0423609149958
mothur_0.8	158	0.000282406099972
mothur_0.8	161	0.000564812199944
mothur_0.8	162	0.00818977689918
mothur_0.8	163	0.0124258683988
mothur_0.8	164	0.020333239198
mothur_0.8	165	0.654899745835
mothur_0.8	166	0.000564812199944
mothur_0.8	168	0.0963004800904
mothur_0.8	169	0.00169443659983
mothur_0.8	170	0.00367127929963
mothur_0.8	174	0.000564812199944
mothur_0.8	175	0.000282406099972
mothur_0.8	176	0.000282406099972
mothur_0.8	178	0.00225924879977
mothur_0.8	179	0.000564812199944
mothur_0.8	180	0.0451849759955
mothur_0.9	3	0.068122724909
mothur_0.9	7	0.000520020800832
mothur_0.9	11	0.00884035361414
mothur_0.9	13	0.0270410816433
mothur_0.9	20	0.0015600624025
mothur_0.9	23	0.0499219968799
mothur_0.9	24	0.0104004160166
mothur_0.9	25	0.0114404576183
mothur_0.9	26	0.00260010400416
mothur_0.9	27	0.611544461778
mothur_0.9	28	0.000520020800832
mothur_0.9	30	0.100884035361
mothur_0.9	31	0.0384815392616
mothur_0.9	32	0.00260010400416
mothur_0.9	36	0.000520020800832
mothur_0.9	37	0.0015600624025
mothur_0.9	40	0.0161206448258
mothur_0.9	42	0.0473218928757
mothur_0.9	49	0.0505865102639
mothur_0.9	57	0.0469208211144
mothur_0.9	59	0.00146627565982
mothur_0.9	63	0.000733137829912
mothur_0.9	69	0.0293255131965
mothur_0.9	70	0.0769794721408
mothur_0.9	72	0.00146627565982
mothur_0.9	73	0.720674486804
mothur_0.9	74	0.00879765395894
mothur_0.9	76	0.0124633431085
mothur_0.9	77	0.0461876832845
mothur_0.9	83	0.00219941348974
mothur_0.9	88	0.00219941348974
mothur_0.9	95	0.0762081784387
mothur_0.9	103	0.0433705080545
mothur_0.9	105	0.00309789343247
mothur_0.9	115	0.0402726146221
mothur_0.9	116	0.0830235439901
mothur_0.9	117	0.000619578686493
mothur_0.9	118	0.00185873605948
mothur_0.9	119	0.711276332094
mothur_0.9	120	0.0092936802974
mothur_0.9	122	0.00309789343247
mothur_0.9	123	0.0223048327138
mothur_0.9	129	0.00185873605948
mothur_0.9	130	0.000619578686493
mothur_0.9	132	0.000619578686493
mothur_0.9	134	0.00247831474597
mothur_0.9	141	0.0646709968935
mothur_0.9	145	0.000564812199944
mothur_0.9	149	0.00649534029935
mothur_0.9	151	0.0225924879977
mothur_0.9	155	0.000282406099972
mothur_0.9	158	0.000282406099972
mothur_0.9	161	0.0429257271957
mothur_0.9	162	0.00818977689918
mothur_0.9	163	0.0124258683988
mothur_0.9	164	0.00112962439989
mothur_0.9	165	0.640779440836
mothur_0.9	166	0.000564812199944
mothur_0.9	168	0.0957356678904
mothur_0.9	169	0.0344535441966
mothur_0.9	170	0.00367127929963
mothur_0.9	174	0.000847218299915
mothur_0.9	175	0.000847218299915
mothur_0.9	176	0.000282406099972
mothur_0.9	178	0.0175091781982
mothur_0.9	179	0.000564812199944
mothur_0.9	180	0.0451849759955
mothur_1.0	3	0.068122724909
mothur_1.0	5	0.000520020800832
mothur_1.0	13	0.0270410816433
mothur_1.0	20	0.0015600624025
mothur_1.0	23	0.049401976079
mothur_1.0	24	0.0104004160166
mothur_1.0	25	0.0114404576183
mothur_1.0	27	0.499219968799
mothur_1.0	28	0.000520020800832
mothur_1.0	30	0.100884035361
mothur_1.0	31	0.199167966719
mothur_1.0	32	0.00260010400416
mothur_1.0	37	0.00572022880915
mothur_1.0	38	0.00884035361414
mothur_1.0	40	0.0140405616225
mothur_1.0	43	0.000520020800832
mothur_1.0	49	0.0505865102639
mothur_1.0	51	0.000733137829912
mothur_1.0	59	0.00146627565982
mothur_1.0	63	0.000733137829912
mothur_1.0	69	0.0285923753666
mothur_1.0	70	0.0762463343109
mothur_1.0	73	0.58137829912
mothur_1.0	74	0.00879765395894
mothur_1.0	76	0.0124633431085
mothur_1.0	77	0.179618768328
mothur_1.0	83	0.0117302052786
mothur_1.0	84	0.0469208211144
mothur_1.0	89	0.000733137829912
mothur_1.0	95	0.0762081784387
mothur_1.0	97	0.00123915737299
mothur_1.0	103	0.000619578686493
mothur_1.0	105	0.00309789343247
mothur_1.0	115	0.0390334572491
mothur_1.0	116	0.0824039653036
mothur_1.0	117	0.000619578686493
mothur_1.0	118	0.000619578686493
mothur_1.0	119	0.582403965304
mothur_1.0	120	0.0092936802974
mothur_1.0	122	0.00309789343247
mothur_1.0	123	0.147459727385
mothur_1.0	129	0.0092936802974
mothur_1.0	130	0.042750929368
mothur_1.0	132	0.000619578686493
mothur_1.0	135	0.00123915737299
mothur_1.0	141	0.0646709968935
mothur_1.0	143	0.000847218299915
mothur_1.0	149	0.00141203049986
mothur_1.0	151	0.0225924879977
mothur_1.0	155	0.000282406099972
mothur_1.0	158	0.000282406099972
mothur_1.0	161	0.0426433210957
mothur_1.0	162	0.00818977689918
mothur_1.0	163	0.0124258683988
mothur_1.0	164	0.000282406099972
mothur_1.0	165	0.521604066648
mothur_1.0	166	0.000564812199944
mothur_1.0	168	0.0957356678904
mothur_1.0	169	0.194860208981
mothur_1.0	170	0.00367127929963
mothur_1.0	175	0.00847218299915
mothur_1.0	176	0.00508330979949
mothur_1.0	178	0.0155323354984
mothur_1.0	179	0.000564812199944
mothur_1.0	181	0.000282406099972
rdp_0.0	2	0.0254810192408
rdp_0.0	3	0.068122724909
rdp_0.0	6	0.00104004160166
rdp_0.0	8	0.0166406656266
rdp_0.0	11	0.00884035361414
rdp_0.0	13	0.0270410816433
rdp_0.0	16	0.000520020800832
rdp_0.0	19	0.049401976079
rdp_0.0	20	0.0015600624025
rdp_0.0	24	0.0104004160166
rdp_0.0	25	0.0114404576183
rdp_0.0	27	0.627145085803
rdp_0.0	29	0.000520020800832
rdp_0.0	30	0.101404056162
rdp_0.0	32	0.00260010400416
rdp_0.0	39	0.000520020800832
rdp_0.0	42	0.0473218928757
rdp_0.0	47	0.000733137829912
rdp_0.0	48	0.0197947214076
rdp_0.0	49	0.0505865102639
rdp_0.0	52	0.00293255131965
rdp_0.0	57	0.0469208211144
rdp_0.0	59	0.00146627565982
rdp_0.0	62	0.000733137829912
rdp_0.0	63	0.000733137829912
rdp_0.0	65	0.0293255131965
rdp_0.0	70	0.0769794721408
rdp_0.0	73	0.745601173021
rdp_0.0	76	0.0124633431085
rdp_0.0	85	0.00879765395894
rdp_0.0	88	0.00219941348974
rdp_0.0	91	0.000733137829912
rdp_0.0	94	0.00991325898389
rdp_0.0	95	0.0762081784387
rdp_0.0	100	0.000619578686493
rdp_0.0	103	0.043990086741
rdp_0.0	105	0.00309789343247
rdp_0.0	111	0.0402726146221
rdp_0.0	116	0.0830235439901
rdp_0.0	117	0.000619578686493
rdp_0.0	119	0.727385377943
rdp_0.0	122	0.00309789343247
rdp_0.0	131	0.0092936802974
rdp_0.0	134	0.00247831474597
rdp_0.0	139	0.000282406099972
rdp_0.0	140	0.019768426998
rdp_0.0	141	0.0646709968935
rdp_0.0	144	0.000564812199944
rdp_0.0	146	0.0177915842982
rdp_0.0	149	0.00677774639932
rdp_0.0	151	0.0225924879977
rdp_0.0	154	0.000282406099972
rdp_0.0	155	0.000282406099972
rdp_0.0	157	0.0426433210957
rdp_0.0	158	0.000282406099972
rdp_0.0	162	0.00818977689918
rdp_0.0	163	0.0124258683988
rdp_0.0	165	0.656029370234
rdp_0.0	167	0.000282406099972
rdp_0.0	168	0.0963004800904
rdp_0.0	170	0.00367127929963
rdp_0.0	177	0.000564812199944
rdp_0.0	179	0.000564812199944
rdp_0.0	180	0.0451849759955
rdp_0.0	183	0.000847218299915
rdp_0.1	2	0.0249609984399
rdp_0.1	3	0.068122724909
rdp_0.1	6	0.00104004160166
rdp_0.1	8	0.0166406656266
rdp_0.1	11	0.00884035361414
rdp_0.1	13	0.0270410816433
rdp_0.1	16	0.000520020800832
rdp_0.1	19	0.049401976079
rdp_0.1	20	0.0015600624025
rdp_0.1	24	0.0104004160166
rdp_0.1	25	0.0114404576183
rdp_0.1	26	0.000520020800832
rdp_0.1	27	0.627145085803
rdp_0.1	29	0.000520020800832
rdp_0.1	30	0.101404056162
rdp_0.1	32	0.00260010400416
rdp_0.1	39	0.000520020800832
rdp_0.1	42	0.0473218928757
rdp_0.1	47	0.000733137829912
rdp_0.1	48	0.0175953079179
rdp_0.1	49	0.0505865102639
rdp_0.1	52	0.00293255131965
rdp_0.1	57	0.0469208211144
rdp_0.1	59	0.00146627565982
rdp_0.1	62	0.000733137829912
rdp_0.1	63	0.000733137829912
rdp_0.1	65	0.0293255131965
rdp_0.1	70	0.0769794721408
rdp_0.1	72	0.00219941348974
rdp_0.1	73	0.745601173021
rdp_0.1	76	0.0124633431085
rdp_0.1	85	0.00879765395894
rdp_0.1	88	0.00219941348974
rdp_0.1	91	0.000733137829912
rdp_0.1	94	0.00991325898389
rdp_0.1	95	0.0762081784387
rdp_0.1	100	0.000619578686493
rdp_0.1	103	0.043990086741
rdp_0.1	105	0.00309789343247
rdp_0.1	111	0.0402726146221
rdp_0.1	116	0.0830235439901
rdp_0.1	117	0.000619578686493
rdp_0.1	119	0.727385377943
rdp_0.1	122	0.00309789343247
rdp_0.1	131	0.0092936802974
rdp_0.1	134	0.00247831474597
rdp_0.1	139	0.000282406099972
rdp_0.1	140	0.019768426998
rdp_0.1	141	0.0646709968935
rdp_0.1	144	0.000564812199944
rdp_0.1	146	0.0177915842982
rdp_0.1	149	0.00677774639932
rdp_0.1	151	0.0225924879977
rdp_0.1	154	0.000282406099972
rdp_0.1	155	0.000282406099972
rdp_0.1	157	0.0426433210957
rdp_0.1	158	0.000282406099972
rdp_0.1	162	0.00818977689918
rdp_0.1	163	0.0124258683988
rdp_0.1	165	0.656029370234
rdp_0.1	167	0.000282406099972
rdp_0.1	168	0.0963004800904
rdp_0.1	170	0.00367127929963
rdp_0.1	177	0.000564812199944
rdp_0.1	179	0.000564812199944
rdp_0.1	180	0.0451849759955
rdp_0.1	183	0.000847218299915
rdp_0.2	2	0.0239209568383
rdp_0.2	3	0.068122724909
rdp_0.2	6	0.000520020800832
rdp_0.2	8	0.0166406656266
rdp_0.2	11	0.00884035361414
rdp_0.2	13	0.0270410816433
rdp_0.2	16	0.000520020800832
rdp_0.2	19	0.049401976079
rdp_0.2	20	0.0015600624025
rdp_0.2	21	0.00104004160166
rdp_0.2	24	0.0104004160166
rdp_0.2	25	0.0114404576183
rdp_0.2	26	0.000520020800832
rdp_0.2	27	0.627145085803
rdp_0.2	29	0.000520020800832
rdp_0.2	30	0.101404056162
rdp_0.2	31	0.000520020800832
rdp_0.2	32	0.00260010400416
rdp_0.2	39	0.000520020800832
rdp_0.2	42	0.0473218928757
rdp_0.2	48	0.016862170088
rdp_0.2	49	0.0505865102639
rdp_0.2	52	0.00293255131965
rdp_0.2	57	0.0469208211144
rdp_0.2	59	0.00146627565982
rdp_0.2	62	0.000733137829912
rdp_0.2	63	0.000733137829912
rdp_0.2	65	0.0293255131965
rdp_0.2	67	0.000733137829912
rdp_0.2	70	0.0769794721408
rdp_0.2	72	0.00219941348974
rdp_0.2	73	0.745601173021
rdp_0.2	76	0.0124633431085
rdp_0.2	82	0.000733137829912
rdp_0.2	85	0.00879765395894
rdp_0.2	88	0.00219941348974
rdp_0.2	91	0.000733137829912
rdp_0.2	94	0.00991325898389
rdp_0.2	95	0.0762081784387
rdp_0.2	100	0.000619578686493
rdp_0.2	103	0.043990086741
rdp_0.2	105	0.00309789343247
rdp_0.2	111	0.0402726146221
rdp_0.2	116	0.0830235439901
rdp_0.2	117	0.000619578686493
rdp_0.2	119	0.727385377943
rdp_0.2	122	0.00309789343247
rdp_0.2	131	0.0092936802974
rdp_0.2	134	0.00247831474597
rdp_0.2	140	0.0194860208981
rdp_0.2	141	0.0646709968935
rdp_0.2	144	0.000282406099972
rdp_0.2	146	0.0177915842982
rdp_0.2	149	0.00677774639932
rdp_0.2	151	0.0225924879977
rdp_0.2	154	0.000282406099972
rdp_0.2	155	0.000282406099972
rdp_0.2	157	0.0426433210957
rdp_0.2	158	0.000282406099972
rdp_0.2	159	0.000282406099972
rdp_0.2	162	0.00818977689918
rdp_0.2	163	0.0124258683988
rdp_0.2	165	0.656029370234
rdp_0.2	167	0.000282406099972
rdp_0.2	168	0.0963004800904
rdp_0.2	169	0.000282406099972
rdp_0.2	170	0.00367127929963
rdp_0.2	174	0.000282406099972
rdp_0.2	177	0.000564812199944
rdp_0.2	179	0.000564812199944
rdp_0.2	180	0.0451849759955
rdp_0.2	183	0.000847218299915
rdp_0.3	2	0.0234009360374
rdp_0.3	3	0.068122724909
rdp_0.3	8	0.0166406656266
rdp_0.3	11	0.00884035361414
rdp_0.3	13	0.0270410816433
rdp_0.3	16	0.000520020800832
rdp_0.3	19	0.049401976079
rdp_0.3	20	0.0015600624025
rdp_0.3	21	0.000520020800832
rdp_0.3	24	0.0104004160166
rdp_0.3	25	0.0114404576183
rdp_0.3	26	0.0015600624025
rdp_0.3	27	0.627145085803
rdp_0.3	29	0.000520020800832
rdp_0.3	30	0.101404056162
rdp_0.3	31	0.00104004160166
rdp_0.3	32	0.00260010400416
rdp_0.3	39	0.000520020800832
rdp_0.3	42	0.0473218928757
rdp_0.3	48	0.016862170088
rdp_0.3	49	0.0505865102639
rdp_0.3	57	0.0469208211144
rdp_0.3	59	0.00146627565982
rdp_0.3	62	0.000733137829912
rdp_0.3	63	0.000733137829912
rdp_0.3	65	0.0293255131965
rdp_0.3	67	0.000733137829912
rdp_0.3	70	0.0769794721408
rdp_0.3	72	0.00219941348974
rdp_0.3	73	0.745601173021
rdp_0.3	76	0.0124633431085
rdp_0.3	77	0.00293255131965
rdp_0.3	82	0.000733137829912
rdp_0.3	85	0.00879765395894
rdp_0.3	88	0.00219941348974
rdp_0.3	91	0.000733137829912
rdp_0.3	94	0.00991325898389
rdp_0.3	95	0.0762081784387
rdp_0.3	100	0.000619578686493
rdp_0.3	103	0.043990086741
rdp_0.3	105	0.00309789343247
rdp_0.3	111	0.0402726146221
rdp_0.3	116	0.0830235439901
rdp_0.3	117	0.000619578686493
rdp_0.3	119	0.727385377943
rdp_0.3	122	0.00309789343247
rdp_0.3	131	0.0092936802974
rdp_0.3	134	0.00247831474597
rdp_0.3	140	0.0189212086981
rdp_0.3	141	0.0646709968935
rdp_0.3	146	0.0177915842982
rdp_0.3	149	0.00677774639932
rdp_0.3	151	0.0225924879977
rdp_0.3	154	0.000282406099972
rdp_0.3	155	0.000282406099972
rdp_0.3	157	0.0426433210957
rdp_0.3	158	0.000282406099972
rdp_0.3	162	0.00818977689918
rdp_0.3	163	0.0124258683988
rdp_0.3	164	0.000847218299915
rdp_0.3	165	0.656029370234
rdp_0.3	167	0.000282406099972
rdp_0.3	168	0.0963004800904
rdp_0.3	169	0.000564812199944
rdp_0.3	170	0.00367127929963
rdp_0.3	174	0.000282406099972
rdp_0.3	177	0.000564812199944
rdp_0.3	179	0.000564812199944
rdp_0.3	180	0.0451849759955
rdp_0.3	183	0.000847218299915
rdp_0.4	3	0.068122724909
rdp_0.4	8	0.0166406656266
rdp_0.4	11	0.00884035361414
rdp_0.4	13	0.0270410816433
rdp_0.4	16	0.000520020800832
rdp_0.4	19	0.049401976079
rdp_0.4	20	0.0015600624025
rdp_0.4	21	0.0244409776391
rdp_0.4	24	0.0104004160166
rdp_0.4	25	0.0114404576183
rdp_0.4	26	0.00104004160166
rdp_0.4	27	0.627145085803
rdp_0.4	29	0.000520020800832
rdp_0.4	30	0.101404056162
rdp_0.4	31	0.00104004160166
rdp_0.4	32	0.00260010400416
rdp_0.4	39	0.000520020800832
rdp_0.4	42	0.0473218928757
rdp_0.4	49	0.0505865102639
rdp_0.4	57	0.0469208211144
rdp_0.4	59	0.00146627565982
rdp_0.4	62	0.000733137829912
rdp_0.4	63	0.000733137829912
rdp_0.4	65	0.0293255131965
rdp_0.4	67	0.0175953079179
rdp_0.4	70	0.0769794721408
rdp_0.4	72	0.00219941348974
rdp_0.4	73	0.745601173021
rdp_0.4	76	0.0124633431085
rdp_0.4	77	0.00293255131965
rdp_0.4	82	0.000733137829912
rdp_0.4	85	0.00879765395894
rdp_0.4	88	0.00219941348974
rdp_0.4	91	0.000733137829912
rdp_0.4	95	0.0762081784387
rdp_0.4	100	0.000619578686493
rdp_0.4	103	0.043990086741
rdp_0.4	105	0.00309789343247
rdp_0.4	111	0.0402726146221
rdp_0.4	113	0.00991325898389
rdp_0.4	116	0.0830235439901
rdp_0.4	117	0.000619578686493
rdp_0.4	119	0.727385377943
rdp_0.4	122	0.00309789343247
rdp_0.4	131	0.0092936802974
rdp_0.4	134	0.00247831474597
rdp_0.4	141	0.0646709968935
rdp_0.4	146	0.0177915842982
rdp_0.4	149	0.00677774639932
rdp_0.4	151	0.0225924879977
rdp_0.4	154	0.000282406099972
rdp_0.4	155	0.000282406099972
rdp_0.4	157	0.0426433210957
rdp_0.4	158	0.000282406099972
rdp_0.4	159	0.0192036147981
rdp_0.4	162	0.00818977689918
rdp_0.4	163	0.0124258683988
rdp_0.4	164	0.000564812199944
rdp_0.4	165	0.656029370234
rdp_0.4	167	0.000282406099972
rdp_0.4	168	0.0963004800904
rdp_0.4	169	0.000564812199944
rdp_0.4	170	0.00367127929963
rdp_0.4	174	0.000282406099972
rdp_0.4	177	0.000564812199944
rdp_0.4	179	0.000564812199944
rdp_0.4	180	0.0451849759955
rdp_0.4	183	0.000847218299915
rdp_0.5	3	0.068122724909
rdp_0.5	8	0.0166406656266
rdp_0.5	11	0.00884035361414
rdp_0.5	13	0.0270410816433
rdp_0.5	16	0.000520020800832
rdp_0.5	19	0.049401976079
rdp_0.5	20	0.0015600624025
rdp_0.5	21	0.0161206448258
rdp_0.5	23	0.000520020800832
rdp_0.5	24	0.0104004160166
rdp_0.5	25	0.0114404576183
rdp_0.5	26	0.00936037441498
rdp_0.5	27	0.627145085803
rdp_0.5	30	0.101404056162
rdp_0.5	31	0.00104004160166
rdp_0.5	32	0.00260010400416
rdp_0.5	39	0.000520020800832
rdp_0.5	42	0.0473218928757
rdp_0.5	49	0.0505865102639
rdp_0.5	57	0.0469208211144
rdp_0.5	59	0.00146627565982
rdp_0.5	62	0.000733137829912
rdp_0.5	63	0.000733137829912
rdp_0.5	65	0.0293255131965
rdp_0.5	67	0.0109970674487
rdp_0.5	70	0.0769794721408
rdp_0.5	72	0.00879765395894
rdp_0.5	73	0.745601173021
rdp_0.5	76	0.0124633431085
rdp_0.5	77	0.00293255131965
rdp_0.5	82	0.00146627565982
rdp_0.5	85	0.00879765395894
rdp_0.5	88	0.00219941348974
rdp_0.5	95	0.0762081784387
rdp_0.5	100	0.000619578686493
rdp_0.5	103	0.043990086741
rdp_0.5	105	0.00309789343247
rdp_0.5	111	0.0402726146221
rdp_0.5	113	0.00619578686493
rdp_0.5	116	0.0830235439901
rdp_0.5	117	0.000619578686493
rdp_0.5	118	0.00371747211896
rdp_0.5	119	0.727385377943
rdp_0.5	122	0.00309789343247
rdp_0.5	131	0.0092936802974
rdp_0.5	134	0.00247831474597
rdp_0.5	141	0.0646709968935
rdp_0.5	146	0.0177915842982
rdp_0.5	149	0.00677774639932
rdp_0.5	151	0.0225924879977
rdp_0.5	154	0.000282406099972
rdp_0.5	155	0.000282406099972
rdp_0.5	157	0.0426433210957
rdp_0.5	158	0.000282406099972
rdp_0.5	159	0.0135554927986
rdp_0.5	161	0.000282406099972
rdp_0.5	162	0.00818977689918
rdp_0.5	163	0.0124258683988
rdp_0.5	164	0.00621293419938
rdp_0.5	165	0.656029370234
rdp_0.5	168	0.0963004800904
rdp_0.5	169	0.000564812199944
rdp_0.5	170	0.00367127929963
rdp_0.5	174	0.000564812199944
rdp_0.5	177	0.000564812199944
rdp_0.5	178	0.000564812199944
rdp_0.5	179	0.000564812199944
rdp_0.5	180	0.0451849759955
rdp_0.6	3	0.068122724909
rdp_0.6	8	0.0166406656266
rdp_0.6	11	0.00884035361414
rdp_0.6	13	0.0270410816433
rdp_0.6	19	0.049401976079
rdp_0.6	20	0.0015600624025
rdp_0.6	24	0.0104004160166
rdp_0.6	25	0.0114404576183
rdp_0.6	26	0.0260010400416
rdp_0.6	27	0.626625065003
rdp_0.6	29	0.000520020800832
rdp_0.6	30	0.101404056162
